param_05,param_02,param_01,command_id,param_04,param_07,command_type,param_06,drama_id,param_03,param_08
0,"…………헉, 미안해.\n너무 예상 밖의 일이라\n사고가 정지해버렸어……",117531,1007407056,1,0,11,0,1007407,7,0.5
"",1,2,1007407057,"","",93,"",1007407,"",""
"",mhp_sit_talk_sad,117531,1007407058,"","",3,0.2,1007407,1,""
"","",1007407056,1007407059,"","",91,"",1007407,"",""
"",mhp_sit_idle,117531,1007407060,"","",3,0.2,1007407,1,""
"",mhp_sit_talk_sad,102511,1007407061,"","",3,0.2,1007407,1,""
"",vo_mhp_2007,vo_mhp_1007407,1007407062,0,"",21,"",1007407,0,""
0,"여, 역시 이런 비상식적인 일을\n의사 선생님께 부탁하면\n안 되겠죠……",102511,1007407063,1,0,11,0,1007407,6,0.5
"","",0,1007407064,"","",91,"",1007407,"",""
"",mhp_sit_idle_sad,102511,1007407065,"","",3,0.2,1007407,1,""
"",mhp_sit_talk_thinking,117531,1007407066,"","",3,0.2,1007407,1,""
"",vo_mhp_2008,vo_mhp_1007407,1007407067,0,"",21,"",1007407,0,""
0,"……어둠의 의사라고 해도\n나한테도 체면이란 게 있어\n할 수 있는 만큼 해줄게\n그렇지, 너한테는……",117531,1007407068,1,0,11,0,1007407,5,0.5
"","",0,1007407069,"","",91,"",1007407,"",""
"",1007407073,"실수 치료제를 처방할게.",1007407070,"","",103,"",1007407,0,""
"",1007407115,"마환 실수 없애기를 처방할게.",1007407071,"","",103,"",1007407,0,""
"",1007407157,"이 실수 교정 서포터를 착용해.",1007407072,"","",103,"",1007407,0,""
0,mhp_sit_idle,117531,1007407073,"","",3,0.2,1007407,1,""
0,mhp_sit_talk_surprise2,102511,1007407074,"","",3,0.2,1007407,1,""
"",vo_mhp_2009,vo_mhp_1007407,1007407075,0,"",21,"",1007407,0,""
0,"그, 그런 약이 있나요!",102511,1007407076,1,0,11,0,1007407,8,0.5
"","",0,1007407077,"","",91,"",1007407,"",""
1,mhp_sit_out,117531,1007407078,mhp_idle_normal,0,3,0.2,1007407,0,""
"",0,0.6,1007407079,"","",93,"",1007407,"",""
1,mhp_sit_out,102511,1007407080,mhp_idle_normal,0,3,0.2,1007407,0,""
"",0,0.2,1007407081,"","",93,"",1007407,"",""
0,mhp_walk,102511,1007407082,"","",3,0.2,1007407,1,""
0,35,102511,1007407083,1.5,"",2,"",1007407,-220,""
0,35,31,1007407084,1.5,"",2,"",1007407,-220,""
0,35,11,1007407085,1.5,"",2,"",1007407,-220,""
0,35,12,1007407086,1.5,"",2,"",1007407,-220,""
"",0,0.3,1007407087,"","",93,"",1007407,"",""
1,mhp_handover_in,117531,1007407088,mhp_handover_loop,0,3,0.2,1007407,0,""
1,1,21,1007407089,1,0,6,0,1007407,1,""
1,1,22,1007407090,1,0,6,0,1007407,1,""
1,mhp_handover_in,21,1007407091,mhp_handover_loop,0,3,0.2,1007407,0,""
1,mhp_item_EX0004_handover_in,22,1007407092,mhp_item_EX0004_handover_loop,0,3,0.2,1007407,0,""
"",0,1.2,1007407093,"","",93,"",1007407,"",""
1,mhp_handover_receive_in,102511,1007407094,mhp_handover_receive_loop,0,3,0.2,1007407,0,""
1,1,11,1007407095,1,0,6,0,1007407,1,""
1,1,12,1007407096,1,0,6,0,1007407,1,""
1,mhp_receive_suzume_in,11,1007407097,mhp_receive_suzume_loop,0,3,0.2,1007407,0,""
1,mhp_item_EX0004_receive_in,12,1007407098,mhp_item_EX0004_receive_loop,0,3,0.2,1007407,0,""
"",0,0.6,1007407099,"","",93,"",1007407,"",""
1,1,22,1007407100,1,0,6,0.4,1007407,1,""
"",0,0.4,1007407101,"","",93,"",1007407,"",""
1,mhp_handover_out,117531,1007407102,mhp_idle_normal,0,3,0.2,1007407,0,""
1,mhp_handover_out,21,1007407103,NoItem_idle,0,3,0.2,1007407,0,""
1,mhp_item_EX0004_handover_out,22,1007407104,NoItem_idle,0,3,0.2,1007407,0,""
"",0,0.4,1007407105,"","",93,"",1007407,"",""
1,mhp_handover_receive_out,102511,1007407106,mhp_idle_normal,0,3,0.2,1007407,0,""
1,mhp_receive_suzume_out,11,1007407107,NoItem_idle,0,3,0.2,1007407,0,""
1,mhp_item_EX0004_receive_out,12,1007407108,NoItem_idle,0,3,0.2,1007407,0,""
"",0,2,1007407109,"","",93,"",1007407,"",""
0,mhp_talk_thinking,117531,1007407110,"","",3,0.2,1007407,1,""
"",vo_mhp_2010,vo_mhp_1007407,1007407111,0,"",21,"",1007407,0,""
0,"그게 있거든. 금방 효과가\n나타나니까 이제 평소대로\n생활해.",117531,1007407112,1,0,11,0,1007407,6,0.5
"","",0,1007407113,"","",91,"",1007407,"",""
"","",1007407197,1007407114,"","",101,"",1007407,"",""
1,mhp_sit_out,117531,1007407115,mhp_idle_normal,0,3,0.2,1007407,0,""
"",0,0.6,1007407116,"","",93,"",1007407,"",""
1,mhp_sit_out,102511,1007407117,mhp_idle_normal,0,3,0.2,1007407,0,""
"",0,0.2,1007407118,"","",93,"",1007407,"",""
0,mhp_walk,102511,1007407119,"","",3,0.2,1007407,1,""
0,35,102511,1007407120,1.5,"",2,"",1007407,-220,""
0,35,31,1007407121,1.5,"",2,"",1007407,-220,""
0,35,11,1007407122,1.5,"",2,"",1007407,-220,""
0,35,12,1007407123,1.5,"",2,"",1007407,-220,""
"",0,0.3,1007407124,"","",93,"",1007407,"",""
1,mhp_handover_in,117531,1007407125,mhp_handover_loop,0,3,0.2,1007407,0,""
1,1,21,1007407126,1,0,6,0,1007407,1,""
1,1,22,1007407127,1,0,6,0,1007407,1,""
1,mhp_handover_in,21,1007407128,mhp_handover_loop,0,3,0.2,1007407,0,""
1,mhp_item_EX0006_handover_in,22,1007407129,mhp_item_EX0006_handover_loop,0,3,0.2,1007407,0,""
"",0,1.2,1007407130,"","",93,"",1007407,"",""
1,mhp_handover_receive_in,102511,1007407131,mhp_handover_receive_loop,0,3,0.2,1007407,0,""
1,1,11,1007407132,1,0,6,0,1007407,1,""
1,1,12,1007407133,1,0,6,0,1007407,1,""
1,mhp_receive_suzume_in,11,1007407134,mhp_receive_suzume_loop,0,3,0.2,1007407,0,""
1,mhp_item_EX0006_receive_in,12,1007407135,mhp_item_EX0006_receive_loop,0,3,0.2,1007407,0,""
"",0,0.6,1007407136,"","",93,"",1007407,"",""
1,1,22,1007407137,1,0,6,0.4,1007407,1,""
"",0,0.4,1007407138,"","",93,"",1007407,"",""
1,mhp_handover_out,117531,1007407139,mhp_idle_normal,0,3,0.2,1007407,0,""
1,mhp_handover_out,21,1007407140,NoItem_idle,0,3,0.2,1007407,0,""
1,mhp_item_EX0006_handover_out,22,1007407141,NoItem_idle,0,3,0.2,1007407,0,""
"",0,0.4,1007407142,"","",93,"",1007407,"",""
1,mhp_handover_receive_out,102511,1007407143,mhp_idle_normal,0,3,0.2,1007407,0,""
1,mhp_receive_suzume_out,11,1007407144,NoItem_idle,0,3,0.2,1007407,0,""
1,mhp_item_EX0006_receive_out,12,1007407145,NoItem_idle,0,3,0.2,1007407,0,""
"",0,2,1007407146,"","",93,"",1007407,"",""
0,mhp_talk_sad,102511,1007407147,"","",3,0.2,1007407,1,""
"",vo_mhp_2011,vo_mhp_1007407,1007407148,0,"",21,"",1007407,0,""
0,"어, 어쩐지 사탕 같네요……",102511,1007407149,1,0,11,0,1007407,7,0.5
"","",0,1007407150,"","",91,"",1007407,"",""
0,mhp_idle_sad,102511,1007407151,"","",3,0.2,1007407,1,""
0,mhp_talk_normal,117531,1007407152,"","",3,0.2,1007407,1,""
"",vo_mhp_2012,vo_mhp_1007407,1007407153,0,"",21,"",1007407,0,""
0,"섭취하기 편하게 만들었거든\n하루에 3알, 전부 다 먹으면\n또 와.",117531,1007407154,1,0,11,0,1007407,6,0.5
"","",0,1007407155,"","",91,"",1007407,"",""
"","",1007407197,1007407156,"","",101,"",1007407,"",""
1,mhp_sit_out,117531,1007407157,mhp_idle_normal,0,3,0.2,1007407,0,""
"",0,0.6,1007407158,"","",93,"",1007407,"",""
1,mhp_sit_out,102511,1007407159,mhp_idle_normal,0,3,0.2,1007407,0,""
"",0,0.2,1007407160,"","",93,"",1007407,"",""
0,mhp_walk,102511,1007407161,"","",3,0.2,1007407,1,""
0,35,102511,1007407162,1.5,"",2,"",1007407,-220,""
0,35,31,1007407163,1.5,"",2,"",1007407,-220,""
0,35,11,1007407164,1.5,"",2,"",1007407,-220,""
0,35,12,1007407165,1.5,"",2,"",1007407,-220,""
"",0,0.3,1007407166,"","",93,"",1007407,"",""
1,mhp_handover_in,117531,1007407167,mhp_handover_loop,0,3,0.2,1007407,0,""
1,1,21,1007407168,1,0,6,0,1007407,1,""
1,1,22,1007407169,1,0,6,0,1007407,1,""
1,mhp_handover_in,21,1007407170,mhp_handover_loop,0,3,0.2,1007407,0,""
1,mhp_item_EX0011_handover_in,22,1007407171,mhp_item_EX0011_handover_loop,0,3,0.2,1007407,0,""
"",0,1.2,1007407172,"","",93,"",1007407,"",""
1,mhp_handover_receive_in,102511,1007407173,mhp_handover_receive_loop,0,3,0.2,1007407,0,""
1,1,11,1007407174,1,0,6,0,1007407,1,""
1,1,12,1007407175,1,0,6,0,1007407,1,""
1,mhp_receive_suzume_in,11,1007407176,mhp_receive_suzume_loop,0,3,0.2,1007407,0,""
1,mhp_item_EX0011_receive_in,12,1007407177,mhp_item_EX0011_receive_loop,0,3,0.2,1007407,0,""
"",0,0.6,1007407178,"","",93,"",1007407,"",""
1,1,22,1007407179,1,0,6,0.4,1007407,1,""
"",0,0.4,1007407180,"","",93,"",1007407,"",""
1,mhp_handover_out,117531,1007407181,mhp_idle_normal,0,3,0.2,1007407,0,""
1,mhp_handover_out,21,1007407182,NoItem_idle,0,3,0.2,1007407,0,""
1,mhp_item_EX0011_handover_out,22,1007407183,NoItem_idle,0,3,0.2,1007407,0,""
"",0,0.4,1007407184,"","",93,"",1007407,"",""
1,mhp_handover_receive_out,102511,1007407185,mhp_idle_normal,0,3,0.2,1007407,0,""
1,mhp_receive_suzume_out,11,1007407186,NoItem_idle,0,3,0.2,1007407,0,""
1,mhp_item_EX0011_receive_out,12,1007407187,NoItem_idle,0,3,0.2,1007407,0,""
"",0,2,1007407188,"","",93,"",1007407,"",""
0,mhp_talk_joy2,102511,1007407189,"","",3,0.2,1007407,1,""
"",vo_mhp_2013,vo_mhp_1007407,1007407190,0,"",21,"",1007407,0,""
0,"이, 이런 게 있다니……\n좀 더 빨리 착용하고 싶었어요!",102511,1007407191,1,0,11,0,1007407,7,0.5
"","",0,1007407192,"","",91,"",1007407,"",""
0,mhp_idle_normal,102511,1007407193,"","",3,0.2,1007407,1,""
0,mhp_talk_normal,117531,1007407194,"","",3,0.2,1007407,1,""
"",vo_mhp_2014,vo_mhp_1007407,1007407195,0,"",21,"",1007407,0,""
0,"그건 어디까지나 보조 기구야.\n제일 중요한 건 너 자신의 신중함\n그걸 잊지 말아 줘.",117531,1007407196,1,0,11,0,1007407,5,0.5
"","",0,1007407197,"","",91,"",1007407,"",""
0,mhp_idle_normal,117531,1007407198,"","",3,0.2,1007407,1,""
0,mhp_talk_normal,102511,1007407199,"","",3,0.2,1007407,1,""
"",vo_mhp_2015,vo_mhp_1007407,1007407200,0,"",21,"",1007407,0,""
0,"고맙습니다, 선생님!\n저, 반드시 덜렁대는 걸 극복해낼게요!",102511,1007407201,1,0,11,"",1007407,6,0.5
"","",0,1007407202,"","",91,"",1007407,"",""
"",0,0,1007407203,"","",22,"",1007407,"",""
0,mhp_walk,102511,1007407204,"","",3,0.2,1007407,1,""
"",1,102511,1007407205,"","",4,"",1007407,"",""
0,-1000,102511,1007407206,5,"",2,"",1007407,-220,""
"","",0.5,1007407207,"","",93,"",1007407,"",""
"",6,102511,1007407208,"",0,12,0,1007407,2,""
"",0,4,1007407209,"","",93,"",1007407,"",""
0,mhp_sit_talk_normal,117631,1007407210,"","",3,0.2,1007407,1,""
"",vo_mhp_2016,vo_mhp_1007407,1007407211,0,"",21,"",1007407,0,""
0,"선생님, 방금 그건 진짜?",117631,1007407212,1,0,11,0,1007407,8,0.5
"","",0,1007407213,"","",91,"",1007407,"",""
0,mhp_sit_idle,117631,1007407214,"","",3,0.2,1007407,1,""
0,mhp_talk_thinking,117531,1007407215,"","",3,0.2,1007407,1,""
"",vo_mhp_2017,vo_mhp_1007407,1007407216,0,"",21,"",1007407,0,""
0,"설마. 전부 흔히 있는 기성품이야\n이걸로 덜렁대는 게 치료될 거라고 믿게 하는 거지.\n잘 되면 횡재지만\n어떻게 될지……",117531,1007407217,1,0,11,"",1007407,5,0.5
"","",0,1007407218,"","",91,"",1007407,"",""
"",0.5,0,1007407219,"","",22,"",1007407,"",""
"","",0,1007407220,"","",91,"",1007407,"",""
-200,102511,1,1007408001,-1000,0,1,1.7,1007408,100,mhp_idle_normal
-220,117531,1,1007408002,185,1,1,1.7,1007408,100,mhp_sit_idle
-200,117631,1,1007408003,365,1,1,1.7,1007408,100,mhp_sit_idle
0.85,1,1,1007408004,-154,"",31,1,1007408,-240,""
0.85,121,21,1007408005,-90,"",31,0,1007408,-10,""
-220,11,1,1007408006,-200,0,5,1.7,1007408,110,NoItem
-220,12,1,1007408007,-200,0,5,1.7,1007408,105,NoItem
-220,21,1,1007408008,185,1,5,1.7,1007408,110,NoItem
-220,22,1,1007408009,185,1,5,1.7,1007408,105,NoItem
0,1,11,1007408010,1,0,6,0,1007408,1,""
0,1,12,1007408011,1,0,6,0,1007408,1,""
0,1,21,1007408012,1,0,6,0,1007408,1,""
0,1,22,1007408013,1,0,6,0,1007408,1,""
-220,31,1,1007408014,-1000,0,5,1.7,1007408,110,NoItem
"","",0,1007408015,"","",91,"",1007408,"",""
"",mhp_sit_talk_normal,117531,1007408016,"","",3,0.2,1007408,1,""
"",vo_mhp_2101,vo_mhp_1007408,1007408017,0,"",21,"",1007408,0,""
0,"스즈메 씨, 어서 와~",117531,1007408018,0,0,11,0,1007408,8,0.5
"","",0,1007408019,"","",91,"",1007408,"",""
"",mhp_sit_idle,117531,1007408020,"","",3,0.2,1007408,1,""
"",mhp_walk,102511,1007408021,"","",3,0.2,1007408,1,""
0,-200,102511,1007408022,4,"",2,"",1007408,-220,""
"",NoItem,31,1007408023,"","",3,0.2,1007408,1,""
0,-200,31,1007408024,4,"",2,"",1007408,-220,""
"","",0,1007408025,"","",91,"",1007408,"",""
1,mhp_sit_in,102511,1007408026,mhp_sit_idle,0.2,3,0.2,1007408,0,""
"",0,1,1007408027,"","",93,"",1007408,"",""
"",mhp_sit_talk_normal,117531,1007408028,"","",3,0.2,1007408,1,""
"",vo_mhp_2102,vo_mhp_1007408,1007408029,0,"",21,"",1007408,0,""
0,"자, 그 후로 어땠을까?",117531,1007408030,1,0,11,0,1007408,8,0.5
"","",0,1007408031,"","",91,"",1007408,"",""
"",mhp_sit_idle,117531,1007408032,"","",3,0.2,1007408,1,""
"",mhp_sit_talk_wish,102511,1007408033,"","",3,0.2,1007408,1,""
"",vo_mhp_2103,vo_mhp_1007408,1007408034,0,"",21,"",1007408,0,""
0,"그, 그게…… 선생님이 봐주시고 나서\n조금씬 개선됐어요!",102511,1007408035,1,0,11,0,1007408,6,0.5
"","",0,1007408036,"","",91,"",1007408,"",""
"",mhp_sit_talk_joy2,102511,1007408037,"","",3,0.2,1007408,1,""
"",vo_mhp_2104,vo_mhp_1007408,1007408038,0,"",21,"",1007408,0,""
0,"하루에 넘어지는 횟수가 한 번 줄었고\n어제는 설탕이랑 소금을\n착각하지 않았거든요!",102511,1007408039,1,0,11,0,1007408,6,0.5
"","",0,1007408040,"","",91,"",1007408,"",""
"",mhp_sit_idle_joy2,102511,1007408041,"","",3,0.2,1007408,1,""
"",mhp_sit_idle_sad,117631,1007408042,"","",3,0.2,1007408,1,""
"",vo_mhp_2105,vo_mhp_1007408,1007408043,0,"",21,"",1007408,0,""
0,"(그건 개선됐다고 하는 걸까?)",117631,1007408044,1,0,11,0,1007408,8,0.5
"","",0,1007408045,"","",91,"",1007408,"",""
"",mhp_sit_idle,117631,1007408046,"","",3,0.2,1007408,1,""
"",mhp_sit_idle,102511,1007408047,"","",3,0.2,1007408,1,""
"",mhp_sit_talk_normal,117531,1007408048,"","",3,0.2,1007408,1,""
"",vo_mhp_2106,vo_mhp_1007408,1007408049,0,"",21,"",1007408,0,""
0,"그거 잘 됐네\n지난번에는 약 같은 걸로 일단 상태를 봤지만\n오늘은 구체적으로 치료를 하자.",117531,1007408050,1,0,11,0,1007408,6,0.5
"","",0,1007408051,"","",91,"",1007408,"",""
"",mhp_sit_idle,117531,1007408052,"","",3,0.2,1007408,1,""
"",mhp_sit_talk_wish,102511,1007408053,"","",3,0.2,1007408,1,""
"",vo_mhp_2107,vo_mhp_1007408,1007408054,0,"",21,"",1007408,0,""
0,"저, 정말로요?\n그럼 제 덜렁이 짓도 이걸로……",102511,1007408055,1,0,11,0,1007408,6,0.5
"","",0,1007408056,"","",91,"",1007408,"",""
"",mhp_sit_idle,102511,1007408057,"","",3,0.2,1007408,1,""
"",mhp_sit_talk_thinking,117531,1007408058,"","",3,0.2,1007408,1,""
"",vo_mhp_2108,vo_mhp_1007408,1007408059,0,"",21,"",1007408,0,""
0,"완치할 거라고 단언할 순 없어.\n아무튼 의학적으로도 극히 희소한\n증상이니까. 그래도 최선을 다할게.",117531,1007408060,1,0,11,0,1007408,5,0.5
"","",0,1007408061,"","",91,"",1007408,"",""
"",vo_mhp_2109,vo_mhp_1007408,1007408062,0,"",21,"",1007408,0,""
0,"그럼 바로……",117531,1007408063,1,0,11,0,1007408,8,0.5
"","",0,1007408064,"","",91,"",1007408,"",""
"",1007408068,"최면 요법을 시험해보자.",1007408065,"","",103,"",1007408,0,""
"",1007408104,"확실하게 몸 상태를 점검해보자.",1007408066,"","",103,"",1007408,0,""
"",1007408175,"스트레칭으로 몸을 풀자.",1007408067,"","",103,"",1007408,0,""
"",mhp_sit_idle,117531,1007408068,"","",3,0.2,1007408,1,""
"",mhp_sit_talk_wish,102511,1007408069,"","",3,0.2,1007408,1,""
"",mhp_suzume_sit_talk_wish,31,1007408070,"","",3,0.2,1007408,1,""
"",vo_mhp_2110,vo_mhp_1007408,1007408071,0,"",21,"",1007408,0,""
0,"최, 최면! 엄청나게 본격적……!\n이거라면 나도 새근…… 새근……",102511,1007408072,1,0,11,0,1007408,5,0.5
"",1,4,1007408073,"","",93,"",1007408,"",""
"",mhp_suzume_sleep_in,102511,1007408074,"","",3,0.3,1007408,0,""
"",mhp_suzume_sleep_in,31,1007408075,"","",3,0.3,1007408,0,""
"",1,2,1007408076,"","",93,"",1007408,"",""
"",mhp_suzume_sleep_loop,102511,1007408077,"","",3,0.2,1007408,1,""
"",mhp_suzume_sleep_loop,31,1007408078,"","",3,0.2,1007408,1,""
"","",1007408072,1007408079,"","",91,"",1007408,"",""
"",mhp_sit_talk_surprise2,117531,1007408080,"","",3,0.2,1007408,1,""
"",vo_mhp_2111,vo_mhp_1007408,1007408081,0,"",21,"",1007408,0,""
0,"스즈메 씨? 스즈메 씨!?\n설마 최면에 걸리기 전에 잠들 줄이야!\n……안 되겠어, 완전히 숙면 중이야.",117531,1007408082,1,0,11,0,1007408,5,0.5
"",1,4,1007408083,"","",93,"",1007408,"",""
"",mhp_sit_talk_sad,117531,1007408084,"","",3,0.2,1007408,1,""
"","",1007408082,1007408085,"","",91,"",1007408,"",""
"",mhp_sit_idle_sad,117531,1007408086,"","",3,0.2,1007408,1,""
"",0,2,1007408087,"","",93,"",1007408,"",""
"",mhp_suzume_sleep_out,102511,1007408088,"","",3,0.2,1007408,0,""
"","",2,1007408089,"","",93,"",1007408,"",""
0,mhp_sit_talk_sad2,102511,1007408090,"","",3,0.2,1007408,1,""
"",vo_mhp_2116,vo_mhp_1007408,1007408091,0,"",21,"",1007408,0,""
0,"저…… 선생님?",102511,1007408092,1,0,11,"",1007408,7,0.5
"","",0,1007408093,"","",91,"",1007408,"",""
0,mhp_sit_idle_sad2,102511,1007408094,"","",3,0.2,1007408,1,""
0,mhp_sit_talk_bitter,117531,1007408095,"","",3,0.2,1007408,1,""
"",vo_mhp_2117,vo_mhp_1007408,1007408096,0,"",21,"",1007408,0,""
0,"……오늘 진찰은 여기까지 하자\n나중에 또 와.",117531,1007408097,1,0,11,0,1007408,6,0.5
"","",0,1007408098,"","",91,"",1007408,"",""
"",0,0,1007408099,"","",22,"",1007408,"",""
0,mhp_sit_idle,117531,1007408100,"","",3,0.2,1007408,1,""
0,mhp_suzume_sit_out_sad2,102511,1007408101,"","",3,0.2,1007408,0,""
"","",0,1007408102,"","",91,"",1007408,"",""
"","",1007408215,1007408103,"","",101,"",1007408,"",""
1,mhp_sit_out,117531,1007408104,mhp_idle_normal,0,3,0.2,1007408,0,""
"",0,0.6,1007408105,"","",93,"",1007408,"",""
1,mhp_sit_out,102511,1007408106,mhp_idle_normal,0,3,0.2,1007408,0,""
"",0,0.2,1007408107,"","",93,"",1007408,"",""
0,mhp_walk,102511,1007408108,"","",3,0.2,1007408,1,""
0,35,102511,1007408109,1.5,"",2,"",1007408,-220,""
0,35,31,1007408110,1.5,"",2,"",1007408,-220,""
0,35,11,1007408111,1.5,"",2,"",1007408,-220,""
0,35,12,1007408112,1.5,"",2,"",1007408,-220,""
"",0,0.3,1007408113,"","",93,"",1007408,"",""
1,mhp_handover_in,117531,1007408114,mhp_handover_loop,0,3,0.2,1007408,0,""
1,1,21,1007408115,1,0,6,0,1007408,1,""
1,1,22,1007408116,1,0,6,0,1007408,1,""
1,mhp_handover_in,21,1007408117,mhp_handover_loop,0,3,0.2,1007408,0,""
1,mhp_item_EX0016_handover_in,22,1007408118,mhp_item_EX0016_handover_loop,0,3,0.2,1007408,0,""
"",0,1.2,1007408119,"","",93,"",1007408,"",""
1,mhp_handover_receive_in,102511,1007408120,mhp_handover_receive_loop,0,3,0.2,1007408,0,""
1,1,11,1007408121,1,0,6,0,1007408,1,""
1,1,12,1007408122,1,0,6,0,1007408,1,""
1,mhp_receive_suzume_in,11,1007408123,mhp_receive_suzume_loop,0,3,0.2,1007408,0,""
1,mhp_item_EX0016_receive_in,12,1007408124,mhp_item_EX0016_receive_loop,0,3,0.2,1007408,0,""
"",0,0.6,1007408125,"","",93,"",1007408,"",""
1,1,22,1007408126,1,0,6,0.4,1007408,1,""
"",0,0.4,1007408127,"","",93,"",1007408,"",""
1,mhp_handover_out,117531,1007408128,mhp_idle_normal,0,3,0.2,1007408,0,""
1,mhp_handover_out,21,1007408129,NoItem_idle,0,3,0.2,1007408,0,""
1,mhp_item_EX0016_handover_out,22,1007408130,NoItem_idle,0,3,0.2,1007408,0,""
"",0,0.4,1007408131,"","",93,"",1007408,"",""
1,mhp_handover_receive_out,102511,1007408132,mhp_idle_normal,0,3,0.2,1007408,0,""
1,mhp_receive_suzume_out,11,1007408133,NoItem_idle,0,3,0.2,1007408,0,""
1,mhp_item_EX0016_receive_out,12,1007408134,NoItem_idle,0,3,0.2,1007408,0,""
"",0,2,1007408135,"","",93,"",1007408,"",""
"",mhp_talk_normal,117531,1007408136,"","",3,0.2,1007408,1,""
"",vo_mhp_2112,vo_mhp_1007408,1007408137,0,"",21,"",1007408,0,""
0,"메이드란 건 꽤 격무고, 몸이 약해진\n탓에 실수하는 걸지도 몰라\n우선은 체온계로 열을 재봐.",117531,1007408138,1,0,11,0,1007408,7,0.5
"","",0,1007408139,"","",91,"",1007408,"",""
"",0,0,1007408140,"","",22,"",1007408,"",""
"",mhp_idle_normal,117531,1007408141,"","",3,0.2,1007408,1,""
1,mhp_suzume_explode_in,102511,1007408142,mhp_suzume_explode_loop,0.2,3,0.2,1007408,0,""
1,mhp_suzume_explode_in,31,1007408143,mhp_suzume_explode_loop,0.2,3,0.2,1007408,0,""
"",0,2,1007408144,"","",93,"",1007408,"",""
"",1,121,1007408145,"","",32,"",1007408,"",""
"",se_10031400_explosion,se_10031400,1007408146,"","",23,"",1007408,"",""
"",0,1,1007408147,"","",93,"",1007408,"",""
"",mhp_suzume_geho,102511,1007408148,"","",3,0.2,1007408,0,""
"",NoItem,31,1007408149,"","",3,0.2,1007408,0,""
"",mhp_mitsuki_geho,117531,1007408150,"","",3,0.2,1007408,0,""
"",mhp_yuki_sit_geho,117631,1007408151,"","",3,0.2,1007408,0,""
"","",0,1007408152,"","",91,"",1007408,"",""
"",mhp_talk_surprise2,102511,1007408153,"","",3,0.2,1007408,1,""
"",mhp_idle_bitter2,117531,1007408154,"","",3,0.2,1007408,1,""
"",mhp_sit_idle_bitter2,117631,1007408155,"","",3,0.2,1007408,1,""
"",vo_mhp_2113,vo_mhp_1007408,1007408156,0,"",21,"",1007408,0,""
0,"햐악! 죄, 죄송해요……\n체온계가 멋대로 깨졌어요……",102511,1007408157,1,0,11,0,1007408,6,0.5
"","",0,1007408158,"","",91,"",1007408,"",""
0,mhp_talk_sad2,102511,1007408159,"","",3,0.2,1007408,1,""
"",vo_mhp_2116,vo_mhp_1007408,1007408160,0,"",21,"",1007408,0,""
0,"저…… 선생님?",102511,1007408161,1,0,11,"",1007408,7,0.5
"","",0,1007408162,"","",91,"",1007408,"",""
0,mhp_idle_sad2,102511,1007408163,"","",3,0.2,1007408,1,""
0,mhp_talk_bitter,117531,1007408164,"","",3,0.2,1007408,1,""
0,mhp_sit_idle,117631,1007408165,"","",3,0.2,1007408,1,""
"",vo_mhp_2117,vo_mhp_1007408,1007408166,0,"",21,"",1007408,0,""
0,"……오늘 진찰은 여기까지 하자\n나중에 또 와.",117531,1007408167,1,0,11,0,1007408,6,0.5
"","",0,1007408168,"","",91,"",1007408,"",""
"",0,0,1007408169,"","",22,"",1007408,"",""
0,mhp_idle_normal,117531,1007408170,"","",3,0.2,1007408,1,""
"","",0.5,1007408171,"","",93,"",1007408,"",""
"",17,102511,1007408172,"",0,12,0,1007408,2,""
"","",0.5,1007408173,"","",93,"",1007408,"",""
"","",1007408215,1007408174,"","",101,"",1007408,"",""
"",mhp_sit_idle,117531,1007408175,"","",3,0.2,1007408,1,""
0,mhp_sit_out,102511,1007408176,"","",3,0.2,1007408,0,""
"","",0,1007408177,"","",91,"",1007408,"",""
"",mhp_suzume_stretch_in,102511,1007408178,"","",3,0.2,1007408,0,""
