id,unit_id,use_type,voice_id,face_id,change_time,change_face,description
1044009,104431,1,4,1,0.0,1,"세계 정복을 완료하면\n그 절반은 그대에게 나눠주도록 하겠다\n무, 무슨 뜻인지 알겠느냐?"
1044010,104431,1,5,1,0.0,1,"낮에 그대를 만나기 위해서\n최근에는 밤낮이 바뀌어 버리고 말았다…\n낮에 깨어있으면 피부에 좋지 않은데… "
1044011,104401,2,6,2,12.9,6,"오늘은 생일인가? 축하할 일이구나!\n몇 살이 되었느냐?\n그렇군, 이 몸이 그 나이였을 때는…\n어라? 뭘 하고 있었지?"
1044012,104431,2,6,1,0.0,1,"권속의 생일을 축하하여\n이 몸의 무릎베개를 하사하마\n어떻냐, 기분 좋지?\n팔베개든 가슴베개든 상관없다?"
1045001,104501,1,1,5,4.0,2,"그흐흐흐… 네?\n아, 아무것도 아니에요\n당신을 보고 망상이라니…\n하아, 하아… "
1045002,104501,1,2,5,5.0,6,"「S 씨는 쿠우카를\n몰아세우더니 억지로… 」\n데헤헤헤헤… 앗!\n어어언제부터 있었나요?!"
1045003,104501,1,3,2,3.3,6,"얼마 전에 읽은 책이\n무척 근사해서…\n네? 내용이요? 그, 그건…\n듣지 않는 편이 좋을걸요?"
1045004,104501,1,4,2,4.0,5,"꿈속에서까지 S 씨가 나와주셨어요…\n꿈에서도 현실에서도\n쿠우카는 계속 지배당하고 마네요"
1045005,104501,1,5,2,3.9,5,"S 씨랑 단둘이…\n이, 이건… ?!\n쿠우카는 어떤 창피를 당하고 마는 걸까요… !"
1045006,104531,1,1,1,0.0,1,"이렇게 더러워진 쿠우카를 보는\nS 씨의 차가운 시선\n… 으헤, 으헤헤!\n아아, 또 흥분하고 말았어요!"
1045007,104531,1,2,1,0.0,1,"이런 추태를 드러냈지만\n그 뒤에도 S 씨에게\n더욱 엉망진창 당하는 것이\n쿠우카의 소원이에요!"
1045008,104531,1,3,1,0.0,1,"「마물에게 이렇게까지\n당해놓고도 기쁜 거냐, 엉!?」\n이라면서 말로 몰아세울 작정이죠?!\n역시 S 씨는 상급자… !"
1045009,104531,1,4,1,0.0,1,"이제 결혼 못 할 거예요…\n그러니까 평생 S 씨의 지배하에 있게 해주세요!\n더 철저히 가르쳐 주세요!"
1045010,104531,1,5,1,0.0,1,"쿠우카는 이제 S 씨 없이는\n살 수 없는 몸…\n채, 책임은 제대로 져줄 거죠?"
1045011,104501,2,6,1,8.5,2,"생일 축하해요\n케이크에 깊게 꽂은 초가\n흐물흐물 녹고 있어요\n후우~… 하고 꺼주세요"
1045012,104531,2,6,1,0.0,1,"S 씨의 생일이네요…\n쿠우카의 몸에 두른 리본을\n난폭하게 풀어서 포장지를 찢는\n아이처럼 옷도… 크흐흐흐"
1046001,104601,1,1,1,3.0,2,"길고양이들에게\n붕어빵을 사주고 있다냥!\n다들 기뻐해 줬다냥♪"
1046002,104601,1,2,1,2.3,2,"빨리 준비하고 나가야 된다냥!\n「시간은 금이다」냥!"
1046003,104601,1,3,1,5.8,2,"손니임~♪\n우리만 아는 구미 당기는\n이야기가 있다냥~\n한 몫 해보지 않겠냥?"
1046004,104601,1,4,5,4.9,2,"난 변덕쟁이여서\n제대로 붙잡아줬으면 좋겠다냥?\n안 그러면 도망친다냥~!"
1046005,104601,1,5,5,6.0,2,"후후후\n네가 다치면…\n날름날름 핥아 줄 수도…\n없으려냥~?"
1046006,104631,1,1,1,0.0,1,"이래 봬도 곤란한 사람이 있으면\n도와주지 않고는 있을 수 없다냥!\n오늘 밤은 정의를 위해\n고양이와 함께 돌아다닐 거다냥~!"
1046007,104631,1,2,1,0.0,1,"다음엔 길드에 놀러 와도 좋다냥\n냐후후, 이걸로 일손이 늘었…\n아, 아무것도 아니다냥!"
1046008,104631,1,3,1,0.0,1,"나는 변덕쟁이지만\n할 때는 하는 고양이다냥\n오늘은 할거냥?\n그렇다면 전력을 다한다냥!"
1046009,104631,1,4,1,0.0,1,"에헤헤 너와 있을 수 있다면…\n집고양이가 돼도 좋겠다냥~\n어떠냥?"
1046010,104631,1,5,1,0.0,1,"나중에 너랑 단둘이 먹으려고\n붕어빵 남겨두었다냥\n반씩 먹자냥~"
1046011,104601,2,6,1,4.5,2,"오늘은 네 생일인 것 같다냥!\n그러니까 오늘만 특별히\n붕어빵을 마음껏\n먹게 해주겠다냥~"
1046012,104631,2,6,1,0.0,1,"생일 축하한다냥!\n난 변덕쟁이지만\n오늘 만큼은… 너만의\n고양이가 돼도 좋다냥♪"
1046013,104661,1,1,1,0.0,1,"너와 내가 모이면 어디에\n보물이 숨겨져 있든 식은 죽 먹기다냥!\n팬텀 캣한테\n불가능은 없다냥~♪"
1046014,104661,1,2,1,0.0,1,"어, 엄청난 보물이다냥…!\n이렇게 잔뜩 있으면\n조금쯤 슬쩍해도…\n아무것도 아닙니다냥"
1046015,104661,1,3,1,0.0,1,"이 보물이 있으면\n고생하는 사람들을\n잔뜩 도울 수 있다냥~♪\n바로 함께 나눠주러 가자냥♪"
1046016,104661,1,4,1,0.0,1,"네가 지원해주니까\n난 팬텀 캣으로\n존재할 수 있다냥… 늘\n함께해줘서 고맙다냥♪"
1046017,104661,1,5,1,0.0,1,"펴, 평소에는 고양이랑 나 둘이서 보물을\n얻지만, 누군가랑 함께인 것도\n나쁘지 않다고 할까… 저,\n또 함께 와줄 거냥?"
1047001,104701,1,1,1,0.0,1,"이래 봬도 난 여자다\n사정이 있어 갑옷은 벗지 못하지만\n잘 부탁하마"
1047002,104701,1,2,1,0.0,1,"갑옷에 햇볕을 쐬고 있으면\n표면이 무척 뜨거워지지만\n의외로 나는 아무렇지 않다"
1047003,104701,1,3,1,0.0,1,"몸을 움직이는 건 좋아하지만\n수영은 좋아하지 않아\n갑옷이 무겁거든"
1047004,104701,1,4,1,0.0,1,"얼굴을 보여주지 못하는 만큼\n지금 무슨 생각을 하는지\n전하려고 노력하도록 할게"
1047005,104701,1,5,1,0.0,1,"내 표정은 보이지 않겠지만\n네 표정은 잘 보여\n언제든 말이야"
1047006,104731,1,1,1,0.0,1,"검을 휘두르지 않아도 되는\n세상을 만들기 위해서라도\n나는 검을 휘둘러야만 해"
1047007,104731,1,2,1,0.0,1,"어떠한 강적이 상대라도\n나는 겁내지 않고 맞설 거다\n아이들의 미소를 위해서"
1047008,104731,1,3,1,0.0,1,"설령 화염에 휩싸인 전장이라도\n도움을 청하는 목소리가 있는 한\n나는 그곳으로 향할 거야"
1047009,104731,1,4,1,0.0,1,"내가 싸우고 있을 때\n네 시선을 등으로 느끼면\n마음이 편안해져"
1047010,104731,1,5,1,0.0,1,"나는 단장으로서 모든 사람들의\n안전을 우선해야 하지만\n너만큼은 먼저 지키게 될 것 같아… "
1047011,104701,2,6,1,0.0,1,"오늘은 자네의 생일이라더군\n좀 더 어른이 됐으니까 올해는\n너무 무모한 짓을 하지 않도록?\n자네가 걱정돼서 그래"
1047012,104731,2,6,1,0.0,1,"생일 축하해! 뭔가\n내게 바라는 건 없나? 그, 그건\n안 된다, 소년! 투구를 벗다니…\n부끄러워서 폭발해 버릴 거다!"
1048001,104801,1,1,1,3.9,2,"재료를 벌지, 루피를 벌지…\n전략은 다 세워두었으니까\n필요하면 말해"
1048002,104801,1,2,2,2.9,2,"이번에 준비한 계획도 완벽해\n혹시 마을 밖에 간다면\n빨리 나가자"
1048003,104801,1,3,2,4.5,1,"효율적인 움직임에서\n중요한 건 관찰력이야\n평소에도 잘 단련하고 있니?"
1048004,104801,1,4,2,4.1,5,"겸업하는 게 너무 많아서 그러는데\n알바 좀 도와주지 않을래?\n너라면 믿을 수 있고"
1048005,104801,1,5,2,5.8,2,"네 스케줄 관리\n내가 해줄까?\n24시간 딱 붙어서\n물론 관리비는 받을 거지만"
1048006,104831,1,1,1,0.0,1,"괜찮으면 네 지갑\n내가 관리해줄까?\n뭐? 후, 훔치지 않아!\n오해하지 말라고!"
1048007,104831,1,2,1,0.0,1,"이 마을에 도둑이 나타났다고?!\n성실히 일하는 사람을 모독하는 일이야!\n요, 용서할 수 없어!"
1048008,104831,1,3,1,0.0,1,"오늘은 특가 세일!\n물론 너도 같이 가자!\n방심하면 목숨을 잃을 수도 있어!\n자, 그럼… 돌격~!"
1048009,104831,1,4,1,0.0,1,"저기… 너\n좋아하는 타입이 있어?\n뭐? 그, 그냥 신경 쓰였을 뿐이야\n이유는 없다니까!"
1048010,104831,1,5,1,0.0,1,"너를 다치게 하는 녀석이 있다면…\n이렇게 해치워 주겠어!\n내 소중한 제자인걸!"
1048011,104801,2,6,2,0.0,2,"케이크 준비 OK!\n선물도 OK!\n자, 효율적인\n생일 파티를 시작하자!"
1048012,104831,2,6,1,0.0,1,"생일 축하해\n축하의 말 같은 건\n비효율적일지도 모르지만…\n너에게는 꼭 말해주고 싶었어"
1048013,104861,1,1,1,0.0,1,"네 힘과 내 힘이 합쳐지면\n상대가 누구든\n질 리가 없어!\n최대 효율로 단숨에 해치우겠어!"
1048014,104861,1,2,1,0.0,1,"공격에서 중요한 건 첫째도 효율,\n둘째도 효율! 셋째도 넷째도 다섯째도 효율!\n궁극의 효율을 구현한 이 기술로\n한꺼번에 날려주겠어!"
1048015,104861,1,3,1,0.0,1,"이런 토벌 의뢰는\n빨리 끝내고\n바겐 세일 하는 데 갈 거야!\n…물론 너랑 둘이서♪"
1048016,104861,1,4,1,0.0,1,"적에게 포위된 건가…\n앞에 있는 적은 내가 처리할 테니까\n넌 뒤에서 엄호를 부탁해!\n…내 등 뒤, 맡길게♪ "
1048017,104861,1,5,1,0.0,1,"이 힘… 네 다정한 마음이\n나한테 힘을 주는 거구나…\n고마워… 나, 널 위해서라면\n끝없이 강해질 거야!"
1049001,104901,1,1,5,4.8,2,"이런 거, 저런 거, 어떤 거든\n누나한테 말해!\n더 더 의지하고 어리광 부려~\n사양하지 않아도 돼☆"
1049002,104901,1,2,5,3.2,2,"언제든 누나한테\n어리광 부려도 좋아☆\n쓰담쓰담도 꼬옥도\n잔뜩 해 줄게☆"
1049003,104901,1,3,5,4.3,2,"누나, 기뻐서 무심코\n춉이 나와 버릴 거 같아~\n이건 누나의 애정이니까\n확실하게 받아줘야 해!"
1049004,104901,1,4,5,2.8,2,"뭐든지 다 해줄게♪\n왜냐면 동생을 돌봐주는 게\n누나의 역할이니까♪"
1049005,104901,1,5,6,2.1,2,"뭐야, 뭐? 볼일?\n언제든 어디든 어떤 것도\n누나, 대환영이야~!"
1049006,104931,1,1,1,0.0,1,"귀여운 동생을\n곤란하게 하는 사람은\n누나가 전~부 처리해 줄게!"
1049007,104931,1,2,1,0.0,1,"어떤 일이 있어도\n동생은 누나가 반드시 지킬 테니까!\n동생에게는 손가락 하나 댈 수 없어!"
1049008,104931,1,3,1,0.0,1,"누나는 동생을 지켜주기\n위해서 강해졌는걸\n누나는 동생의 방패\n동생의 검 동생의 갑옷이야"
1049009,104931,1,4,1,0.0,1,"동생과의 즐거운 시간을 방해하는\n눈치 없는 녀석은 용서 못 해!\n춉 정도로는 끝나지 않을 거니까!"
1049010,104931,1,5,1,0.0,1,"동생을 괴롭히다니\n신이 용서하고 하늘이 묵인하더라도\n누나는 용서 못 해!"
1049011,104901,2,6,5,7.9,2,"네가 1살 나이를 먹어도\n누나도 나이를 먹으니까\n나는 평생 동생의 누나야♪\n안심했어?"
1049012,104931,2,6,1,0.0,1,"생일 축하해!\n동생이 어떤 어른이 됐는지\n누나에게 제대로 보여줘!\n빤~~~~~~~~~~~~~~히♪"
1049013,104961,1,1,1,0.0,1,"동생아, 누나야☆\n에헤헤. 놀랐니?\n그럼 이번에는 놀라지 않도록\n귓가에서 부드럽게… 누나야♪"
1049014,104961,1,2,1,0.0,1,"누나는 강해졌어!\n이 힘으로 동생을 지킬게♪\n그러기 위해서는~ 더욱더~\n함께 있어야겠지? 그렇지?"
1049015,104961,1,3,1,0.0,1,"저기, 동생아, 누나의 고민을\n들어줄래? 있잖아,\n좀 더 동생한테 어리광 피우고 싶어\n…어쩌면 좋을 거 같니?"
1049016,104961,1,4,1,0.0,1,"꼬옥~♪\n누나 허그, 따뜻하지?\n앗… 잠깐 떨어져도 될까…?\n…두근두근, 전해져 버렸을까"
1049017,104961,1,5,1,0.0,1,"전~부 누나한테 맡겨줘♪\n응? 전부가 어느 정도냐고?\n동생이 바라는 것 전부야\n…내 행복은 네 행복인걸."
1050001,105001,1,1,1,2.5,2,"이 잡지 좀 봐봐~!\n오른쪽 옷이랑 왼쪽 옷\n어느 쪽이 나한테 어울릴 것 같아?"
1050002,105001,1,2,1,6.9,6,"저기, 뭐 좀 물어봐도 돼?\n너 혹시 3자릿수 덧셈할 줄 알아?\n서, 설마 나눗셈도… ?!"
1050003,105001,1,3,4,3.5,5,"성숙한 숙녀에게는 교양도 중요하다고?\n교, 교양이란 건 그거지?\n성적이랑 관계없는 거지?!"
1050004,105001,1,4,1,5.5,2,"또래랑 대화해도\n다들 유치해서 지루해\n그러니까 너하고 놀아줄게\n감사하게 생각하라고!"
1050005,105001,1,5,2,3.4,5,"우선 카페에 가고 다음은…\n너는 이런 거 잘 모를 거 같으니까\n내가 에스코트해줘야지!"
1050006,105031,1,1,1,0.0,1,"성숙한 숙녀니까\n마물 퇴치쯤은 간단해!\n뭐, 아무래도 신경 쓰인다면\n쫓아와도 되는데?"
1050007,105031,1,2,1,0.0,1,"얼마 전에 마물을 해치우고\n보물도 듬뿍 손에 넣었어!\n어린이한테 큰돈은 필요 없다며\n부모님한테 빼앗겼지만… "
1050008,105031,1,3,1,0.0,1,"비키렴~ 마물들아♪\n레이디 미사키가 지나간단다!\n넌 에스코트나 제대로 해!"
1050009,105031,1,4,1,0.0,1,"요즘 어쩐지 너랑\n외출을 자주 하는 것 같아\n난 꽤 즐거운데 넌 어때?"
1050010,105031,1,5,1,0.0,1,"둘이서 마물 퇴치하고\n그 돈으로 화려한 디너~!\n그거 엄청 어른스럽지 않아\n데, 데이트는 아니라고!"
1050011,105001,2,6,2,9.8,6,"생일 축하해!\n선물은… 미・사・키・야♪\n…어라? 마음에 안 들어?\n잡지에 적혀 있었는데…?"
1050012,105031,2,6,1,0.0,1,"생일 축하해!\n내가 어른스러운 생일을\n프로듀스해 줄게\n기대하고 있으라고♪"
1051001,105101,1,1,1,3.0,2,"저기, 너 지금 시간 있니?\n무서워하지 않아도 괜찮아\n위험한 일은 안 하니까\n나를 믿어… 알았지?"
1051002,105101,1,2,1,2.3,5,"괜찮으면 함께 실험하지 않을래?\n새로운 발견을 했을 때의\n흥분은 이루 말할 수 없단다♪"
1051003,105101,1,3,1,2.5,2,"과학의 진화는 모두를 위해서\n이래 봬도 병이나\n상처 치료가 목표야"
1051004,105101,1,4,5,5.4,2,"네 몸을 조사하는 동안\n너한테 흥미가 생겼어 우후후… "
1051005,105101,1,5,2,1.7,5,"항상 실험에 협력해줘서 고마워\n답례로 다음에\n비장의 비약을 줄게♪"
1051006,105131,1,1,1,0.0,1,"어머나~ 나한테 벌받고 싶니?\n그래… 눈을 떴구나\n듬뿍 귀여워해줄게♪"
1051007,105131,1,2,1,0.0,1,"저기, 어때… ?\n날 보고 뭔가 느껴지지 않니?\n공포? … 이상하네"
1051008,105131,1,3,1,0.0,1,"고통이 쾌락으로 바뀌는\n순간은 반드시 찾아와…\n너도 체험해보고 싶지 않니?"
1051009,105131,1,4,1,0.0,1,"너를 사로잡기 위해\n향수를 분명 뿌렸는데\n어째서 마물만… "
1051010,105131,1,5,1,0.0,1,"너와 있으면 신기하게도…\n심장이 빨리 뛰어\n… 확인해볼래?"
1051011,105101,2,6,5,12.8,2,"너, 오늘 생일이지?\n자, 내가 주는 선물\n특별히 조합한 약이야\n효능? …마셔보면 알 수 있어♪"
1051012,105131,2,6,1,0.0,1,"생일 축하해!\n내가 주는 선물은… 이거야\n기운이 생기는 특제 드링크♪\n단숨에 마시면 안 된다…?"
1052001,105201,1,1,1,5.8,5,"나 힘이 세니까\n그걸 살려서 일도 열심히 하고 있어\n하지만 이거 여자 입장에서는\n좀 그렇지 않아~?"
1052002,105201,1,2,1,7.0,9,"어때? 근사한 갑옷이지?\n디자인도 세련되고 몸에도 꼭 맞아!\n내가 좋아하는 거야!"
1052003,105201,1,3,5,0.0,5,"정말~ 너 말이야\n조금 전부터 너무 만지는 거 아니야?\n모처럼 빗질해서\n털 정리도 막 끝냈는데~"
1052004,105201,1,4,2,4.8,1,"조금이라도 여자아이로\n보이기 위해 노력할 거야!\n이대로 네 옆에 있을 수 있도록… "
1052005,105201,1,5,5,0.0,5,"하아… 너무 부러워…\n평범한 인간 소녀처럼 예쁘게 꾸미고\n맛있는 거 먹으면서\n너랑 데이트하고 싶다… "
1052006,105231,1,1,1,0.0,1,"이런 외모라고 해서\n처음부터 포기하면 안 되겠지!\n너한테 미움받기는 싫으니까\n몸가짐에 신경 쓸 거야"
1052007,105231,1,2,1,0.0,1,"왜? 또 만지고 싶어?\n그래, 알았어\n너니까 착하지~ 착해~ 해줄게"
1052008,105231,1,3,1,0.0,1,"마물로 착각 받은 적도 많지만\n난 운명 따위에 지지 않아!\n너랑 만나고\n더 그렇게 생각하게 됐어"
1052009,105231,1,4,1,0.0,1,"너는 내 이런 모습을 보고도\n여자로 대해줬어!\n사람의 내면을 제대로 봐 주는\n그런 네가 정말 좋아!"
1052010,105231,1,5,1,0.0,1,"이렇게 아름다운 하늘 아래에서\n좋아하는 사람과 함께 걷다니\n평범한 여자애가 된 것 같아 무척 기뻐!"
1052011,105201,2,6,1,7.2,9,"생일 축하해~!\n너를 위해 축하 계획을\n잔뜩 생각했어♪\n싫다, 내가 너무 들떴나?"
1052012,105231,2,6,1,0.0,1,"해피 버스데이 투 유♪\n인간 소년의 생일을 이렇게\n축하할 수 있다니…\n내가 선물 받은 기분♪"
1052013,105261,1,1,1,0.0,1,"언젠가 이 근사한 드레스를 입고\n너와 춤출 수 있으면 좋겠다…\n춤 연습만이라도\n시작해 둘까♪"
1052014,105261,1,2,1,0.0,1,"무대의 막이 오르면\n나는 공주님… 설마 이런 식으로\n공주님이 될 줄은\n생각도 못 했지만, 기뻐♪"
1052015,105261,1,3,1,0.0,1,"내가 공주님이 되면\n뭘 할까…\n왕자님과 둘만의 무도회 같은 걸\n해보고 싶네♪"
1052016,105261,1,4,1,0.0,1,"나, 너랑 만난 이후에 하루하루가\n무척 즐거워지고 있어!\n다음에는 언제 만날 수 있을까\n생각하는 것만으로 행복해♪"
1052017,105261,1,5,1,0.0,1,"네가 왕자님이었다면\n누구의 어떤 위기에도\n달려와 주겠지!\n상냥한 왕자님을 동경해♪"
1053001,105301,1,1,1,4.1,2,"귀공과 나, 함께 바이스플뤼겔의\n번영을 위해 힘을 쏟지 않겠나!"
1053002,105301,1,2,3,2.7,5,"어, 어린애가 아니다!\n부, 분명 키는 좀 작지만…\n지금도 성장기임에 틀림없다!"
1053003,105301,1,3,1,4.5,2,"응? 왜 그러지? 나와 단련하고 싶나?\n기특하다, 귀공!"
1053004,105301,1,4,1,4.5,2,"군인은 은혜를 입으면 반드시 갚는다\n그러니까 내가 할 수 있는 일이\n있다면 뭐든 말해줘 의지해도 좋으니"
1053005,105301,1,5,6,3.0,5,"그, 그런데 말이다…\n조만간 귀공과 둘이서\n우리 나라를 여행하는 건… 어, 어떨까?"
1053006,105331,1,1,1,0.0,1,"몇 번을 말해야 알겠나!\n그러니까 난 어린애가 아니라니까!\n바, 바보 취급 하지 마라~\n이, 이봐, 머리를 쓰다듬지 말란 말이다~!"
