drama_id,param_08,param_07,param_04,command_type,param_01,param_05,param_03,param_02,command_id,param_06
40102,"","","",93,0.1,"","",0,1401020026,""
40102,"","","",23,se_travel_top,"",0,se_travel_top_defeat_attack_jump,1401020027,""
40102,"","","",93,0.06,"","",0,1401020028,""
40102,"","","",32,401004,"","",1,1401020029,""
40102,"","","",3,20,"",0,die,1401020030,0
40102,"","","",93,0.25,"","",0,1401020031,""
40102,"","","",32,401005,"","",1,1401020032,""
40102,"","","",93,0.14,"","",0,1401020033,""
40102,"","","",23,se_travel_top,"",0,se_travel_top_defeat_fadeout,1401020034,""
40102,"","","",91,1401020030,"","","",1401020035,""
40102,"","",1,6,20,0,1,1,1401020036,0.5
40102,"","","",93,0.04,"","",0,1401020037,""
40102,"","","",23,se_travel_top,"",0,se_travel_top_defeat_drop_box,1401020038,""
40102,"","","",91,1401020036,"","","",1401020039,""
40102,"","","",3,1000001,"",0,<weapon>_joy_short,1401020040,0
40102,"","","",93,0.54,"","",0,1401020041,""
40102,"","","",23,se_travel_top,"",0,se_travel_top_defeat_joy,1401020042,""
40102,"","","",91,1401020040,"","","",1401020043,""
40102,"","","",111,"","","","",1401020044,""
40102,"","","",91,0,"","","",1401020045,""
40111,"","",-55,31,401000,0.65,0,401000,1401110001,1
40111,normal,0,0,5,0,-73,55,0,1401110002,1
40111,"","","",91,0,"","",0,1401110003,""
40112,<weapon>_idle,0,-1000,1,2,-140,51,1000001,1401120001,1
40112,idle,0,190,5,21,-140,50,21,1401120002,0.6
40112,"","",0,31,401001,1,0,401001,1401120003,1
40112,"","",0,31,401002,1,0,401002,1401120004,1
40112,"","",-140,31,401003,1,-1000,401003,1401120005,0
40112,"","",10,31,401004,1,210,401004,1401120006,0
40112,"","",-100,31,401006,0.7,135,401006,1401120007,0
40112,"","",0,31,400011,1,0,400011,1401120008,1
40112,"","","",91,0,"","",0,1401120009,""
40112,"","","",93,0.7,"","",0,1401120010,""
40112,"","","",3,1000001,"",1,<weapon>_run,1401120011,0.2
40112,"","",1.5,2,1000001,0,-140,-170,1401120012,""
40112,"","","",32,401003,"","",1,1401120013,""
40112,"","",1.5,33,401003,0,-140,-170,1401120014,""
40112,"","","",93,0.2,"","",0,1401120015,""
40112,"","","",23,se_travel_top,"",0,se_travel_top_defeat_foot,1401120016,""
40112,"","","",93,0.5,"","",0,1401120017,""
40112,"",220,0,12,1000001,0,0.5,4,1401120018,20
40112,"","","",93,0.04,"","",0,1401120019,""
40112,"","","",23,se_travel_top,"",0,se_travel_top_defeat_emote_notice,1401120020,""
40112,"","","",91,1401120012,"","","",1401120021,""
40112,"","","",3,1000001,"",1,<weapon>_idle,1401120022,0
40112,"","","",32,401003,"","",0,1401120023,""
40112,"","","",93,0.5,"","",0,1401120024,""
40112,"",0,<weapon>_idle,3,1000001,1,0,<weapon>_attack_skipQuest,1401120025,0
40112,"","","",93,0.1,"","",0,1401120026,""
40112,"","","",23,se_travel_top,"",0,se_travel_top_defeat_attack_jump,1401120027,""
40112,"","","",93,0.06,"","",0,1401120028,""
40112,"","","",32,401004,"","",1,1401120029,""
40112,"","","",3,21,"",0,die,1401120030,0
40112,"","","",23,se_travel_top,"",0,se_travel_top_defeat_wyvern_fall,1401120031,""
40112,"","","",93,1.4,"","",0,1401120032,""
40112,"","","",32,401006,"","",1,1401120033,""
40112,"","","",23,se_travel_top,"",0,se_travel_top_defeat_fadeout,1401120034,""
40112,"","","",93,0.1,"","",0,1401120035,""
40112,"","","",122,0,"",0.2,24,1401120036,""
40112,"","","",23,se_travel_top,"",0,se_travel_top_defeat_appear_silverbox,1401120037,""
40112,"","","",91,1401120030,"","","",1401120038,""
40112,"","",1,6,21,0,1,1,1401120039,0.5
40112,"","","",93,0.5,"","",0,1401120040,""
40112,"","","",23,se_travel_top,"",0,se_travel_top_defeat_drop_silverbox,1401120041,""
40112,"","","",91,1401120039,"","","",1401120042,""
40112,"","","",3,1000001,"",0,<weapon>_joy_short,1401120043,0
40112,"","","",93,0.54,"","",0,1401120044,""
40112,"","","",23,se_travel_top,"",0,se_travel_top_defeat_joy,1401120045,""
40112,"","","",91,1401120043,"","","",1401120046,""
40112,"","","",111,"","","","",1401120047,""
40112,"","","",91,0,"","","",1401120048,""
40121,"","",-55,31,401000,0.65,0,401000,1401210001,1
40121,normal,0,0,5,0,-73,55,0,1401210002,1
40121,"","","",91,0,"","",0,1401210003,""
40122,<weapon>_idle,0,-1100,1,2,-140,51,1000001,1401220001,1
40122,idle,0,220,5,22,-140,50,22,1401220002,1
40122,"","",0,31,401001,1,0,401001,1401220003,1
40122,"","",0,31,401002,1,0,401002,1401220004,1
40122,"","",-140,31,401003,1,-1100,401003,1401220005,0
40122,"","",-30,31,401004,1,210,4010041,1401220006,0
40122,"","",-30,31,401004,1,210,4010042,1401220007,0
40122,"","",-100,31,401007,0.7,135,401007,1401220008,0
40122,"","",-135,31,401008,0.8,215,401008,1401220009,0
40122,"","",0,31,400012,1,0,400012,1401220010,1
40122,"","","",91,0,"","",0,1401220011,""
40122,"","","",23,se_travel_top,"",0,se_travel_top_defeat_wipe,1401220012,""
40122,"",0.2,idle,3,22,1,0,awake,1401220013,0.2
40122,"","","",93,0.83,"","",0,1401220014,""
40122,"","","",23,se_travel_top,"",0,se_travel_top_defeat_move_minotaur,1401220015,""
40122,"","","",93,0.07,"","",0,1401220016,""
40122,"","","",122,0,"",0.7,24,1401220017,""
40122,"","","",93,0.5,"","",0,1401220018,""
40122,"","","",23,se_travel_top,"",0,se_travel_top_defeat_move_minotaur2,1401220019,""
40122,"","","",93,1.3,"","",0,1401220020,""
40122,"","","",23,se_travel_top,"",0,se_travel_top_defeat_awake_minotaur,1401220021,""
40122,"","","",32,401008,"","",1,1401220022,""
40122,"","","",122,0,"",1,48,1401220023,""
40122,"","","",93,1.27,"","",0,1401220024,""
40122,"","","",3,1000001,"",1,<weapon>_run,1401220025,0.2
40122,"","",1.5,2,1000001,0,-140,-170,1401220026,""
40122,"","","",32,401003,"","",1,1401220027,""
40122,"","",1.5,33,401003,0,-140,-170,1401220028,""
40122,"","","",93,0.2,"","",0,1401220029,""
40122,"","","",23,se_travel_top,"",0,se_travel_top_defeat_foot,1401220030,""
40122,"","","",93,0.5,"","",0,1401220031,""
40122,"",220,0,12,1000001,0,0.5,4,1401220032,20
40122,"","","",93,0.04,"","",0,1401220033,""
40122,"","","",23,se_travel_top,"",0,se_travel_top_defeat_emote_notice,1401220034,""
40122,"","","",91,1401220026,"","","",1401220035,""
40122,"","","",3,1000001,"",1,<weapon>_idle,1401220036,0
40122,"","","",32,401003,"","",0,1401220037,""
40122,"","","",93,0.5,"","",0,1401220038,""
40122,"",0,<weapon>_idle,3,1000001,1,0,<weapon>_attack_skipQuest,1401220039,0
40122,"","","",93,0.1,"","",0,1401220040,""
40122,"","","",23,se_travel_top,"",0,se_travel_top_defeat_attack_jump,1401220041,""
40122,"","","",93,0.06,"","",0,1401220042,""
40122,"","","",32,4010041,"","",1,1401220043,""
40122,"",0,idle,3,22,1,0,damage,1401220044,0
40122,"","","",93,1.6,"","",0,1401220045,""
40122,"",0,<weapon>_idle,3,1000001,1,0,<weapon>_attack_skipQuest,1401220046,0
40122,"","","",93,0.1,"","",0,1401220047,""
40122,"","","",23,se_travel_top,"",0,se_travel_top_defeat_attack_jump,1401220048,""
40122,"","","",93,0.06,"","",0,1401220049,""
40122,"","","",32,4010042,"","",1,1401220050,""
40122,"","","",3,22,"",0,die,1401220051,0
40122,"","","",23,se_travel_top,"",0,se_travel_top_defeat_die_minotaur,1401220052,""
40122,"","","",93,1.67,"","",0,1401220053,""
40122,"","","",32,401007,"","",1,1401220054,""
40122,"","","",23,se_travel_top,"",0,se_travel_top_defeat_die_minotaur2,1401220055,""
40122,"","","",93,0.1,"","",0,1401220056,""
40122,"","","",122,0,"",0.2,24,1401220057,""
40122,"","","",23,se_travel_top,"",0,se_travel_top_defeat_appear_goldenbox,1401220058,""
40122,"","","",91,1401220051,"","","",1401220059,""
40122,"","",1,6,22,0,1,1,1401220060,0.5
40122,"","","",23,se_travel_top,"",0,se_travel_top_defeat_fadeout,1401220061,""
40122,"","","",93,0.2,"","",0,1401220062,""
40122,"","","",23,se_travel_top,"",0,se_travel_top_defeat_drop_goldenbox,1401220063,""
40122,"","","",91,1401220060,"","","",1401220064,""
40122,"","","",3,1000001,"",0,<weapon>_joy_short,1401220065,0
40122,"","","",93,0.54,"","",0,1401220066,""
40122,"","","",23,se_travel_top,"",0,se_travel_top_defeat_joy,1401220067,""
40122,"","","",91,1401220065,"","","",1401220068,""
40122,"","","",111,"","","","",1401220069,""
40122,"","","",91,0,"","","",1401220070,""
40131,"","",-55,31,401300,0.65,0,401300,1401310001,1
40131,normal,0,0,5,0,-73,55,0,1401310002,1
40131,"","","",91,0,"","",0,1401310003,""
40132,travel_topdrama_r_4000_idle,0,-20,1,1,-195,56,1000001,1401320001,1.75
40132,travel_topdrama_r_4000_idle,0,-260,1,1,-140,55,1000002,1401320002,1.75
40132,travel_topdrama_r_4000_idle,0,-450,1,1,-140,54,1000003,1401320003,1.75
40132,travel_topdrama_r_4013_static,0,435,5,7,-150,53,7,1401320004,1
40132,travel_topdrama_r_4013_catch_1,0,-2000,5,8,-2000,57,8,1401320005,1.75
40132,"","",0,31,401301,1,0,401301,1401320006,1
40132,"","",0,31,401303,1,0,401303,1401320007,1
40132,"","",68,31,401304,1,50,401304,1401320008,0
40132,"","",-158,31,401305,1,312,401305,1401320009,0
40132,"","",-158,31,401306,1,312,401306,1401320010,0
40132,"","",188,31,401307,0.8,36,401307,1401320011,0
40132,"","",200,31,401308,1,-258,401308,1401320012,0
40132,"","",255,31,401318,1,-437,4013082,1401320013,0
40132,"","",-15,31,401309,1,120,401309,1401320014,0
40132,"","",-15,31,401310,1,120,401310,1401320015,0
40132,"","",-91,31,401312,1,-42,401312,1401320016,0
40132,"","",0,31,401313,1,0,401313,1401320017,0
40132,"","",0,31,401314,1,0,401314,1401320018,0
40132,"","",0,31,400013,1,0,400013,1401320019,1
40132,"","","",91,0,"","",0,1401320020,""
40132,"","","",93,1,"","",0,1401320021,""
40132,"","","",3,1000001,"",0,travel_topdrama_r_4013_touch_1,1401320022,0.2
40132,"","","",23,se_travel_top,"","",se_travel_top_aruma_01,1401320023,""
40132,"","","",32,401309,"","",1,1401320024,""
40132,"","","",93,1,"","",0,1401320025,""
40132,"","","",3,7,"",0,travel_topdrama_r_4013_danger_1,1401320026,0
40132,"","","",93,1.63,"","",0,1401320027,""
40132,"","","",23,se_travel_top,"","",se_travel_top_aruma_04,1401320028,""
40132,"","","",93,0.04,"","",0,1401320029,""
40132,"","","",3,1000001,"",1,travel_topdrama_r_4013_touch_loop,1401320030,0.6
40132,"","","",93,0.4,"","",0,1401320031,""
40132,"","","",23,se_travel_top,"","",se_travel_top_aruma_05,1401320032,""
40132,"","","",93,1.33,"","",0,1401320033,""
40132,"","",0,2,8,0,-195,-20,1401320034,""
40132,"",0,"",3,8,0,0,travel_topdrama_r_4013_catch_1,1401320035,0
40132,"","","",23,se_travel_top,"","",se_travel_top_aruma_06,1401320036,""
40132,"",0.1,travel_topdrama_r_4013_static,3,7,0,0,travel_topdrama_r_4013_safe,1401320037,0.1
40132,"",0,travel_topdrama_r_4013_runaway,3,1000001,1,0,travel_topdrama_r_4013_catch,1401320038,0.1
40132,"","","",32,401313,"","",1,1401320039,""
40132,"","","",93,0.66,"","",0,1401320040,""
40132,"","","",32,401312,"","",1,1401320041,""
40132,"","","",23,se_travel_top,"","",se_travel_top_aruma_07,1401320042,""
40132,"","","",93,0.97,"","",0,1401320043,""
40132,"","","",4,1000001,"","",1,1401320044,""
40132,"","","",3,1000001,1,1,travel_topdrama_r_4013_runaway,1401320045,0
40132,"","","",3,1000002,1,1,travel_topdrama_r_4000_run_normal,1401320046,0.1
40132,"","","",3,1000003,1,1,travel_topdrama_r_4000_run_normal,1401320047,0.1
40132,"","","",23,se_travel_top,"","",se_travel_top_aruma_08,1401320048,""
40132,"","","",4,8,0,"",1,1401320049,""
40132,"","",2.5,2,8,0,-195,-1600,1401320050,""
40132,"",0,"",3,8,1,1,travel_topdrama_r_4013_runaway_1,1401320051,0
40132,"","",2.5,2,1000001,0,-195,-1600,1401320052,""
40132,"","",1.4,2,1000002,0,-195,-20,1401320053,""
40132,"","",1.4,2,1000003,0,-140,-215,1401320054,""
40132,"","","",93,1.4,"","",0,1401320055,""
40132,"","","",32,401310,"","",1,1401320056,""
40132,"","","",3,1000002,"",0,travel_topdrama_r_4013_touch_2,1401320057,0.2
40132,"","","",3,1000003,"",1,travel_topdrama_r_4000_idle,1401320058,0.2
40132,"","","",93,1,"","",0,1401320059,""
40132,"","","",3,7,"",0,travel_topdrama_r_4013_danger_2,1401320060,0
40132,"","","",93,1.67,"","",0,1401320061,""
40132,"","","",32,401304,"","",1,1401320062,""
40132,"","","",23,se_travel_top,"","",se_travel_top_aruma_10,1401320063,""
40132,"","","",93,0.3,"","",0,1401320064,""
40132,"","","",3,1000002,"",1,travel_topdrama_r_4013_touch_loop,1401320065,0.6
40132,"","","",93,0.1,"","",0,1401320066,""
40132,"","","",23,se_travel_top,"","",se_travel_top_aruma_05,1401320067,""
40132,"","","",93,0.06,"","",0,1401320068,""
40132,"","","",32,401307,"","",1,1401320069,""
40132,"","","",93,0.57,"","",0,1401320070,""
40132,"","","",32,401314,"","",1,1401320071,""
40132,"",0.1,travel_topdrama_r_4013_idle,3,7,1,0,travel_topdrama_r_4013_out,1401320072,0.1
40132,"","","",23,se_travel_top,"","",se_travel_top_aruma_18,1401320073,""
40132,"","","",32,401308,"","",1,1401320074,""
40132,"","","",32,4013082,"","",1,1401320075,""
40132,"","","",93,0.1,"","",0,1401320076,""
40132,"",0,travel_topdrama_r_4013_run,3,1000002,1,0,travel_topdrama_r_4013_shock,1401320077,0
40132,"",0,travel_topdrama_r_4013_run,3,1000003,1,0,travel_topdrama_r_4013_shock,1401320078,0
40132,"","","",93,0.86,"","",0,1401320079,""
40132,"","","",3,1000002,"",1,travel_topdrama_r_4013_run,1401320080,0
40132,"","","",3,1000003,"",1,travel_topdrama_r_4013_run,1401320081,0
40132,"","",2.5,2,1000002,0,-195,-1600,1401320082,""
40132,"","",2.5,2,1000003,0,-140,-1600,1401320083,""
40132,"","","",93,0.07,"","",0,1401320084,""
40132,"","","",122,0,"",0.4,24,1401320085,""
40132,"","","",32,401305,"","",1,1401320086,""
40132,"","","",32,401306,"","",1,1401320087,""
40132,"","","",93,0.9,"","",0,1401320088,""
40132,"","","",23,se_travel_top,"","",se_travel_top_aruma_21,1401320089,""
40132,"","","",93,1.1,"","",0,1401320090,""
40132,"","","",111,0,"","","",1401320091,""
40132,"","","",91,0,"","","",1401320092,""
40141,"","",-55,31,401300,0.65,0,401300,1401410001,1
40141,normal,0,0,5,0,-73,55,0,1401410002,1
40141,"","","",91,0,"","",0,1401410003,""
40142,travel_topdrama_r_4000_idle,0,-20,1,1,-195,56,1000001,1401420001,1.75
40142,travel_topdrama_r_4000_idle,0,-260,1,1,-140,55,1000002,1401420002,1.75
40142,travel_topdrama_r_4000_idle,0,-450,1,1,-140,54,1000003,1401420003,1.75
40142,travel_topdrama_r_4013_static,0,435,5,7,-150,53,7,1401420004,1
40142,travel_topdrama_r_4013_catch_1,0,-2000,5,8,-2000,57,8,1401420005,1.75
40142,"","",0,31,401301,1,0,401301,1401420006,1
40142,"","",0,31,401303,1,0,401303,1401420007,1
40142,"","",78,31,401304,1,40,401304,1401420008,0
40142,"","",78,31,401304,1,40,4013042,1401420009,0
40142,"","",-158,31,401305,1,312,401305,1401420010,0
40142,"","",-158,31,401306,1,312,401306,1401420011,0
40142,"","",188,31,401307,0.8,36,401307,1401420012,0
40142,"","",200,31,401308,1,-258,401308,1401420013,0
40142,"","",255,31,401308,1,-437,4013082,1401420014,0
40142,"","",-15,31,401309,1,120,401309,1401420015,0
40142,"","",-15,31,401310,1,120,401310,1401420016,0
40142,"","",-10,31,401311,1,120,401311,1401420017,0
40142,"","",-91,31,401312,1,-42,401312,1401420018,0
40142,"","",-91,31,401312,1,-42,4013122,1401420019,0
40142,"","",0,31,401313,1,0,401313,1401420020,0
40142,"","",0,31,401313,1,0,4013132,1401420021,0
40142,"","",0,31,401314,1,0,401314,1401420022,0
40142,"","",0,31,400014,1,0,401400,1401420023,1
40142,"","","",91,0,"","",0,1401420024,""
40142,"","","",93,1,"","",0,1401420025,""
40142,"","",travel_topdrama_r_4013_touch_loop,3,1000001,1,0,travel_topdrama_r_4013_touch_1,1401420026,0.3
40142,"","","",23,se_travel_top,"","",se_travel_top_aruma_01,1401420027,""
40142,"","","",32,401309,"","",1,1401420028,""
40142,"","","",93,1,"","",0,1401420029,""
40142,"","","",3,7,"",0,travel_topdrama_r_4013_danger_1,1401420030,0
40142,"","","",93,1.63,"","",0,1401420031,""
40142,"","","",23,se_travel_top,"","",se_travel_top_aruma_04,1401420032,""
40142,"","","",93,0.04,"","",0,1401420033,""
40142,"","","",3,1000001,"",1,travel_topdrama_r_4013_touch_loop,1401420034,0.3
40142,"","","",93,0.4,"","",0,1401420035,""
40142,"","","",23,se_travel_top,"","",se_travel_top_aruma_05,1401420036,""
40142,"","","",93,1.33,"","",0,1401420037,""
40142,"","",0,2,8,0,-195,-20,1401420038,""
40142,"","","",3,8,0,0,travel_topdrama_r_4013_catch_1,1401420039,0
40142,"","","",23,se_travel_top,"","",se_travel_top_aruma_06,1401420040,""
40142,"",0.1,travel_topdrama_r_4013_static,3,7,0,0,travel_topdrama_r_4013_safe,1401420041,0.1
40142,"","","",3,1000001,"",0,travel_topdrama_r_4013_catch,1401420042,0.1
40142,"","","",32,401313,"","",1,1401420043,""
40142,"","","",93,0.66,"","",0,1401420044,""
40142,"","","",32,401312,"","",1,1401420045,""
40142,"","","",23,se_travel_top,"","",se_travel_top_aruma_07,1401420046,""
40142,"","","",93,0.97,"","",0,1401420047,""
40142,"","","",4,1000001,"","",1,1401420048,""
40142,"","","",3,1000001,"",1,travel_topdrama_r_4013_runaway,1401420049,0
40142,"","","",3,1000002,"",1,travel_topdrama_r_4000_run_normal,1401420050,0.1
40142,"","","",3,1000003,"",1,travel_topdrama_r_4000_run_normal,1401420051,0.1
40142,"","","",23,se_travel_top,"","",se_travel_top_aruma_08,1401420052,""
40142,"","","",4,8,0,"",1,1401420053,""
40142,"","",2.5,2,8,0,-195,-1600,1401420054,""
40142,"","","",3,8,1,1,travel_topdrama_r_4013_runaway_1,1401420055,0
40142,"","",2.5,2,1000001,0,-195,-1600,1401420056,""
40142,"","",1.4,2,1000002,0,-195,-20,1401420057,""
40142,"","",1.4,2,1000003,0,-140,-215,1401420058,""
40142,"","","",93,1.4,"","",0,1401420059,""
40142,"","","",32,401310,"","",1,1401420060,""
40142,"",0.3,travel_topdrama_r_4013_touch_loop,3,1000002,1,0,travel_topdrama_r_4013_touch_2,1401420061,0.2
40142,"","","",3,1000003,"",1,travel_topdrama_r_4000_idle,1401420062,0.2
40142,"","","",93,1,"","",0,1401420063,""
40142,"","","",3,7,"",0,travel_topdrama_r_4013_danger_2,1401420064,0
40142,"","","",93,1.67,"","",0,1401420065,""
40142,"","","",32,401304,"","",1,1401420066,""
40142,"","","",23,se_travel_top,"","",se_travel_top_aruma_10,1401420067,""
40142,"","","",93,0.3,"","",0,1401420068,""
40142,"","","",3,1000002,"",1,travel_topdrama_r_4013_touch_loop,1401420069,0.3
40142,"","","",93,0.2,"","",0,1401420070,""
40142,"","","",23,se_travel_top,"","",se_travel_top_aruma_05,1401420071,""
40142,"","","",93,0.83,"","",0,1401420072,""
40142,"","","",4,8,0,"",0,1401420073,""
40142,"","",0,2,8,0,-195,-20,1401420074,""
40142,"","","",3,8,"",0,travel_topdrama_r_4013_catch_2,1401420075,0
40142,"","","",23,se_travel_top,"","",se_travel_top_aruma_11,1401420076,""
40142,"",0.1,travel_topdrama_r_4013_static,3,7,0,0,travel_topdrama_r_4013_safe,1401420077,0.1
40142,"",0,travel_topdrama_r_4013_runaway,3,1000002,1,0,travel_topdrama_r_4013_catch,1401420078,0.1
40142,"","","",32,4013132,"","",1,1401420079,""
40142,"","","",93,0.66,"","",0,1401420080,""
40142,"","","",32,4013122,"","",1,1401420081,""
40142,"","","",23,se_travel_top,"","",se_travel_top_aruma_12,1401420082,""
40142,"","","",93,0.97,"","",0,1401420083,""
40142,"","","",4,1000002,"","",1,1401420084,""
40142,"","","",3,1000002,"",1,travel_topdrama_r_4013_runaway,1401420085,0
40142,"","","",3,1000003,"",1,travel_topdrama_r_4000_run_normal,1401420086,0.1
40142,"","","",23,se_travel_top,"","",se_travel_top_aruma_08,1401420087,""
40142,"","","",4,8,0,"",1,1401420088,""
40142,"","",2.5,2,8,0,-195,-1600,1401420089,""
40142,"","","",3,8,"",1,travel_topdrama_r_4013_runaway_2,1401420090,0
40142,"","",2.5,2,1000002,0,-195,-1600,1401420091,""
40142,"","",1.4,2,1000003,0,-195,-20,1401420092,""
40142,"","","",93,1.4,"","",0,1401420093,""
40142,"",0.3,travel_topdrama_r_4013_touch_loop,3,1000003,1,0,travel_topdrama_r_4013_touch_3,1401420094,0.2
40142,"","","",32,401311,"","",1,1401420095,""
40142,"","","",93,1,"","",0,1401420096,""
40142,"","","",3,7,"",0,travel_topdrama_r_4013_danger_3_in,1401420097,0
40142,"","","",93,2.16,"","",0,1401420098,""
40142,"","","",32,4013042,"","",1,1401420099,""
40142,"","","",93,0.54,"","",0,1401420100,""
40142,"","","",3,1000003,"",1,travel_topdrama_r_4013_touch_loop,1401420101,0.3
40142,"","","",93,0.34,"","",0,1401420102,""
40142,"","","",32,401307,"","",1,1401420103,""
40142,"","","",93,0.5,"","",0,1401420104,""
40142,"","","",32,401314,"","",1,1401420105,""
40142,"",0.1,travel_topdrama_r_4013_idle,3,7,1,0,travel_topdrama_r_4013_out,1401420106,0.1
40142,"","","",23,se_travel_top,"","",se_travel_top_aruma_18,1401420107,""
40142,"","","",32,401308,"","",1,1401420108,""
40142,"","","",93,0.1,"","",0,1401420109,""
40142,"",0,travel_topdrama_r_4013_run,3,1000003,1,0,travel_topdrama_r_4013_shock,1401420110,0
40142,"","","",93,0.86,"","",0,1401420111,""
40142,"","","",3,1000003,"",1,travel_topdrama_r_4013_run,1401420112,0
40142,"","",2.5,2,1000003,0,-195,-1600,1401420113,""
40142,"","","",93,0.07,"","",0,1401420114,""
40142,"","","",122,0,"",0.4,24,1401420115,""
40142,"","","",32,401305,"","",1,1401420116,""
40142,"","","",32,401306,"","",1,1401420117,""
40142,"","","",93,0.9,"","",0,1401420118,""
40142,"","","",23,se_travel_top,"","",se_travel_top_aruma_21,1401420119,""
40142,"","","",93,1.1,"","",0,1401420120,""
40142,"","","",111,0,"","","",1401420121,""
40142,"","","",91,0,"","","",1401420122,""
40151,"","",-55,31,401300,0.65,0,401300,1401510001,1
40151,normal,0,0,5,0,-73,55,0,1401510002,1
40151,"","","",91,0,"","",0,1401510003,""
40152,travel_topdrama_r_4000_idle,0,-20,1,1,-195,56,1000001,1401520001,1.75
40152,travel_topdrama_r_4000_idle,0,-260,1,1,-140,55,1000002,1401520002,1.75
40152,travel_topdrama_r_4000_idle,0,-450,1,1,-140,54,1000003,1401520003,1.75
40152,travel_topdrama_r_4013_static,0,435,5,7,-150,53,7,1401520004,1
40152,travel_topdrama_r_4013_catch_1,0,-2000,5,8,-2000,57,8,1401520005,1.75
40152,"","",0,31,401301,1,0,401301,1401520006,1
40152,"","",0,31,401303,1,0,401303,1401520007,1
40152,"","",78,31,401304,1,40,401304,1401520008,0
40152,"","",78,31,401304,1,40,4013042,1401520009,0
40152,"","",78,31,401315,1,40,401315,1401520010,0
40152,"","",103,31,401316,1,27,401316,1401520011,0
40152,"","",188,31,401307,0.8,36,401307,1401520012,0
40152,"","",-15,31,401309,1,120,401309,1401520013,0
40152,"","",-15,31,401310,1,120,401310,1401520014,0
40152,"","",-10,31,401311,1,120,401311,1401520015,0
40152,"","",-91,31,401312,1,-42,401312,1401520016,0
40152,"","",-91,31,401312,1,-42,4013122,1401520017,0
40152,"","",-81,31,401312,1,-42,4013123,1401520018,0
40152,"","",0,31,401313,1,0,401313,1401520019,0
40152,"","",0,31,401313,1,0,4013132,1401520020,0
40152,"","",0,31,401313,1,0,4013133,1401520021,0
40152,"","",0,31,400015,1,0,401500,1401520022,1
40152,"","","",91,0,"","",0,1401520023,""
40152,"","","",93,1,"","",0,1401520024,""
40152,"",0.3,travel_topdrama_r_4013_touch_loop,3,1000001,1,0,travel_topdrama_r_4013_touch_1,1401520025,0.2
40152,"","","",23,se_travel_top,"","",se_travel_top_aruma_01,1401520026,""
40152,"","","",32,401309,"","",1,1401520027,""
40152,"","","",93,1,"","",0,1401520028,""
40152,"","","",3,7,"",0,travel_topdrama_r_4013_danger_1,1401520029,0
40152,"","","",93,1.63,"","",0,1401520030,""
40152,"","","",23,se_travel_top,"","",se_travel_top_aruma_04,1401520031,""
40152,"","","",93,0.04,"","",0,1401520032,""
40152,"","","",3,1000001,"",1,travel_topdrama_r_4013_touch_loop,1401520033,0.3
40152,"","","",93,0.4,"","",0,1401520034,""
40152,"","","",23,se_travel_top,"","",se_travel_top_aruma_05,1401520035,""
40152,"","","",93,0.83,"","",0,1401520036,""
40152,"","",0,2,8,0,-195,-20,1401520037,""
40152,"","","",3,8,"",0,travel_topdrama_r_4013_catch_1,1401520038,0
40152,"","","",23,se_travel_top,"","",se_travel_top_aruma_06,1401520039,""
40152,"",0.1,travel_topdrama_r_4013_static,3,7,0,0,travel_topdrama_r_4013_safe,1401520040,0.1
40152,"","","",3,1000001,"",0,travel_topdrama_r_4013_catch,1401520041,0.1
40152,"","","",32,401313,"","",1,1401520042,""
40152,"","","",93,0.66,"","",0,1401520043,""
40152,"","","",32,401312,"","",1,1401520044,""
40152,"","","",23,se_travel_top,"","",se_travel_top_aruma_07,1401520045,""
40152,"","","",93,0.97,"","",0,1401520046,""
40152,"","","",4,1000001,"","",1,1401520047,""
40152,"","","",3,1000001,"",1,travel_topdrama_r_4013_runaway,1401520048,0
40152,"","","",3,1000002,"",1,travel_topdrama_r_4000_run_normal,1401520049,0.1
40152,"","","",3,1000003,"",1,travel_topdrama_r_4000_run_normal,1401520050,0.1
40152,"","","",23,se_travel_top,"","",se_travel_top_aruma_08,1401520051,""
40152,"","","",4,8,0,"",1,1401520052,""
40152,"","",2.5,2,8,0,-195,-1600,1401520053,""
40152,"","","",3,8,1,1,travel_topdrama_r_4013_runaway_1,1401520054,0
40152,"","",2.5,2,1000001,0,-195,-1600,1401520055,""
40152,"","",1.4,2,1000002,0,-195,-20,1401520056,""
40152,"","",1.4,2,1000003,0,-140,-215,1401520057,""
40152,"","","",93,1.4,"","",0,1401520058,""
40152,"","","",32,401310,"","",1,1401520059,""
40152,"",0.3,travel_topdrama_r_4013_touch_loop,3,1000002,1,0,travel_topdrama_r_4013_touch_2,1401520060,0.2
40152,"","","",3,1000003,"",1,travel_topdrama_r_4000_idle,1401520061,0.2
40152,"","","",93,1,"","",0,1401520062,""
40152,"","","",3,7,"",0,travel_topdrama_r_4013_danger_2,1401520063,0
40152,"","","",93,1.67,"","",0,1401520064,""
40152,"","","",32,401304,"","",1,1401520065,""
40152,"","","",23,se_travel_top,"","",se_travel_top_aruma_10,1401520066,""
40152,"","","",93,0.3,"","",0,1401520067,""
40152,"","","",3,1000002,"",1,travel_topdrama_r_4013_touch_loop,1401520068,0.3
40152,"","","",93,0.2,"","",0,1401520069,""
40152,"","","",23,se_travel_top,"","",se_travel_top_aruma_05,1401520070,""
40152,"","","",93,0.83,"","",0,1401520071,""
40152,"","","",4,8,0,"",0,1401520072,""
