id,icon_name,effect_name,quest_id,description
200106005,boss_magic_def_lower_limit,"마법 방어력(감소 불가) 증가",82001060,"전투 시작 시, 모든 몬스터의 마법 방어력 (대) 증가. 이 효과는 마법 방어력 감소의 영향을 받지 않는다."
200106006,9,"HP 흡수 감소",82001060,"전투 시작 시 모든 캐릭터의 HP 흡수가 (특대) 감소한다."
200106007,boss_tp_down_cut,"TP 감소 컷",82001060,"전투 시작 시 모든 몬스터의  TP 감소 100％ 컷 상태가 된다."
200106008,energy_recover,"TP 회복",82001060,"전투 시작 시 모든 몬스터의 TP를 (특대) 회복한다."
200106101,13,"물 속성 보너스 (특대) 증가",82001061,"물 속성 캐릭터가 4명 이상 편성되었을 때 캐릭터의 속성 보너스를 강화한다. 물 속성 이외의 속성 보너스는 무효화된다."
200106102,11,"심역 몬스터",82001061,"모든 몬스터의 한 번의 행동으로 받는 데미지 수치가 감쇠된다. 데미지 수치가 상승할수록 감쇠율도 상승한다."
200106103,17,"TP 상승 최대치 부여",82001061,"전투 시작 시 모든 캐릭터의 TP 상승 최대치를 150으로 만든다."
200106104,boss_def_lower_limit,"물리 방어력(감소 불가) 증가",82001061,"전투 시작 시, 모든 몬스터의 물리 방어력 (대) 증가. 이 효과는 물리 방어력 감소의 영향을 받지 않는다."
200106105,boss_magic_def_lower_limit,"마법 방어력(감소 불가) 증가",82001061,"전투 시작 시, 모든 몬스터의 마법 방어력 (대) 증가. 이 효과는 마법 방어력 감소의 영향을 받지 않는다."
200106106,9,"HP 흡수 감소",82001061,"전투 시작 시 모든 캐릭터의 HP 흡수가 (대) 감소한다."
200106201,13,"물 속성 보너스 (특대) 증가",82001062,"물 속성 캐릭터가 4명 이상 편성되었을 때 캐릭터의 속성 보너스를 강화한다. 물 속성 이외의 속성 보너스는 무효화된다."
200106202,11,"심역 몬스터",82001062,"모든 몬스터의 한 번의 행동으로 받는 데미지 수치가 감쇠된다. 데미지 수치가 상승할수록 감쇠율도 상승한다."
200106203,17,"TP 상승 최대치 부여",82001062,"전투 시작 시 모든 캐릭터의 TP 상승 최대치를 150으로 만든다."
200106204,boss_def_lower_limit,"물리 방어력(감소 불가) 증가",82001062,"전투 시작 시, 모든 몬스터의 물리 방어력 (대) 증가. 이 효과는 물리 방어력 감소의 영향을 받지 않는다."
200106205,boss_magic_def_lower_limit,"마법 방어력(감소 불가) 증가",82001062,"전투 시작 시, 모든 몬스터의 마법 방어력 (대) 증가. 이 효과는 마법 방어력 감소의 영향을 받지 않는다."
200106206,9,"HP 흡수 감소",82001062,"전투 시작 시 모든 캐릭터의 HP 흡수가 (대) 감소한다."
200106301,13,"물 속성 보너스 (특대) 증가",82001063,"물 속성 캐릭터가 4명 이상 편성되었을 때 캐릭터의 속성 보너스를 강화한다. 물 속성 이외의 속성 보너스는 무효화된다."
200106302,11,"심역 몬스터",82001063,"모든 몬스터의 한 번의 행동으로 받는 데미지 수치가 감쇠된다. 데미지 수치가 상승할수록 감쇠율도 상승한다."
200106303,17,"TP 상승 최대치 부여",82001063,"전투 시작 시 모든 캐릭터의 TP 상승 최대치를 150으로 만든다."
200106304,boss_def_lower_limit,"물리 방어력(감소 불가) 증가",82001063,"전투 시작 시, 모든 몬스터의 물리 방어력 (대) 증가. 이 효과는 물리 방어력 감소의 영향을 받지 않는다."
200106305,boss_magic_def_lower_limit,"마법 방어력(감소 불가) 증가",82001063,"전투 시작 시, 모든 몬스터의 마법 방어력 (대) 증가. 이 효과는 마법 방어력 감소의 영향을 받지 않는다."
200106306,9,"HP 흡수 감소",82001063,"전투 시작 시 모든 캐릭터의 HP 흡수가 (대) 감소한다."
200106401,13,"물 속성 보너스 (특대) 증가",82001064,"물 속성 캐릭터가 4명 이상 편성되었을 때 캐릭터의 속성 보너스를 강화한다. 물 속성 이외의 속성 보너스는 무효화된다."
200106402,11,"심역 몬스터",82001064,"모든 몬스터의 한 번의 행동으로 받는 데미지 수치가 감쇠된다. 데미지 수치가 상승할수록 감쇠율도 상승한다."
200106403,17,"TP 상승 최대치 부여",82001064,"전투 시작 시 모든 캐릭터의 TP 상승 최대치를 150으로 만든다."
200106404,boss_def_lower_limit,"물리 방어력(감소 불가) 증가",82001064,"전투 시작 시, 모든 몬스터의 물리 방어력 (대) 증가. 이 효과는 물리 방어력 감소의 영향을 받지 않는다."
200106405,boss_magic_def_lower_limit,"마법 방어력(감소 불가) 증가",82001064,"전투 시작 시, 모든 몬스터의 마법 방어력 (대) 증가. 이 효과는 마법 방어력 감소의 영향을 받지 않는다."
200106406,9,"HP 흡수 감소",82001064,"전투 시작 시 모든 캐릭터의 HP 흡수가 (대) 감소한다."
200106501,13,"물 속성 보너스 (특대) 증가",82001065,"물 속성 캐릭터가 4명 이상 편성되었을 때 캐릭터의 속성 보너스를 강화한다. 물 속성 이외의 속성 보너스는 무효화된다."
200106502,11,"심역 몬스터",82001065,"모든 몬스터의 한 번의 행동으로 받는 데미지 수치가 감쇠된다. 데미지 수치가 상승할수록 감쇠율도 상승한다."
200106503,17,"TP 상승 최대치 부여",82001065,"전투 시작 시 모든 캐릭터의 TP 상승 최대치를 150으로 만든다."
200106504,boss_def_lower_limit,"물리 방어력(감소 불가) 증가",82001065,"전투 시작 시, 모든 몬스터의 물리 방어력 (대) 증가. 이 효과는 물리 방어력 감소의 영향을 받지 않는다."
200106505,boss_magic_def_lower_limit,"마법 방어력(감소 불가) 증가",82001065,"전투 시작 시, 모든 몬스터의 마법 방어력 (대) 증가. 이 효과는 마법 방어력 감소의 영향을 받지 않는다."
200106506,9,"HP 흡수 감소",82001065,"전투 시작 시 모든 캐릭터의 HP 흡수가 (대) 감소한다."
200106601,25,"위험 영역",82001066,"전투 중, 「물리 공격력 감소」 효과가 발동한다. "
200106602,13,"물 속성 보너스 (특대) 증가",82001066,"물 속성 캐릭터가 4명 이상 편성되었을 때 캐릭터의 속성 보너스를 강화한다. 물 속성 이외의 속성 보너스는 무효화된다."
200106603,11,"심역 몬스터",82001066,"모든 몬스터의 한 번의 행동으로 받는 데미지 수치가 감쇠된다. 데미지 수치가 상승할수록 감쇠율도 상승한다."
200106604,17,"TP 상승 최대치 부여",82001066,"전투 시작 시 모든 캐릭터의 TP 상승 최대치를 150으로 만든다."
200106605,boss_def_lower_limit,"물리 방어력(감소 불가) 증가",82001066,"전투 시작 시, 모든 몬스터의 물리 방어력 (대) 증가. 이 효과는 물리 방어력 감소의 영향을 받지 않는다."
200106606,boss_magic_def_lower_limit,"마법 방어력(감소 불가) 증가",82001066,"전투 시작 시, 모든 몬스터의 마법 방어력 (대) 증가. 이 효과는 마법 방어력 감소의 영향을 받지 않는다."
200106607,9,"HP 흡수 감소",82001066,"전투 시작 시 모든 캐릭터의 HP 흡수가 (대) 감소한다."
200106608,5,"물리 공격력 감소",82001066,"전투 시작 시, 모든 캐릭터의 물리 공격력을 (절대) 감소시킨다. "
200106701,13,"물 속성 보너스 (특대) 증가",82001067,"물 속성 캐릭터가 4명 이상 편성되었을 때 캐릭터의 속성 보너스를 강화한다. 물 속성 이외의 속성 보너스는 무효화된다."
200106702,11,"심역 몬스터",82001067,"모든 몬스터의 한 번의 행동으로 받는 데미지 수치가 감쇠된다. 데미지 수치가 상승할수록 감쇠율도 상승한다."
200106703,17,"TP 상승 최대치 부여",82001067,"전투 시작 시 모든 캐릭터의 TP 상승 최대치를 150으로 만든다."
200106704,boss_def_lower_limit,"물리 방어력(감소 불가) 증가",82001067,"전투 시작 시, 모든 몬스터의 물리 방어력 (대) 증가. 이 효과는 물리 방어력 감소의 영향을 받지 않는다."
200106705,boss_magic_def_lower_limit,"마법 방어력(감소 불가) 증가",82001067,"전투 시작 시, 모든 몬스터의 마법 방어력 (대) 증가. 이 효과는 마법 방어력 감소의 영향을 받지 않는다."
200106706,9,"HP 흡수 감소",82001067,"전투 시작 시 모든 캐릭터의 HP 흡수가 (대) 감소한다."
200106801,13,"물 속성 보너스 (특대) 증가",82001068,"물 속성 캐릭터가 4명 이상 편성되었을 때 캐릭터의 속성 보너스를 강화한다. 물 속성 이외의 속성 보너스는 무효화된다."
200106802,11,"심역 몬스터",82001068,"모든 몬스터의 한 번의 행동으로 받는 데미지 수치가 감쇠된다. 데미지 수치가 상승할수록 감쇠율도 상승한다."
200106803,17,"TP 상승 최대치 부여",82001068,"전투 시작 시 모든 캐릭터의 TP 상승 최대치를 150으로 만든다."
200106804,boss_def_lower_limit,"물리 방어력(감소 불가) 증가",82001068,"전투 시작 시, 모든 몬스터의 물리 방어력 (대) 증가. 이 효과는 물리 방어력 감소의 영향을 받지 않는다."
200106805,boss_magic_def_lower_limit,"마법 방어력(감소 불가) 증가",82001068,"전투 시작 시, 모든 몬스터의 마법 방어력 (대) 증가. 이 효과는 마법 방어력 감소의 영향을 받지 않는다."
200106806,9,"HP 흡수 감소",82001068,"전투 시작 시 모든 캐릭터의 HP 흡수가 (대) 감소한다."
200106901,13,"물 속성 보너스 (특대) 증가",82001069,"물 속성 캐릭터가 4명 이상 편성되었을 때 캐릭터의 속성 보너스를 강화한다. 물 속성 이외의 속성 보너스는 무효화된다."
200106902,11,"심역 몬스터",82001069,"모든 몬스터의 한 번의 행동으로 받는 데미지 수치가 감쇠된다. 데미지 수치가 상승할수록 감쇠율도 상승한다."
200106903,17,"TP 상승 최대치 부여",82001069,"전투 시작 시 모든 캐릭터의 TP 상승 최대치를 150으로 만든다."
200106904,boss_def_lower_limit,"물리 방어력(감소 불가) 증가",82001069,"전투 시작 시, 모든 몬스터의 물리 방어력 (대) 증가. 이 효과는 물리 방어력 감소의 영향을 받지 않는다."
200106905,boss_magic_def_lower_limit,"마법 방어력(감소 불가) 증가",82001069,"전투 시작 시, 모든 몬스터의 마법 방어력 (대) 증가. 이 효과는 마법 방어력 감소의 영향을 받지 않는다."
200106906,9,"HP 흡수 감소",82001069,"전투 시작 시 모든 캐릭터의 HP 흡수가 (대) 감소한다."
200107001,13,"물 속성 보너스 (특대) 증가",82001070,"물 속성 캐릭터가 4명 이상 편성되었을 때 캐릭터의 속성 보너스를 강화한다. 물 속성 이외의 속성 보너스는 무효화된다."
200107002,11,"심역 몬스터",82001070,"모든 몬스터의 한 번의 행동으로 받는 데미지 수치가 감쇠된다. 데미지 수치가 상승할수록 감쇠율도 상승한다."
200107003,17,"TP 상승 최대치 부여",82001070,"전투 시작 시 모든 캐릭터의 TP 상승 최대치를 150으로 만든다."
200107004,boss_def_lower_limit,"물리 방어력(감소 불가) 증가",82001070,"전투 시작 시, 모든 몬스터의 물리 방어력 (대) 증가. 이 효과는 물리 방어력 감소의 영향을 받지 않는다."
200107005,boss_magic_def_lower_limit,"마법 방어력(감소 불가) 증가",82001070,"전투 시작 시, 모든 몬스터의 마법 방어력 (대) 증가. 이 효과는 마법 방어력 감소의 영향을 받지 않는다."
200107006,9,"HP 흡수 감소",82001070,"전투 시작 시 모든 캐릭터의 HP 흡수가 (특대) 감소한다."
200107007,boss_tp_down_cut,"TP 감소 컷",82001070,"전투 시작 시 모든 몬스터의  TP 감소 100％ 컷 상태가 된다."
200107008,8,"마법 방어력 감소",82001070,"전투 시작 시, 모든 캐릭터의 마법 방어력을 (중) 감소시킨다. "
300100101,14,"바람 속성 보너스 (특대) 증가",83001001,"바람 속성 캐릭터가 4명 이상 편성되었을 때 캐릭터의 속성 보너스를 강화한다. 바람 속성 이외의 속성 보너스는 무효화된다."
300100102,11,"심역 몬스터",83001001,"모든 몬스터의 한 번의 행동으로 받는 데미지 수치가 감쇠된다. 데미지 수치가 상승할수록 감쇠율도 상승한다."
300100103,17,"TP 상승 최대치 부여",83001001,"전투 시작 시 모든 캐릭터의 TP 상승 최대치를 150으로 만든다."
300100104,boss_def_lower_limit,"물리 방어력(감소 불가) 증가",83001001,"전투 시작 시 모든 몬스터의 물리 방어력이 (중) 증가한다. 이 효과는 물리 방어력 감소의 영향을 받지 않는다."
300100105,boss_magic_def_lower_limit,"마법 방어력(감소 불가) 증가",83001001,"전투 시작 시 모든 몬스터의 마법 방어력이 (중) 증가한다. 이 효과는 마법 방어력 감소의 영향을 받지 않는다."
300100106,9,"HP 흡수 감소",83001001,"전투 시작 시 모든 캐릭터의 HP 흡수가 (대) 감소한다."
300100201,14,"바람 속성 보너스 (특대) 증가",83001002,"바람 속성 캐릭터가 4명 이상 편성되었을 때 캐릭터의 속성 보너스를 강화한다. 바람 속성 이외의 속성 보너스는 무효화된다."
300100202,11,"심역 몬스터",83001002,"모든 몬스터의 한 번의 행동으로 받는 데미지 수치가 감쇠된다. 데미지 수치가 상승할수록 감쇠율도 상승한다."
300100203,17,"TP 상승 최대치 부여",83001002,"전투 시작 시 모든 캐릭터의 TP 상승 최대치를 150으로 만든다."
300100204,boss_def_lower_limit,"물리 방어력(감소 불가) 증가",83001002,"전투 시작 시 모든 몬스터의 물리 방어력이 (중) 증가한다. 이 효과는 물리 방어력 감소의 영향을 받지 않는다."
300100205,boss_magic_def_lower_limit,"마법 방어력(감소 불가) 증가",83001002,"전투 시작 시 모든 몬스터의 마법 방어력이 (중) 증가한다. 이 효과는 마법 방어력 감소의 영향을 받지 않는다."
300100206,9,"HP 흡수 감소",83001002,"전투 시작 시 모든 캐릭터의 HP 흡수가 (대) 감소한다."
300100301,14,"바람 속성 보너스 (특대) 증가",83001003,"바람 속성 캐릭터가 4명 이상 편성되었을 때 캐릭터의 속성 보너스를 강화한다. 바람 속성 이외의 속성 보너스는 무효화된다."
