param_06,param_01,command_type,command_id,param_08,param_03,param_05,param_02,drama_id,param_07,param_04
"",0,91,1009812051,"","","","",1009812,"",""
0.2,100411,3,1009812052,"",1,"",lsv_talk_cool_joy_loop,1009812,"",""
"",vo_lsv,21,1009812053,"",0,"",vo_lsv_1224,1009812,"",0
0,100411,11,1009812054,0,10,1,"그리고, 가르친 건 하나뿐이\n아니거든? 미소기 선생님의\n수업은 푸짐하니까!",1009812,0,1
"",0,91,1009812055,"","","","",1009812,"",""
0.2,100411,3,1009812056,"",1,"",lsv_idle_cool_joy,1009812,"",""
0.2,103611,3,1009812057,"",1,"",lsv_talk_bitter_sad,1009812,"",""
"",vo_lsv,21,1009812058,"",0,"",vo_lsv_1225,1009812,"",0
0,103611,11,1009812059,0,10,1,"대체 어떤 걸\n가르쳤는지, 불안하네…",1009812,0,1
"",0,91,1009812060,"","","","",1009812,"",""
0.2,103611,3,1009812061,"",1,"",lsv_idle_bitter_sad,1009812,"",""
0,103611,3,1009812062,"",0,1,lsv_choice,1009812,0.2,lsv_look_idle_normal
0,100411,3,1009812063,"",0,1,lsv_choice,1009812,0.2,lsv_look_idle_normal
0,102011,3,1009812064,"",0,1,lsv_choice,1009812,0.2,lsv_look_idle_normal
"",0.1,93,1009812065,"","","",0,1009812,"",""
"",103611,2,1009812066,"",-235,2,-452,1009812,0.2,0.33
"",100411,2,1009812067,"",-220,2,420,1009812,0.2,0.33
"",102011,2,1009812068,"",-250,2,545,1009812,0.2,0.33
0.2,0,22,1009812069,"",1,"",0,1009812,"",""
"","함정 만드는 법이라든가?",103,1009812070,"",0,"",1009812073,1009812,"",""
"","도망치기 강좌라든가?",103,1009812071,"",0,"",1009812097,1009812,"",""
"","가짜로 우는 법이라든가?",103,1009812072,"",0,"",1009812121,1009812,"",""
0,103611,3,1009812073,"",0,1,lsv_choice,1009812,0.2,lsv_idle_normal
0,100411,3,1009812074,"",0,1,lsv_choice,1009812,0.2,lsv_idle_normal
0,102011,3,1009812075,"",0,1,lsv_choice,1009812,0.2,lsv_idle_normal
"",0.1,93,1009812076,"","","",0,1009812,"",""
"",103611,2,1009812077,"",-235,2,-200,1009812,0.2,0.33
"",100411,2,1009812078,"",-220,2,100,1009812,0.2,0.33
"",102011,2,1009812079,"",-250,2,270,1009812,0.2,0.33
"",0.7,93,1009812080,"","","",0,1009812,"",""
0,102011,3,1009812081,"",0,1,lsv_surprise_R2,1009812,0.2,lsv_talk_surprise_R2
"",vo_lsv,21,1009812082,"",0,"",vo_lsv_1226,1009812,"",0
0,102011,11,1009812083,0,10,1,"뭐어?\n함정은 조금 위험해~",1009812,0,1
"",0,91,1009812084,"","","","",1009812,"",""
0.2,102011,3,1009812085,"",1,"",lsv_idle_surprise,1009812,"",""
0.2,100411,3,1009812086,"",1,"",lsv_talk_bitter,1009812,"",""
"",vo_lsv,21,1009812087,"",0,"",vo_lsv_1227,1009812,"",0
0,100411,11,1009812088,0,10,1,"응~… 함정은 말이야~\n뮤뮤가 삽을\n못 들어서 포기했어~",1009812,0,1
"",0,91,1009812089,"","","","",1009812,"",""
0.2,100411,3,1009812090,"",1,"",lsv_idle_bitter,1009812,"",""
0,103611,3,1009812091,"",0,1,lsv_talk_cool_sad,1009812,0.2,lsv_talk_cool_sad_loop
"",vo_lsv,21,1009812092,"",0,"",vo_lsv_1228,1009812,"",0
0,103611,11,1009812093,0,10,1,"시도는 했구나…",1009812,0,1
"",0,91,1009812094,"","","","",1009812,"",""
0.2,103611,3,1009812095,"",1,"",lsv_idle_normal_sad,1009812,"",""
"",1009812145,101,1009812096,"","","","",1009812,"",""
0,103611,3,1009812097,"",0,1,lsv_choice,1009812,0.2,lsv_idle_normal
0,100411,3,1009812098,"",0,1,lsv_choice,1009812,0.2,lsv_idle_normal
0,102011,3,1009812099,"",0,1,lsv_choice,1009812,0.2,lsv_idle_normal
"",0.1,93,1009812100,"","","",0,1009812,"",""
"",103611,2,1009812101,"",-235,2,-200,1009812,0.2,0.33
"",100411,2,1009812102,"",-220,2,100,1009812,0.2,0.33
"",102011,2,1009812103,"",-250,2,270,1009812,0.2,0.33
"",0.7,93,1009812104,"","","",0,1009812,"",""
0,100411,3,1009812105,"",0,1,lsv_exactly_joy_in,1009812,0.2,lsv_exactly_joy_loop
"",vo_lsv,21,1009812106,"",0,"",vo_lsv_1229,1009812,"",0
0,100411,11,1009812107,0,10,1,"오! 오빠, 예리해!\n정답이야!\n도망치는 건 중요하니까~",1009812,0,1
"",0,91,1009812108,"","","","",1009812,"",""
0.2,100411,3,1009812109,"",1,"",lsv_idle_joy,1009812,"",""
0.2,103611,3,1009812110,"",1,"",lsv_talk_thinking,1009812,"",""
"",vo_lsv,21,1009812111,"",0,"",vo_lsv_1230,1009812,"",0
0,103611,11,1009812112,0,10,1,"도망치기라니…\n하지만, 확실히 자연에서는\n중요한 일일지도.",1009812,0,1
"",0,91,1009812113,"","","","",1009812,"",""
0.2,103611,3,1009812114,"",1,"",lsv_idle_thinking_anger,1009812,"",""
0.2,102011,3,1009812115,"",1,"",lsv_talk_wish_joy,1009812,"",""
"",vo_lsv,21,1009812116,"",0,"",vo_lsv_1231,1009812,"",0
0,102011,11,1009812117,0,10,1,"달리기가 특기인\n뮤뮤도 귀엽네~",1009812,0,1
"",0,91,1009812118,"","","","",1009812,"",""
0.2,102011,3,1009812119,"",1,"",lsv_idle_wish_joy,1009812,"",""
"",1009812145,101,1009812120,"","","","",1009812,"",""
0,103611,3,1009812121,"",0,1,lsv_choice,1009812,0.2,lsv_idle_normal
0,100411,3,1009812122,"",0,1,lsv_choice,1009812,0.2,lsv_idle_normal
0,102011,3,1009812123,"",0,1,lsv_choice,1009812,0.2,lsv_idle_normal
"",0.1,93,1009812124,"","","",0,1009812,"",""
"",103611,2,1009812125,"",-235,2,-200,1009812,0.2,0.33
"",100411,2,1009812126,"",-220,2,100,1009812,0.2,0.33
"",102011,2,1009812127,"",-250,2,270,1009812,0.2,0.33
"",0.7,93,1009812128,"","","",0,1009812,"",""
0.2,100411,3,1009812129,"",1,"",lsv_idle_sad3,1009812,"",""
"",vo_lsv,21,1009812130,"",0,"",vo_lsv_1232,1009812,"",0
0,100411,11,1009812131,0,10,1,"…훌쩍.\n미소기, 가짜로 우는 법 같은 건\n가르치지 않았는걸… 훌쩍훌쩍…",1009812,0,1
"",0,91,1009812132,"","","","",1009812,"",""
0.2,100411,3,1009812133,"",1,"",lsv_idle_sad3,1009812,"",""
0.2,102011,3,1009812134,"",1,"",lsv_talk_sad3,1009812,"",""
"",vo_lsv,21,1009812135,"",0,"",vo_lsv_1233,1009812,"",0
0,102011,11,1009812136,0,10,1,"으아…!\n미소기, 울지 마~",1009812,0,1
"",0,91,1009812137,"","","","",1009812,"",""
0.2,102011,3,1009812138,"",1,"",lsv_idle_sad,1009812,"",""
0,103611,3,1009812139,"",0,1,lsv_talk_cool_sad,1009812,0.2,lsv_talk_cool_sad_loop
"",vo_lsv,21,1009812140,"",0,"",vo_lsv_1234,1009812,"",0
0,103611,11,1009812141,0,10,1,"…이건 틀림없이\n가르쳤군요.\n정말이지 참…",1009812,0,1
"",0,91,1009812142,"","","","",1009812,"",""
0.2,103611,3,1009812143,"",1,"",lsv_idle_cool_sad,1009812,"",""
"",1009812145,101,1009812144,"","","","",1009812,"",""
"",0,91,1009812145,"","","","",1009812,"",""
"","",102,1009812146,"","","","",1009812,"",""
"",0,22,1009812147,"","","",0.2,1009812,"",""
"",0.2,93,1009812148,"","","","",1009812,"",""
0,100411,12,1009812149,0,1,0,10,1009812,0,0
0,100411,3,1009812150,"",0,1,lsv_eieio,1009812,0.2,lsv_eieio_loop
"",3,93,1009812151,"","","",0,1009812,"",""
0.2,100411,3,1009812152,"",1,"",lsv_idle_cool_joy,1009812,"",""
0,102011,12,1009812153,0,1,0,4,1009812,0,0
0,102011,3,1009812154,"",0,1,lsv_surprise,1009812,0.2,lsv_talk_surprise
"",3,93,1009812155,"","","",0,1009812,"",""
0.2,102011,3,1009812156,"",1,"",lsv_idle_wish_joyR,1009812,"",""
0,103611,12,1009812157,0,1,0,2,1009812,0,0
0.2,103611,3,1009812158,"",1,"",lsv_talk_sad,1009812,"",""
"",3,93,1009812159,"","","",0,1009812,"",""
0.2,103611,3,1009812160,"",1,"",lsv_idle_sad,1009812,"",""
"",1009812149,101,1009812161,"","","","",1009812,"",""
1,333,6,1009812162,"",1,0,1,1009812,0,1
"",103611,4,1009812163,"","","",1,1009812,"",""
0.2,103611,3,1009812164,"",1,"",lsv_run,1009812,"",""
"",103611,2,1009812165,"",-235,0,-750,1009812,"",0.8
"",100411,4,1009812166,"","","",0,1009812,"",""
0.2,100411,3,1009812167,"",1,"",lsv_run,1009812,"",""
"",100411,2,1009812168,"",-220,0,750,1009812,"",0.8
"",102011,4,1009812169,"","","",0,1009812,"",""
0.2,102011,3,1009812170,"",1,"",lsv_run,1009812,"",""
"",102011,2,1009812171,"",-250,0,850,1009812,"",0.8
"",0.6,93,1009812172,"","","","",1009812,"",""
0.2,103611,6,1009812173,"",1,0,1,1009812,0,1
0.2,100411,6,1009812174,"",1,0,1,1009812,0,1
0.2,102011,6,1009812175,"",1,0,1,1009812,0,1
"",0,91,1009812176,"","","","",1009812,"",""
1.95,1,1,1009813001,lsv_idle_normal,102,-235,100411,1009813,0,-750
1.95,1,1,1009813002,lsv_idle_normal,100,-220,103611,1009813,1,650
1.95,1,1,1009813003,lsv_idle_normal,101,-250,102011,1009813,1,750
1,1,5,1009813004,lsv_white_loop,0,0,333,1009813,0,0
0,333,6,1009813005,"",1,0,1,1009813,0,1
0,100411,6,1009813006,"",1,0,1,1009813,0,1
0,103611,6,1009813007,"",1,0,1,1009813,0,1
0,102011,6,1009813008,"",1,0,1,1009813,0,1
"",100411,7,1009813009,"",0,"",2,1009813,"",0
"",100411,2,1009813010,"",-235,0,-750,1009813,"",0.5
0,1,31,1009813011,"",-140,0.8,16,1009813,"",10
"",16,34,1009813012,"",0,"",2,1009813,"",0
"",1,93,1009813013,"","","",0,1009813,"",""
0.8,333,6,1009813014,"",1,0.4,1,1009813,0,1
0.2,100411,3,1009813015,"",0,1,lsv_see_think_pre,1009813,0,lsv_see_think
"",100411,2,1009813016,"",-235,0,-600,1009813,"",1.1
0.4,100411,6,1009813017,"",1,1,1,1009813,0,1
"",1,93,1009813018,"","","","",1009813,"",""
"",16,32,1009813019,"","","",1,1009813,"",""
"",0,91,1009813020,"","","","",1009813,"",""
"",100411,94,1009813021,"",260,80,240,1009813,"",0
"",16,32,1009813022,"","","",0,1009813,"",""
"",100411,7,1009813023,"",2,"",0,1009813,"",0
0.2,100411,3,1009813024,"",1,"",lsv_walk,1009813,"",""
"",100411,2,1009813025,"",-235,0,-250,1009813,"",2
0.2,103611,3,1009813026,"",1,"",lsv_walk_joy,1009813,"",""
"",103611,2,1009813027,"",-220,0,100,1009813,"",2
0.4,103611,6,1009813028,"",1,1,1,1009813,0,1
0.2,102011,3,1009813029,"",1,"",lsv_walk,1009813,"",""
"",102011,2,1009813030,"",-250,0,270,1009813,"",2
0.4,102011,6,1009813031,"",1,1,1,1009813,0,1
"",2,93,1009813032,"","","","",1009813,"",""
0.2,100411,3,1009813033,"",1,"",lsv_idle_normal_talkR,1009813,"",""
0.2,103611,3,1009813034,"",1,"",lsv_idle_joy,1009813,"",""
0.2,102011,3,1009813035,"",1,"",lsv_idle_normal,1009813,"",""
"",0.5,93,1009813036,"","","","",1009813,"",""
"",0,91,1009813037,"","","","",1009813,"",""
0.2,100411,3,1009813038,"",1,"",lsv_talk_sad,1009813,"",""
"",vo_lsv,21,1009813039,"",0,"",vo_lsv_1321,1009813,"",0
0,100411,11,1009813040,0,10,1,"우으… 뭔가 정말로\n학교 선생님 같은 내용을\n썼네…",1009813,0,1
"",0,91,1009813041,"","","","",1009813,"",""
0.2,100411,3,1009813042,"",1,"",lsv_idle_surprise_talkR1,1009813,"",""
0,103611,3,1009813043,"",0,1,lsv_talk_doya,1009813,0.2,lsv_talk_doya_loop
"",vo_lsv,21,1009813044,"",0,"",vo_lsv_1322,1009813,"",0
0,103611,11,1009813045,0,10,1,"왜냐면 오늘은 내가 선생님인걸.\n선생님답게 해야지!",1009813,0,1
"",0,91,1009813046,"","","","",1009813,"",""
0.2,103611,3,1009813047,"",1,"",lsv_idle_doya,1009813,"",""
0.2,102011,3,1009813048,"",1,"",lsv_talk_wish_joy,1009813,"",""
"",vo_lsv,21,1009813049,"",0,"",vo_lsv_1323,1009813,"",0
0,102011,11,1009813050,0,10,1,"쿄우카,\n의욕이 넘쳤으니까♪\n어떤 공부를 했어?",1009813,0,1
"",0,91,1009813051,"","","","",1009813,"",""
0.2,102011,3,1009813052,"",1,"",lsv_idle_wish_joy,1009813,"",""
0.2,103611,3,1009813053,"",1,"",lsv_talk_cool_joy_loop,1009813,"",""
"",vo_lsv,21,1009813054,"",0,"",vo_lsv_1324,1009813,"",0
0,103611,11,1009813055,0,10,1,"미미, 좋은 질문이네요.\n그럼…\n여기서 모두에게 문제입니다.",1009813,0,1
"",0,91,1009813056,"","","","",1009813,"",""
0.2,103611,3,1009813057,"",1,"",lsv_idle_cool_joy,1009813,"",""
0,100411,3,1009813058,"",0,1,lsv_talk_cool_sad,1009813,0.2,lsv_talk_cool_sad_loop
"",vo_lsv,21,1009813059,"",0,"",vo_lsv_1325,1009813,"",0
0,100411,11,1009813060,0,10,1,"갑자기 선생님처럼 굴고 있어…!\n…저기, 오빠가\n뭐라고 좀 해줘.",1009813,0,1
"",0,91,1009813061,"","","","",1009813,"",""
0.2,100411,3,1009813062,"",1,"",lsv_idle_cool_sad,1009813,"",""
0,100411,3,1009813063,"",0,1,lsv_choice,1009813,0.2,lsv_look_idle_normal
0,103611,3,1009813064,"",0,1,lsv_choice,1009813,0.2,lsv_look_idle_normal
0,102011,3,1009813065,"",0,1,lsv_choice,1009813,0.2,lsv_look_idle_normal
"",0.1,93,1009813066,"","","",0,1009813,"",""
"",100411,2,1009813067,"",-235,2,-452,1009813,0.2,0.33
"",103611,2,1009813068,"",-220,2,420,1009813,0.2,0.33
"",102011,2,1009813069,"",-250,2,545,1009813,0.2,0.33
0.2,0,22,1009813070,"",1,"",0,1009813,"",""
"","네, 선생님!",103,1009813071,"",0,"",1009813074,1009813,"",""
"","자는 척을 하자",103,1009813072,"",0,"",1009813096,1009813,"",""
"","어떤 문제를 내려나",103,1009813073,"",0,"",1009813119,1009813,"",""
0,100411,3,1009813074,"",0,1,lsv_choice,1009813,0.2,lsv_idle_normal
0,103611,3,1009813075,"",0,1,lsv_choice,1009813,0.2,lsv_idle_normal
0,102011,3,1009813076,"",0,1,lsv_choice,1009813,0.2,lsv_idle_normal
"",0.1,93,1009813077,"","","",0,1009813,"",""
"",100411,2,1009813078,"",-235,2,-200,1009813,0.2,0.33
"",103611,2,1009813079,"",-220,2,100,1009813,0.2,0.33
"",102011,2,1009813080,"",-250,2,270,1009813,0.2,0.33
"",0.7,93,1009813081,"","","",0,1009813,"",""
0,100411,3,1009813082,"",0,1,lsv_surprise3,1009813,0.2,lsv_surprise3_loop
"",vo_lsv,21,1009813083,"",0,"",vo_lsv_1326,1009813,"",0
0,100411,11,1009813084,0,10,1,"신났어~!?",1009813,0,1
"",0,91,1009813085,"","","","",1009813,"",""
0.2,103611,3,1009813086,"",1,"",lsv_talk_thinking_joyR,1009813,"",""
"",vo_lsv,21,1009813087,"",0,"",vo_lsv_1327,1009813,"",0
0,103611,11,1009813088,0,10,1,"대답 좋네요.\n그럼, 다 같이\n복습해 볼까요.",1009813,0,1
"",0,91,1009813089,"","","","",1009813,"",""
0.2,103611,3,1009813090,"",1,"",lsv_idle_thinking_joy1,1009813,"",""
0,102011,3,1009813091,"",0,1,lsv_handsup_joy,1009813,0.2,lsv_idle_joy
"",vo_lsv,21,1009813092,"",0,"",vo_lsv_1328,1009813,"",0
0,102011,11,1009813093,0,10,1,"네~ 알겠습니다.\n쿄우카 선생님♪",1009813,0,1
"",0,91,1009813094,"","","","",1009813,"",""
"",1009813143,101,1009813095,"","","","",1009813,"",""
0,100411,3,1009813096,"",0,1,lsv_choice,1009813,0.2,lsv_idle_normal
0,103611,3,1009813097,"",0,1,lsv_choice,1009813,0.2,lsv_idle_normal
0,102011,3,1009813098,"",0,1,lsv_choice,1009813,0.2,lsv_idle_normal
"",0.1,93,1009813099,"","","",0,1009813,"",""
"",100411,2,1009813100,"",-235,2,-200,1009813,0.2,0.33
"",103611,2,1009813101,"",-220,2,100,1009813,0.2,0.33
"",102011,2,1009813102,"",-250,2,270,1009813,0.2,0.33
"",0.7,93,1009813103,"","","",0,1009813,"",""
0.2,100411,3,1009813104,"",0,1,lsv_look_idle_sad_wink,1009813,0.2,lsv_sleep
"",vo_lsv,21,1009813105,"",0,"",vo_lsv_1329,1009813,"",0
0,100411,11,1009813106,0,10,1,"그…\n그거야, 오빠.\n……쿨~쿨~쿨",1009813,0,1
"",0,91,1009813107,"","","","",1009813,"",""
0.2,100411,3,1009813108,"",1,"",lsv_sleep,1009813,"",""
0,103611,3,1009813109,"",0,1,lsv_exactly_in,1009813,0.2,lsv_exactly_loop
"",vo_lsv,21,1009813110,"",0,"",vo_lsv_1330,1009813,"",0
0,103611,11,1009813111,0,10,1,"거기 두 사람!\n수업 중에 자면 안 돼요!",1009813,0,1
"",0,91,1009813112,"","","","",1009813,"",""
0.2,103611,3,1009813113,"",1,"",lsv_idle_arm_crossed,1009813,"",""
0,102011,3,1009813114,"",0,1,lsv_surprise3_pain,1009813,0.2,lsv_surprise3_pain_loop
"",vo_lsv,21,1009813115,"",0,"",vo_lsv_1331,1009813,"",0
0,102011,11,1009813116,0,10,1,"둘 다, 일어나~!\n같이 공부하자~!",1009813,0,1
"",0,91,1009813117,"","","","",1009813,"",""
"",1009813143,101,1009813118,"","","","",1009813,"",""
0,100411,3,1009813119,"",0,1,lsv_choice,1009813,0.2,lsv_idle_normal
0,103611,3,1009813120,"",0,1,lsv_choice,1009813,0.2,lsv_idle_normal
0,102011,3,1009813121,"",0,1,lsv_choice,1009813,0.2,lsv_idle_normal
"",0.1,93,1009813122,"","","",0,1009813,"",""
"",100411,2,1009813123,"",-235,2,-200,1009813,0.2,0.33
"",103611,2,1009813124,"",-220,2,100,1009813,0.2,0.33
"",102011,2,1009813125,"",-250,2,270,1009813,0.2,0.33
"",0.7,93,1009813126,"","","",0,1009813,"",""
0.2,100411,3,1009813127,"",1,"",lsv_talk_bitter_sad,1009813,"",""
"",vo_lsv,21,1009813128,"",0,"",vo_lsv_1332,1009813,"",0
0,100411,11,1009813129,0,10,1,"아, 그쪽?\n쿄우카의 선생님 캐릭터에\n태클은 안 거는구나…",1009813,0,1
"",0,91,1009813130,"","","","",1009813,"",""
0.2,100411,3,1009813131,"",1,"",lsv_idle_bitter,1009813,"",""
0,103611,3,1009813132,"",0,1,lsv_exactly_in,1009813,0.2,lsv_exactly_loop
"",vo_lsv,21,1009813133,"",0,"",vo_lsv_1333,1009813,"",0
0,103611,11,1009813134,0,10,1,"미소기 양?\n선생님에게 캐릭터라는 말은\n하지 말도록!",1009813,0,1
"",0,91,1009813135,"","","","",1009813,"",""
0.2,103611,3,1009813136,"",1,"",lsv_idle_arm_crossed,1009813,"",""
0.2,102011,3,1009813137,"",1,"",lsv_talk_surprise_talkjoy,1009813,"",""
"",vo_lsv,21,1009813138,"",0,"",vo_lsv_1334,1009813,"",0
0,102011,11,1009813139,0,10,1,"와앗…!\n정말로 선생님 같아~!\n제대로 공부해야지…!",1009813,0,1
"",0,91,1009813140,"","","","",1009813,"",""
0.2,102011,3,1009813141,"",1,"",lsv_idle_surprise_joy,1009813,"",""
"",1009813143,101,1009813142,"","","","",1009813,"",""
"",0,91,1009813143,"","","","",1009813,"",""
"","",102,1009813144,"","","","",1009813,"",""
"",0,22,1009813145,"","","",0.2,1009813,"",""
"",0.2,93,1009813146,"","","","",1009813,"",""
0,102011,12,1009813147,0,1,0,5,1009813,0,0
0.2,102011,3,1009813148,"",1,"",lsv_talk_surprise,1009813,"",""
"",3,93,1009813149,"","","",0,1009813,"",""
0.2,102011,3,1009813150,"",1,"",lsv_idle_surprise,1009813,"",""
0,103611,12,1009813151,0,1,0,10,1009813,0,0
0,103611,3,1009813152,"",0,1,lsv_talk_arm_crossed_joy,1009813,0.2,lsv_talk_arm_crossed_loop_joy
"",3,93,1009813153,"","","",0,1009813,"",""
0.2,103611,3,1009813154,"",1,"",lsv_idle_cool_joy,1009813,"",""
0,100411,12,1009813155,0,1,0,2,1009813,0,0
0.2,100411,3,1009813156,"",1,"",lsv_talk_bitter,1009813,"",""
"",3,93,1009813157,"","","",0,1009813,"",""
0.2,100411,3,1009813158,"",1,"",lsv_idle_normal_talkR,1009813,"",""
"",1009813147,101,1009813159,"","","","",1009813,"",""
1,333,6,1009813160,"",1,0,1,1009813,0,1
"",100411,4,1009813161,"","","",1,1009813,"",""
0.2,100411,3,1009813162,"",1,"",lsv_run,1009813,"",""
"",100411,2,1009813163,"",-235,0,-750,1009813,"",0.8
"",103611,4,1009813164,"","","",0,1009813,"",""
0.2,103611,3,1009813165,"",1,"",lsv_run,1009813,"",""
"",103611,2,1009813166,"",-220,0,750,1009813,"",0.8
"",102011,4,1009813167,"","","",0,1009813,"",""
0.2,102011,3,1009813168,"",1,"",lsv_run,1009813,"",""
"",102011,2,1009813169,"",-250,0,850,1009813,"",0.8
"",0.6,93,1009813170,"","","","",1009813,"",""
0.2,100411,6,1009813171,"",1,0,1,1009813,0,1
0.2,103611,6,1009813172,"",1,0,1,1009813,0,1
0.2,102011,6,1009813173,"",1,0,1,1009813,0,1
"",0,91,1009813174,"","","","",1009813,"",""
1.95,1,1,1009814001,lsv_idle_normal,102,-235,122811,1009814,0,-650
1.95,1,1,1009814002,lsv_idle_normal,100,-220,122911,1009814,1,650
1.95,1,1,1009814003,lsv_idle_normal,101,-250,122711,1009814,1,750
1,1,5,1009814004,lsv_white_loop,0,0,333,1009814,0,0
0,333,6,1009814005,"",1,0,1,1009814,0,1
0,122811,6,1009814006,"",1,0,1,1009814,0,1
0,122911,6,1009814007,"",1,0,1,1009814,0,1
0,122711,6,1009814008,"",1,0,1,1009814,0,1
"",bgm_M610,25,1009814009,"",0,"",bgm_M610,1009814,"",0
"",1,93,1009814010,"","","",0,1009814,"",""
0.8,333,6,1009814011,"",1,0.4,1,1009814,0,1
0.2,122911,3,1009814012,"",1,"",lsv_walk,1009814,"",""
"",122911,2,1009814013,"",-220,0,100,1009814,"",2
0.4,122911,6,1009814014,"",1,1,1,1009814,0,1
0.2,122711,3,1009814015,"",1,"",lsv_walk,1009814,"",""
"",122711,2,1009814016,"",-250,0,270,1009814,"",2
0.4,122711,6,1009814017,"",1,1,1,1009814,0,1
"",2,93,1009814018,"","","",0,1009814,"",""
0.2,122911,3,1009814019,"",1,"",lsv_idle_normal,1009814,"",""
0.2,122711,3,1009814020,"",1,"",lsv_idle_normal,1009814,"",""
"",0.6,93,1009814021,"","","",0,1009814,"",""
0.2,122711,3,1009814022,"",1,"",lsv_idle_sad,1009814,"",""
0.2,122911,3,1009814023,"",1,"",lsv_idle_sad,1009814,"",""
"",vo_lsv,21,1009814024,"",0,"",vo_lsv_1421,1009814,"",0
0,122711,11,1009814025,0,10,1,"…………",1009814,0,1
0,122911,11,1009814026,0,10,1,"…………",1009814,0,1
"",0,91,1009814027,"","","","",1009814,"",""
0.2,122711,3,1009814028,"",1,"",lsv_idle_normal,1009814,"",""
0.2,122911,3,1009814029,"",1,"",lsv_idle_normal,1009814,"",""
0.2,122811,3,1009814030,"",1,"",lsv_walk,1009814,"",""
"",122811,2,1009814031,"",-235,0,-200,1009814,"",2
0.4,122811,6,1009814032,"",1,1,1,1009814,0,1
"",2,93,1009814033,"","","",0,1009814,"",""
0.2,122811,3,1009814034,"",1,"",lsv_idle_normal,1009814,"",""
"",0.6,93,1009814035,"","","",0,1009814,"",""
0.2,122811,3,1009814036,"",1,"",lsv_talk_bitter,1009814,"",""
"",vo_lsv,21,1009814037,"",0,"",vo_lsv_1422,1009814,"",0
0,122811,11,1009814038,0,10,1,"아…\n아하하, 미안해?\n일기, 잘 쓸 수가 없어서…",1009814,0,1
"",0,91,1009814039,"","","","",1009814,"",""
0.2,122811,3,1009814040,"",1,"",lsv_talk_bitter_sad,1009814,"",""
"",vo_lsv,21,1009814041,"",0,"",vo_lsv_1423,1009814,"",0
0,122811,11,1009814042,0,10,1,"게다가…\n솔직한 마음도\n써버렸어.",1009814,0,1
"",0,91,1009814043,"","","","",1009814,"",""
0.2,122811,3,1009814044,"",1,"",lsv_idle_sad2,1009814,"",""
0.2,122711,3,1009814045,"",1,"",lsv_talk_normal_suprise1,1009814,"",""
"",vo_lsv,21,1009814046,"",0,"",vo_lsv_1424,1009814,"",0
0,122711,11,1009814047,0,10,1,"아니, 괜찮아.\n…이해하니까.",1009814,0,1
"",0,91,1009814048,"","","","",1009814,"",""
0.2,122711,3,1009814049,"",1,"",lsv_idle_normal_talkR,1009814,"",""
0.2,122911,3,1009814050,"",1,"",lsv_talk_normal_bitter,1009814,"",""
"",vo_lsv,21,1009814051,"",0,"",vo_lsv_1425,1009814,"",0
0,122911,11,1009814052,0,10,1,"…미미도, 이해해.\n미소기.\n써 줘서 고마워.",1009814,0,1
"",0,91,1009814053,"","","","",1009814,"",""
0.2,122911,3,1009814054,"",1,"",lsv_idle_sad_normal,1009814,"",""
0.2,122811,3,1009814055,"",1,"",lsv_idle_sad,1009814,"",""
"",vo_lsv,21,1009814056,"",0,"",vo_lsv_1426,1009814,"",0
0,122811,11,1009814057,0,10,1,"……응.",1009814,0,1
"",0,91,1009814058,"","","","",1009814,"",""
0.2,122811,3,1009814059,"",1,"",lsv_idle_normal_talkR,1009814,"",""
0.2,122911,3,1009814060,"",1,"",lsv_talk_wish_sad,1009814,"",""
"",vo_lsv,21,1009814061,"",0,"",vo_lsv_1427,1009814,"",0
0,122911,11,1009814062,0,10,1,"…어째서,\n벌써 바이바이하지 않으면\n안 됐던 걸까.",1009814,0,1
"",0,91,1009814063,"","","","",1009814,"",""
0.2,122911,3,1009814064,"",1,"",lsv_idle_wish_sad,1009814,"",""
0.2,122711,3,1009814065,"",1,"",lsv_talk_normal_sad,1009814,"",""
"",vo_lsv,21,1009814066,"",0,"",vo_lsv_1428,1009814,"",0
0,122711,11,1009814067,0,10,1,"미미…",1009814,0,1
"",0,91,1009814068,"","","","",1009814,"",""
0.2,122711,3,1009814069,"",1,"",lsv_idle_normal_talkR,1009814,"",""
0.2,122911,3,1009814070,"",1,"",lsv_talk_wish_surprise,1009814,"",""
"",vo_lsv,21,1009814071,"",0,"",vo_lsv_1429,1009814,"",0
0,122911,11,1009814072,0,10,1,"알고 있다고?\n이유는 확실히\n알고 있어. 하지만…",1009814,0,1
"",0,91,1009814073,"","","","",1009814,"",""
0.2,122911,3,1009814074,"",1,"",lsv_talk_wish_sad,1009814,"",""
"",vo_lsv,21,1009814075,"",0,"",vo_lsv_1430,1009814,"",0
0,122911,11,1009814076,0,10,1,"왜, 하고…\n어째서, 하고…\n생각하게 돼.",1009814,0,1
"",0,91,1009814077,"","","","",1009814,"",""
0.2,122911,3,1009814078,"",1,"",lsv_idle_normal,1009814,"",""
0.2,122811,3,1009814079,"",1,"",lsv_talk_anger_shy,1009814,"",""
"",vo_lsv,21,1009814080,"",0,"",vo_lsv_1431,1009814,"",0
0,122811,11,1009814081,0,10,1,"…모르겠어.\n아~ 정말!\n어렵네~!!",1009814,0,1
"",0,91,1009814082,"","","","",1009814,"",""
0.2,122811,3,1009814083,"",1,"",lsv_idle_normal_talkR,1009814,"",""
