event_top_adv_id,type,start_time,condition_type,event_id,value_1,character_id,value_2,story_id,end_time,condition_story_id,value_3
10082017,1001,"2023/01/30 15:00:00",1,10082,30,120701,0,5082405,"2023/02/13 14:59:59",5082005,0
10082018,1003,"2023/01/30 15:00:00",0,10082,2,120701,0,5082406,"2023/02/13 14:59:59",0,0
10082019,1003,"2023/01/30 15:00:00",1,10082,2,120701,0,5082426,"2023/02/13 14:59:59",5082002,0
10082020,1003,"2023/01/30 15:00:00",1,10082,2,120701,0,5082446,"2023/02/13 14:59:59",5082004,0
10082021,1003,"2023/01/30 15:00:00",1,10082,2,120701,0,5082406,"2023/02/13 14:59:59",5082005,0
10082022,1003,"2023/01/30 15:00:00",0,10082,4,120801,0,5082407,"2023/02/13 14:59:59",0,0
10082023,1003,"2023/01/30 15:00:00",1,10082,4,120801,0,5082427,"2023/02/13 14:59:59",5082002,0
10082024,1003,"2023/01/30 15:00:00",1,10082,4,120801,0,5082447,"2023/02/13 14:59:59",5082004,0
10082025,1003,"2023/01/30 15:00:00",1,10082,4,120801,0,5082407,"2023/02/13 14:59:59",5082005,0
10082026,1003,"2023/01/30 15:00:00",0,10082,7,120902,0,5082408,"2023/02/13 14:59:59",0,0
10082027,1003,"2023/01/30 15:00:00",1,10082,7,120902,0,5082428,"2023/02/13 14:59:59",5082002,0
10082028,1003,"2023/01/30 15:00:00",1,10082,7,120902,0,5082448,"2023/02/13 14:59:59",5082004,0
10082029,1003,"2023/01/30 15:00:00",1,10082,7,120902,0,5082408,"2023/02/13 14:59:59",5082005,0
10082030,1003,"2023/01/30 15:00:00",0,10082,10,120701,0,5082409,"2023/02/13 14:59:59",0,0
10082031,1003,"2023/01/30 15:00:00",1,10082,10,120701,0,5082429,"2023/02/13 14:59:59",5082002,0
10082032,1003,"2023/01/30 15:00:00",1,10082,10,120701,0,5082449,"2023/02/13 14:59:59",5082004,0
10082033,1003,"2023/01/30 15:00:00",1,10082,10,120701,0,5082409,"2023/02/13 14:59:59",5082005,0
10082034,1003,"2023/01/30 15:00:00",0,10082,13,120801,0,5082410,"2023/02/13 14:59:59",0,0
10082035,1003,"2023/01/30 15:00:00",1,10082,13,120801,0,5082430,"2023/02/13 14:59:59",5082002,0
10082036,1003,"2023/01/30 15:00:00",1,10082,13,120801,0,5082450,"2023/02/13 14:59:59",5082004,0
10082037,1003,"2023/01/30 15:00:00",1,10082,13,120801,0,5082410,"2023/02/13 14:59:59",5082005,0
10082038,1003,"2023/01/30 15:00:00",0,10082,15,120801,0,5082411,"2023/02/13 14:59:59",0,0
10082039,1003,"2023/01/30 15:00:00",1,10082,15,120801,0,5082431,"2023/02/13 14:59:59",5082002,0
10082040,1003,"2023/01/30 15:00:00",1,10082,15,120801,0,5082451,"2023/02/13 14:59:59",5082004,0
10082041,1003,"2023/01/30 15:00:00",1,10082,15,120801,0,5082411,"2023/02/13 14:59:59",5082005,0
10083001,1004,"2023/02/17 15:00:00",0,10083,114701,114701,0,5056401,"2023/02/24 14:59:59",0,0
10083002,1002,"2023/02/17 15:00:00",0,10083,1008303,105801,1,5056402,"2023/02/24 14:59:59",0,0
10083003,1002,"2023/02/17 15:00:00",1,10083,1008303,111801,1,5056422,"2023/02/24 14:59:59",5056001,0
10083004,1001,"2023/02/17 15:00:00",0,10083,10,106001,0,5056403,"2023/02/24 14:59:59",0,0
10083005,1001,"2023/02/17 15:00:00",1,10083,10,112001,0,5056423,"2023/02/24 14:59:59",5056001,0
10083006,1001,"2023/02/17 15:00:00",0,10083,20,105901,0,5056404,"2023/02/24 14:59:59",0,0
10083007,1001,"2023/02/17 15:00:00",1,10083,20,111901,0,5056424,"2023/02/24 14:59:59",5056001,0
10083008,1001,"2023/02/17 15:00:00",0,10083,30,105801,0,5056405,"2023/02/24 14:59:59",0,0
10083009,1001,"2023/02/17 15:00:00",1,10083,30,111801,0,5056425,"2023/02/24 14:59:59",5056001,0
10083010,1003,"2023/02/17 15:00:00",0,10083,2,105801,0,5056406,"2023/02/24 14:59:59",0,0
10083011,1003,"2023/02/17 15:00:00",1,10083,2,111801,0,5056426,"2023/02/24 14:59:59",5056001,0
10083012,1003,"2023/02/17 15:00:00",0,10083,3,106001,0,5056407,"2023/02/24 14:59:59",0,0
10083013,1003,"2023/02/17 15:00:00",1,10083,3,112001,0,5056427,"2023/02/24 14:59:59",5056001,0
10083014,1003,"2023/02/17 15:00:00",0,10083,4,105901,0,5056408,"2023/02/24 14:59:59",0,0
10083015,1003,"2023/02/17 15:00:00",1,10083,4,111901,0,5056428,"2023/02/24 14:59:59",5056001,0
10083016,1003,"2023/02/17 15:00:00",0,10083,5,106101,0,5056409,"2023/02/24 14:59:59",0,0
10083017,1003,"2023/02/17 15:00:00",1,10083,5,114701,0,5056429,"2023/02/24 14:59:59",5056001,0
10083018,1003,"2023/02/17 15:00:00",0,10083,6,107001,0,5056410,"2023/02/24 14:59:59",0,0
10083019,1003,"2023/02/17 15:00:00",1,10083,6,115001,0,5056430,"2023/02/24 14:59:59",5056001,0
10083020,1003,"2023/02/17 15:00:00",0,10083,8,105801,0,5056411,"2023/02/24 14:59:59",0,0
10083021,1003,"2023/02/17 15:00:00",1,10083,8,111801,0,5056431,"2023/02/24 14:59:59",5056001,0
10084001,1002,"2023/03/02 15:00:00",0,10084,1008403,106401,1,5084402,"2023/03/22 14:59:59",0,0
10084002,1001,"2023/03/02 15:00:00",0,10084,10,106401,0,5084403,"2023/03/22 14:59:59",0,0
10084003,1001,"2023/03/02 15:00:00",0,10084,20,106001,0,5084404,"2023/03/22 14:59:59",0,0
10084004,1001,"2023/03/02 15:00:00",0,10084,30,105901,0,5084405,"2023/03/22 14:59:59",0,0
10084005,1003,"2023/03/02 15:00:00",1,10084,2,106001,0,5084406,"2023/03/22 14:59:59",5084003,0
10084006,1003,"2023/03/02 15:00:00",1,10084,4,105901,0,5084407,"2023/03/22 14:59:59",5084003,0
10084007,1003,"2023/03/02 15:00:00",1,10084,7,106401,0,5084408,"2023/03/22 14:59:59",5084003,0
10084008,1002,"2023/03/02 15:00:00",1,10084,1008403,106401,1,5084422,"2023/03/22 14:59:59",5084003,0
10084009,1001,"2023/03/02 15:00:00",1,10084,10,106401,0,5084423,"2023/03/22 14:59:59",5084003,0
10084010,1001,"2023/03/02 15:00:00",1,10084,20,106001,0,5084424,"2023/03/22 14:59:59",5084003,0
10084011,1001,"2023/03/02 15:00:00",1,10084,30,105901,0,5084425,"2023/03/22 14:59:59",5084003,0
10085001,1004,"2023/03/09 15:00:00",0,10085,121201,121201,0,5085401,"2023/03/22 14:59:59",0,0
10085002,1002,"2023/03/09 15:00:00",0,10085,1008503,121201,1,5085402,"2023/03/22 14:59:59",0,0
10085003,1001,"2023/03/09 15:00:00",0,10085,10,106001,0,5085403,"2023/03/22 14:59:59",0,0
10085004,1001,"2023/03/09 15:00:00",0,10085,20,105801,0,5085404,"2023/03/22 14:59:59",0,0
10085005,1001,"2023/03/09 15:00:00",0,10085,30,121201,0,5085405,"2023/03/22 14:59:59",0,0
10085006,1003,"2023/03/09 15:00:00",1,10085,10,121001,0,5085406,"2023/03/22 14:59:59",5085005,0
10085007,1003,"2023/03/09 15:00:00",1,10085,12,121101,0,5085407,"2023/03/22 14:59:59",5085005,0
10085008,1003,"2023/03/09 15:00:00",1,10085,17,121201,0,5085408,"2023/03/22 14:59:59",5085005,0
10085009,1003,"2023/03/09 15:00:00",1,10085,21,121001,0,5085411,"2023/03/22 14:59:59",5085005,0
10085010,1002,"2023/03/09 15:00:00",1,10085,1008503,121201,1,5085422,"2023/03/22 14:59:59",5085004,0
10085011,1001,"2023/03/09 15:00:00",1,10085,10,106001,0,5085423,"2023/03/22 14:59:59",5085004,0
10085012,1001,"2023/03/09 15:00:00",1,10085,20,105801,0,5085424,"2023/03/22 14:59:59",5085004,0
10085013,1001,"2023/03/09 15:00:00",1,10085,30,121201,0,5085425,"2023/03/22 14:59:59",5085004,0
10085014,1002,"2023/03/09 15:00:00",1,10085,1008503,121201,1,5085442,"2023/03/22 14:59:59",5085005,0
10085015,1001,"2023/03/09 15:00:00",1,10085,10,121101,0,5085443,"2023/03/22 14:59:59",5085005,0
10085016,1001,"2023/03/09 15:00:00",1,10085,20,121001,0,5085444,"2023/03/22 14:59:59",5085005,0
10085017,1001,"2023/03/09 15:00:00",1,10085,30,121201,0,5085445,"2023/03/22 14:59:59",5085005,0
10086001,1004,"2023/03/12 15:00:00",0,10086,115601,115601,0,5058401,"2023/03/24 14:59:59",0,0
10086002,1002,"2023/03/12 15:00:00",0,10086,1008603,106001,1,5058402,"2023/03/24 14:59:59",0,0
10086003,1001,"2023/03/12 15:00:00",0,10086,10,105801,0,5058403,"2023/03/24 14:59:59",0,0
10086004,1001,"2023/03/12 15:00:00",0,10086,20,106001,0,5058404,"2023/03/24 14:59:59",0,0
10086005,1001,"2023/03/12 15:00:00",0,10086,30,105901,0,5058405,"2023/03/24 14:59:59",0,0
10086006,1003,"2023/03/12 15:00:00",0,10086,2,105901,0,5058406,"2023/03/24 14:59:59",0,0
10086007,1003,"2023/03/12 15:00:00",0,10086,4,106001,0,5058407,"2023/03/24 14:59:59",0,0
10086008,1003,"2023/03/12 15:00:00",0,10086,7,105801,0,5058408,"2023/03/24 14:59:59",0,0
10087001,1002,"2023/03/18 15:00:00",0,10087,1008703,191401,1,5059402,"2023/03/24 14:59:59",0,0
10087002,1002,"2023/03/18 15:00:00",1,10087,1008703,115501,1,5059422,"2023/03/24 14:59:59",5059005,0
10087003,1001,"2023/03/18 15:00:00",0,10087,10,106001,0,5059403,"2023/03/24 14:59:59",0,0
10087004,1001,"2023/03/18 15:00:00",0,10087,20,105801,0,5059404,"2023/03/24 14:59:59",0,0
10087005,1001,"2023/03/18 15:00:00",0,10087,30,191401,0,5059405,"2023/03/24 14:59:59",0,0
10087006,1001,"2023/03/18 15:00:00",1,10087,30,115501,0,5059425,"2023/03/24 14:59:59",5059005,0
10087007,1003,"2023/03/18 15:00:00",0,10087,8,191401,0,5059408,"2023/03/24 14:59:59",0,0
10087008,1003,"2023/03/18 15:00:00",1,10087,8,115501,0,5059428,"2023/03/24 14:59:59",5059005,0
10087009,1003,"2023/03/18 15:00:00",0,10087,10,105801,0,5059406,"2023/03/24 14:59:59",0,0
10087010,1003,"2023/03/18 15:00:00",0,10087,12,106001,0,5059407,"2023/03/24 14:59:59",0,0
10087011,1003,"2023/03/18 15:00:00",0,10087,13,191401,0,5059411,"2023/03/24 14:59:59",0,0
10087012,1003,"2023/03/18 15:00:00",1,10087,13,115501,0,5059431,"2023/03/24 14:59:59",5059005,0
10088001,1002,"2023/03/29 15:00:00",0,10088,1008803,105001,1,5088402,"2023/04/12 14:59:59",0,0
10088002,1002,"2023/03/29 15:00:00",1,10088,1008803,121401,1,5088422,"2023/04/12 14:59:59",5088003,0
10088003,1002,"2023/03/29 15:00:00",1,10088,1008803,121401,1,5088442,"2023/04/12 14:59:59",5088005,0
10088004,1001,"2023/03/29 15:00:00",0,10088,10,105001,0,5088403,"2023/04/12 14:59:59",0,0
10088005,1001,"2023/03/29 15:00:00",1,10088,10,121401,0,5088423,"2023/04/12 14:59:59",5088003,0
10088006,1001,"2023/03/29 15:00:00",1,10088,10,121401,0,5088443,"2023/04/12 14:59:59",5088005,0
10088007,1001,"2023/03/29 15:00:00",0,10088,20,102101,0,5088404,"2023/04/12 14:59:59",0,0
10088008,1001,"2023/03/29 15:00:00",1,10088,20,121301,0,5088424,"2023/04/12 14:59:59",5088003,0
10088009,1001,"2023/03/29 15:00:00",1,10088,20,121301,0,5088444,"2023/04/12 14:59:59",5088005,0
10088010,1001,"2023/03/29 15:00:00",0,10088,30,105001,0,5088405,"2023/04/12 14:59:59",0,0
10088011,1001,"2023/03/29 15:00:00",1,10088,30,121401,0,5088425,"2023/04/12 14:59:59",5088003,0
10088012,1001,"2023/03/29 15:00:00",1,10088,30,121401,0,5088445,"2023/04/12 14:59:59",5088005,0
10088013,1003,"2023/03/29 15:00:00",0,10088,2,105001,0,5088406,"2023/04/12 14:59:59",0,0
10088014,1003,"2023/03/29 15:00:00",1,10088,2,121401,0,5088426,"2023/04/12 14:59:59",5088003,0
10088015,1003,"2023/03/29 15:00:00",1,10088,2,121401,0,5088446,"2023/04/12 14:59:59",5088005,0
10088016,1003,"2023/03/29 15:00:00",0,10088,4,102101,0,5088407,"2023/04/12 14:59:59",0,0
10088017,1003,"2023/03/29 15:00:00",1,10088,4,121301,0,5088427,"2023/04/12 14:59:59",5088003,0
10088018,1003,"2023/03/29 15:00:00",1,10088,4,121301,0,5088447,"2023/04/12 14:59:59",5088005,0
10088019,1003,"2023/03/29 15:00:00",0,10088,7,105001,0,5088408,"2023/04/12 14:59:59",0,0
10088020,1003,"2023/03/29 15:00:00",1,10088,7,121401,0,5088428,"2023/04/12 14:59:59",5088003,0
10088021,1003,"2023/03/29 15:00:00",1,10088,7,121401,0,5088448,"2023/04/12 14:59:59",5088005,0
10088022,1003,"2023/03/29 15:00:00",0,10088,10,102101,0,5088409,"2023/04/12 14:59:59",0,0
10088023,1003,"2023/03/29 15:00:00",1,10088,10,121301,0,5088429,"2023/04/12 14:59:59",5088003,0
10088024,1003,"2023/03/29 15:00:00",1,10088,10,121301,0,5088449,"2023/04/12 14:59:59",5088005,0
10088025,1003,"2023/03/29 15:00:00",1,10088,13,121401,0,5088450,"2023/04/12 14:59:59",5088005,0
10088026,1003,"2023/03/29 15:00:00",0,10088,15,105001,0,5088411,"2023/04/12 14:59:59",0,0
10088027,1003,"2023/03/29 15:00:00",1,10088,15,121401,0,5088431,"2023/04/12 14:59:59",5088003,0
10088028,1003,"2023/03/29 15:00:00",1,10088,15,121401,0,5088451,"2023/04/12 14:59:59",5088005,0
10089001,1004,"2023/04/14 15:00:00",0,10089,115801,115801,0,5061401,"2023/04/21 14:59:59",0,0
10089002,1002,"2023/04/14 15:00:00",0,10089,1008903,105201,1,5061402,"2023/04/21 14:59:59",0,0
10089003,1001,"2023/04/14 15:00:00",0,10089,10,105201,0,5061403,"2023/04/21 14:59:59",0,0
10089004,1001,"2023/04/14 15:00:00",0,10089,20,104301,0,5061404,"2023/04/21 14:59:59",0,0
10089005,1001,"2023/04/14 15:00:00",0,10089,30,105201,0,5061405,"2023/04/21 14:59:59",0,0
10089012,1002,"2023/04/14 15:00:00",1,10089,1008903,115801,1,5061422,"2023/04/21 14:59:59",5061001,0
10089013,1001,"2023/04/14 15:00:00",1,10089,10,115801,0,5061423,"2023/04/21 14:59:59",5061001,0
10089014,1001,"2023/04/14 15:00:00",1,10089,20,115901,0,5061424,"2023/04/21 14:59:59",5061003,0
10089015,1001,"2023/04/14 15:00:00",1,10089,30,115801,0,5061425,"2023/04/21 14:59:59",5061001,0
10089016,1003,"2023/04/14 15:00:00",1,10089,2,115801,0,5061426,"2023/04/21 14:59:59",5061001,0
10089017,1003,"2023/04/14 15:00:00",1,10089,3,116001,0,5061427,"2023/04/21 14:59:59",5061002,0
10089018,1003,"2023/04/14 15:00:00",1,10089,4,115901,0,5061428,"2023/04/21 14:59:59",5061003,0
10089019,1003,"2023/04/14 15:00:00",1,10089,5,116001,0,5061429,"2023/04/21 14:59:59",5061002,0
10089020,1003,"2023/04/14 15:00:00",1,10089,6,115801,0,5061430,"2023/04/21 14:59:59",5061001,0
10089021,1003,"2023/04/14 15:00:00",1,10089,8,115801,0,5061431,"2023/04/21 14:59:59",5061001,0
10090001,1002,"2023/05/02 15:00:00",0,10090,1009003,106601,1,5090402,"2023/05/16 14:59:59",0,0
10090002,1002,"2023/05/02 15:00:00",1,10090,1009003,121601,1,5090422,"2023/05/16 14:59:59",5090002,0
10090003,1001,"2023/05/02 15:00:00",0,10090,10,106601,0,5090403,"2023/05/16 14:59:59",0,0
10090004,1001,"2023/05/02 15:00:00",1,10090,10,121601,0,5090423,"2023/05/16 14:59:59",5090002,0
10090005,1001,"2023/05/02 15:00:00",0,10090,20,105501,0,5090404,"2023/05/16 14:59:59",0,0
10090006,1001,"2023/05/02 15:00:00",1,10090,20,121501,0,5090424,"2023/05/16 14:59:59",5090002,0
10090007,1001,"2023/05/02 15:00:00",0,10090,30,105501,0,5090405,"2023/05/16 14:59:59",0,0
10090008,1001,"2023/05/02 15:00:00",1,10090,30,121501,0,5090425,"2023/05/16 14:59:59",5090002,0
10090009,1003,"2023/05/02 15:00:00",0,10090,2,105501,0,5090406,"2023/05/16 14:59:59",0,0
10090010,1003,"2023/05/02 15:00:00",1,10090,2,121501,0,5090426,"2023/05/16 14:59:59",5090002,0
10090011,1003,"2023/05/02 15:00:00",1,10090,4,121601,0,5090407,"2023/05/16 14:59:59",5090002,0
10090012,1003,"2023/05/02 15:00:00",1,10090,7,121501,0,5090410,"2023/05/16 14:59:59",5090002,0
10090013,1003,"2023/05/02 15:00:00",1,10090,10,121601,0,5090409,"2023/05/16 14:59:59",5090002,0
10090014,1003,"2023/05/02 15:00:00",1,10090,15,121601,0,5090411,"2023/05/16 14:59:59",5090006,0
10091001,1002,"2023/05/18 15:00:00",0,10091,1009103,110801,1,5064402,"2023/05/25 14:59:59",0,0
10091002,1001,"2023/05/18 15:00:00",0,10091,10,110901,0,5064403,"2023/05/25 14:59:59",0,0
10091003,1001,"2023/05/18 15:00:00",0,10091,20,111001,0,5064404,"2023/05/25 14:59:59",0,0
10091004,1001,"2023/05/18 15:00:00",0,10091,30,110801,0,5064405,"2023/05/25 14:59:59",0,0
10091005,1003,"2023/05/18 15:00:00",0,10091,2,110801,0,5064406,"2023/05/25 14:59:59",0,0
10091006,1003,"2023/05/18 15:00:00",0,10091,3,110801,0,5064407,"2023/05/25 14:59:59",0,0
10091007,1003,"2023/05/18 15:00:00",0,10091,4,110901,0,5064408,"2023/05/25 14:59:59",0,0
10091008,1003,"2023/05/18 15:00:00",0,10091,5,111001,0,5064409,"2023/05/25 14:59:59",0,0
10091009,1003,"2023/05/18 15:00:00",0,10091,6,110801,0,5064410,"2023/05/25 14:59:59",0,0
10091010,1003,"2023/05/18 15:00:00",0,10091,8,110801,0,5064411,"2023/05/25 14:59:59",0,0
10091011,1002,"2023/05/18 15:00:00",1,10091,1009103,116201,1,5064422,"2023/05/25 14:59:59",5064001,0
10091012,1001,"2023/05/18 15:00:00",1,10091,10,116301,0,5064423,"2023/05/25 14:59:59",5064001,0
10091013,1001,"2023/05/18 15:00:00",1,10091,20,116401,0,5064424,"2023/05/25 14:59:59",5064001,0
10091014,1001,"2023/05/18 15:00:00",1,10091,30,116201,0,5064425,"2023/05/25 14:59:59",5064001,0
10091015,1003,"2023/05/18 15:00:00",1,10091,2,116201,0,5064426,"2023/05/25 14:59:59",5064001,0
10091016,1003,"2023/05/18 15:00:00",1,10091,3,116201,0,5064427,"2023/05/25 14:59:59",5064001,0
10091017,1003,"2023/05/18 15:00:00",1,10091,4,116301,0,5064428,"2023/05/25 14:59:59",5064001,0
10091018,1003,"2023/05/18 15:00:00",1,10091,5,116401,0,5064429,"2023/05/25 14:59:59",5064001,0
10091019,1003,"2023/05/18 15:00:00",1,10091,6,116201,0,5064430,"2023/05/25 14:59:59",5064001,0
10091020,1003,"2023/05/18 15:00:00",1,10091,8,116201,0,5064431,"2023/05/25 14:59:59",5064001,0
10092001,1002,"2023/05/30 15:00:00",0,10092,1009203,101401,1,5092402,"2023/06/13 14:59:59",0,0
10092002,1002,"2023/05/30 15:00:00",1,10092,1009203,101401,1,5092422,"2023/06/13 14:59:59",5092001,0
10092003,1002,"2023/05/30 15:00:00",1,10092,1009203,101401,1,5092442,"2023/06/13 14:59:59",5092004,0
10092004,1001,"2023/05/30 15:00:00",0,10092,10,101401,0,5092403,"2023/06/13 14:59:59",0,0
10092005,1001,"2023/05/30 15:00:00",1,10092,10,101401,0,5092423,"2023/06/13 14:59:59",5092001,0
10092006,1001,"2023/05/30 15:00:00",1,10092,10,101401,0,5092443,"2023/06/13 14:59:59",5092004,0
10092007,1001,"2023/05/30 15:00:00",0,10092,20,103101,0,5092404,"2023/06/13 14:59:59",0,0
10092008,1001,"2023/05/30 15:00:00",1,10092,20,122001,0,5092424,"2023/06/13 14:59:59",5092001,0
10092009,1001,"2023/05/30 15:00:00",1,10092,20,122001,0,5092444,"2023/06/13 14:59:59",5092004,0
10092010,1001,"2023/05/30 15:00:00",0,10092,30,100901,0,5092405,"2023/06/13 14:59:59",0,0
10092011,1001,"2023/05/30 15:00:00",1,10092,30,121901,0,5092425,"2023/06/13 14:59:59",5092001,0
10092012,1001,"2023/05/30 15:00:00",1,10092,30,121901,0,5092445,"2023/06/13 14:59:59",5092004,0
10092013,1003,"2023/05/30 15:00:00",0,10092,2,101401,0,5092406,"2023/06/13 14:59:59",0,0
10092014,1003,"2023/05/30 15:00:00",1,10092,2,101401,0,5092426,"2023/06/13 14:59:59",5092001,0
10092015,1003,"2023/05/30 15:00:00",1,10092,2,101401,0,5092446,"2023/06/13 14:59:59",5092004,0
10092016,1003,"2023/05/30 15:00:00",0,10092,4,103101,0,5092407,"2023/06/13 14:59:59",0,0
10092017,1003,"2023/05/30 15:00:00",1,10092,4,122001,0,5092427,"2023/06/13 14:59:59",5092001,0
10092018,1003,"2023/05/30 15:00:00",1,10092,4,122001,0,5092447,"2023/06/13 14:59:59",5092004,0
10092019,1003,"2023/05/30 15:00:00",0,10092,7,100901,0,5092408,"2023/06/13 14:59:59",0,0
10092020,1003,"2023/05/30 15:00:00",1,10092,7,121901,0,5092428,"2023/06/13 14:59:59",5092001,0
10092021,1003,"2023/05/30 15:00:00",1,10092,7,121901,0,5092448,"2023/06/13 14:59:59",5092004,0
10092022,1003,"2023/05/30 15:00:00",0,10092,10,103101,0,5092409,"2023/06/13 14:59:59",0,0
10092023,1003,"2023/05/30 15:00:00",1,10092,10,122001,0,5092429,"2023/06/13 14:59:59",5092001,0
10092024,1003,"2023/05/30 15:00:00",1,10092,10,122001,0,5092449,"2023/06/13 14:59:59",5092004,0
10092025,1003,"2023/05/30 15:00:00",0,10092,13,100901,0,5092410,"2023/06/13 14:59:59",0,0
10092026,1003,"2023/05/30 15:00:00",1,10092,13,121901,0,5092430,"2023/06/13 14:59:59",5092001,0
10092027,1003,"2023/05/30 15:00:00",1,10092,13,121901,0,5092450,"2023/06/13 14:59:59",5092004,0
10092028,1003,"2023/05/30 15:00:00",0,10092,15,101401,0,5092411,"2023/06/13 14:59:59",0,0
10092029,1003,"2023/05/30 15:00:00",1,10092,15,101401,0,5092431,"2023/06/13 14:59:59",5092001,0
10092030,1003,"2023/05/30 15:00:00",1,10092,15,101401,0,5092451,"2023/06/13 14:59:59",5092004,0
10093001,1002,"2023/06/15 15:00:00",0,10093,1009303,106601,1,5066402,"2023/06/22 14:59:59",0,0
10093002,1002,"2023/06/15 15:00:00",1,10093,1009303,116501,1,5066422,"2023/06/22 14:59:59",5066003,0
10093003,1002,"2023/06/15 15:00:00",1,10093,1009303,116501,1,5066442,"2023/06/22 14:59:59",5066005,0
10093004,1001,"2023/06/15 15:00:00",0,10093,10,106601,0,5066403,"2023/06/22 14:59:59",0,0
10093005,1001,"2023/06/15 15:00:00",1,10093,10,116501,0,5066423,"2023/06/22 14:59:59",5066003,0
10093006,1001,"2023/06/15 15:00:00",1,10093,10,116501,0,5066443,"2023/06/22 14:59:59",5066005,0
10093007,1001,"2023/06/15 15:00:00",0,10093,20,116601,0,5066404,"2023/06/22 14:59:59",0,0
10093008,1001,"2023/06/15 15:00:00",1,10093,20,116601,0,5066424,"2023/06/22 14:59:59",5066005,0
10093009,1001,"2023/06/15 15:00:00",0,10093,30,106601,0,5066405,"2023/06/22 14:59:59",0,0
10093010,1001,"2023/06/15 15:00:00",1,10093,30,116501,0,5066425,"2023/06/22 14:59:59",5066003,0
10093011,1001,"2023/06/15 15:00:00",1,10093,30,116501,0,5066445,"2023/06/22 14:59:59",5066005,0
10093012,1003,"2023/06/15 15:00:00",0,10093,2,106601,0,5066406,"2023/06/22 14:59:59",0,0
10093013,1003,"2023/06/15 15:00:00",1,10093,2,116501,0,5066426,"2023/06/22 14:59:59",5066003,0
10093014,1003,"2023/06/15 15:00:00",1,10093,2,116501,0,5066446,"2023/06/22 14:59:59",5066005,0
10093015,1003,"2023/06/15 15:00:00",0,10093,3,116601,0,5066407,"2023/06/22 14:59:59",0,0
10093016,1003,"2023/06/15 15:00:00",1,10093,3,116601,0,5066427,"2023/06/22 14:59:59",5066005,0
10093017,1003,"2023/06/15 15:00:00",0,10093,4,106601,0,5066408,"2023/06/22 14:59:59",0,0
10093018,1003,"2023/06/15 15:00:00",1,10093,4,116501,0,5066428,"2023/06/22 14:59:59",5066003,0
10093019,1003,"2023/06/15 15:00:00",1,10093,4,116501,0,5066448,"2023/06/22 14:59:59",5066005,0
10093020,1003,"2023/06/15 15:00:00",0,10093,5,116601,0,5066409,"2023/06/22 14:59:59",0,0
10093021,1003,"2023/06/15 15:00:00",1,10093,5,116601,0,5066429,"2023/06/22 14:59:59",5066005,0
10093022,1003,"2023/06/15 15:00:00",0,10093,6,106601,0,5066410,"2023/06/22 14:59:59",0,0
10093023,1003,"2023/06/15 15:00:00",1,10093,6,116501,0,5066430,"2023/06/22 14:59:59",5066003,0
10093024,1003,"2023/06/15 15:00:00",1,10093,6,116501,0,5066450,"2023/06/22 14:59:59",5066005,0
10093025,1003,"2023/06/15 15:00:00",0,10093,8,106601,0,5066411,"2023/06/22 14:59:59",0,0
10093026,1003,"2023/06/15 15:00:00",1,10093,8,116501,0,5066431,"2023/06/22 14:59:59",5066003,0
10093027,1003,"2023/06/15 15:00:00",1,10093,8,116501,0,5066451,"2023/06/22 14:59:59",5066005,0
10094001,1004,"2023/06/29 15:00:00",0,10094,122101,122101,0,5094401,"2023/07/13 14:59:59",0,0
10094002,1002,"2023/06/29 15:00:00",0,10094,1009403,104001,1,5094402,"2023/07/13 14:59:59",0,0
10094003,1001,"2023/06/29 15:00:00",0,10094,10,104001,0,5094403,"2023/07/13 14:59:59",0,0
10094004,1001,"2023/06/29 15:00:00",0,10094,20,104001,0,5094404,"2023/07/13 14:59:59",0,0
10094005,1001,"2023/06/29 15:00:00",0,10094,30,104001,0,5094405,"2023/07/13 14:59:59",0,0
