970a3757e67c6bdf42684c32801794863ed8ed91761112c35e791e15a69cd5db,disp_reward_type_1,disp_reward_type_3,wave_group_id,reward_lot_count_3,reward_odds_3,reward_odds_4,disp_reward_id_2,25883e4cac70f8c06182ea12eb674ce0eed0207d7a300bf2cc1e0d813d082056,133ae72776c1c4cd12b082b8639e3f2f28a83732a0a34dd6b48cba31ae4a72a8,2eff5f8505757145abf5df64183afa1089fd30bf111942c5f1530506bdcd2fd3,reward_odds_1,1c57440f7d5abc59917e9da34dea7879aef1f3a9546c6b78547b53676cce9b52,disp_reward_type_5,disp_reward_type_4,id,disp_reward_id_4,reward_group_id_1,enemy_id_5,enemy_id_3,d4c4917d4d658fca5eb0527dc76fb09e3384f838b7ea8ee017278630b5af8da8,reward_group_id_2,reward_group_id_3,disp_reward_id_1,disp_reward_id_3,enemy_id_4,a3f3bd899d16a0f099bb153841746dd7f6eb2b770f54147af82d79076f5309c8,9ce4e67aa3de2d3fcfc6de4459413e9b8b00511c9fb55ccbd57ef0a8bad00bde,reward_lot_count_4,disp_reward_id_5,drop_gold_1,ac5b36c2980b6e16ea0f1bef07befe6b97ad463a12feee4b2a8a4bcbea383576,reward_group_id_4,wave,enemy_id_2,disp_reward_type_2,difficulty,enemy_id_1,c0c238a4cfb210ca84a2e883ee5f513a5631cad87c578069f75b8c8fbfb9909e,reward_odds_2,25c93d62e94f367abc747a31b4bf1c2c34a0e5303ccba71a5894a9da3b082264
41001,4,0,600110413,1,100,12,0,0,41001,1,36,0,0,2,600000822,61382,10011005,0,620100038,0,10011004,10011002,101011,0,620210138,0,1,1,0,518,0,73001002,3,620030038,0,1,620040037,0,24,0
42001,4,0,600110423,1,100,12,0,0,42001,1,36,0,0,2,600000823,61382,10011006,0,620100039,0,10011005,10011003,101011,0,620210139,0,1,1,0,523,0,73001002,3,620030039,0,1,620040038,0,24,0
43001,4,0,600110433,1,100,12,0,0,43001,1,36,0,0,2,600000824,61382,10011006,0,620100040,0,10011005,10011003,101011,0,620210140,0,1,1,0,538,0,73001002,3,620030040,0,1,620040039,0,24,0
44001,4,0,600110443,1,100,12,0,0,44001,1,36,0,0,2,600000825,61382,10011006,0,620100041,0,10011005,10011003,101011,0,620210141,0,1,1,0,551,0,73001002,3,620030041,0,1,620040040,0,24,0
45001,4,0,600110453,1,100,12,0,0,45001,1,36,0,0,2,600000826,61382,10011006,0,620100042,0,10011005,10011003,101011,0,620210142,0,1,1,0,565,0,73001002,3,620030042,0,1,620040041,0,24,0
46001,4,0,600110463,1,100,12,0,0,46001,1,36,0,0,2,600000827,61382,10011006,0,620100043,0,10011005,10011003,101011,0,620210143,0,1,1,0,574,0,73001002,3,620030043,0,1,620040042,0,24,0
47001,4,0,600110473,1,100,12,0,0,47001,1,36,0,0,2,600000828,61382,10011006,0,620100044,0,10011005,10011003,101011,0,620210144,0,1,1,0,577,0,73001002,3,620030044,0,1,620040043,0,24,0
48001,4,0,600110483,1,100,12,0,0,48001,1,36,0,0,2,600000829,61382,10011006,0,620100045,0,10011005,10011003,101011,0,620210145,0,1,1,0,587,0,73001002,3,620030045,0,1,620040044,0,24,0
49001,4,0,600110493,1,100,12,0,0,49001,1,36,0,0,2,600000830,61382,10011007,0,620100046,0,10011006,10011004,101011,0,620210146,0,1,1,0,598,0,73001002,3,620030046,0,1,620040045,0,24,0
50001,4,0,600110503,1,100,12,0,0,50001,1,36,0,0,2,600000831,61382,10011007,0,620100047,0,10011006,10011004,101011,0,620210147,0,1,1,0,614,0,73001002,3,620030047,0,1,620040046,0,24,0
51001,4,0,600110513,1,100,12,0,0,51001,1,36,0,0,2,600000832,61382,10011007,0,620100048,0,10011006,10011004,101011,0,620210148,0,1,1,0,621,0,73001002,3,620030048,0,1,620040047,0,24,0
52001,4,0,600110523,1,100,12,0,0,52001,1,36,0,0,2,600000833,61382,10011007,0,620100049,0,10011006,10011004,101011,0,620210149,0,1,1,0,629,0,73001002,3,620030049,0,1,620040048,0,24,0
53001,4,0,600110533,1,100,12,0,0,53001,1,36,0,0,2,600000834,61382,10011007,0,620100050,0,10011006,10011004,101011,0,620210150,0,1,1,0,640,0,73001002,3,620030050,0,1,620040049,0,24,0
54001,4,0,600110543,1,100,12,0,0,54001,1,36,0,0,2,600000835,61382,10011007,0,620100051,0,10011006,10011004,101011,0,620210151,0,1,1,0,647,0,73001002,3,620030051,0,1,620040050,0,24,0
55001,4,0,600110553,1,100,12,0,0,55001,1,36,0,0,2,600000836,61382,10011007,0,620100052,0,10011006,10011004,101011,0,620210152,0,1,1,0,652,0,73001002,3,620030052,0,1,620040051,0,24,0
56001,4,0,600110563,1,100,12,0,0,56001,1,36,0,0,2,600000837,61382,10011007,0,620100053,0,10011006,10011004,101011,0,620210153,0,1,1,0,659,0,73001002,3,620030053,0,1,620040052,0,24,0
57001,4,0,600110573,1,100,12,0,0,57001,1,36,0,0,2,600000838,61382,10011007,0,620100054,0,10011006,10011004,101011,0,620210154,0,1,1,0,662,0,73001002,3,620030054,0,1,620040053,0,24,0
58001,4,0,600110583,1,100,12,0,0,58001,1,36,0,0,2,600000839,61382,10011007,0,620100055,0,10011006,10011004,101011,0,620210155,0,1,1,0,667,0,73001002,3,620030055,0,1,620040054,0,24,0
59001,4,0,600110593,1,100,12,0,0,59001,1,36,0,0,2,600000840,61382,10011007,0,620100056,0,10011006,10011004,101011,0,620210156,0,1,1,0,679,0,73001002,3,620030056,0,1,620040055,0,24,0
60001,4,0,600110603,1,100,12,0,0,60001,1,36,0,0,2,600000841,61382,10011007,0,620100057,0,10011006,10011004,101011,0,620210157,0,1,1,0,683,0,73001002,3,620030057,0,1,620040056,0,24,0
61001,4,0,600110613,1,100,12,0,0,61001,1,36,0,0,2,600000842,61382,10011007,0,620100058,0,10011006,10011004,101011,0,620210158,0,1,1,0,692,0,73001002,3,620030058,0,1,620040057,0,24,0
62001,4,0,600110623,1,100,12,0,0,62001,1,5,0,0,2,600000843,61382,10011008,0,620100059,0,10011007,10011006,101011,0,620210159,0,1,1,0,698,0,73001002,3,620030059,0,1,620040058,0,70,0
63001,4,0,600110633,1,100,12,0,0,63001,1,5,0,0,2,600000844,61382,10011008,0,620100060,0,10011007,10011006,101011,0,620210160,0,1,1,0,703,0,73001002,3,620030060,0,1,620040059,0,70,0
64001,4,0,600110643,1,100,12,0,0,64001,1,5,0,0,2,600000845,61382,10011008,0,620100061,0,10011007,10011006,101011,0,620210161,0,1,1,0,713,0,73001002,3,620030061,0,1,620040060,0,70,0
65001,4,0,600110653,1,100,12,0,0,65001,1,5,0,0,2,600000846,61382,10011008,0,620100062,0,10011007,10011006,101011,0,620210162,0,1,1,0,722,0,73001002,3,620030062,0,1,620040061,0,70,0
66001,4,0,600110663,1,100,12,0,0,66001,1,5,0,0,2,600000847,61382,10011008,0,620100063,0,10011007,10011006,101011,0,620210163,0,1,1,0,733,0,73001002,3,620030063,0,1,620040062,0,70,0
67001,4,0,600110673,1,100,12,0,0,67001,1,5,0,0,2,600000848,61382,10011008,0,620100064,0,10011007,10011006,101011,0,620210164,0,1,1,0,741,0,73001002,3,620030064,0,1,620040063,0,70,0
68001,4,0,600110683,1,100,12,0,0,68001,1,5,0,0,2,600000849,61382,10011008,0,620100065,0,10011007,10011006,101011,0,620210165,0,1,1,0,750,0,73001002,3,620030065,0,1,620040064,0,70,0
69001,4,0,600110693,1,100,12,0,0,69001,1,5,0,0,2,600000850,61382,10011008,0,620100066,0,10011007,10011006,101011,0,620210166,0,1,1,0,762,0,73001002,3,620030066,0,1,620040065,0,70,0
70001,4,0,600110703,1,100,12,0,0,70001,1,5,0,0,2,600000851,61382,10011008,0,620100067,0,10011007,10011006,101011,0,620210167,0,1,1,0,774,0,73001002,3,620030067,0,1,620040066,0,70,0
71001,4,0,600110713,1,100,12,0,0,71001,1,5,0,0,2,600000852,61382,10011008,0,620100068,0,10011007,10011006,101011,0,620210168,0,1,1,0,783,0,73001002,3,620030068,0,1,620040067,0,70,0
1001,4,0,600110013,1,100,12,0,0,1001,1,36,0,0,2,600000853,61382,10011001,0,620420001,0,10011001,10011001,101011,0,620230001,0,1,1,0,258,0,73001002,3,620050001,0,1,620380001,0,24,0
2001,4,0,600110023,1,100,12,0,0,2001,1,36,0,0,2,600000854,61382,10011001,0,620420001,0,10011001,10011001,101011,0,620230001,0,1,1,0,258,0,73001002,3,620050001,0,1,620380001,0,24,0
3001,4,0,600110033,1,100,12,0,0,3001,1,36,0,0,2,600000855,61382,10011001,0,620420001,0,10011001,10011001,101011,0,620230001,0,1,1,0,258,0,73001002,3,620050001,0,1,620380001,0,24,0
4001,4,0,600110043,1,100,12,0,0,4001,1,36,0,0,2,600000856,61382,10011001,0,620420001,0,10011001,10011001,101011,0,620230001,0,1,1,0,258,0,73001002,3,620050001,0,1,620380001,0,24,0
5001,4,0,600110053,1,100,12,0,0,5001,1,36,0,0,2,600000857,61382,10011001,0,620420002,0,10011001,10011001,101011,0,620230002,0,1,1,0,268,0,73001002,3,620050001,0,1,620380001,0,24,0
6001,4,0,600110063,1,100,12,0,0,6001,1,36,0,0,2,600000858,61382,10011001,0,620420003,0,10011001,10011001,101011,0,620230003,0,1,1,0,273,0,73001002,3,620050002,0,1,620380002,0,24,0
7001,4,0,600110073,1,100,12,0,0,7001,1,36,0,0,2,600000859,61382,10011001,0,620420004,0,10011001,10011001,101011,0,620230004,0,1,1,0,281,0,73001002,3,620050003,0,1,620380003,0,24,0
8001,4,0,600110083,1,100,12,0,0,8001,1,36,0,0,2,600000860,61382,10011001,0,620420005,0,10011001,10011001,101011,0,620230005,0,1,1,0,288,0,73001002,3,620050004,0,1,620380004,0,24,0
9001,4,0,600110093,1,100,12,0,0,9001,1,36,0,0,2,600000861,61382,10011002,0,620420006,0,10011001,10011001,101011,0,620230006,0,1,1,0,298,0,73001002,3,620050005,0,1,620380005,0,24,0
10001,4,0,600110103,1,100,12,0,0,10001,1,36,0,0,2,600000862,61382,10011002,0,620420007,0,10011001,10011001,101011,0,620230007,0,1,1,0,309,0,73001002,3,620050006,0,1,620380006,0,24,0
11001,4,0,600110113,1,100,12,0,0,11001,1,36,0,0,2,600000863,61382,10011002,0,620420008,0,10011001,10011001,101011,0,620230008,0,1,1,0,313,0,73001002,3,620050007,0,1,620380007,0,24,0
12001,4,0,600110123,1,100,12,0,0,12001,1,36,0,0,2,600000864,61382,10011002,0,620420009,0,10011001,10011001,101011,0,620230009,0,1,1,0,321,0,73001002,3,620050008,0,1,620380008,0,24,0
13001,4,0,600110133,1,100,12,0,0,13001,1,36,0,0,2,600000865,61382,10011002,0,620420010,0,10011001,10011001,101011,0,620230010,0,1,1,0,326,0,73001002,3,620050009,0,1,620380009,0,24,0
14001,4,0,600110143,1,100,12,0,0,14001,1,36,0,0,2,600000866,61382,10011002,0,620420011,0,10011001,10011001,101011,0,620230011,0,1,1,0,336,0,73001002,3,620050010,0,1,620380010,0,24,0
15001,4,0,600110153,1,100,12,0,0,15001,1,36,0,0,2,600000867,61382,10011002,0,620420012,0,10011001,10011001,101011,0,620230012,0,1,1,0,341,0,73001002,3,620050011,0,1,620380011,0,24,0
16001,4,0,600110163,1,100,12,0,0,16001,1,36,0,0,2,600000868,61382,10011002,0,620420013,0,10011001,10011001,101011,0,620230013,0,1,1,0,351,0,73001002,3,620050012,0,1,620380012,0,24,0
17001,4,0,600110173,1,100,12,0,0,17001,1,36,0,0,2,600000869,61382,10011002,0,620420014,0,10011001,10011001,101011,0,620230014,0,1,1,0,356,0,73001002,3,620050013,0,1,620380013,0,24,0
18001,4,0,600110183,1,100,12,0,0,18001,1,36,0,0,2,600000870,61382,10011003,0,620420015,0,10011002,10011001,101011,0,620230015,0,1,1,0,366,0,73001002,3,620050014,0,1,620380014,0,24,0
19001,4,0,600110193,1,100,12,0,0,19001,1,36,0,0,2,600000871,61382,10011003,0,620420016,0,10011002,10011001,101011,0,620230016,0,1,1,0,371,0,73001002,3,620050015,0,1,620380015,0,24,0
20001,4,0,600110203,1,100,12,0,0,20001,1,36,0,0,2,600000872,61382,10011003,0,620420017,0,10011002,10011001,101011,0,620230017,0,1,1,0,375,0,73001002,3,620050016,0,1,620380016,0,24,0
21001,4,0,600110213,1,100,12,0,0,21001,1,36,0,0,2,600000873,61382,10011003,0,620420018,0,10011002,10011001,101011,0,620230018,0,1,1,0,381,0,73001002,3,620050017,0,1,620380017,0,24,0
22001,4,0,600110223,1,100,12,0,0,22001,1,36,0,0,2,600000874,61382,10011003,0,620420019,0,10011002,10011001,101011,0,620230019,0,1,1,0,386,0,73001002,3,620050018,0,1,620380018,0,24,0
23001,4,0,600110233,1,100,12,0,0,23001,1,36,0,0,2,600000875,61382,10011003,0,620420020,0,10011002,10011001,101011,0,620230020,0,1,1,0,390,0,73001002,3,620050019,0,1,620380019,0,24,0
24001,4,0,600110243,1,100,12,0,0,24001,1,36,0,0,2,600000876,61382,10011003,0,620420021,0,10011002,10011001,101011,0,620230021,0,1,1,0,396,0,73001002,3,620050020,0,1,620380020,0,24,0
25001,4,0,600110253,1,100,12,0,0,25001,1,36,0,0,2,600000877,61382,10011003,0,620420022,0,10011002,10011001,101011,0,620230022,0,1,1,0,401,0,73001002,3,620050021,0,1,620380021,0,24,0
26001,4,0,600110263,1,100,12,0,0,26001,1,36,0,0,2,600000878,61382,10011003,0,620420023,0,10011002,10011001,101011,0,620230023,0,1,1,0,405,0,73001002,3,620050022,0,1,620380022,0,24,0
27001,4,0,600110273,1,100,12,0,0,27001,1,36,0,0,2,600000879,61382,10011004,0,620420024,0,10011003,10011001,101011,0,620230024,0,1,1,0,411,0,73001002,3,620050023,0,1,620380023,0,24,0
28001,4,0,600110283,1,100,12,0,0,28001,1,36,0,0,2,600000880,61382,10011004,0,620420025,0,10011003,10011001,101011,0,620230025,0,1,1,0,417,0,73001002,3,620050024,0,1,620380024,0,24,0
29001,4,0,600110293,1,100,12,0,0,29001,1,36,0,0,2,600000881,61382,10011004,0,620420026,0,10011003,10011001,101011,0,620230026,0,1,1,0,422,0,73001002,3,620050025,0,1,620380025,0,24,0
30001,4,0,600110303,1,100,12,0,0,30001,1,36,0,0,2,600000882,61382,10011004,0,620420027,0,10011003,10011001,101011,0,620230027,0,1,1,0,427,0,73001002,3,620050026,0,1,620380026,0,24,0
31001,4,0,600110313,1,100,12,0,0,31001,1,36,0,0,2,600000883,61382,10011004,0,620420028,0,10011003,10011001,101011,0,620230028,0,1,1,0,433,0,73001002,3,620050027,0,1,620380027,0,24,0
32001,4,0,600110323,1,100,12,0,0,32001,1,36,0,0,2,600000884,61382,10011004,0,620420029,0,10011003,10011001,101011,0,620230029,0,1,1,0,442,0,73001002,3,620050028,0,1,620380028,0,24,0
33001,4,0,600110333,1,100,12,0,0,33001,1,36,0,0,2,600000885,61382,10011004,0,620420030,0,10011003,10011001,101011,0,620230030,0,1,1,0,455,0,73001002,3,620050029,0,1,620380029,0,24,0
34001,4,0,600110343,1,100,12,0,0,34001,1,36,0,0,2,600000886,61382,10011004,0,620420031,0,10011003,10011001,101011,0,620230031,0,1,1,0,460,0,73001002,3,620050030,0,1,620380030,0,24,0
35001,4,0,600110353,1,100,12,0,0,35001,1,36,0,0,2,600000887,61382,10011005,0,620420032,0,10011004,10011002,101011,0,620230032,0,1,1,0,464,0,73001002,3,620050031,0,1,620380031,0,24,0
36001,4,0,600110363,1,100,12,0,0,36001,1,36,0,0,2,600000888,61382,10011005,0,620420033,0,10011004,10011002,101011,0,620230033,0,1,1,0,476,0,73001002,3,620050032,0,1,620380032,0,24,0
37001,4,0,600110373,1,100,12,0,0,37001,1,36,0,0,2,600000889,61382,10011005,0,620420034,0,10011004,10011002,101011,0,620230034,0,1,1,0,482,0,73001002,3,620050033,0,1,620380033,0,24,0
38001,4,0,600110383,1,100,12,0,0,38001,1,36,0,0,2,600000890,61382,10011005,0,620420035,0,10011004,10011002,101011,0,620230035,0,1,1,0,492,0,73001002,3,620050034,0,1,620380034,0,24,0
39001,4,0,600110393,1,100,12,0,0,39001,1,36,0,0,2,600000891,61382,10011005,0,620420036,0,10011004,10011002,101011,0,620230036,0,1,1,0,500,0,73001002,3,620050035,0,1,620380035,0,24,0
40001,4,0,600110403,1,100,12,0,0,40001,1,36,0,0,2,600000892,61382,10011005,0,620420037,0,10011004,10011002,101011,0,620230037,0,1,1,0,514,0,73001002,3,620050036,0,1,620380036,0,24,0
41001,4,0,600110413,1,100,12,0,0,41001,1,36,0,0,2,600000893,61382,10011005,0,620420038,0,10011004,10011002,101011,0,620230038,0,1,1,0,518,0,73001002,3,620050037,0,1,620380037,0,24,0
42001,4,0,600110423,1,100,12,0,0,42001,1,36,0,0,2,600000894,61382,10011006,0,620420039,0,10011005,10011003,101011,0,620230039,0,1,1,0,523,0,73001002,3,620050038,0,1,620380038,0,24,0
43001,4,0,600110433,1,100,12,0,0,43001,1,36,0,0,2,600000895,61382,10011006,0,620420040,0,10011005,10011003,101011,0,620230040,0,1,1,0,538,0,73001002,3,620050039,0,1,620380039,0,24,0
44001,4,0,600110443,1,100,12,0,0,44001,1,36,0,0,2,600000896,61382,10011006,0,620420041,0,10011005,10011003,101011,0,620230041,0,1,1,0,551,0,73001002,3,620050040,0,1,620380040,0,24,0
45001,4,0,600110453,1,100,12,0,0,45001,1,36,0,0,2,600000897,61382,10011006,0,620420042,0,10011005,10011003,101011,0,620230042,0,1,1,0,565,0,73001002,3,620050041,0,1,620380041,0,24,0
46001,4,0,600110463,1,100,12,0,0,46001,1,36,0,0,2,600000898,61382,10011006,0,620420043,0,10011005,10011003,101011,0,620230043,0,1,1,0,574,0,73001002,3,620050042,0,1,620380042,0,24,0
47001,4,0,600110473,1,100,12,0,0,47001,1,36,0,0,2,600000899,61382,10011006,0,620420044,0,10011005,10011003,101011,0,620230044,0,1,1,0,577,0,73001002,3,620050043,0,1,620380043,0,24,0
48001,4,0,600110483,1,100,12,0,0,48001,1,36,0,0,2,600000900,61382,10011006,0,620420045,0,10011005,10011003,101011,0,620230045,0,1,1,0,587,0,73001002,3,620050044,0,1,620380044,0,24,0
49001,4,0,600110493,1,100,12,0,0,49001,1,36,0,0,2,600000901,61382,10011007,0,620420046,0,10011006,10011004,101011,0,620230046,0,1,1,0,598,0,73001002,3,620050045,0,1,620380045,0,24,0
50001,4,0,600110503,1,100,12,0,0,50001,1,36,0,0,2,600000902,61382,10011007,0,620420047,0,10011006,10011004,101011,0,620230047,0,1,1,0,614,0,73001002,3,620050046,0,1,620380046,0,24,0
51001,4,0,600110513,1,100,12,0,0,51001,1,36,0,0,2,600000903,61382,10011007,0,620420048,0,10011006,10011004,101011,0,620230048,0,1,1,0,621,0,73001002,3,620050047,0,1,620380047,0,24,0
52001,4,0,600110523,1,100,12,0,0,52001,1,36,0,0,2,600000904,61382,10011007,0,620420049,0,10011006,10011004,101011,0,620230049,0,1,1,0,629,0,73001002,3,620050048,0,1,620380048,0,24,0
53001,4,0,600110533,1,100,12,0,0,53001,1,36,0,0,2,600000905,61382,10011007,0,620420050,0,10011006,10011004,101011,0,620230050,0,1,1,0,640,0,73001002,3,620050049,0,1,620380049,0,24,0
54001,4,0,600110543,1,100,12,0,0,54001,1,36,0,0,2,600000906,61382,10011007,0,620420051,0,10011006,10011004,101011,0,620230051,0,1,1,0,647,0,73001002,3,620050050,0,1,620380050,0,24,0
55001,4,0,600110553,1,100,12,0,0,55001,1,36,0,0,2,600000907,61382,10011007,0,620420052,0,10011006,10011004,101011,0,620230052,0,1,1,0,652,0,73001002,3,620050051,0,1,620380051,0,24,0
56001,4,0,600110563,1,100,12,0,0,56001,1,36,0,0,2,600000908,61382,10011007,0,620420053,0,10011006,10011004,101011,0,620230053,0,1,1,0,659,0,73001002,3,620050052,0,1,620380052,0,24,0
57001,4,0,600110573,1,100,12,0,0,57001,1,36,0,0,2,600000909,61382,10011007,0,620420054,0,10011006,10011004,101011,0,620230054,0,1,1,0,662,0,73001002,3,620050053,0,1,620380053,0,24,0
58001,4,0,600110583,1,100,12,0,0,58001,1,36,0,0,2,600000910,61382,10011007,0,620420055,0,10011006,10011004,101011,0,620230055,0,1,1,0,667,0,73001002,3,620050054,0,1,620380054,0,24,0
59001,4,0,600110593,1,100,12,0,0,59001,1,36,0,0,2,600000911,61382,10011007,0,620420056,0,10011006,10011004,101011,0,620230056,0,1,1,0,679,0,73001002,3,620050055,0,1,620380055,0,24,0
60001,4,0,600110603,1,100,12,0,0,60001,1,36,0,0,2,600000912,61382,10011007,0,620420057,0,10011006,10011004,101011,0,620230057,0,1,1,0,683,0,73001002,3,620050056,0,1,620380056,0,24,0
61001,4,0,600110613,1,100,12,0,0,61001,1,36,0,0,2,600000913,61382,10011007,0,620420058,0,10011006,10011004,101011,0,620230058,0,1,1,0,692,0,73001002,3,620050057,0,1,620380057,0,24,0
62001,4,0,600110623,1,100,12,0,0,62001,1,5,0,0,2,600000914,61382,10011008,0,620420059,0,10011007,10011006,101011,0,620230059,0,1,1,0,698,0,73001002,3,620050058,0,1,620380058,0,70,0
63001,4,0,600110633,1,100,12,0,0,63001,1,5,0,0,2,600000915,61382,10011008,0,620420060,0,10011007,10011006,101011,0,620230060,0,1,1,0,703,0,73001002,3,620050059,0,1,620380059,0,70,0
64001,4,0,600110643,1,100,12,0,0,64001,1,5,0,0,2,600000916,61382,10011008,0,620420061,0,10011007,10011006,101011,0,620230061,0,1,1,0,713,0,73001002,3,620050060,0,1,620380060,0,70,0
65001,4,0,600110653,1,100,12,0,0,65001,1,5,0,0,2,600000917,61382,10011008,0,620420062,0,10011007,10011006,101011,0,620230062,0,1,1,0,722,0,73001002,3,620050061,0,1,620380061,0,70,0
66001,4,0,600110663,1,100,12,0,0,66001,1,5,0,0,2,600000918,61382,10011008,0,620420063,0,10011007,10011006,101011,0,620230063,0,1,1,0,733,0,73001002,3,620050062,0,1,620380062,0,70,0
67001,4,0,600110673,1,100,12,0,0,67001,1,5,0,0,2,600000919,61382,10011008,0,620420064,0,10011007,10011006,101011,0,620230064,0,1,1,0,741,0,73001002,3,620050063,0,1,620380063,0,70,0
68001,4,0,600110683,1,100,12,0,0,68001,1,5,0,0,2,600000920,61382,10011008,0,620420065,0,10011007,10011006,101011,0,620230065,0,1,1,0,750,0,73001002,3,620050064,0,1,620380064,0,70,0
69001,4,0,600110693,1,100,12,0,0,69001,1,5,0,0,2,600000921,61382,10011008,0,620420066,0,10011007,10011006,101011,0,620230066,0,1,1,0,762,0,73001002,3,620050065,0,1,620380065,0,70,0
70001,4,0,600110703,1,100,12,0,0,70001,1,5,0,0,2,600000922,61382,10011008,0,620420067,0,10011007,10011006,101011,0,620230067,0,1,1,0,774,0,73001002,3,620050066,0,1,620380066,0,70,0
71001,4,0,600110713,1,100,12,0,0,71001,1,5,0,0,2,600000923,61382,10011008,0,620420068,0,10011007,10011006,101011,0,620230068,0,1,1,0,783,0,73001002,3,620050067,0,1,620380067,0,70,0
1001,4,0,600110013,1,100,12,0,0,1001,1,36,0,0,2,600000924,61382,10011001,0,620160001,0,10011001,10011001,101011,0,620340001,0,1,1,0,258,0,73001002,3,620380101,0,1,620290101,0,24,0
2001,4,0,600110023,1,100,12,0,0,2001,1,36,0,0,2,600000925,61382,10011001,0,620160001,0,10011001,10011001,101011,0,620340001,0,1,1,0,258,0,73001002,3,620380101,0,1,620290101,0,24,0
3001,4,0,600110033,1,100,12,0,0,3001,1,36,0,0,2,600000926,61382,10011001,0,620160001,0,10011001,10011001,101011,0,620340001,0,1,1,0,258,0,73001002,3,620380101,0,1,620290101,0,24,0
4001,4,0,600110043,1,100,12,0,0,4001,1,36,0,0,2,600000927,61382,10011001,0,620160001,0,10011001,10011001,101011,0,620340001,0,1,1,0,258,0,73001002,3,620380101,0,1,620290101,0,24,0
5001,4,0,600110053,1,100,12,0,0,5001,1,36,0,0,2,600000928,61382,10011001,0,620160002,0,10011001,10011001,101011,0,620340002,0,1,1,0,268,0,73001002,3,620380101,0,1,620290102,0,24,0
6001,4,0,600110063,1,100,12,0,0,6001,1,36,0,0,2,600000929,61382,10011001,0,620160003,0,10011001,10011001,101011,0,620340003,0,1,1,0,273,0,73001002,3,620380102,0,1,620290103,0,24,0
7001,4,0,600110073,1,100,12,0,0,7001,1,36,0,0,2,600000930,61382,10011001,0,620160004,0,10011001,10011001,101011,0,620340004,0,1,1,0,281,0,73001002,3,620380103,0,1,620290104,0,24,0
8001,4,0,600110083,1,100,12,0,0,8001,1,36,0,0,2,600000931,61382,10011001,0,620160005,0,10011001,10011001,101011,0,620340005,0,1,1,0,288,0,73001002,3,620380104,0,1,620290105,0,24,0
9001,4,0,600110093,1,100,12,0,0,9001,1,36,0,0,2,600000932,61382,10011002,0,620160006,0,10011001,10011001,101011,0,620340006,0,1,1,0,298,0,73001002,3,620380105,0,1,620290106,0,24,0
10001,4,0,600110103,1,100,12,0,0,10001,1,36,0,0,2,600000933,61382,10011002,0,620160007,0,10011001,10011001,101011,0,620340007,0,1,1,0,309,0,73001002,3,620380106,0,1,620290107,0,24,0
11001,4,0,600110113,1,100,12,0,0,11001,1,36,0,0,2,600000934,61382,10011002,0,620160008,0,10011001,10011001,101011,0,620340008,0,1,1,0,313,0,73001002,3,620380107,0,1,620290108,0,24,0
12001,4,0,600110123,1,100,12,0,0,12001,1,36,0,0,2,600000935,61382,10011002,0,620160009,0,10011001,10011001,101011,0,620340009,0,1,1,0,321,0,73001002,3,620380108,0,1,620290109,0,24,0
13001,4,0,600110133,1,100,12,0,0,13001,1,36,0,0,2,600000936,61382,10011002,0,620160010,0,10011001,10011001,101011,0,620340010,0,1,1,0,326,0,73001002,3,620380109,0,1,620290110,0,24,0
14001,4,0,600110143,1,100,12,0,0,14001,1,36,0,0,2,600000937,61382,10011002,0,620160011,0,10011001,10011001,101011,0,620340011,0,1,1,0,336,0,73001002,3,620380110,0,1,620290111,0,24,0
15001,4,0,600110153,1,100,12,0,0,15001,1,36,0,0,2,600000938,61382,10011002,0,620160012,0,10011001,10011001,101011,0,620340012,0,1,1,0,341,0,73001002,3,620380111,0,1,620290112,0,24,0
16001,4,0,600110163,1,100,12,0,0,16001,1,36,0,0,2,600000939,61382,10011002,0,620160013,0,10011001,10011001,101011,0,620340013,0,1,1,0,351,0,73001002,3,620380112,0,1,620290113,0,24,0
17001,4,0,600110173,1,100,12,0,0,17001,1,36,0,0,2,600000940,61382,10011002,0,620160014,0,10011001,10011001,101011,0,620340014,0,1,1,0,356,0,73001002,3,620380113,0,1,620290114,0,24,0
18001,4,0,600110183,1,100,12,0,0,18001,1,36,0,0,2,600000941,61382,10011003,0,620160015,0,10011002,10011001,101011,0,620340015,0,1,1,0,366,0,73001002,3,620380114,0,1,620290115,0,24,0
19001,4,0,600110193,1,100,12,0,0,19001,1,36,0,0,2,600000942,61382,10011003,0,620160016,0,10011002,10011001,101011,0,620340016,0,1,1,0,371,0,73001002,3,620380115,0,1,620290116,0,24,0
20001,4,0,600110203,1,100,12,0,0,20001,1,36,0,0,2,600000943,61382,10011003,0,620160017,0,10011002,10011001,101011,0,620340017,0,1,1,0,375,0,73001002,3,620380116,0,1,620290117,0,24,0
21001,4,0,600110213,1,100,12,0,0,21001,1,36,0,0,2,600000944,61382,10011003,0,620160018,0,10011002,10011001,101011,0,620340018,0,1,1,0,381,0,73001002,3,620380117,0,1,620290118,0,24,0
22001,4,0,600110223,1,100,12,0,0,22001,1,36,0,0,2,600000945,61382,10011003,0,620160019,0,10011002,10011001,101011,0,620340019,0,1,1,0,386,0,73001002,3,620380118,0,1,620290119,0,24,0
23001,4,0,600110233,1,100,12,0,0,23001,1,36,0,0,2,600000946,61382,10011003,0,620160020,0,10011002,10011001,101011,0,620340020,0,1,1,0,390,0,73001002,3,620380119,0,1,620290120,0,24,0
