promotion_level,unit_id,accuracy,physical_penetrate,hp_recovery_rate,physical_critical,magic_critical,magic_def,hp,wave_energy_recovery,dodge,life_steal,energy_reduce_rate,def,wave_hp_recovery,energy_recovery_rate,magic_str,magic_penetrate,atk
30,108101,87.0,0.0,67.0,2071.0,0.0,215.0,8640.0,80.0,15.0,15.0,0.0,310.0,2670.0,26.0,0.0,0.0,25653.0
31,108101,87.0,0.0,67.0,2106.0,0.0,215.0,9315.0,80.0,15.0,15.0,0.0,310.0,2670.0,26.0,0.0,0.0,28264.0
32,108101,87.0,0.0,67.0,2141.0,0.0,221.0,9475.0,80.0,15.0,15.0,0.0,316.0,2670.0,26.0,0.0,0.0,30985.0
33,108101,87.0,0.0,67.0,2175.0,0.0,221.0,10170.0,80.0,15.0,15.0,0.0,316.0,2670.0,26.0,0.0,0.0,33802.0
34,108101,87.0,0.0,67.0,2208.0,0.0,236.0,10710.0,80.0,15.0,15.0,0.0,331.0,2670.0,26.0,0.0,0.0,36686.0
35,108101,87.0,0.0,67.0,2241.0,0.0,236.0,11415.0,80.0,15.0,15.0,0.0,331.0,2670.0,26.0,0.0,0.0,39849.0
2,108201,0.0,0.0,0.0,0.0,0.0,0.0,65.0,10.0,1.0,0.0,0.0,1.0,50.0,0.0,0.0,0.0,19.0
3,108201,0.0,0.0,0.0,0.0,0.0,0.0,185.0,30.0,2.0,0.0,0.0,3.0,75.0,0.0,0.0,0.0,74.0
4,108201,0.0,0.0,0.0,0.0,0.0,2.0,365.0,65.0,4.0,0.0,0.0,6.0,215.0,0.0,0.0,0.0,175.0
5,108201,0.0,0.0,5.0,0.0,0.0,4.0,635.0,115.0,7.0,0.0,0.0,10.0,375.0,0.0,0.0,0.0,330.0
6,108201,0.0,0.0,5.0,0.0,0.0,5.0,985.0,145.0,11.0,3.0,0.0,15.0,675.0,0.0,0.0,0.0,556.0
7,108201,0.0,0.0,5.0,0.0,0.0,7.0,1305.0,170.0,15.0,6.0,0.0,21.0,1515.0,0.0,0.0,0.0,819.0
8,108201,0.0,0.0,5.0,10.0,0.0,14.0,1935.0,195.0,15.0,9.0,0.0,30.0,2075.0,9.0,0.0,0.0,1118.0
9,108201,0.0,0.0,5.0,40.0,0.0,19.0,2350.0,195.0,22.0,9.0,5.0,45.0,2075.0,23.0,0.0,0.0,1483.0
10,108201,0.0,0.0,15.0,100.0,0.0,27.0,2550.0,195.0,22.0,9.0,10.0,50.0,2075.0,37.0,0.0,0.0,1965.0
11,108201,3.0,0.0,35.0,148.0,0.0,38.0,2950.0,195.0,27.0,9.0,10.0,53.0,2075.0,37.0,0.0,0.0,2412.0
12,108201,36.0,0.0,45.0,188.0,0.0,43.0,3120.0,195.0,34.0,9.0,10.0,57.0,2075.0,37.0,0.0,0.0,2852.0
13,108201,56.0,0.0,45.0,241.0,0.0,51.0,3370.0,220.0,34.0,9.0,10.0,70.0,2075.0,37.0,0.0,0.0,3326.0
14,108201,59.0,0.0,45.0,308.0,0.0,65.0,3530.0,245.0,36.0,9.0,10.0,88.0,2075.0,37.0,0.0,0.0,3816.0
15,108201,59.0,0.0,45.0,416.0,0.0,78.0,3530.0,245.0,38.0,9.0,10.0,101.0,2075.0,37.0,0.0,0.0,4392.0
16,108201,67.0,0.0,45.0,545.0,0.0,90.0,3530.0,245.0,38.0,9.0,10.0,112.0,2075.0,37.0,0.0,0.0,4993.0
17,108201,75.0,0.0,45.0,661.0,0.0,99.0,3580.0,245.0,38.0,9.0,10.0,128.0,2075.0,37.0,0.0,0.0,5632.0
18,108201,75.0,0.0,45.0,798.0,0.0,115.0,3630.0,245.0,40.0,9.0,10.0,146.0,2075.0,37.0,0.0,0.0,6303.0
19,108201,75.0,0.0,45.0,928.0,0.0,128.0,3725.0,245.0,42.0,9.0,10.0,160.0,2075.0,37.0,0.0,0.0,7117.0
20,108201,75.0,0.0,45.0,1019.0,0.0,138.0,3920.0,245.0,42.0,9.0,10.0,178.0,2075.0,37.0,0.0,0.0,8045.0
21,108201,75.0,0.0,45.0,1114.0,0.0,150.0,4230.0,245.0,42.0,9.0,10.0,201.0,2075.0,37.0,0.0,0.0,9019.0
22,108201,75.0,0.0,45.0,1198.0,0.0,169.0,4440.0,245.0,42.0,9.0,10.0,227.0,2075.0,37.0,0.0,0.0,10140.0
23,108201,75.0,0.0,45.0,1239.0,0.0,190.0,4530.0,245.0,42.0,9.0,10.0,247.0,2075.0,37.0,0.0,0.0,11484.0
24,108201,75.0,0.0,45.0,1268.0,0.0,198.0,5145.0,245.0,42.0,9.0,10.0,252.0,2075.0,37.0,0.0,0.0,13027.0
25,108201,75.0,0.0,45.0,1301.0,0.0,207.0,5670.0,245.0,42.0,9.0,10.0,258.0,2075.0,37.0,0.0,0.0,14728.0
26,108201,75.0,0.0,45.0,1325.0,0.0,236.0,7015.0,245.0,42.0,9.0,10.0,279.0,2075.0,37.0,0.0,0.0,16313.0
27,108201,75.0,0.0,45.0,1343.0,0.0,272.0,10170.0,245.0,42.0,9.0,10.0,306.0,2075.0,37.0,0.0,0.0,17742.0
28,108201,75.0,0.0,45.0,1368.0,0.0,303.0,13855.0,245.0,42.0,9.0,10.0,333.0,2075.0,37.0,0.0,0.0,19260.0
29,108201,75.0,0.0,45.0,1401.0,0.0,323.0,16050.0,245.0,42.0,9.0,10.0,353.0,2075.0,37.0,0.0,0.0,21196.0
30,108201,75.0,0.0,45.0,1444.0,0.0,338.0,16370.0,245.0,42.0,9.0,10.0,368.0,2075.0,37.0,0.0,0.0,23534.0
31,108201,75.0,0.0,45.0,1487.0,0.0,348.0,16895.0,245.0,42.0,9.0,10.0,378.0,2075.0,37.0,0.0,0.0,26008.0
32,108201,75.0,0.0,45.0,1529.0,0.0,358.0,17420.0,245.0,42.0,9.0,10.0,388.0,2075.0,37.0,0.0,0.0,28592.0
33,108201,75.0,0.0,45.0,1577.0,0.0,379.0,17420.0,245.0,42.0,9.0,10.0,409.0,2075.0,37.0,0.0,0.0,31267.0
34,108201,75.0,0.0,45.0,1623.0,0.0,401.0,17420.0,245.0,42.0,9.0,10.0,431.0,2075.0,37.0,0.0,0.0,34096.0
35,108201,75.0,0.0,45.0,1669.0,0.0,423.0,17420.0,245.0,42.0,9.0,10.0,453.0,2075.0,37.0,0.0,0.0,37053.0
2,108301,0.0,0.0,0.0,0.0,0.0,3.0,55.0,0.0,0.0,0.0,0.0,0.0,50.0,0.0,26.0,0.0,0.0
3,108301,0.0,0.0,0.0,0.0,0.0,7.0,150.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,94.0,0.0,0.0
4,108301,0.0,0.0,10.0,0.0,0.0,14.0,270.0,0.0,0.0,0.0,0.0,2.0,100.0,0.0,214.0,0.0,0.0
5,108301,0.0,0.0,10.0,0.0,0.0,25.0,360.0,25.0,0.0,0.0,0.0,2.0,100.0,0.0,415.0,0.0,0.0
6,108301,0.0,0.0,10.0,0.0,0.0,38.0,710.0,75.0,0.0,0.0,0.0,4.0,100.0,0.0,644.0,0.0,0.0
7,108301,0.0,0.0,15.0,0.0,0.0,52.0,1305.0,110.0,0.0,0.0,0.0,8.0,100.0,0.0,904.0,0.0,0.0
8,108301,0.0,0.0,30.0,0.0,0.0,72.0,1905.0,145.0,0.0,1.0,0.0,15.0,100.0,4.0,1165.0,0.0,0.0
9,108301,0.0,0.0,35.0,0.0,5.0,93.0,2710.0,145.0,0.0,2.0,0.0,31.0,100.0,9.0,1435.0,0.0,0.0
10,108301,0.0,0.0,35.0,0.0,33.0,108.0,3150.0,165.0,0.0,3.0,0.0,39.0,320.0,14.0,1817.0,0.0,0.0
11,108301,0.0,0.0,38.0,0.0,58.0,131.0,3750.0,181.0,0.0,4.0,3.0,53.0,620.0,14.0,2145.0,0.0,0.0
12,108301,0.0,0.0,48.0,0.0,95.0,149.0,4110.0,201.0,0.0,4.0,11.0,64.0,620.0,17.0,2503.0,0.0,0.0
13,108301,0.0,0.0,48.0,0.0,147.0,167.0,4550.0,221.0,0.0,4.0,11.0,82.0,720.0,19.0,2906.0,0.0,0.0
14,108301,0.0,0.0,50.0,0.0,201.0,192.0,4610.0,243.0,0.0,4.0,11.0,104.0,840.0,21.0,3314.0,0.0,0.0
15,108301,0.0,0.0,54.0,0.0,243.0,220.0,4700.0,253.0,0.0,4.0,13.0,128.0,840.0,23.0,3733.0,0.0,0.0
16,108301,0.0,0.0,54.0,0.0,273.0,252.0,4770.0,273.0,0.0,4.0,13.0,153.0,940.0,25.0,4183.0,0.0,0.0
17,108301,0.0,0.0,54.0,0.0,300.0,282.0,4890.0,318.0,0.0,4.0,13.0,181.0,940.0,25.0,4674.0,0.0,0.0
18,108301,0.0,0.0,54.0,0.0,366.0,317.0,4950.0,333.0,3.0,4.0,13.0,206.0,940.0,25.0,5205.0,0.0,0.0
19,108301,0.0,0.0,54.0,0.0,452.0,356.0,5075.0,333.0,3.0,4.0,13.0,236.0,940.0,25.0,5800.0,0.0,0.0
20,108301,0.0,0.0,54.0,0.0,568.0,386.0,5200.0,333.0,3.0,4.0,13.0,263.0,1035.0,25.0,6515.0,0.0,0.0
21,108301,0.0,0.0,54.0,0.0,704.0,418.0,5410.0,333.0,3.0,4.0,13.0,293.0,1135.0,25.0,7270.0,0.0,0.0
22,108301,0.0,0.0,54.0,0.0,833.0,461.0,6040.0,333.0,3.0,4.0,13.0,331.0,1135.0,25.0,8076.0,0.0,0.0
23,108301,0.0,0.0,54.0,0.0,915.0,515.0,7075.0,333.0,3.0,4.0,13.0,375.0,1135.0,25.0,8968.0,0.0,0.0
24,108301,0.0,0.0,54.0,0.0,993.0,568.0,7910.0,333.0,3.0,4.0,13.0,425.0,1135.0,25.0,9973.0,0.0,0.0
25,108301,0.0,0.0,54.0,0.0,1052.0,616.0,8370.0,333.0,3.0,4.0,13.0,470.0,1135.0,25.0,11248.0,0.0,0.0
26,108301,0.0,0.0,54.0,0.0,1084.0,659.0,9125.0,333.0,3.0,4.0,13.0,508.0,1135.0,25.0,12724.0,0.0,0.0
27,108301,0.0,0.0,54.0,0.0,1103.0,702.0,10040.0,333.0,3.0,4.0,13.0,546.0,1135.0,25.0,14304.0,0.0,0.0
28,108301,0.0,0.0,54.0,0.0,1122.0,742.0,10585.0,333.0,3.0,4.0,13.0,584.0,1135.0,25.0,16070.0,0.0,0.0
29,108301,0.0,0.0,54.0,0.0,1142.0,779.0,11665.0,333.0,3.0,4.0,13.0,621.0,1135.0,25.0,17960.0,0.0,0.0
30,108301,0.0,0.0,54.0,0.0,1162.0,817.0,12900.0,333.0,3.0,4.0,13.0,659.0,1135.0,25.0,19967.0,0.0,0.0
31,108301,0.0,0.0,54.0,0.0,1182.0,856.0,14215.0,333.0,3.0,4.0,13.0,698.0,1135.0,25.0,22064.0,0.0,0.0
32,108301,0.0,0.0,54.0,0.0,1202.0,896.0,15610.0,333.0,3.0,4.0,13.0,738.0,1135.0,25.0,24252.0,0.0,0.0
33,108301,0.0,0.0,54.0,0.0,1221.0,937.0,17120.0,333.0,3.0,4.0,13.0,779.0,1135.0,25.0,26562.0,0.0,0.0
34,108301,0.0,0.0,54.0,0.0,1240.0,978.0,19300.0,333.0,3.0,4.0,13.0,820.0,1135.0,25.0,28961.0,0.0,0.0
35,108301,0.0,0.0,54.0,0.0,1259.0,1020.0,21220.0,333.0,3.0,4.0,13.0,862.0,1135.0,25.0,31507.0,0.0,0.0
2,108401,0.0,0.0,0.0,0.0,0.0,3.0,55.0,0.0,0.0,0.0,0.0,0.0,50.0,0.0,26.0,0.0,0.0
3,108401,0.0,0.0,0.0,0.0,0.0,9.0,150.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,84.0,0.0,0.0
4,108401,0.0,0.0,10.0,0.0,0.0,18.0,270.0,5.0,0.0,0.0,0.0,2.0,125.0,0.0,186.0,0.0,0.0
5,108401,0.0,0.0,10.0,0.0,0.0,34.0,450.0,15.0,0.0,0.0,0.0,2.0,125.0,0.0,363.0,0.0,0.0
6,108401,0.0,0.0,25.0,0.0,0.0,50.0,800.0,40.0,0.0,0.0,0.0,7.0,125.0,0.0,566.0,0.0,0.0
7,108401,0.0,0.0,30.0,0.0,0.0,64.0,1160.0,110.0,0.0,0.0,0.0,9.0,125.0,0.0,834.0,0.0,0.0
8,108401,0.0,0.0,60.0,0.0,0.0,88.0,1760.0,145.0,0.0,0.0,0.0,16.0,125.0,4.0,1070.0,0.0,0.0
9,108401,0.0,0.0,95.0,0.0,0.0,115.0,2295.0,145.0,0.0,0.0,5.0,27.0,125.0,9.0,1334.0,0.0,0.0
10,108401,0.0,0.0,105.0,0.0,11.0,137.0,2985.0,160.0,0.0,0.0,10.0,41.0,225.0,14.0,1625.0,0.0,0.0
11,108401,0.0,0.0,119.0,0.0,29.0,163.0,3405.0,176.0,0.0,0.0,10.0,46.0,765.0,14.0,1996.0,0.0,0.0
12,108401,0.0,0.0,125.0,0.0,54.0,182.0,3565.0,202.0,0.0,0.0,17.0,53.0,885.0,17.0,2411.0,0.0,0.0
13,108401,0.0,0.0,127.0,0.0,70.0,212.0,3725.0,224.0,0.0,0.0,22.0,79.0,1005.0,17.0,2751.0,0.0,0.0
14,108401,0.0,0.0,131.0,0.0,80.0,249.0,3985.0,236.0,0.0,0.0,24.0,107.0,1125.0,17.0,3091.0,0.0,0.0
15,108401,0.0,0.0,140.0,0.0,94.0,283.0,4185.0,236.0,0.0,0.0,24.0,134.0,1345.0,17.0,3487.0,0.0,0.0
16,108401,0.0,0.0,146.0,0.0,110.0,314.0,4415.0,236.0,0.0,0.0,24.0,164.0,1345.0,17.0,3933.0,0.0,0.0
17,108401,0.0,0.0,147.0,0.0,130.0,353.0,4545.0,251.0,3.0,0.0,24.0,192.0,1345.0,17.0,4384.0,0.0,0.0
18,108401,0.0,0.0,147.0,0.0,145.0,399.0,4890.0,276.0,3.0,0.0,24.0,228.0,1345.0,17.0,4832.0,0.0,0.0
19,108401,0.0,0.0,147.0,0.0,170.0,451.0,5535.0,276.0,3.0,0.0,24.0,269.0,1440.0,17.0,5303.0,0.0,0.0
20,108401,0.0,0.0,147.0,0.0,206.0,498.0,6120.0,276.0,3.0,0.0,24.0,311.0,1440.0,17.0,5892.0,0.0,0.0
21,108401,0.0,0.0,147.0,0.0,241.0,560.0,6705.0,276.0,3.0,0.0,24.0,360.0,1440.0,17.0,6468.0,0.0,0.0
22,108401,0.0,0.0,147.0,0.0,277.0,622.0,7910.0,276.0,3.0,0.0,24.0,412.0,1540.0,17.0,7132.0,0.0,0.0
23,108401,0.0,0.0,147.0,0.0,307.0,688.0,9370.0,276.0,3.0,0.0,24.0,471.0,1540.0,17.0,7892.0,0.0,0.0
24,108401,0.0,0.0,147.0,0.0,307.0,763.0,10895.0,276.0,3.0,0.0,24.0,532.0,1540.0,17.0,8733.0,0.0,0.0
25,108401,0.0,0.0,147.0,0.0,332.0,824.0,12190.0,276.0,3.0,0.0,24.0,586.0,1540.0,17.0,9839.0,0.0,0.0
26,108401,0.0,0.0,147.0,0.0,359.0,873.0,13185.0,276.0,3.0,0.0,24.0,629.0,1540.0,17.0,11236.0,0.0,0.0
27,108401,0.0,0.0,147.0,0.0,376.0,917.0,14300.0,276.0,3.0,0.0,24.0,670.0,1540.0,17.0,12776.0,0.0,0.0
28,108401,0.0,0.0,147.0,0.0,393.0,961.0,15520.0,276.0,3.0,0.0,24.0,713.0,1540.0,17.0,14422.0,0.0,0.0
29,108401,0.0,0.0,147.0,0.0,410.0,1009.0,16895.0,276.0,3.0,0.0,24.0,761.0,1540.0,17.0,16170.0,0.0,0.0
30,108401,0.0,0.0,147.0,0.0,428.0,1060.0,18350.0,276.0,3.0,0.0,24.0,812.0,1540.0,17.0,18025.0,0.0,0.0
31,108401,0.0,0.0,147.0,0.0,446.0,1112.0,19885.0,276.0,3.0,0.0,24.0,864.0,1540.0,17.0,19970.0,0.0,0.0
32,108401,0.0,0.0,147.0,0.0,464.0,1165.0,21495.0,276.0,3.0,0.0,24.0,917.0,1540.0,17.0,22005.0,0.0,0.0
33,108401,0.0,0.0,147.0,0.0,482.0,1219.0,23275.0,276.0,3.0,0.0,24.0,971.0,1540.0,17.0,24156.0,0.0,0.0
34,108401,0.0,0.0,147.0,0.0,499.0,1275.0,25295.0,276.0,3.0,0.0,24.0,1027.0,1540.0,17.0,26423.0,0.0,0.0
35,108401,0.0,0.0,147.0,0.0,516.0,1331.0,27485.0,276.0,3.0,0.0,24.0,1083.0,1540.0,17.0,28801.0,0.0,0.0
2,108501,0.0,0.0,0.0,0.0,0.0,0.0,65.0,0.0,1.0,0.0,0.0,3.0,75.0,0.0,0.0,0.0,17.0
3,108501,0.0,0.0,0.0,0.0,0.0,0.0,205.0,0.0,3.0,0.0,0.0,9.0,125.0,0.0,0.0,0.0,55.0
4,108501,0.0,0.0,0.0,0.0,0.0,1.0,490.0,5.0,3.0,0.0,0.0,16.0,155.0,0.0,0.0,0.0,165.0
5,108501,0.0,0.0,0.0,0.0,0.0,6.0,1185.0,5.0,3.0,0.0,0.0,33.0,155.0,0.0,0.0,0.0,275.0
6,108501,0.0,0.0,0.0,0.0,0.0,11.0,1805.0,5.0,7.0,0.0,0.0,41.0,245.0,0.0,0.0,0.0,492.0
7,108501,0.0,0.0,0.0,0.0,0.0,24.0,2780.0,5.0,7.0,0.0,0.0,61.0,245.0,0.0,0.0,0.0,680.0
8,108501,0.0,0.0,0.0,0.0,0.0,43.0,3665.0,5.0,7.0,4.0,0.0,85.0,245.0,0.0,0.0,0.0,869.0
9,108501,0.0,0.0,0.0,5.0,0.0,60.0,4805.0,30.0,7.0,4.0,0.0,110.0,245.0,5.0,10.0,0.0,1065.0
10,108501,0.0,0.0,15.0,10.0,0.0,88.0,5755.0,30.0,12.0,4.0,0.0,137.0,245.0,13.0,20.0,0.0,1230.0
11,108501,0.0,0.0,35.0,20.0,0.0,116.0,6555.0,30.0,17.0,4.0,0.0,163.0,245.0,16.0,20.0,0.0,1446.0
12,108501,0.0,0.0,55.0,30.0,0.0,140.0,7055.0,30.0,24.0,4.0,0.0,193.0,345.0,19.0,20.0,0.0,1706.0
13,108501,0.0,0.0,57.0,30.0,0.0,174.0,7475.0,30.0,30.0,4.0,0.0,234.0,445.0,19.0,20.0,0.0,1954.0
14,108501,0.0,0.0,59.0,40.0,0.0,210.0,7675.0,30.0,30.0,6.0,2.0,278.0,445.0,19.0,20.0,0.0,2243.0
15,108501,3.0,0.0,59.0,40.0,0.0,252.0,7745.0,30.0,30.0,8.0,4.0,318.0,545.0,19.0,20.0,0.0,2557.0
16,108501,3.0,0.0,59.0,40.0,0.0,292.0,8045.0,30.0,32.0,8.0,4.0,360.0,695.0,19.0,20.0,0.0,2895.0
17,108501,3.0,0.0,59.0,40.0,0.0,334.0,8730.0,30.0,35.0,8.0,4.0,416.0,745.0,19.0,20.0,0.0,3161.0
18,108501,3.0,0.0,59.0,40.0,0.0,380.0,9325.0,30.0,38.0,8.0,4.0,472.0,745.0,19.0,20.0,0.0,3499.0
19,108501,3.0,0.0,59.0,40.0,0.0,432.0,9720.0,45.0,38.0,8.0,4.0,536.0,840.0,19.0,20.0,0.0,3898.0
20,108501,3.0,0.0,59.0,50.0,0.0,489.0,10100.0,80.0,38.0,8.0,4.0,607.0,935.0,19.0,20.0,0.0,4313.0
21,108501,3.0,0.0,59.0,60.0,0.0,558.0,10620.0,120.0,38.0,8.0,4.0,678.0,935.0,19.0,20.0,0.0,4749.0
22,108501,3.0,0.0,59.0,60.0,0.0,637.0,11600.0,160.0,38.0,8.0,4.0,763.0,935.0,19.0,20.0,0.0,5199.0
23,108501,3.0,0.0,59.0,60.0,0.0,726.0,12685.0,180.0,38.0,8.0,4.0,867.0,935.0,19.0,20.0,0.0,5675.0
24,108501,3.0,0.0,59.0,60.0,0.0,819.0,13515.0,180.0,38.0,8.0,4.0,980.0,935.0,19.0,20.0,0.0,6242.0
25,108501,3.0,0.0,59.0,60.0,0.0,911.0,14825.0,180.0,38.0,8.0,4.0,1096.0,935.0,19.0,20.0,0.0,6906.0
26,108501,3.0,0.0,59.0,69.0,0.0,997.0,16190.0,180.0,38.0,8.0,4.0,1190.0,935.0,19.0,20.0,0.0,7845.0
27,108501,3.0,0.0,59.0,87.0,0.0,1072.0,17190.0,180.0,38.0,8.0,4.0,1262.0,935.0,19.0,20.0,0.0,9095.0
28,108501,3.0,0.0,59.0,96.0,0.0,1153.0,20230.0,180.0,38.0,8.0,4.0,1343.0,935.0,19.0,20.0,0.0,10174.0
29,108501,3.0,0.0,59.0,96.0,0.0,1246.0,25590.0,180.0,38.0,8.0,4.0,1436.0,935.0,19.0,20.0,0.0,11041.0
30,108501,3.0,0.0,59.0,96.0,0.0,1344.0,31465.0,180.0,38.0,8.0,4.0,1534.0,935.0,19.0,20.0,0.0,11945.0
31,108501,3.0,0.0,59.0,96.0,0.0,1446.0,37630.0,180.0,38.0,8.0,4.0,1636.0,935.0,19.0,20.0,0.0,12886.0
32,108501,3.0,0.0,59.0,96.0,0.0,1551.0,44165.0,180.0,38.0,8.0,4.0,1741.0,935.0,19.0,20.0,0.0,13865.0
33,108501,3.0,0.0,59.0,96.0,0.0,1658.0,51315.0,180.0,38.0,8.0,4.0,1848.0,935.0,19.0,20.0,0.0,14900.0
34,108501,3.0,0.0,59.0,96.0,0.0,1767.0,59245.0,180.0,38.0,8.0,4.0,1957.0,935.0,19.0,20.0,0.0,15991.0
35,108501,3.0,0.0,59.0,96.0,0.0,1877.0,67885.0,180.0,38.0,8.0,4.0,2067.0,935.0,19.0,20.0,0.0,17120.0
2,108601,0.0,0.0,0.0,0.0,0.0,0.0,50.0,0.0,0.0,0.0,0.0,3.0,75.0,0.0,0.0,0.0,25.0
3,108601,0.0,0.0,0.0,0.0,0.0,0.0,145.0,0.0,0.0,0.0,0.0,7.0,125.0,0.0,0.0,0.0,93.0
4,108601,0.0,0.0,0.0,0.0,0.0,1.0,295.0,5.0,0.0,0.0,0.0,11.0,155.0,0.0,0.0,0.0,231.0
5,108601,0.0,0.0,10.0,0.0,0.0,3.0,540.0,25.0,0.0,0.0,0.0,19.0,155.0,0.0,0.0,0.0,422.0
6,108601,0.0,0.0,10.0,0.0,0.0,5.0,865.0,25.0,0.0,0.0,0.0,29.0,245.0,0.0,0.0,0.0,709.0
7,108601,0.0,0.0,10.0,0.0,0.0,7.0,1315.0,25.0,0.0,0.0,0.0,39.0,715.0,0.0,0.0,0.0,1025.0
8,108601,0.0,0.0,10.0,0.0,0.0,15.0,1765.0,25.0,0.0,0.0,0.0,55.0,715.0,0.0,0.0,0.0,1366.0
9,108601,0.0,0.0,10.0,10.0,0.0,19.0,2085.0,50.0,0.0,0.0,0.0,69.0,715.0,5.0,0.0,0.0,1784.0
10,108601,0.0,0.0,20.0,45.0,0.0,27.0,2085.0,50.0,0.0,3.0,0.0,78.0,715.0,10.0,0.0,0.0,2272.0
11,108601,1.0,0.0,50.0,55.0,0.0,40.0,2285.0,50.0,5.0,5.0,0.0,87.0,715.0,13.0,0.0,0.0,2694.0
12,108601,21.0,0.0,50.0,103.0,0.0,45.0,2355.0,50.0,9.0,5.0,0.0,96.0,715.0,16.0,0.0,0.0,3204.0
13,108601,32.0,0.0,50.0,148.0,0.0,54.0,2545.0,75.0,11.0,7.0,0.0,108.0,715.0,16.0,0.0,0.0,3724.0
14,108601,32.0,0.0,50.0,217.0,0.0,62.0,2545.0,100.0,11.0,7.0,0.0,117.0,815.0,19.0,0.0,0.0,4337.0
15,108601,32.0,0.0,50.0,293.0,0.0,70.0,2605.0,100.0,11.0,9.0,0.0,125.0,815.0,19.0,0.0,0.0,5003.0
16,108601,35.0,0.0,50.0,362.0,0.0,86.0,2705.0,100.0,11.0,9.0,0.0,134.0,965.0,19.0,0.0,0.0,5656.0
17,108601,38.0,0.0,50.0,440.0,0.0,91.0,3105.0,100.0,11.0,9.0,0.0,145.0,965.0,19.0,0.0,0.0,6368.0
18,108601,38.0,0.0,50.0,519.0,0.0,96.0,3405.0,100.0,13.0,9.0,0.0,154.0,965.0,19.0,0.0,0.0,7179.0
19,108601,38.0,0.0,50.0,627.0,0.0,104.0,3700.0,100.0,13.0,9.0,0.0,158.0,965.0,19.0,0.0,0.0,8110.0
20,108601,38.0,0.0,50.0,708.0,0.0,110.0,3895.0,109.0,13.0,9.0,0.0,171.0,965.0,19.0,0.0,0.0,9142.0
21,108601,38.0,0.0,50.0,813.0,0.0,119.0,4085.0,109.0,13.0,9.0,0.0,181.0,965.0,19.0,0.0,0.0,10270.0
22,108601,38.0,0.0,50.0,887.0,0.0,134.0,4430.0,118.0,13.0,9.0,0.0,190.0,965.0,19.0,0.0,0.0,11548.0
23,108601,38.0,0.0,50.0,953.0,0.0,146.0,4760.0,118.0,13.0,9.0,0.0,205.0,965.0,19.0,0.0,0.0,12960.0
24,108601,38.0,0.0,50.0,982.0,0.0,150.0,5700.0,118.0,13.0,9.0,0.0,214.0,965.0,19.0,0.0,0.0,14506.0
25,108601,38.0,0.0,50.0,1040.0,0.0,159.0,6010.0,118.0,13.0,9.0,0.0,226.0,965.0,19.0,0.0,0.0,16227.0
26,108601,38.0,0.0,50.0,1064.0,0.0,168.0,6500.0,118.0,13.0,9.0,0.0,237.0,965.0,19.0,0.0,0.0,18099.0
27,108601,38.0,0.0,50.0,1082.0,0.0,175.0,6990.0,118.0,13.0,9.0,0.0,244.0,965.0,19.0,0.0,0.0,20116.0
28,108601,38.0,0.0,50.0,1103.0,0.0,180.0,7190.0,118.0,13.0,9.0,0.0,251.0,965.0,19.0,0.0,0.0,22302.0
29,108601,38.0,0.0,50.0,1125.0,0.0,187.0,7710.0,118.0,13.0,9.0,0.0,258.0,965.0,19.0,0.0,0.0,24608.0
30,108601,38.0,0.0,50.0,1151.0,0.0,194.0,7910.0,118.0,13.0,9.0,0.0,265.0,965.0,19.0,0.0,0.0,27098.0
31,108601,38.0,0.0,50.0,1177.0,0.0,201.0,8430.0,118.0,13.0,9.0,0.0,272.0,965.0,19.0,0.0,0.0,29661.0
32,108601,38.0,0.0,50.0,1203.0,0.0,203.0,9255.0,118.0,13.0,9.0,0.0,274.0,965.0,19.0,0.0,0.0,32352.0
33,108601,38.0,0.0,50.0,1228.0,0.0,211.0,9925.0,118.0,13.0,9.0,0.0,282.0,965.0,19.0,0.0,0.0,35146.0
34,108601,38.0,0.0,50.0,1252.0,0.0,219.0,10325.0,118.0,13.0,9.0,0.0,290.0,965.0,19.0,0.0,0.0,38120.0
35,108601,38.0,0.0,50.0,1276.0,0.0,227.0,11095.0,118.0,13.0,9.0,0.0,298.0,965.0,19.0,0.0,0.0,41200.0
2,108701,0.0,0.0,0.0,0.0,0.0,0.0,65.0,5.0,1.0,0.0,0.0,1.0,75.0,0.0,0.0,0.0,21.0
3,108701,0.0,0.0,0.0,0.0,0.0,0.0,185.0,20.0,2.0,0.0,0.0,4.0,125.0,0.0,0.0,0.0,75.0
4,108701,0.0,0.0,0.0,0.0,0.0,2.0,365.0,55.0,4.0,0.0,0.0,7.0,295.0,0.0,0.0,0.0,174.0
5,108701,0.0,0.0,10.0,0.0,0.0,4.0,635.0,105.0,7.0,0.0,0.0,12.0,455.0,0.0,0.0,0.0,322.0
6,108701,0.0,0.0,10.0,0.0,0.0,5.0,985.0,120.0,11.0,3.0,0.0,20.0,845.0,0.0,0.0,0.0,541.0
7,108701,0.0,0.0,10.0,0.0,0.0,12.0,1540.0,145.0,15.0,6.0,0.0,29.0,1425.0,0.0,0.0,0.0,755.0
8,108701,0.0,0.0,10.0,10.0,0.0,14.0,1970.0,170.0,15.0,9.0,0.0,37.0,1985.0,9.0,0.0,0.0,1108.0
