comment,notif_type,unit_id
"길드 하우스의 스킵 티켓이 가득 찼대. 일도 이걸로 스킵하고 싶네에",2,112701
"길드 하우스의 스태미나가 가득 찼어. 뭐, 내 기력은 제로지만",3,112701
"길드 하우스의 EXP 포션이 가득 찼네. 하지만, 경험을 쌓는 정도로 내 게으름은 고쳐지지 않아~",4,112701
"길드 하우스의 마나가 가득 찼어. 이만큼 있으면 이제 일하지 않아도 되지?",5,112701
"길드 하우스에서 받을 수 있는 아이템이 모두 가득 찬 것 같아. 단팥빵 있어? 도토리는?",6,112701
"스태미나가 전부 회복됐대! 그럼 얼른 물건을 팔러 가자고!",1,112801
"길드 하우스의 스킵 티켓이 가득 찼어! 좋~았어, 오늘 할 일을 한 번에 해치우겠어!",2,112801
"길드 하우스의 스태미나가 가득 찼대! 목장도 동료도 전부 한 번에 지키겠어!",3,112801
"길드 하우스의 EXP 포션이 가득 찼대! 목장의 우유와 어느 쪽이 맛있으려나?",4,112801
"길드 하우스의 마나가 가득 찼어. 그럼 마나님에게 바쳐야지, 농담이야!",5,112801
"길드 하우스에서 받을 수 있는 아이템이 모두 가득 찬 것 같아! 이야~ 대풍년이네~!",6,112801
"주인님, 스태미나가 전부 회복됐습니다. 모험을 위한 준비가 되었군요. 그럼, 함께 출발합시다",1,180501
"길드 하우스의 스킵 티켓이 가득 찼습니다. 주인님의 모험에 도움이 될 것 같군요",2,180501
"길드 하우스의 스태미나가 가득 찼습니다. 수령해서 더 좋은 모험을 합시다, 주인님",3,180501
"길드 하우스의 EXP 포션이 가득 찼습니다. 주인님을 위해, 더 강해지고 싶습니다",4,180501
"길드 하우스의 마나가 가득 찼습니다. 주인님이라면 틀림없이 유익하게 사용하시겠죠…♪",5,180501
"주인님, 길드 하우스에서 받을 수 있는 아이템이 가득 찼습니다. 사양 말고 받아주세요",6,180501
"스태미나가 전부 회복됐어요 오빠! 귀여운 여동생과 함께 신기한 대모험을 떠나요!",1,112901
"길드 하우스의 스킵 티켓이 가득 차 있네요~ 세상은 화살과 같다고도 하니, 실컷 써버려요!",2,112901
"길드 하우스의 스태미나가 가득 찼잖아요! 역시 오빠에게는 내가 없으면 안 되겠네요!",3,112901
"길드 하우스의 EXP 포션이 가득가득 찼어요! 에헤헤, 똑똑한 여동생의 알림이었습니다♪",4,112901
"길드 하우스의 마나가 가득… 그런데 오빠, 케이크 같은 거 먹고 싶지 않아요? 아뇨아뇨 재촉 같은 거 하지 않았다고요?",5,112901
"길드 하우스에서 받을 수 있는 아이템이, 모두 꽉 찼어요! 큰일이네요 오빠! 여동생의 손도 빌리고 싶다는 느낌이죠?",6,112901
"선배의 스태미나가 전부 회복됐어… 선배가 어딜 가도, 뒤에서 따라갈 수 있게끔 준비하지 않으면!",1,113001
"길드 하우스의 티켓이 가득 찬 것 같아. 이걸 써서, 선배와 함께 이상한 나라를 둘러보고 싶다♪",2,113001
"아, 길드 하우스의 스태미나가 잔뜩 찼어. 얼른 선배에게 전하지 않으면… 하지만 마주하는 건 부끄럽고… 우으, 어쩌지…",3,113001
"길드 하우스의 EXP 포션이 잔뜩 찼어… 이걸 마시고 강해지면, 선배가 어디를 가든 관찰할 수 있을지도!",4,113001
"길드 하우스의 마나가 가득 찼어요. 선배가 이걸로 쇼핑을 간다면… 저 가게에 있으면, 선배를 관찰할 수 있으려나?",5,113001
"길드 하우스에서 받을 수 있는 아이템이, 모두 가득 찼네요. 여기에 있으면, 가지러 온 선배를 관찰할 수 있을 터… 지그시…",6,113001
"오빠, 스태미나가 전부 회복됐어요. 이건 이제 모험을 떠나는 수밖에 없네요!",1,106601
"길드 하우스의 스킵 티켓이 가득 찼어요… 함께 가지러 가요!",2,106601
"길드 하우스의 스태미나가 가득 찼어요! 이 이상 놔두면 넘쳐버려요!",3,106601
"길드 하우스의 EXP 포션이 꽉 찼네요… 필요 없다면 제가 가져가 버릴 거에요?",4,106601
"길드 하우스의 마나가 가득 찼어요! 이건 받으러 가는 수밖에 없어요!",5,106601
"길드 하우스에서 받을 수 있는 아이템이 가득 찼어요! 넘치기 전에 손에 넣어야 해요!",6,106601
"스태미나가 전부 회복됐군! 여유 부리고 있을 시간은 없다 시구르드, 모험을 향해 출발이다!",1,113201
"길드 하우스의 스킵 티켓이 가득 찼다고! 후후, 우리들의 역사에 새로운 1페이지를 새기도록 하지!",2,113201
"길드 하우스의 스태미나가 가득 찼다고! 큽, 흥분하는 힘을 억제할 수 없군… 얼른 해방하지 않으면…!",3,113201
"길드 하우스의 EXP 포션이 가득 찼다고! 저기 시구르드, 이걸 빙수에 뿌려 먹는 건 어때?",4,113201
"길드 하우스의 마나가 가득 찼다고! 허공에 삼켜지기 전에 우리 손으로 구해내자!",5,113201
"길드 하우스에서 받을 수 있는 아이템이 가득 찼다고! 치염전귀연옥혈맹암흑단의 더 큰 힘으로 삼자!",6,113201
"기사 군, 스태미나가 완전히 회복됐어. 모험을 떠나는 거야? 나도 함께 싸울게!",1,180201
"길드 하우스의 스킵 티켓이 가득 찼어. 전투가 쉽게 끝난다면, 기사 군도 그 편이 좋지?",2,180201
"길드 하우스의 스태미나가 가득 찬 것 같아. 체력은 소중히 해. 초조해하지 말고 나아가자?",3,180201
"길드 하우스의 EXP 포션이 가득 찼어. 변신한 나도, 이게 있으면 더 성장할 수 있어",4,180201
"길드 하우스의 마나가 가득 찼네. 기사 군. 모두를 지키기 위해, 지금보다 더 마법을 강화하고 싶어",5,180201
"길드 하우스의 아이템이 가득 차 있는 것 같아. 짐 받는 거, 나도 함께 도울 게",6,180201
"스태미나가 전부 회복됐어. 자, 몸이 둔해지지 않도록 모험을 떠나자고",1,113101
"길드 하우스의 스킵 티켓이 가득 찼네. 평소에 가지 않는 장소에 가보는 건 어때?",2,113101
"길드 하우스의 스태미나가 가득 찼네. 저기 너, 쉬는 건 슬슬 그만하고, 산책이라도 갈까?",3,113101
"길드 하우스의 EXP 포션이 가득 찼네. 이거, 양념 같은 거랑은 바꿀 수 없나…?",4,113101
"길드 하우스의 마나가 가득 찼네. 뭔가 쇼핑이라도 다녀오는 게 어때?",5,113101
"길드 하우스에서 받을 수 있는 아이템이 가득 찬 것 같네. 이걸로 여름을 만끽하자고, 너!",6,113101
"스태미나가 전부 회복됐어! 자~그럼, 나나카와 한여름의 대모험으로 렛츠고~입니다라구~!",1,113301
"길드 하우스의 스킵 티켓이 가득 찼어! 티켓을 안 쓰는 건 아까우니, 얼른 나가자!",2,113301
"길드 하우스의 스태미나가 가득 찼어! 여름은 이벤트가 아주 많으니까 여기저기 가지 않으면☆",3,113301
"길드 하우스의 EXP 포션이 가득 찼어! 이걸로 엄청 귀엽고 최고로 강해져야지~♪",4,113301
"길드 하우스의 마나가 가득 찼어! 좋~았어, 이걸로 대량으로 사버려야지~! 앗, 안돼?",5,113301
"길드 하우스에서 받을 수 있는 아이템이 가득 찼어. 으~음, 짐이 늘어나서 정리할 수 없는 일이 있곤 하지~",6,113301
"스태미나를 전부 회복한 것이다~! 하츠네는 언제나 준비 오케이! 열심히 하는 널 응원할게!",1,113401
"와앗, 길드 하우스의 스킵 티켓이 가득 찼어~! 이걸 써서 여름을 실컷 즐기자!",2,113401
"길드 하우스의 스태미나가 가득 찼네! 잔뜩 힘낼 찬스가 왔다! 파이팅 파이팅~☆",3,113401
"길드 하우스의 EXP 포션이 가득 찼어! 이게 있으면 나, 더욱 널 능숙하게 응원할 수 있게 될지도…?",4,113401
"길드 하우스의 마나가 잔뜩 찼어! 이걸로 힘 나는 걸 사서, 여름을 만끽하자~♪",5,113401
"길드 하우스에서 받을 수 있는 아이템이 가득 찬 것 같아! 받으러 가서, 모험에 도움이 되게 하는 거다~♪",6,113401
"스태미나가 전부 회복된 것 같네. 여름 햇살에 조심해서 실컷 몸을 움직이자",1,113501
"길드 하우스의 스킵 티켓이 가득 찼네. 선생님과 함께 바다까지 외출할까?",2,113501
"길드 하우스의 스태미나가 가득 찼어. 후훗. 힘이 넘치는 건 좋은 거야. 어머 어머, 선생님과 놀고싶어? 물론, 좋아",3,113501
"길드 하우스의 EXP 포션이 가득 차다니, 곤란하네~ 하지만 괜찮아, 선생님과 함께 사용법을 생각하자?",4,113501
"길드 하우스의 마나가 가득 찬 것 같아. 여름 바다는 유혹이 가득하니까, 낭비하지 않게 선생님이 따라가 줄게",5,113501
"어머 어머 어머나, 길드 하우스에서 받을 수 있는 아이템이 모두 가득 찼어! 선생님이 곁에 있어, 힘내서 정리하자♪",6,113501
"스태미나도 전부 회복됐고, 해변에 가보는 건 어떤가? 물론 햇빛에는 주의해서",1,113601
"길드 하우스의 스킵 티켓이 가득 찼군. 어떤가 소년, 바람도 쐴 겸 회수하러 가자",2,113601
"길드 하우스의 스태미나가 가득 찼군. 기운이 남아돈다면 함께 해변에서 몸을 단련하지 않겠나?",3,113601
"길드 하우스의 EXP 포션이 가득 차 있었다. 이 이상은 나라도 다 갖고 있을 수 없어…",4,113601
"길드 하우스의 마나가 가득 찬 듯 하다. 모처럼이니 바다의 집에서 써볼까",5,113601
"길드 하우스의 아이템이 가득 차버렸군… 느긋이 바캉스를 즐기기 위해서라도 우선은 받으러 가자",6,113601
"소년, 스태미나가 전부 회복됐어. 힘이 남아있다면 모험하러 가자!",1,106801
"길드 하우스의 스킵 티켓이 가득 찼네. 주저하지 말고 실컷 즐기자! 시간은 유한하니까!",2,106801
"길드 하우스의 스태미나가 가득 찼어. 체력은 운동해야만 늘어나는 거야. 한가하다면 크레이프 만드는 거 도와줘~!",3,106801
"길드 하우스의 EXP 포션이 가득 찼어, 소년. 내 능력도 이걸로 향상되는 걸까…? 얼른 시험해보자!",4,106801
"길드 하우스의 마나가 가득 찼어! 어떻게 쓸 지는 소년에게 맡길게. 나는 자립정신을 중요시하는 주의니까",5,106801
"길드 하우스의 아이템이 가득 찼대. 여기에 있는 건 모두, 반드시, 네가 누군가를 구하기 위한 힘이 되어 줄거야",6,106801
"오빠, 스태미나가 회복됐어요! 엔젤 아카리와 함께 외출하지 않을래요?",1,113701
"와아아♪ 오빠, 길드 하우스의 스킵 티켓이 가득 찼어요. 엔젤 활동에 도움이 될 것 같네요!",2,113701
"더는 안돼… 길드 하우스의 스태미나가 가득 찼어요~! 얼른 받아주세요, 오빠♪",3,113701
"길드 하우스의 EXP 포션이 가득 찼어요~! 엔젤 아카리의 성장을 봐주세요♪",4,113701
"길드 하우스의 마나가 가득 찼어요~! 엔젤 활동에 활용합시다♪",5,113701
"후훗, 오빠도 참, 이렇게나 쌓아놓다니♪ 길드 하우스에서 받을 수 있는 아이템이 모두 가득 찼어요!",6,113701
"스태미나가 전부 회복된 것 같네. 자, 엔젤로서 곤란해하는 사람들을 도와주러 가자!",1,113801
"길드 하우스의 스킵 티켓이 가득 찼어. 이게 있으면 곤란해하는 사람에게 팍팍 도움을 주러 갈 수 있을지도!",2,113801
"길드 하우스의 스태미나가 가득 찼네… 혹시 시간 있으면, 곤란해하는 사람이 없는지 같이 정찰하러 가지 않을래?",3,113801
"길드 하우스의 EXP 포션이 가득 찼어… 이걸 마시고 성장하면, 낯가림이 고쳐지지 않으려나",4,113801
"길드 하우스의 마나가 가득… 그 녀석, 신작 게임이라도 사려는 걸까? 맞으면 나도 하게 해달라고 해야지♪",5,113801
"길드 하우스에서 받을 수 있는 아이템이 꽉 찼어… 그 녀석도 안 오고, 내가 정리해둘까. 바보… 빨리 가지러 오라고…",6,113801
"스태미나가 전부 회복됐어요 기사님! 할로윈은 한창 바쁜 시기니까, 도와주실 수 있으신가요?",1,113901
"길드 하우스의 스킵 티켓이 가득 찼잖아요! 어쩔 수 없네요, 제가 같이 사용해 줄 테니까, 감사하도록 하세요!",2,113901
"길드 하우스의 스태미나가 가득 찼는데요? 저하고는 별 상관없지만… 아아 정말 알겠어요, 도와주면 되는 거죠?",3,113901
"길드 하우스의 EXP 포션이 가득 찼어요! 하여간, 왜 제가 기사님을 돌봐주고 있는 건데요!",4,113901
"길드 하우스의 마나가 가득 찼네요. 할로윈 축제에 들떠 낭비하지 않도록 주의해 주세요? 뭐, 제가 함께 있으니 괜찮겠지만요.",5,113901
"길드 하우스에서 받을 수 있는 아이템이 전부 가득 차버렸어요. 자자, 빨리 정리하지 않으면, 장난칠 거라고요?",6,113901
"스태미나가 전부 회복됐네. 그럼, 할로윈의 거리 풍경이라도 구경하러 가볼까",1,114001
"길드 하우스의 스킵 티켓이 가득 찼네. 빠르게 전투를 끝내고, 할로윈 퍼레이드를 즐기자",2,114001
"길드 하우스의 스태미나가 가득 찬 모양이야. 이걸로 할로윈을 만끽할 수 있을 거 같네. 자 나가보자!",3,114001
"길드 하우스의 EXP 포션이 가득 찼어. 할로윈을 지킬 힘을 손에 넣을 수 있을 것 같네",4,114001
"길드 하우스의 마나가 가득 찼네. 할로윈 기념 선물을 사러 가볼까?",5,114001
"길드 하우스에서 받을 수 있는 아이템이 가득 찼어. 이걸로 할로윈 파티 준비에 박차를 가할 수 있겠네. 자, 받으러 가자!",6,114001
"스태미나 완전 회복임다! 자, 같이 할로윈의 평화를 지키기 위해 정찰을 가는 검다!",1,114101
"길드 하우스의 스킵 티켓이 가득 찼슴다! 이걸 사용해서 임무를 빠르게 해내는 검다!",2,114101
"길드 하우스의 스태미나가 가득 찼슴다! 회수하면 화이트 타이거 출동임다!",3,114101
"길드 하우스의 EXP 포션이 가득 찼슴다! 잔뜩 마시고 잔뜩 강해지겠슴다!",4,114101
"길드 하우스의 마나가 가득 찼슴다! 이, 이만큼이나 있으면 트라 타이거 굿즈를… 아니 아무것도 아님다!",5,114101
"길드 하우스에서 받을 수 있는 아이템이 전부 가득 찼슴다! 빠짐없이 회수해서 정의를 위해 쓰는 검다!",6,114101
"스태미나가 전부 회복된 모양이군! 자, 변신이다! 마법 제독 러블리★모니카로서 거리의 평화를 지키러 가겠다!",1,114201
"길드 하우스의 스킵 티켓이 가득 찼군. 사양하지 말고 써도 좋다. 마법 소녀는 도움을 청하는 사람들의 목소리에 신속하게 대응해야 하니까",2,114201
