command_type,param_05,drama_id,param_02,param_08,command_id,param_04,param_06,param_03,param_01,param_07
3,1,1023501,blb_blowout_02,"",1023501021,blb_idle,0.3,0,102311,0.3
93,"",1023501,"","",1023501022,"","","",0.7,""
32,1,1023501,0,"",1023501023,0,1,0,12,""
31,1,1023501,13,"",1023501024,0,1,0,13,""
93,"",1023501,"","",1023501025,"","","",0.2,""
23,"",1023501,se_sys_login_birthday_blow_candle,"",1023501026,0,"",0,se_common,""
93,"",1023501,"","",1023501027,"","","",1.2,""
23,"",1023501,se_adv_tickle_02,"",1023501028,0,"",0,se_adv_tickle_02,""
31,1,1023501,4,"",1023501029,0,1,0,4,""
93,"",1023501,"","",1023501030,"","","",1,""
23,"",1023501,se_sys_login_birthday_02,"",1023501031,0,"",0,se_common,""
3,0,1023501,blb_idle,"",1023501032,"",0.3,1,102311,""
93,"",1023501,"","",1023501033,"","","",1.05,""
23,"",1023501,se_sys_login_birthday_cracker,"",1023501034,0,"",0,se_common,""
31,1,1023501,6,"",1023501035,0,1,0,6,""
3,1,1023501,blb_joy_02,"",1023501036,blb_wish_02,0,0,102311,""
93,"",1023501,"","",1023501037,"","","",2,""
21,"",1023501,vo_adv_1023501_000,"",1023501038,0,"",0,vo_adv_1023501,""
13,"",1023501,870,"",1023501039,"","","",102311,""
11,1,1023501,"저기, 오빠 왜 그래?\n사렌디아 구호원의 모두가\n준비해 준, 내 생일 파티\n정리 중인데?","",1023501040,1,0,8,102311,0
91,"",1023501,"","",1023501041,"","","",0,""
21,"",1023501,vo_adv_1023501_001,"",1023501042,0,"",0,vo_adv_1023501,""
11,1,1023501,"뭐?\n이거, 케이크?\n어째서……!?","",1023501043,1,0,7,102311,0
91,"",1023501,"","",1023501044,"","","",0,""
21,"",1023501,vo_adv_1023501_002,"",1023501045,0,"",0,vo_adv_1023501,""
11,1,1023501,"나와 단둘이서 축하하고 싶었어……?\n오빠도 참…… 에헤헤.\n날, 어엿한 숙녀로\n대해주는구나.","",1023501046,1,0,6,102311,0
91,"",1023501,"","",1023501047,"","","",0,""
21,"",1023501,vo_adv_1023501_003,"",1023501048,0,"",0,vo_adv_1023501,""
11,1,1023501,"평소에는 다 함께 모여\n시끌벅적하게 축하했으니까,\n단둘이라니, 왠지 어른이 된 기분.","",1023501049,1,0,7,102311,0
91,"",1023501,"","",1023501050,"","","",0,""
21,"",1023501,vo_adv_1023501_004,"",1023501051,0,"",0,vo_adv_1023501,""
11,1,1023501,"사렌디아 구호원의 모두에게\n생일 축하한다는\n말을 듣는 것도 굉장히 기쁘지만……","",1023501052,1,0,8,102311,0
91,"",1023501,"","",1023501053,"","","",0,""
21,"",1023501,vo_adv_1023501_005,"",1023501054,0,"",0,vo_adv_1023501,""
11,1,1023501,"이렇게 단둘이 있는 자리에서 들으니까,\n가슴 깊숙한 곳이 왠지 따뜻해지네.\n두근두근하고, 꾸~욱해.\n뭘까, 이상한 기분.","",1023501055,1,0,7,102311,0
91,"",1023501,"","",1023501056,"","","",0,""
21,"",1023501,vo_adv_1023501_006,"",1023501057,0,"",0,vo_adv_1023501,""
11,1,1023501,"고마워, 오빠.\n……저기, 좀 더 응석 부려도 돼?\n오늘만은 오빠를 독점해서,\n실~컷 놀고 싶어……♪","",1023501058,1,0,7,102311,0
91,"",1023501,"","",1023501059,"","","",0,""
31,1,1023501,9,"",1023501060,0,1,0,9,""
131,"",1023501,"","",1023501061,"","","",0,""
22,"",1023501,1,"",1023501062,0,"",0,0,""
111,"",1023501,"","",1023501063,"","","","",""
91,"",1023501,"","",1023501064,"","","",0,""
1,-220,1025501,102511,cmn_talk_def_N,1025501001,400,1.5,850,1,1
31,1,1025501,8,"",1025501002,0,1,0,8,""
31,1,1025501,7,"",1025501003,0,1,0,7,""
31,1,1025501,67,"",1025501004,0,1,0,67,""
31,1,1025501,3,"",1025501005,0,1,0,3,""
31,1,1025501,2,"",1025501006,0,1,0,2,""
31,1,1025501,1,"",1025501007,0,1,0,1,""
31,1,1025501,12,"",1025501008,0,0,0,12,""
3,"",1025501,blb_run_01,"",1025501009,"",0.3,1,102511,""
2,0,1025501,90,"",1025501010,1.3,"",-220,102511,""
25,"",1025501,bgm_M321_2C,"",1025501011,0,"",0,bgm_M321,""
121,0,1025501,0,"",1025501012,1.25,0,1.25,0,""
32,1,1025501,1,"",1025501013,0,1,0,12,""
23,"",1025501,se_sys_login_birthday_new_01,"",1025501014,0,"",0,se_common,""
93,"",1025501,"","",1025501015,"","","",1.3,""
3,0,1025501,blb_stop,"",1025501016,blb_idle,0.05,0,102511,0.3
2,0,1025501,80,"",1025501017,0.25,"",-220,102511,""
93,"",1025501,"","",1025501018,"","","",1.4,""
121,1,1025501,0,"",1025501019,1.4,3,1.4,0,""
131,"",1025501,"","",1025501020,"","","",1,""
3,1,1025501,blb_blowout_01,"",1025501021,blb_idle,0.3,0,102511,0.3
93,"",1025501,"","",1025501022,"","","",0.7,""
32,1,1025501,0,"",1025501023,0,1,0,12,""
31,1,1025501,13,"",1025501024,0,1,0,13,""
93,"",1025501,"","",1025501025,"","","",0.2,""
23,"",1025501,se_sys_login_birthday_blow_candle,"",1025501026,0,"",0,se_common,""
93,"",1025501,"","",1025501027,"","","",1.2,""
23,"",1025501,se_adv_tickle_02,"",1025501028,0,"",0,se_adv_tickle_02,""
31,1,1025501,4,"",1025501029,0,1,0,4,""
93,"",1025501,"","",1025501030,"","","",1,""
23,"",1025501,se_sys_login_birthday_02,"",1025501031,0,"",0,se_common,""
3,0,1025501,blb_idle,"",1025501032,"",0.3,1,102511,""
93,"",1025501,"","",1025501033,"","","",1.05,""
23,"",1025501,se_sys_login_birthday_cracker,"",1025501034,0,"",0,se_common,""
31,1,1025501,6,"",1025501035,0,1,0,6,""
3,1,1025501,blb_joy_01,"",1025501036,blb_wish_01,0,0,102511,""
93,"",1025501,"","",1025501037,"","","",2,""
21,"",1025501,vo_adv_1025501_000,"",1025501038,0,"",0,vo_adv_1025501,""
13,"",1025501,870,"",1025501039,"","","",102511,""
11,1,1025501,"고고고, 고맙습니다~!\n게다가 이 케이크……\n당신이 직접 만든 건가요!?\n흐아아, 너, 너무 행복해요~!","",1025501040,1,0,6,102511,0
91,"",1025501,"","",1025501041,"","","",0,""
21,"",1025501,vo_adv_1025501_001,"",1025501042,0,"",0,vo_adv_1025501,""
11,1,1025501,"근데, 근데 이런 엄청난\n행복을 받아버리면……\n반동으로 엄청난 실수를 해버리는 건\n아닐까요……!?","",1025501043,1,0,7,102511,0
91,"",1025501,"","",1025501044,"","","",0,""
21,"",1025501,vo_adv_1025501_002,"",1025501045,0,"",0,vo_adv_1025501,""
11,1,1025501,"흐엑? 이런 일도 있지 않을까 싶어서……\n가구랑 가재도구를 보강해뒀다고요!?\n다리에 걸린 만한 것도 철거 완료!?","",1025501046,1,0,6,102511,0
91,"",1025501,"","",1025501047,"","","",0,""
21,"",1025501,vo_adv_1025501_003,"",1025501048,0,"",0,vo_adv_1025501,""
11,1,1025501,"저저저, 저를 축하하기 위해\n그렇게까지 해주다니……!\n너무 감개무량해서 눈물이…… 으윽,\n안 울어요, 안 울 거예요~!","",1025501049,1,0,5,102511,0
91,"",1025501,"","",1025501050,"","","",0,""
21,"",1025501,vo_adv_1025501_004,"",1025501051,0,"",0,vo_adv_1025501,""
11,1,1025501,"모처럼 준비한 음식이\n짜지고 말겠죠!\n에헤헤, 당신이 직접 만든 케이크……\n맛있게 먹을게요~!","",1025501052,1,0,6,102511,0
91,"",1025501,"","",1025501053,"","","",0,""
31,1,1025501,9,"",1025501054,0,1,0,9,""
131,"",1025501,"","",1025501055,"","","",0,""
22,"",1025501,1,"",1025501056,0,"",0,0,""
111,"",1025501,"","",1025501057,"","","","",""
91,"",1025501,"","",1025501058,"","","",0,""
1,-220,1026501,102611,cmn_talk_def_N,1026501001,400,1.5,850,1,1
31,1,1026501,8,"",1026501002,0,1,0,8,""
31,1,1026501,7,"",1026501003,0,1,0,7,""
31,1,1026501,70,"",1026501004,0,1,0,70,""
31,1,1026501,3,"",1026501005,0,1,0,3,""
31,1,1026501,2,"",1026501006,0,1,0,2,""
31,1,1026501,1,"",1026501007,0,1,0,1,""
31,1,1026501,12,"",1026501008,0,0,0,12,""
3,"",1026501,blb_run_01,"",1026501009,"",0.3,1,102611,""
2,0,1026501,90,"",1026501010,1.3,"",-220,102611,""
25,"",1026501,bgm_M321_2C,"",1026501011,0,"",0,bgm_M321,""
121,0,1026501,0,"",1026501012,1.25,0,1.25,0,""
32,1,1026501,1,"",1026501013,0,1,0,12,""
23,"",1026501,se_sys_login_birthday_new_01,"",1026501014,0,"",0,se_common,""
93,"",1026501,"","",1026501015,"","","",1.3,""
3,0,1026501,blb_stop,"",1026501016,blb_idle,0.05,0,102611,0.3
2,0,1026501,80,"",1026501017,0.25,"",-220,102611,""
93,"",1026501,"","",1026501018,"","","",1.4,""
121,1,1026501,0,"",1026501019,1.4,3,1.4,0,""
131,"",1026501,"","",1026501020,"","","",1,""
3,1,1026501,blb_blowout_03,"",1026501021,blb_idle_02,0.3,0,102611,0.3
93,"",1026501,"","",1026501022,"","","",0.7,""
32,1,1026501,0,"",1026501023,0,1,0,12,""
31,1,1026501,13,"",1026501024,0,1,0,13,""
93,"",1026501,"","",1026501025,"","","",0.2,""
23,"",1026501,se_sys_login_birthday_blow_candle,"",1026501026,0,"",0,se_common,""
93,"",1026501,"","",1026501027,"","","",1.2,""
23,"",1026501,se_adv_tickle_02,"",1026501028,0,"",0,se_adv_tickle_02,""
31,1,1026501,4,"",1026501029,0,1,0,4,""
93,"",1026501,"","",1026501030,"","","",1,""
23,"",1026501,se_sys_login_birthday_02,"",1026501031,0,"",0,se_common,""
3,0,1026501,blb_idle_02,"",1026501032,"",0.3,1,102611,""
93,"",1026501,"","",1026501033,"","","",1.05,""
23,"",1026501,se_sys_login_birthday_cracker,"",1026501034,0,"",0,se_common,""
31,1,1026501,6,"",1026501035,0,1,0,6,""
3,1,1026501,blb_joy_05,"",1026501036,blb_wish_05,0,0,102611,""
93,"",1026501,"","",1026501037,"","","",2,""
21,"",1026501,vo_adv_1026501_000,"",1026501038,0,"",0,vo_adv_1026501,""
13,"",1026501,870,"",1026501039,"","","",102611,""
11,1,1026501,"갑자기 불러내길래 무슨 일인가 했는데\n설마 케이크를 준비해 주다니\n내가 기뻐할 만한 일을 하네.","",1026501040,1,0,6,102611,0
91,"",1026501,"","",1026501041,"","","",0,""
21,"",1026501,vo_adv_1026501_001,"",1026501042,0,"",0,vo_adv_1026501,""
11,1,1026501,"이 케이크, 혹시\n네가 직접 만든 거야? 우하아~ 진짜냐고.\n너 너무 열심히 하는 거 아냐?\n그래도 고마워.","",1026501043,1,0,5,102611,0
91,"",1026501,"","",1026501044,"","","",0,""
21,"",1026501,vo_adv_1026501_002,"",1026501045,0,"",0,vo_adv_1026501,""
11,1,1026501,"이렇게까지 해줬는데\n귀찮아하고 있을 때가 아니지.\n한껏 즐기지 않으면 너한테\n실례가 될 테니까.","",1026501046,1,0,7,102611,0
91,"",1026501,"","",1026501047,"","","",0,""
21,"",1026501,vo_adv_1026501_003,"",1026501048,0,"",0,vo_adv_1026501,""
11,1,1026501,"그럼 케이크 먹으면서\n게임이라도 할래?\n아껴뒀던 도토리랑 팥빵도\n꺼내올까.","",1026501049,1,0,7,102611,0
91,"",1026501,"","",1026501050,"","","",0,""
21,"",1026501,vo_adv_1026501_004,"",1026501051,0,"",0,vo_adv_1026501,""
11,1,1026501,"나를 의욕 넘치게 만든 이상\n너도 책임지고\n같이 즐겨줘야 해.\n자, 파티 시작이다~!","",1026501052,1,0,6,102611,0
91,"",1026501,"","",1026501053,"","","",0,""
31,1,1026501,9,"",1026501054,0,1,0,9,""
131,"",1026501,"","",1026501055,"","","",0,""
22,"",1026501,1,"",1026501056,0,"",0,0,""
111,"",1026501,"","",1026501057,"","","","",""
91,"",1026501,"","",1026501058,"","","",0,""
1,-220,1027501,102711,cmn_talk_def_N,1027501001,400,1.5,850,1,1
31,1,1027501,8,"",1027501002,0,1,0,8,""
31,1,1027501,7,"",1027501003,0,1,0,7,""
31,1,1027501,38,"",1027501004,0,1,0,38,""
31,1,1027501,3,"",1027501005,0,1,0,3,""
31,1,1027501,2,"",1027501006,0,1,0,2,""
31,1,1027501,1,"",1027501007,0,1,0,1,""
31,1,1027501,12,"",1027501008,0,0,0,12,""
3,"",1027501,blb_run_01,"",1027501009,"",0.3,1,102711,""
2,0,1027501,90,"",1027501010,1.3,"",-220,102711,""
25,"",1027501,bgm_M321_2C,"",1027501011,0,"",0,bgm_M321,""
121,0,1027501,0,"",1027501012,1.25,0,1.25,0,""
32,1,1027501,1,"",1027501013,0,1,0,12,""
23,"",1027501,se_sys_login_birthday_new_01,"",1027501014,0,"",0,se_common,""
93,"",1027501,"","",1027501015,"","","",1.3,""
3,0,1027501,blb_stop,"",1027501016,blb_idle,0.05,0,102711,0.3
2,0,1027501,80,"",1027501017,0.25,"",-220,102711,""
93,"",1027501,"","",1027501018,"","","",1.4,""
121,1,1027501,0,"",1027501019,1.4,3,1.4,0,""
131,"",1027501,"","",1027501020,"","","",1,""
3,1,1027501,blb_blowout_03,"",1027501021,blb_idle_02,0.3,0,102711,0.3
93,"",1027501,"","",1027501022,"","","",0.7,""
32,1,1027501,0,"",1027501023,0,1,0,12,""
31,1,1027501,13,"",1027501024,0,1,0,13,""
93,"",1027501,"","",1027501025,"","","",0.2,""
23,"",1027501,se_sys_login_birthday_blow_candle,"",1027501026,0,"",0,se_common,""
93,"",1027501,"","",1027501027,"","","",1.2,""
23,"",1027501,se_adv_tickle_02,"",1027501028,0,"",0,se_adv_tickle_02,""
31,1,1027501,4,"",1027501029,0,1,0,4,""
93,"",1027501,"","",1027501030,"","","",1,""
23,"",1027501,se_sys_login_birthday_02,"",1027501031,0,"",0,se_common,""
3,0,1027501,blb_idle_02,"",1027501032,"",0.3,1,102711,""
93,"",1027501,"","",1027501033,"","","",1.05,""
23,"",1027501,se_sys_login_birthday_cracker,"",1027501034,0,"",0,se_common,""
31,1,1027501,6,"",1027501035,0,1,0,6,""
3,1,1027501,blb_joy_04,"",1027501036,blb_wish_04,0,0,102711,""
93,"",1027501,"","",1027501037,"","","",2,""
21,"",1027501,vo_adv_1027501_000,"",1027501038,0,"",0,vo_adv_1027501,""
13,"",1027501,870,"",1027501039,"","","",102711,""
11,1,1027501,"이건…… 제 생일 축하……?\n세상에……! 세상에……!!!\n당신의 뜨거운 마음이 느껴져요.\n아아. 정말 기뻐……!","",1027501040,1,0,4,102711,0
91,"",1027501,"","",1027501041,"","","",0,""
21,"",1027501,vo_adv_1027501_001,"",1027501042,0,"",0,vo_adv_1027501,""
11,1,1027501,"이 케이크도 당신이……\n바로 함께 맛을 보지 않으실래요?\n모처럼 축하해 주셨으니까요.\n당신과 함께 즐기고 싶어요.","",1027501043,1,0,5,102711,0
91,"",1027501,"","",1027501044,"","","",0,""
21,"",1027501,vo_adv_1027501_002,"",1027501045,0,"",0,vo_adv_1027501,""
11,1,1027501,"그럼, 제가 자를게요.\n이건, 당신의 몫.\n……쿡쿡.\n이쪽 케이크에는, 이 약을 한 방울……","",1027501046,1,0,5,102711,0
91,"",1027501,"","",1027501047,"","","",0,""
21,"",1027501,vo_adv_1027501_003,"",1027501048,0,"",0,vo_adv_1027501,""
11,1,1027501,"어머, 창백한 얼굴을 하고, 무슨 일이신가요?\n괜찮아요, 하나도 무섭지 않아요.\n한입 드시면, 지금보다 더\n저를 향한 마음이 불타오를 뿐이니까요.","",1027501049,1,0,5,102711,0
91,"",1027501,"","",1027501050,"","","",0,""
21,"",1027501,vo_adv_1027501_004,"",1027501051,0,"",0,vo_adv_1027501,""
11,1,1027501,"후후후. 도망쳐도 헛수고랍니다.\n활활 불타오르는 사랑의 불꽃은\n절대 두 사람을 놓지 않을 테니까요.\n쿡쿡…… 쿡쿡쿡쿡.","",1027501052,1,0,5,102711,0
91,"",1027501,"","",1027501053,"","","",0,""
31,1,1027501,9,"",1027501054,0,1,0,9,""
131,"",1027501,"","",1027501055,"","","",0,""
22,"",1027501,1,"",1027501056,0,"",0,0,""
111,"",1027501,"","",1027501057,"","","","",""
91,"",1027501,"","",1027501058,"","","",0,""
1,-220,1028501,102811,cmn_talk_def_N,1028501001,400,1.5,850,1,1
31,1,1028501,8,"",1028501002,0,1,0,8,""
31,1,1028501,7,"",1028501003,0,1,0,7,""
31,1,1028501,55,"",1028501004,0,1,0,55,""
31,1,1028501,3,"",1028501005,0,1,0,3,""
31,1,1028501,2,"",1028501006,0,1,0,2,""
31,1,1028501,1,"",1028501007,0,1,0,1,""
31,1,1028501,12,"",1028501008,0,0,0,12,""
3,"",1028501,blb_run_01,"",1028501009,"",0.3,1,102811,""
2,0,1028501,90,"",1028501010,1.3,"",-220,102811,""
25,"",1028501,bgm_M321_2C,"",1028501011,0,"",0,bgm_M321,""
121,0,1028501,0,"",1028501012,1.25,0,1.25,0,""
32,1,1028501,1,"",1028501013,0,1,0,12,""
23,"",1028501,se_sys_login_birthday_new_01,"",1028501014,0,"",0,se_common,""
93,"",1028501,"","",1028501015,"","","",1.3,""
3,0,1028501,blb_stop,"",1028501016,blb_idle,0.05,0,102811,0.3
2,0,1028501,80,"",1028501017,0.25,"",-220,102811,""
93,"",1028501,"","",1028501018,"","","",1.4,""
121,1,1028501,0,"",1028501019,1.4,3,1.4,0,""
131,"",1028501,"","",1028501020,"","","",1,""
3,1,1028501,blb_blowout_01,"",1028501021,blb_idle,0.3,0,102811,0.3
93,"",1028501,"","",1028501022,"","","",0.7,""
32,1,1028501,0,"",1028501023,0,1,0,12,""
31,1,1028501,13,"",1028501024,0,1,0,13,""
93,"",1028501,"","",1028501025,"","","",0.2,""
23,"",1028501,se_sys_login_birthday_blow_candle,"",1028501026,0,"",0,se_common,""
93,"",1028501,"","",1028501027,"","","",1.2,""
23,"",1028501,se_adv_tickle_02,"",1028501028,0,"",0,se_adv_tickle_02,""
31,1,1028501,4,"",1028501029,0,1,0,4,""
93,"",1028501,"","",1028501030,"","","",1,""
23,"",1028501,se_sys_login_birthday_02,"",1028501031,0,"",0,se_common,""
3,0,1028501,blb_idle,"",1028501032,"",0.3,1,102811,""
93,"",1028501,"","",1028501033,"","","",1.05,""
23,"",1028501,se_sys_login_birthday_cracker,"",1028501034,0,"",0,se_common,""
31,1,1028501,6,"",1028501035,0,1,0,6,""
3,1,1028501,blb_joy_01,"",1028501036,blb_wish_01,0,0,102811,""
93,"",1028501,"","",1028501037,"","","",2,""
21,"",1028501,vo_adv_1028501_000,"",1028501038,0,"",0,vo_adv_1028501,""
13,"",1028501,870,"",1028501039,"","","",102811,""
11,1,1028501,"이런 식으로 깜짝\n축하를 받는 건……\n뭐라고 할까, 조금 쑥스럽네.","",1028501040,1,0,6,102811,0
91,"",1028501,"","",1028501041,"","","",0,""
21,"",1028501,vo_adv_1028501_001,"",1028501042,0,"",0,vo_adv_1028501,""
11,1,1028501,"그래도, 그 이상으로 기뻐.\n네 마음이,\n무척이나 말이야!","",1028501043,1,0,5,102811,0
91,"",1028501,"","",1028501044,"","","",0,""
21,"",1028501,vo_adv_1028501_002,"",1028501045,0,"",0,vo_adv_1028501,""
11,1,1028501,"가끔은 나도 솔직해진다고.\n그게 준비해 준 너에 대한\n예의고…… 감사의 마음인걸.","",1028501046,1,0,6,102811,0
91,"",1028501,"","",1028501047,"","","",0,""
21,"",1028501,vo_adv_1028501_003,"",1028501048,0,"",0,vo_adv_1028501,""
11,1,1028501,"……뭐야, 남의 얼굴을 그렇게 빤히 쳐다보고.\n어? 얼굴이 빨갛다고?\n정말! 사람을 놀리지 말라고!","",1028501049,1,0,5,102811,0
91,"",1028501,"","",1028501050,"","","",0,""
21,"",1028501,vo_adv_1028501_004,"",1028501051,0,"",0,vo_adv_1028501,""
11,1,1028501,"……그래도, 전해져서 다행이야.\n네가 그렇게\n웃어줬으니까!","",1028501052,1,0,5,102811,0
91,"",1028501,"","",1028501053,"","","",0,""
31,1,1028501,9,"",1028501054,0,1,0,9,""
131,"",1028501,"","",1028501055,"","","",0,""
22,"",1028501,1,"",1028501056,0,"",0,0,""
111,"",1028501,"","",1028501057,"","","","",""
91,"",1028501,"","",1028501058,"","","",0,""
1,-220,1029501,102911,cmn_talk_def_N,1029501001,400,1.5,850,1,1
31,1,1029501,8,"",1029501002,0,1,0,8,""
31,1,1029501,7,"",1029501003,0,1,0,7,""
31,1,1029501,74,"",1029501004,0,1,0,74,""
31,1,1029501,3,"",1029501005,0,1,0,3,""
31,1,1029501,2,"",1029501006,0,1,0,2,""
31,1,1029501,1,"",1029501007,0,1,0,1,""
31,1,1029501,12,"",1029501008,0,0,0,12,""
3,"",1029501,blb_run_01,"",1029501009,"",0.3,1,102911,""
2,0,1029501,90,"",1029501010,1.3,"",-220,102911,""
25,"",1029501,bgm_M321_2C,"",1029501011,0,"",0,bgm_M321,""
121,0,1029501,0,"",1029501012,1.25,0,1.25,0,""
32,1,1029501,1,"",1029501013,0,1,0,12,""
23,"",1029501,se_sys_login_birthday_new_01,"",1029501014,0,"",0,se_common,""
93,"",1029501,"","",1029501015,"","","",1.3,""
3,0,1029501,blb_stop,"",1029501016,blb_idle,0.05,0,102911,0.3
2,0,1029501,80,"",1029501017,0.25,"",-220,102911,""
93,"",1029501,"","",1029501018,"","","",1.4,""
121,1,1029501,0,"",1029501019,1.4,3,1.4,0,""
131,"",1029501,"","",1029501020,"","","",1,""
3,1,1029501,blb_blowout_01,"",1029501021,blb_idle,0.3,0,102911,0.3
93,"",1029501,"","",1029501022,"","","",0.7,""
32,1,1029501,0,"",1029501023,0,1,0,12,""
31,1,1029501,13,"",1029501024,0,1,0,13,""
93,"",1029501,"","",1029501025,"","","",0.2,""
23,"",1029501,se_sys_login_birthday_blow_candle,"",1029501026,0,"",0,se_common,""
93,"",1029501,"","",1029501027,"","","",1.2,""
23,"",1029501,se_adv_tickle_02,"",1029501028,0,"",0,se_adv_tickle_02,""
31,1,1029501,4,"",1029501029,0,1,0,4,""
93,"",1029501,"","",1029501030,"","","",1,""
23,"",1029501,se_sys_login_birthday_02,"",1029501031,0,"",0,se_common,""
3,0,1029501,blb_idle,"",1029501032,"",0.3,1,102911,""
93,"",1029501,"","",1029501033,"","","",1.05,""
23,"",1029501,se_sys_login_birthday_cracker,"",1029501034,0,"",0,se_common,""
31,1,1029501,6,"",1029501035,0,1,0,6,""
3,1,1029501,blb_joy_01,"",1029501036,blb_wish_01,0,0,102911,""
93,"",1029501,"","",1029501037,"","","",2,""
21,"",1029501,vo_adv_1029501_000,"",1029501038,0,"",0,vo_adv_1029501,""
13,"",1029501,870,"",1029501039,"","","",102911,""
11,1,1029501,"갑자기 불러내서 무슨 일인가 했는데\n내 생일 축하였다니!\n멋진 케이크까지 준비해 줘서\n정말 깜짝 놀랐어.","",1029501040,1,0,5,102911,0
91,"",1029501,"","",1029501041,"","","",0,""
21,"",1029501,vo_adv_1029501_001,"",1029501042,0,"",0,vo_adv_1029501,""
11,1,1029501,"일하면서 서프라이즈 받는 일은 자주 있지만\n오늘 받은 게 제일 기뻐.","",1029501043,1,0,7,102911,0
91,"",1029501,"","",1029501044,"","","",0,""
21,"",1029501,vo_adv_1029501_002,"",1029501045,0,"",0,vo_adv_1029501,""
11,1,1029501,"어, 이 케이크, 네가 만든 거야!?\n설마 2중 서프라이즈였다니……\n후후, 너도 상당한\n엔터테이너구나♪","",1029501046,1,0,5,102911,0
91,"",1029501,"","",1029501047,"","","",0,""
21,"",1029501,vo_adv_1029501_003,"",1029501048,0,"",0,vo_adv_1029501,""
11,1,1029501,"그럼 오늘은 아이돌로서의 내가 아니라\n한 명의 여자아이로서\n마음껏 즐길 테니까\n잘 부탁해!","",1029501049,1,0,6,102911,0
91,"",1029501,"","",1029501050,"","","",0,""
31,1,1029501,9,"",1029501051,0,1,0,9,""
131,"",1029501,"","",1029501052,"","","",0,""
22,"",1029501,1,"",1029501053,0,"",0,0,""
111,"",1029501,"","",1029501054,"","","","",""
91,"",1029501,"","",1029501055,"","","",0,""
