energy_reset_flag,reward_image_4,reward_image_5,difficulty,dungeon_quest_detail_monster_size,chest_id,wave_bgm_sheet_id_1,quest_detail_monster_scale_1,quest_id,reward_image_1,dungeon_quest_detail_monster_position_x_4,emax,background,dungeon_quest_detail_bg_position,fixed_start_tp_rate,reward_coin,parts_hp_save_flag,quest_detail_monster_scale_4,reward_csc,odds_group_id,dungeon_quest_detail_monster_position_x_5,floor_num,dungeon_quest_detail_monster_position_x_1,reward_image_6,wave_bgm_que_id_1,dungeon_quest_detail_monster_position_x_2,dungeon_quest_detail_bg_id,limit_time,dungeon_quest_detail_monster_position_x_3,quest_detail_monster_scale_5,quest_type,multi_target_effect_time,reward_image_2,wave_group_id,clear_reward_group,quest_detail_monster_scale_3,quest_detail_monster_scale_2,dungeon_area_id,reward_image_3,dungeon_quest_detail_monster_height
1,94002,140001,1,1.0,40006,bgm_M64,1.5,320110109,90009,0.0,1,103531,-50,0,300,0,0.0,100,3200703,0.0,9,0.0,25001,bgm_M64,0.0,103531,90,0.0,0.0,3,0.0,90002,502011141,320110109,0.0,0.0,32011,90008,0.0
1,140001,25001,1,1.0,40007,bgm_M63,1.2,320110110,90002,0.0,1,103541,-50,0,300,0,0.0,100,3200704,0.0,10,0.0,0,bgm_M63,0.0,103541,90,0.0,0.0,3,0.0,90008,502011151,320110110,0.0,0.0,32011,94002,0.0
0,140001,25001,2,1.2,40005,bgm_M06,0.0,320110201,90002,0.0,0,103531,-50,0,700,0,0.0,50,3200701,0.0,1,0.0,0,bgm_M06,0.0,103531,90,0.0,0.0,1,0.0,90008,0,0,0.0,0.0,32011,94002,0.0
0,140001,25001,2,1.2,40005,bgm_M06,0.0,320110202,90002,0.0,0,103531,-50,0,900,0,0.0,50,3200701,0.0,2,0.0,0,bgm_M06,0.0,103531,90,0.0,0.0,1,0.0,90008,0,0,0.0,0.0,32011,94002,0.0
0,140001,25001,2,1.2,40005,bgm_M06,0.0,320110203,90002,0.0,0,103531,-50,0,900,0,0.0,50,3200701,0.0,3,0.0,0,bgm_M06,0.0,103531,90,0.0,0.0,1,0.0,90008,0,0,0.0,0.0,32011,94002,0.0
0,140001,25001,2,1.2,40005,bgm_M06,0.0,320110204,90002,0.0,0,103531,-50,0,1400,0,0.0,50,3200701,0.0,4,0.0,0,bgm_M06,0.0,103531,90,0.0,0.0,1,0.0,90008,0,0,0.0,0.0,32011,94002,0.0
0,140001,25001,2,1.2,40005,bgm_M06,0.0,320110205,90002,0.0,0,103531,-50,0,1400,0,0.0,50,3200702,0.0,5,0.0,90005,bgm_M06,0.0,103531,90,0.0,0.0,1,0.0,90008,0,0,0.0,0.0,32011,94002,0.0
1,94002,140001,2,1.0,40004,bgm_M126,0.8,320110206,90009,0.0,1,103531,-50,0,300,0,1.1,100,3200703,0.0,6,0.0,25001,bgm_M126,0.0,103531,90,0.0,0.8,5,0.0,90002,502011211,320110106,0.8,0.8,32011,90008,0.0
1,94002,140001,2,1.0,40004,bgm_M126,0.8,320110207,90010,0.0,1,103531,-50,0,300,0,0.8,100,3200703,0.0,7,0.0,25001,bgm_M126,0.0,103531,90,0.0,0.8,5,0.0,90002,502011221,320110107,1.1,0.8,32011,90008,0.0
1,94002,140001,2,1.0,40004,bgm_M64,0.9,320110208,90011,0.0,1,103531,-50,0,300,0,0.0,100,3200703,0.0,8,0.0,25001,bgm_M64,0.0,103531,90,0.0,0.0,3,0.0,90002,502011231,320110108,0.0,0.0,32011,90008,0.0
1,94002,140001,2,1.0,40006,bgm_M64,1.5,320110209,90009,0.0,1,103531,-50,0,300,0,0.0,100,3200703,0.0,9,0.0,25001,bgm_M64,0.0,103531,90,0.0,0.0,3,0.0,90002,502011241,320110109,0.0,0.0,32011,90008,0.0
1,140001,25001,2,1.0,40007,bgm_M63,1.2,320110210,90002,0.0,1,103541,-50,0,300,0,0.0,100,3200704,0.0,10,0.0,0,bgm_M63,0.0,103541,90,0.0,0.0,3,0.0,90008,502011251,320110110,0.0,0.0,32011,94002,0.0
0,140001,25001,3,1.2,40005,bgm_M06,0.0,320110301,90002,0.0,0,103531,-50,0,700,0,0.0,50,3200701,0.0,1,0.0,0,bgm_M06,0.0,103531,90,0.0,0.0,1,0.0,90008,0,0,0.0,0.0,32011,94002,0.0
0,140001,25001,3,1.2,40005,bgm_M06,0.0,320110302,90002,0.0,0,103531,-50,0,900,0,0.0,50,3200701,0.0,2,0.0,0,bgm_M06,0.0,103531,90,0.0,0.0,1,0.0,90008,0,0,0.0,0.0,32011,94002,0.0
0,140001,25001,3,1.2,40005,bgm_M06,0.0,320110303,90002,0.0,0,103531,-50,0,900,0,0.0,50,3200701,0.0,3,0.0,0,bgm_M06,0.0,103531,90,0.0,0.0,1,0.0,90008,0,0,0.0,0.0,32011,94002,0.0
0,140001,25001,3,1.2,40005,bgm_M06,0.0,320110304,90002,0.0,0,103531,-50,0,1400,0,0.0,50,3200701,0.0,4,0.0,0,bgm_M06,0.0,103531,90,0.0,0.0,1,0.0,90008,0,0,0.0,0.0,32011,94002,0.0
0,140001,25001,3,1.2,40005,bgm_M06,0.0,320110305,90002,0.0,0,103531,-50,0,1400,0,0.0,50,3200702,0.0,5,0.0,90005,bgm_M06,0.0,103531,90,0.0,0.0,1,0.0,90008,0,0,0.0,0.0,32011,94002,0.0
1,94002,140001,3,1.0,40004,bgm_M126,0.8,320110306,90009,0.0,1,103531,-50,0,300,0,1.1,100,3200703,0.0,6,0.0,25001,bgm_M126,0.0,103531,90,0.0,0.8,5,0.0,90002,502011311,320110106,0.8,0.8,32011,90008,0.0
1,94002,140001,3,1.0,40004,bgm_M126,0.8,320110307,90010,0.0,1,103531,-50,0,300,0,0.8,100,3200703,0.0,7,0.0,25001,bgm_M126,0.0,103531,90,0.0,0.8,5,0.0,90002,502011321,320110107,1.1,0.8,32011,90008,0.0
1,94002,140001,3,1.0,40004,bgm_M64,0.9,320110308,90011,0.0,1,103531,-50,0,300,0,0.0,100,3200703,0.0,8,0.0,25001,bgm_M64,0.0,103531,90,0.0,0.0,3,0.0,90002,502011331,320110108,0.0,0.0,32011,90008,0.0
1,94002,140001,3,1.0,40006,bgm_M64,1.5,320110309,90009,0.0,1,103531,-50,0,300,0,0.0,100,3200703,0.0,9,0.0,25001,bgm_M64,0.0,103531,90,0.0,0.0,3,0.0,90002,502011341,320110109,0.0,0.0,32011,90008,0.0
1,140001,25001,3,1.0,40007,bgm_M63,1.2,320110310,90002,0.0,1,103541,-50,0,300,0,0.0,100,3200704,0.0,10,0.0,0,bgm_M63,0.0,103541,90,0.0,0.0,3,0.0,90008,502011351,320110110,0.0,0.0,32011,94002,0.0
0,140001,25001,4,1.2,40005,bgm_M06,0.0,320110401,90002,0.0,0,103531,-50,0,700,0,0.0,50,3200701,0.0,1,0.0,0,bgm_M06,0.0,103531,90,0.0,0.0,1,0.0,90008,0,0,0.0,0.0,32011,94002,0.0
0,140001,25001,4,1.2,40005,bgm_M06,0.0,320110402,90002,0.0,0,103531,-50,0,900,0,0.0,50,3200701,0.0,2,0.0,0,bgm_M06,0.0,103531,90,0.0,0.0,1,0.0,90008,0,0,0.0,0.0,32011,94002,0.0
0,140001,25001,4,1.2,40005,bgm_M06,0.0,320110403,90002,0.0,0,103531,-50,0,900,0,0.0,50,3200701,0.0,3,0.0,0,bgm_M06,0.0,103531,90,0.0,0.0,1,0.0,90008,0,0,0.0,0.0,32011,94002,0.0
0,140001,25001,4,1.2,40005,bgm_M06,0.0,320110404,90002,0.0,0,103531,-50,0,1400,0,0.0,50,3200701,0.0,4,0.0,0,bgm_M06,0.0,103531,90,0.0,0.0,1,0.0,90008,0,0,0.0,0.0,32011,94002,0.0
0,140001,25001,4,1.2,40005,bgm_M06,0.0,320110405,90002,0.0,0,103531,-50,0,1400,0,0.0,50,3200702,0.0,5,0.0,90005,bgm_M06,0.0,103531,90,0.0,0.0,1,0.0,90008,0,0,0.0,0.0,32011,94002,0.0
1,94002,140001,4,1.0,40004,bgm_M126,0.8,320110406,90009,0.0,1,103531,-50,0,300,0,1.1,100,3200703,0.0,6,0.0,25001,bgm_M126,0.0,103531,90,0.0,0.8,5,0.0,90002,502011411,320110106,0.8,0.8,32011,90008,0.0
1,94002,140001,4,1.0,40004,bgm_M126,0.8,320110407,90010,0.0,1,103531,-50,0,300,0,0.8,100,3200703,0.0,7,0.0,25001,bgm_M126,0.0,103531,90,0.0,0.8,5,0.0,90002,502011421,320110107,1.1,0.8,32011,90008,0.0
1,94002,140001,4,1.0,40004,bgm_M64,0.9,320110408,90011,0.0,1,103531,-50,0,300,0,0.0,100,3200703,0.0,8,0.0,25001,bgm_M64,0.0,103531,90,0.0,0.0,3,0.0,90002,502011431,320110108,0.0,0.0,32011,90008,0.0
1,94002,140001,4,1.0,40006,bgm_M64,1.5,320110409,90009,0.0,1,103531,-50,0,300,0,0.0,100,3200703,0.0,9,0.0,25001,bgm_M64,0.0,103531,90,0.0,0.0,3,0.0,90002,502011441,320110109,0.0,0.0,32011,90008,0.0
1,140001,25001,4,1.0,40007,bgm_M63,1.2,320110410,90002,0.0,1,103541,-50,0,300,0,0.0,100,3200704,0.0,10,0.0,0,bgm_M63,0.0,103541,90,0.0,0.0,3,0.0,90008,502011451,320110110,0.0,0.0,32011,94002,0.0
0,140001,25001,5,1.2,40005,bgm_M06,0.0,320110501,90002,0.0,0,103531,-50,0,700,0,0.0,50,3200701,0.0,1,0.0,0,bgm_M06,0.0,103531,90,0.0,0.0,1,0.0,90008,0,0,0.0,0.0,32011,94002,0.0
0,140001,25001,5,1.2,40005,bgm_M06,0.0,320110502,90002,0.0,0,103531,-50,0,900,0,0.0,50,3200701,0.0,2,0.0,0,bgm_M06,0.0,103531,90,0.0,0.0,1,0.0,90008,0,0,0.0,0.0,32011,94002,0.0
0,140001,25001,5,1.2,40005,bgm_M06,0.0,320110503,90002,0.0,0,103531,-50,0,900,0,0.0,50,3200701,0.0,3,0.0,0,bgm_M06,0.0,103531,90,0.0,0.0,1,0.0,90008,0,0,0.0,0.0,32011,94002,0.0
0,140001,25001,5,1.2,40005,bgm_M06,0.0,320110504,90002,0.0,0,103531,-50,0,1400,0,0.0,50,3200701,0.0,4,0.0,0,bgm_M06,0.0,103531,90,0.0,0.0,1,0.0,90008,0,0,0.0,0.0,32011,94002,0.0
0,140001,25001,5,1.2,40005,bgm_M06,0.0,320110505,90002,0.0,0,103531,-50,0,1400,0,0.0,50,3200702,0.0,5,0.0,90005,bgm_M06,0.0,103531,90,0.0,0.0,1,0.0,90008,0,0,0.0,0.0,32011,94002,0.0
1,94002,140001,5,1.0,40004,bgm_M126,0.8,320110506,90009,0.0,1,103531,-50,0,300,0,1.1,100,3200703,0.0,6,0.0,25001,bgm_M126,0.0,103531,90,0.0,0.8,5,0.0,90002,502011511,320110106,0.8,0.8,32011,90008,0.0
1,94002,140001,5,1.0,40004,bgm_M126,0.8,320110507,90010,0.0,1,103531,-50,0,300,0,0.8,100,3200703,0.0,7,0.0,25001,bgm_M126,0.0,103531,90,0.0,0.8,5,0.0,90002,502011521,320110107,1.1,0.8,32011,90008,0.0
1,94002,140001,5,1.0,40004,bgm_M64,0.9,320110508,90011,0.0,1,103531,-50,0,300,0,0.0,100,3200703,0.0,8,0.0,25001,bgm_M64,0.0,103531,90,0.0,0.0,3,0.0,90002,502011531,320110108,0.0,0.0,32011,90008,0.0
1,94002,140001,5,1.0,40006,bgm_M64,1.5,320110509,90009,0.0,1,103531,-50,0,300,0,0.0,100,3200703,0.0,9,0.0,25001,bgm_M64,0.0,103531,90,0.0,0.0,3,0.0,90002,502011541,320110109,0.0,0.0,32011,90008,0.0
1,140001,25001,5,1.0,40007,bgm_M63,1.2,320110510,90002,0.0,1,103541,-50,0,300,0,0.0,100,3200704,0.0,10,0.0,0,bgm_M63,0.0,103541,90,0.0,0.0,3,0.0,90008,502011551,320110110,0.0,0.0,32011,94002,0.0
0,140001,25001,1,1.2,40005,bgm_M06,0.0,320120101,90002,0.0,0,103531,-50,0,700,0,0.0,50,3200701,0.0,1,0.0,0,bgm_M06,0.0,103531,90,0.0,0.0,1,0.0,90008,0,0,0.0,0.0,32012,94002,0.0
0,140001,25001,1,1.2,40005,bgm_M06,0.0,320120102,90002,0.0,0,103531,-50,0,900,0,0.0,50,3200701,0.0,2,0.0,0,bgm_M06,0.0,103531,90,0.0,0.0,1,0.0,90008,0,0,0.0,0.0,32012,94002,0.0
0,140001,25001,1,1.2,40005,bgm_M06,0.0,320120103,90002,0.0,0,103531,-50,0,900,0,0.0,50,3200701,0.0,3,0.0,0,bgm_M06,0.0,103531,90,0.0,0.0,1,0.0,90008,0,0,0.0,0.0,32012,94002,0.0
0,140001,25001,1,1.2,40005,bgm_M06,0.0,320120104,90002,0.0,0,103531,-50,0,1400,0,0.0,50,3200701,0.0,4,0.0,0,bgm_M06,0.0,103531,90,0.0,0.0,1,0.0,90008,0,0,0.0,0.0,32012,94002,0.0
0,140001,25001,1,1.2,40005,bgm_M06,0.0,320120105,90002,0.0,0,103531,-50,0,1400,0,0.0,50,3200702,0.0,5,0.0,90005,bgm_M06,0.0,103531,90,0.0,0.0,1,0.0,90008,0,0,0.0,0.0,32012,94002,0.0
1,94002,140001,1,1.0,40004,bgm_M126,0.8,320120106,90009,0.0,1,103531,-50,0,300,0,1.0,100,3200703,0.0,6,0.0,25001,bgm_M126,0.0,103531,90,0.0,0.8,5,0.0,90002,502012111,320120106,0.8,0.8,32012,90008,0.0
1,94002,140001,1,1.0,40004,bgm_M126,0.8,320120107,90010,0.0,1,103531,-50,0,300,0,1.1,100,3200703,0.0,7,0.0,25001,bgm_M126,0.0,103531,90,0.0,0.8,5,0.0,90002,502012121,320120107,0.8,0.8,32012,90008,0.0
1,94002,140001,1,1.0,40004,bgm_M64,1.5,320120108,90011,0.0,1,103531,-50,0,300,0,0.0,100,3200703,0.0,8,0.0,25001,bgm_M64,0.0,103531,90,0.0,0.0,3,0.0,90002,502012131,320120108,0.0,0.0,32012,90008,0.0
1,94002,140001,1,1.0,40006,bgm_M64,1.2,320120109,90009,0.0,1,103531,-50,0,300,0,0.0,100,3200703,0.0,9,0.0,25001,bgm_M64,0.0,103531,90,0.0,0.0,3,0.0,90002,502012141,320120109,0.0,0.0,32012,90008,0.0
1,140001,25001,1,1.0,40007,bgm_M63,1.2,320120110,90002,0.0,1,103541,-50,0,300,0,0.0,100,3200704,0.0,10,0.0,0,bgm_M63,0.0,103541,90,0.0,0.0,3,0.0,90008,502012151,320120110,0.0,0.0,32012,94002,0.0
0,140001,25001,2,1.2,40005,bgm_M06,0.0,320120201,90002,0.0,0,103531,-50,0,700,0,0.0,50,3200701,0.0,1,0.0,0,bgm_M06,0.0,103531,90,0.0,0.0,1,0.0,90008,0,0,0.0,0.0,32012,94002,0.0
0,140001,25001,2,1.2,40005,bgm_M06,0.0,320120202,90002,0.0,0,103531,-50,0,900,0,0.0,50,3200701,0.0,2,0.0,0,bgm_M06,0.0,103531,90,0.0,0.0,1,0.0,90008,0,0,0.0,0.0,32012,94002,0.0
0,140001,25001,2,1.2,40005,bgm_M06,0.0,320120203,90002,0.0,0,103531,-50,0,900,0,0.0,50,3200701,0.0,3,0.0,0,bgm_M06,0.0,103531,90,0.0,0.0,1,0.0,90008,0,0,0.0,0.0,32012,94002,0.0
0,140001,25001,2,1.2,40005,bgm_M06,0.0,320120204,90002,0.0,0,103531,-50,0,1400,0,0.0,50,3200701,0.0,4,0.0,0,bgm_M06,0.0,103531,90,0.0,0.0,1,0.0,90008,0,0,0.0,0.0,32012,94002,0.0
0,140001,25001,2,1.2,40005,bgm_M06,0.0,320120205,90002,0.0,0,103531,-50,0,1400,0,0.0,50,3200702,0.0,5,0.0,90005,bgm_M06,0.0,103531,90,0.0,0.0,1,0.0,90008,0,0,0.0,0.0,32012,94002,0.0
1,94002,140001,2,1.0,40004,bgm_M126,0.8,320120206,90009,0.0,1,103531,-50,0,300,0,1.0,100,3200703,0.0,6,0.0,25001,bgm_M126,0.0,103531,90,0.0,0.8,5,0.0,90002,502012211,320120106,0.8,0.8,32012,90008,0.0
1,94002,140001,2,1.0,40004,bgm_M126,0.8,320120207,90010,0.0,1,103531,-50,0,300,0,1.1,100,3200703,0.0,7,0.0,25001,bgm_M126,0.0,103531,90,0.0,0.8,5,0.0,90002,502012221,320120107,0.8,0.8,32012,90008,0.0
1,94002,140001,2,1.0,40004,bgm_M64,1.5,320120208,90011,0.0,1,103531,-50,0,300,0,0.0,100,3200703,0.0,8,0.0,25001,bgm_M64,0.0,103531,90,0.0,0.0,3,0.0,90002,502012231,320120108,0.0,0.0,32012,90008,0.0
1,94002,140001,2,1.0,40006,bgm_M64,1.2,320120209,90009,0.0,1,103531,-50,0,300,0,0.0,100,3200703,0.0,9,0.0,25001,bgm_M64,0.0,103531,90,0.0,0.0,3,0.0,90002,502012241,320120109,0.0,0.0,32012,90008,0.0
1,140001,25001,2,1.0,40007,bgm_M63,1.2,320120210,90002,0.0,1,103541,-50,0,300,0,0.0,100,3200704,0.0,10,0.0,0,bgm_M63,0.0,103541,90,0.0,0.0,3,0.0,90008,502012251,320120110,0.0,0.0,32012,94002,0.0
0,140001,25001,3,1.2,40005,bgm_M06,0.0,320120301,90002,0.0,0,103531,-50,0,700,0,0.0,50,3200701,0.0,1,0.0,0,bgm_M06,0.0,103531,90,0.0,0.0,1,0.0,90008,0,0,0.0,0.0,32012,94002,0.0
0,140001,25001,3,1.2,40005,bgm_M06,0.0,320120302,90002,0.0,0,103531,-50,0,900,0,0.0,50,3200701,0.0,2,0.0,0,bgm_M06,0.0,103531,90,0.0,0.0,1,0.0,90008,0,0,0.0,0.0,32012,94002,0.0
0,140001,25001,3,1.2,40005,bgm_M06,0.0,320120303,90002,0.0,0,103531,-50,0,900,0,0.0,50,3200701,0.0,3,0.0,0,bgm_M06,0.0,103531,90,0.0,0.0,1,0.0,90008,0,0,0.0,0.0,32012,94002,0.0
0,140001,25001,3,1.2,40005,bgm_M06,0.0,320120304,90002,0.0,0,103531,-50,0,1400,0,0.0,50,3200701,0.0,4,0.0,0,bgm_M06,0.0,103531,90,0.0,0.0,1,0.0,90008,0,0,0.0,0.0,32012,94002,0.0
0,140001,25001,3,1.2,40005,bgm_M06,0.0,320120305,90002,0.0,0,103531,-50,0,1400,0,0.0,50,3200702,0.0,5,0.0,90005,bgm_M06,0.0,103531,90,0.0,0.0,1,0.0,90008,0,0,0.0,0.0,32012,94002,0.0
1,94002,140001,3,1.0,40004,bgm_M126,0.8,320120306,90009,0.0,1,103531,-50,0,300,0,1.0,100,3200703,0.0,6,0.0,25001,bgm_M126,0.0,103531,90,0.0,0.8,5,0.0,90002,502012311,320120106,0.8,0.8,32012,90008,0.0
1,94002,140001,3,1.0,40004,bgm_M126,0.8,320120307,90010,0.0,1,103531,-50,0,300,0,1.1,100,3200703,0.0,7,0.0,25001,bgm_M126,0.0,103531,90,0.0,0.8,5,0.0,90002,502012321,320120107,0.8,0.8,32012,90008,0.0
1,94002,140001,3,1.0,40004,bgm_M64,1.5,320120308,90011,0.0,1,103531,-50,0,300,0,0.0,100,3200703,0.0,8,0.0,25001,bgm_M64,0.0,103531,90,0.0,0.0,3,0.0,90002,502012331,320120108,0.0,0.0,32012,90008,0.0
1,94002,140001,3,1.0,40006,bgm_M64,1.2,320120309,90009,0.0,1,103531,-50,0,300,0,0.0,100,3200703,0.0,9,0.0,25001,bgm_M64,0.0,103531,90,0.0,0.0,3,0.0,90002,502012341,320120109,0.0,0.0,32012,90008,0.0
1,140001,25001,3,1.0,40007,bgm_M63,1.2,320120310,90002,0.0,1,103541,-50,0,300,0,0.0,100,3200704,0.0,10,0.0,0,bgm_M63,0.0,103541,90,0.0,0.0,3,0.0,90008,502012351,320120110,0.0,0.0,32012,94002,0.0
0,140001,25001,4,1.2,40005,bgm_M06,0.0,320120401,90002,0.0,0,103531,-50,0,700,0,0.0,50,3200701,0.0,1,0.0,0,bgm_M06,0.0,103531,90,0.0,0.0,1,0.0,90008,0,0,0.0,0.0,32012,94002,0.0
0,140001,25001,4,1.2,40005,bgm_M06,0.0,320120402,90002,0.0,0,103531,-50,0,900,0,0.0,50,3200701,0.0,2,0.0,0,bgm_M06,0.0,103531,90,0.0,0.0,1,0.0,90008,0,0,0.0,0.0,32012,94002,0.0
0,140001,25001,4,1.2,40005,bgm_M06,0.0,320120403,90002,0.0,0,103531,-50,0,900,0,0.0,50,3200701,0.0,3,0.0,0,bgm_M06,0.0,103531,90,0.0,0.0,1,0.0,90008,0,0,0.0,0.0,32012,94002,0.0
0,140001,25001,4,1.2,40005,bgm_M06,0.0,320120404,90002,0.0,0,103531,-50,0,1400,0,0.0,50,3200701,0.0,4,0.0,0,bgm_M06,0.0,103531,90,0.0,0.0,1,0.0,90008,0,0,0.0,0.0,32012,94002,0.0
0,140001,25001,4,1.2,40005,bgm_M06,0.0,320120405,90002,0.0,0,103531,-50,0,1400,0,0.0,50,3200702,0.0,5,0.0,90005,bgm_M06,0.0,103531,90,0.0,0.0,1,0.0,90008,0,0,0.0,0.0,32012,94002,0.0
1,94002,140001,4,1.0,40004,bgm_M126,0.8,320120406,90009,0.0,1,103531,-50,0,300,0,1.0,100,3200703,0.0,6,0.0,25001,bgm_M126,0.0,103531,90,0.0,0.8,5,0.0,90002,502012411,320120106,0.8,0.8,32012,90008,0.0
1,94002,140001,4,1.0,40004,bgm_M126,0.8,320120407,90010,0.0,1,103531,-50,0,300,0,1.1,100,3200703,0.0,7,0.0,25001,bgm_M126,0.0,103531,90,0.0,0.8,5,0.0,90002,502012421,320120107,0.8,0.8,32012,90008,0.0
1,94002,140001,4,1.0,40004,bgm_M64,1.5,320120408,90011,0.0,1,103531,-50,0,300,0,0.0,100,3200703,0.0,8,0.0,25001,bgm_M64,0.0,103531,90,0.0,0.0,3,0.0,90002,502012431,320120108,0.0,0.0,32012,90008,0.0
1,94002,140001,4,1.0,40006,bgm_M64,1.2,320120409,90009,0.0,1,103531,-50,0,300,0,0.0,100,3200703,0.0,9,0.0,25001,bgm_M64,0.0,103531,90,0.0,0.0,3,0.0,90002,502012441,320120109,0.0,0.0,32012,90008,0.0
1,140001,25001,4,1.0,40007,bgm_M63,1.2,320120410,90002,0.0,1,103541,-50,0,300,0,0.0,100,3200704,0.0,10,0.0,0,bgm_M63,0.0,103541,90,0.0,0.0,3,0.0,90008,502012451,320120110,0.0,0.0,32012,94002,0.0
0,140001,25001,5,1.2,40005,bgm_M06,0.0,320120501,90002,0.0,0,103531,-50,0,700,0,0.0,50,3200701,0.0,1,0.0,0,bgm_M06,0.0,103531,90,0.0,0.0,1,0.0,90008,0,0,0.0,0.0,32012,94002,0.0
0,140001,25001,5,1.2,40005,bgm_M06,0.0,320120502,90002,0.0,0,103531,-50,0,900,0,0.0,50,3200701,0.0,2,0.0,0,bgm_M06,0.0,103531,90,0.0,0.0,1,0.0,90008,0,0,0.0,0.0,32012,94002,0.0
0,140001,25001,5,1.2,40005,bgm_M06,0.0,320120503,90002,0.0,0,103531,-50,0,900,0,0.0,50,3200701,0.0,3,0.0,0,bgm_M06,0.0,103531,90,0.0,0.0,1,0.0,90008,0,0,0.0,0.0,32012,94002,0.0
0,140001,25001,5,1.2,40005,bgm_M06,0.0,320120504,90002,0.0,0,103531,-50,0,1400,0,0.0,50,3200701,0.0,4,0.0,0,bgm_M06,0.0,103531,90,0.0,0.0,1,0.0,90008,0,0,0.0,0.0,32012,94002,0.0
0,140001,25001,5,1.2,40005,bgm_M06,0.0,320120505,90002,0.0,0,103531,-50,0,1400,0,0.0,50,3200702,0.0,5,0.0,90005,bgm_M06,0.0,103531,90,0.0,0.0,1,0.0,90008,0,0,0.0,0.0,32012,94002,0.0
1,94002,140001,5,1.0,40004,bgm_M126,0.8,320120506,90009,0.0,1,103531,-50,0,300,0,1.0,100,3200703,0.0,6,0.0,25001,bgm_M126,0.0,103531,90,0.0,0.8,5,0.0,90002,502012511,320120106,0.8,0.8,32012,90008,0.0
1,94002,140001,5,1.0,40004,bgm_M126,0.8,320120507,90010,0.0,1,103531,-50,0,300,0,1.1,100,3200703,0.0,7,0.0,25001,bgm_M126,0.0,103531,90,0.0,0.8,5,0.0,90002,502012521,320120107,0.8,0.8,32012,90008,0.0
1,94002,140001,5,1.0,40004,bgm_M64,1.5,320120508,90011,0.0,1,103531,-50,0,300,0,0.0,100,3200703,0.0,8,0.0,25001,bgm_M64,0.0,103531,90,0.0,0.0,3,0.0,90002,502012531,320120108,0.0,0.0,32012,90008,0.0
1,94002,140001,5,1.0,40006,bgm_M64,1.2,320120509,90009,0.0,1,103531,-50,0,300,0,0.0,100,3200703,0.0,9,0.0,25001,bgm_M64,0.0,103531,90,0.0,0.0,3,0.0,90002,502012541,320120109,0.0,0.0,32012,90008,0.0
1,140001,25001,5,1.0,40007,bgm_M63,1.2,320120510,90002,0.0,1,103541,-50,0,300,0,0.0,100,3200704,0.0,10,0.0,0,bgm_M63,0.0,103541,90,0.0,0.0,3,0.0,90008,502012551,320120110,0.0,0.0,32012,94002,0.0
