action_value_5,target_number,action_value_6,target_count,action_detail_2,action_value_7,action_detail_3,action_id,target_type,target_area,description,level_up_disp,action_detail_1,action_value_2,action_value_3,target_range,action_value_1,target_assignment,action_value_4,class_id,action_type
0.0,0,0.0,1,1,0.0,1,122900305,7,1,"대상이 멀티 타깃인 경우 자신의 물리 공격력 {0} 증가","물리 공격력 증가 +{0}",10,15.0,15.0,0,1.0,2,18.0,1,10
0.0,0,0.0,1,1,0.0,1,122900306,7,1,"대상이 멀티 타깃인 경우 자신의 물리 크리티컬 {0} 증가","",60,50.0,0.0,0,1.0,2,18.0,1,10
0.0,0,0.0,1,0,0.0,0,122901201,3,1,"적 1명에게 {0}의 물리 데미지","물리 데미지 +{0}",1,18.75,1.5,2160,18.75,1,0.0,1,1
0.0,0,0.0,1,122901203,0.0,0,122901202,3,1,"","",1800,2.0,0.0,2160,1.0,1,0.0,1,23
0.0,0,0.0,0,0,0.0,0,122901203,42,1,"대상인 적의 타깃에 {0} 물리 데미지","물리 데미지 +{0}",1,18.75,1.5,2160,18.75,1,0.0,1,1
0.0,0,0.0,0,1,0.0,0,122901204,42,1,"대상인 적의 타깃이 크리티컬 공격을 받았을 때 데미지 13% 증가","",141,13.0,0.0,2160,1.0,1,12.0,1,10
0.0,0,0.0,1,0,0.0,0,122901205,7,1,"자신의 TP {0} 회복","",1,0.0,0.0,0,350.0,2,0.0,1,16
0.0,0,0.0,1,0,0.0,0,122901206,3,1,"","",0,0.0,0.0,2160,0.0,1,0.0,1,94
0.0,0,0.0,0,0,0.0,0,122901207,1,1,"","",0,0.0,0.0,2160,0.0,1,0.0,1,94
0.0,0,0.0,0,1,0.0,1,122901208,42,1,"대상인 적이 멀티 타깃인 경우 물리 공격력 {0} 감소","물리 공격력 감소 +{0}",11,18.0,18.0,2160,1.0,1,12.0,1,10
0.0,0,0.0,0,1,0.0,1,122901209,42,1,"대상인 적이 멀티 타깃인 경우 마법 공격력 {0} 감소","마법 공격력 감소 +{0}",31,18.0,18.0,2160,1.0,1,12.0,1,10
0.0,0,0.0,0,0,0.0,0,122950101,0,0,"자신의 물리 공격력 {0} 증가","물리 공격력 증가 +{0}",2,15.0,15.0,0,1.0,0,1.0,1,90
0.0,0,0.0,0,0,0.0,0,122951101,0,0,"자신의 물리 공격력 {0} 증가","물리 공격력 증가 +{0}",2,240.0,15.0,0,1.0,0,1.0,1,90
0.0,0,0.0,99,1,0.0,1,123000101,3,3,"아군 전체의 물리 방어력 {0} 증가","물리 방어력 증가 +{0}",20,1.2,1.2,2160,1.0,2,18.0,1,10
0.0,0,0.0,99,1,0.0,1,123000102,3,3,"아군 전체의 마법 방어력 {0} 증가","마법 방어력 증가 +{0}",40,1.2,1.2,2160,1.0,2,18.0,1,10
10.5,0,0.0,99,1,0.0,0,123000103,3,3,"매초 HP {0} 회복","회복량 +{0}",2,1.6,0.08,2160,1.6,2,0.0,1,48
0.0,0,0.0,99,0,0.0,0,123000104,3,3,"{0} 데미지만큼의 물리 / 마법 무효 배리어를 전개","무효 데미지량 +{0}",5,45.0,90.0,2160,45.0,2,0.0,1,6
0.0,0,0.0,1,0,0.0,0,123000201,5,3,"아군 하나의 HP {0} 회복","HP 회복량 +{0}",2,5.0,5.0,2160,1.0,2,1.0,1,4
0.0,0,0.0,1,0,0.0,0,123000202,1,3,"아군 하나가 받는 물리 데미지 {0}％ 컷","",1,0.0,12.0,2160,15.0,2,0.0,1,72
0.0,0,0.0,1,0,0.0,0,123000203,1,3,"아군 하나가 받는 마법 데미지 {0}％ 컷","",2,0.0,12.0,2160,15.0,2,0.0,1,72
0.0,0,0.0,99,123000302,0.0,0,123000301,3,3,"","",1900,0.0,0.0,2160,1.0,2,0.0,1,23
0.0,0,0.0,0,1,0.0,1,123000302,1,3,"배리어를 전개한 아군의 물리 공격력 {0} 증가","물리 공격력 증가 +{0}",10,52.0,52.0,2160,1.0,2,18.0,1,10
0.0,0,0.0,0,1,0.0,1,123000303,1,3,"배리어를 전개한 아군의 마법 공격력 {0} 증가","마법 공격력 증가 +{0}",30,52.0,52.0,2160,1.0,2,18.0,1,10
0.0,0,0.0,0,0,0.0,0,123000304,1,3,"배리어를 전개한 아군의 TP {0} 회복","",1,0.0,0.0,2160,200.0,2,0.0,1,16
208.0,0,0.0,1,2,0.0,0,123000305,7,3,"","",123000302,0.1,0.0,0,8.0,2,208.0,1,26
208.0,0,0.0,1,2,0.0,0,123000306,7,3,"","",123000303,0.1,0.0,0,8.0,2,208.0,1,26
0.0,0,0.0,99,1,0.0,1,123010101,3,3,"아군 전체의 물리 방어력을 초기값의 {0}% 증가","",20,15.0,0.0,2160,2.0,2,12.0,1,10
0.0,0,0.0,99,1,0.0,1,123010102,3,3,"아군 전체의 마법 방어력을 초기값의 {0}% 증가","",40,15.0,0.0,2160,2.0,2,12.0,1,10
0.0,0,0.0,0,0,0.0,0,123050101,0,0,"자신의 마법 공격력 {0} 증가","마법 공격력 증가 +{0}",4,15.0,15.0,0,1.0,0,1.0,1,90
0.0,0,0.0,0,0,0.0,0,123051101,0,0,"자신의 마법 공격력 {0} 증가","마법 공격력 증가 +{0}",4,240.0,15.0,0,1.0,0,1.0,1,90
0.0,0,0.0,99,0,0.0,0,123100101,3,1,"범위 내 적에게 {0}의 마법 데미지","마법 데미지 +{0}",2,35.0,2.8,1000,35.0,1,0.0,1,1
0.0,0,0.0,99,1,0.0,1,123100102,3,3,"아군 전체의 마법 공격력 {0} 증가","마법 공격력 증가 +{0}",30,18.0,18.0,2160,1.0,2,18.0,1,10
0.0,0,0.0,99,0,0.0,0,123100201,3,1,"범위 내 적에게 {0}의 마법 데미지","마법 데미지 +{0}",2,15.0,1.2,1000,15.0,1,0.0,1,1
0.0,0,0.0,99,1,0.0,1,123100202,3,3,"아군 전체의 마법 공격력 {0} 증가","마법 공격력 증가 +{0}",30,18.0,18.0,2160,1.0,2,12.0,1,10
0.0,0,0.0,99,1,0.0,1,123100203,3,3,"아군 전체의 마법 크리티컬 {0} 증가","",70,100.0,0.0,2160,1.0,2,12.0,1,10
180.0,0,0.0,99,118,0.0,1,123100301,3,3,"데미지를 받았을 때, TP를 100 회복하고 소실하는 【폭신폭신 양털】을 아군 전체에 하나 부여","",1,0.0,1.0,2160,100.0,2,2.0,1,97
0.0,0,0.0,99,0,0.0,0,123100302,3,3,"아군 전체의 HP {0} 회복","HP 회복량 +{0}",2,4.0,4.0,2160,1.0,2,0.3,1,4
0.0,0,0.0,1,0,0.0,0,123100303,7,1,"자신의 TP {0} 회복","TP 회복량 +{0}",1,0.0,1.0,0,250.0,2,0.0,1,16
0.0,0,0.0,99,0,0.0,0,123101201,3,1,"범위 내 적에게 {0}의 마법 데미지","마법 데미지 +{0}",2,35.0,2.8,1000,35.0,1,0.0,1,1
0.0,0,0.0,99,1,0.0,1,123101202,3,3,"아군 전체의 마법 공격력 {0} 증가","마법 공격력 증가 +{0}",30,24.0,24.0,2160,1.0,2,12.0,1,10
0.0,0,0.0,99,1,0.0,1,123101203,3,3,"아군 전체의 마법 크리티컬 {0} 증가","",70,120.0,0.0,2160,1.0,2,12.0,1,10
0.0,0,0.0,99,1,0.0,0,123101204,3,3,"아군 전체의 마법 공격 크리티컬 시 데미지 5％ 증가","",120,5.0,0.0,2160,2.0,2,12.0,1,10
0.0,0,0.0,0,0,0.0,0,123150101,0,0,"자신의 마법 공격력 {0} 증가","마법 공격력 증가 +{0}",4,15.0,15.0,0,1.0,0,1.0,1,90
0.0,0,0.0,0,0,0.0,0,123151101,0,0,"자신의 마법 공격력 {0} 증가","마법 공격력 증가 +{0}",4,240.0,15.0,0,1.0,0,1.0,1,90
0.0,0,0.0,99,0,0.0,0,123200101,3,1,"범위 내 적에게 {0}의 물리 데미지","물리 데미지 +{0}",1,50.0,4.0,700,50.0,1,0.0,1,1
0.0,0,0.0,99,1,0.0,1,123200102,3,2,"범위 내 아군의 물리 공격력 {0} 증가","물리 공격력 증가 +{0}",10,32.0,32.0,150,1.0,2,18.0,1,10
0.0,0,0.0,99,0,0.0,0,123200201,3,1,"범위 내 적에게 {0}의 물리 데미지","물리 데미지 +{0}",1,37.5,3.0,700,37.5,1,0.0,1,1
0.0,0,0.0,99,1,0.0,1,123200301,3,2,"범위 내 아군의 물리 공격력 {0} 증가","물리 공격력 증가 +{0}",10,16.0,16.0,150,1.0,2,180.0,1,10
0.0,0,0.0,99,1,0.0,1,123200302,3,2,"범위 내 아군의 물리 크리티컬 {0} 증가","",60,80.0,0.0,150,1.0,2,180.0,1,10
0.0,0,0.0,99,0,0.0,0,123201201,3,1,"범위 내 적에게 {0}의 물리 데미지","물리 데미지 +{0}",1,40.0,3.2,700,40.0,1,0.0,1,1
0.0,0,0.0,99,1,0.0,1,123201202,3,2,"범위 내 아군의 물리 공격력 {0} 증가","물리 공격력 증가 +{0}",10,28.0,28.0,150,1.0,2,12.0,1,10
0.0,0,0.0,99,1,0.0,1,123201203,3,2,"범위 내 아군의 물리 크리티컬 {0} 증가","",60,120.0,0.0,150,1.0,2,12.0,1,10
0.0,0,0.0,0,0,0.0,0,123250101,0,0,"자신의 물리 공격력 {0} 증가","물리 공격력 증가 +{0}",2,15.0,15.0,0,1.0,0,1.0,1,90
0.0,0,0.0,0,0,0.0,0,123251101,0,0,"자신의 물리 공격력 {0} 증가","물리 공격력 증가 +{0}",2,240.0,15.0,0,1.0,0,1.0,1,90
0.0,0,0.0,99,0,0.0,0,123300101,3,3,"적 전체에 {0} 물리 데미지","물리 데미지 +{0}",1,42.5,3.4,2160,42.5,1,0.0,1,1
0.0,0,0.0,1,0,0.0,0,123300102,7,1,"일정 시간 동안 무적 상태가 된다","",1,0.0,0.0,0,3.0,2,0.0,1,21
0.0,0,0.0,1,123300104,0.0,0,123300103,7,0,"","",1,0.0,3.0,0,0.0,0,0.0,1,18
0.0,0,0.0,1,0,0.0,0,123300104,7,1,"","",1,0.0,0.0,0,0.0,2,0.0,1,21
0.0,0,0.0,1,0,0.0,0,123300105,7,1,"적 전체를 도발한다","",1,0.0,0.0,0,3.0,2,0.0,1,20
0.0,0,0.0,1,0,0.0,0,123300201,12,2,"적 1명에게 {0}의 물리 데미지","물리 데미지 +{0}",1,21.25,1.7,2160,21.25,1,0.0,1,1
0.0,0,0.0,1,0,0.0,0,123300202,1,2,"적 1명의 TP {0} 감소","TP 데미지 +{0}",2,0.0,0.0,2160,200.0,1,0.0,1,16
0.0,0,0.0,99,0,0.0,0,123300301,3,2,"적 전체의 물리 공격력 {0} 감소","물리 공격력 감소 +{0}",11,20.0,20.0,2160,1.0,1,12.0,1,10
0.0,0,0.0,99,0,0.0,0,123300302,3,2,"적 전체의 물리 크리티컬 {0} 감소","",61,60.0,0.0,2160,1.0,1,12.0,1,10
0.0,0,0.0,99,0,0.0,0,123300303,3,2,"적 전체의 TP 상승 {0} 감소","",81,30.0,0.0,2160,1.0,1,12.0,1,10
0.0,0,0.0,99,0,0.0,0,123301201,3,3,"","",0,0.0,0.0,2160,0.0,1,0.0,1,92
0.0,0,0.0,1,0,0.0,0,123301202,12,3,"","",1,0.0,0.0,2160,0.0,1,0.0,1,7
0.0,0,0.0,99,0,0.0,0,123301203,3,2,"범위 내 적에게 {0}의 물리 데미지","물리 데미지 +{0}",1,27.5,2.2,250,27.5,1,0.0,1,1
0.0,0,0.0,99,0,0.0,0,123301204,1,2,"범위 내 적의 TP {0} 감소","TP 데미지 +{0}",2,0.0,0.0,250,200.0,1,0.0,1,16
0.0,0,0.0,99,0,0.0,0,123301205,3,2,"범위 내 적의 행동 속도를 일정 시간 동안 감소시킨다","행동 속도 저하 확정 성공 Lv +1",1,0.0,12.0,250,0.6,1,0.0,1,8
0.0,0,0.0,0,0,0.0,0,123350101,0,0,"자신의 물리 공격력 {0} 증가","물리 공격력 증가 +{0}",2,15.0,15.0,0,1.0,0,1.0,1,90
0.0,0,0.0,0,0,0.0,0,123351101,0,0,"자신의 물리 공격력 {0} 증가","물리 공격력 증가 +{0}",2,240.0,15.0,0,1.0,0,1.0,1,90
0.0,0,0.0,99,0,0.0,0,123500101,3,3,"적 전체에 {0} 물리 데미지","물리 데미지 +{0}",1,25.0,2.0,2160,25.0,1,0.0,1,1
0.0,0,0.0,99,1,0.0,0,123500102,3,3,"적 전체의 마법 공격력 {0} 감소","마법 공격력 감소 +{0}",31,20.0,20.0,2160,1.0,1,18.0,1,10
0.0,0,0.0,1,123500202,0.0,123500203,123500201,16,2,"","",1300,0.0,0.0,2160,0.0,1,0.0,1,23
0.0,0,0.0,1,0,0.0,0,123500202,16,2,"대상이 물리 공격을 하는 적인 경우 {0}의 물리 데미지","물리 데미지 +{0}",1,30.0,2.4,2160,30.0,1,0.0,1,1
0.0,0,0.0,1,0,0.0,0,123500203,16,2,"대상이 마법 공격을 하는 적인 경우 {0}의 물리 데미지","물리 데미지 +{0}",1,45.0,3.6,2160,45.0,1,0.0,1,1
0.0,0,0.0,1,1,0.0,0,123500204,16,2,"대상이 마법 공격을 하는 적인 경우 마법 공격력 {0} 감소","마법 공격력 감소 +{0}",31,20.0,20.0,2160,1.0,1,12.0,1,10
0.0,0,0.0,1,0,0.0,0,123500301,16,2,"적 1명의 TP {0} 감소","",2,0.0,0.0,2160,150.0,1,0.0,1,16
0.0,0,0.0,1,1,0.0,0,123500302,16,2,"적 1명의 마법 공격력 {0} 감소","마법 공격력 감소 +{0}",31,25.0,25.0,2160,1.0,1,12.0,1,10
0.0,0,0.0,1,0,0.0,0,123500303,16,2,"적 1명을 일정 시간 동안 행동 불능으로 만든다","스턴 확정 성공 Lv +1",7,0.0,3.0,2160,0.0,1,0.0,1,8
0.0,0,0.0,1,123501202,0.0,123501203,123501201,16,2,"","",1300,0.0,0.0,2160,0.0,1,0.0,1,23
0.0,0,0.0,1,0,0.0,0,123501202,16,2,"대상이 물리 공격을 하는 적인 경우 {0}의 물리 데미지","물리 데미지 +{0}",1,33.75,2.7,2160,33.75,1,0.0,1,1
0.0,0,0.0,1,0,0.0,0,123501203,16,2,"대상이 마법 공격을 하는 적인 경우 {0}의 물리 데미지","물리 데미지 +{0}",1,50.625,4.05,2160,50.625,1,0.0,1,1
0.0,0,0.0,1,1,0.0,0,123501204,16,2,"대상이 마법 공격을 하는 적인 경우 마법 공격력 {0} 감소","마법 공격력 감소 +{0}",31,20.0,20.0,2160,1.0,1,12.0,1,10
0.0,0,0.0,1,0,0.0,0,123501205,16,2,"대상이 마법 공격을 하는 적인 경우 일정 시간 행동 불능으로 만든다","스턴 확정 성공 Lv +1",7,0.0,1.0,2160,0.0,1,0.0,1,8
0.0,0,0.0,0,0,0.0,0,123550101,0,0,"자신의 물리 공격력 {0} 증가","물리 공격력 증가 +{0}",2,15.0,15.0,0,1.0,0,1.0,1,90
0.0,0,0.0,0,0,0.0,0,123551101,0,0,"자신의 물리 공격력 {0} 증가","물리 공격력 증가 +{0}",2,240.0,15.0,0,1.0,0,1.0,1,90
0.0,0,0.0,1,0,0.0,0,123600101,3,3,"적 1명에게 {0}의 물리 데미지","물리 데미지 +{0}",1,45.0,3.6,2160,45.0,1,0.0,1,1
120.0,0,0.0,1,2,0.0,0,123600102,7,1,"","",123600104,0.001,0.001,0,7.0,2,120.0,1,26
120.0,0,0.0,1,2,0.0,0,123600103,7,1,"","",123600105,0.001,0.001,0,7.0,2,120.0,1,26
0.0,0,0.0,1,1,0.0,0,123600104,7,3,"자신의 물리 공격력 {0} 증가","물리 공격력 증가 +{0}",10,20.0,20.0,2160,1.0,2,18.0,1,10
0.0,0,0.0,1,1,0.0,0,123600105,43,3,"자신을 제외한 물리 공격력이 가장 높은 아군 하나의 물리 공격력 {0} 증가","물리 공격력 증가 +{0}",10,20.0,20.0,2160,1.0,2,18.0,1,10
0.0,0,0.0,1,1,0.0,0,123600201,7,3,"자신의 물리 공격력 {0} 증가","물리 공격력 증가 +{0}",10,20.0,20.0,2160,1.0,2,12.0,1,10
0.0,0,0.0,1,0,0.0,0,123600202,3,3,"적 1명에게 {0}의 물리 데미지","물리 데미지 +{0}",1,30.0,2.4,2160,30.0,1,0.0,1,1
0.0,0,0.0,1,0,0.0,0,123600203,7,1,"자신의 TP {0} 회복","",1,0.0,0.0,0,100.0,2,0.0,1,16
0.0,0,0.0,1,1,0.0,0,123600301,7,3,"자신의 물리 공격력 {0} 증가","물리 공격력 증가 +{0}",10,50.0,50.0,2160,1.0,2,180.0,1,10
0.0,0,0.0,1,1,0.0,0,123600302,7,3,"자신의 물리 크리티컬 250 증가","",60,250.0,0.0,2160,1.0,2,180.0,1,10
0.0,0,0.0,1,1,0.0,0,123600303,43,3,"자신을 제외한 물리 공격력이 가장 높은 아군 하나의 물리 공격력 {0} 증가","물리 공격력 증가 +{0}",10,50.0,50.0,2160,1.0,2,180.0,1,10
0.0,0,0.0,1,1,0.0,0,123600304,43,3,"자신을 제외한 물리 공격력이 가장 높은 아군 하나의 물리 크리티컬 250 증가","",60,250.0,0.0,2160,1.0,2,180.0,1,10
0.0,0,0.0,1,1,0.0,0,123601201,7,3,"자신의 물리 공격력 {0} 증가","물리 공격력 증가 +{0}",10,20.0,20.0,2160,1.0,2,12.0,1,10
0.0,0,0.0,1,0,0.0,0,123601202,3,3,"적 1명에게 {0}의 물리 데미지","물리 데미지 +{0}",1,30.0,2.4,2160,30.0,1,0.0,1,1
0.0,0,0.0,1,1,0.0,0,123601203,3,3,"적 1명의 크리티컬 공격을 받았을 때 데미지 5％ 증가","",141,5.0,0.0,2160,1.0,1,12.0,1,10
0.0,0,0.0,1,0,0.0,0,123601204,7,1,"자신의 TP {0} 회복","",1,0.0,0.0,0,200.0,2,0.0,1,16
0.0,0,0.0,0,0,0.0,0,123650101,0,0,"자신의 물리 공격력 {0} 증가","물리 공격력 증가 +{0}",2,15.0,15.0,0,1.0,0,1.0,1,90
0.0,0,0.0,0,0,0.0,0,123651101,0,0,"자신의 물리 공격력 {0} 증가","물리 공격력 증가 +{0}",2,240.0,15.0,0,1.0,0,1.0,1,90
0.0,0,0.0,1,0,0.0,0,123700101,6,3,"","",1,0.0,0.0,2160,0.0,1,0.0,1,7
0.0,0,0.0,99,0,0.0,0,123700102,3,2,"범위 내 적에게 {0}의 마법 데미지","마법 데미지 +{0}",2,31.25,2.5,300,31.25,1,0.0,1,1
0.0,0,0.0,99,1,0.0,0,123700103,1,2,"","",123700104,9.0,9.0,300,4.0,1,0.0,1,26
0.0,0,0.0,99,0,0.0,0,123700104,1,2,"{0} 데미지를 주는 화상 상태를 부여한다","화상 1초당 데미지량+{0}",2,3.0,6.5,300,3.0,1,0.0,1,9
8.5,0,0.0,1,0,300.0,0,123700201,6,2,"매초 {0}의 마법 데미지를 주는 데미지 필드를 전개한다","1초당 데미지량 +{0}",4,12.0,0.8,2160,12.0,1,0.0,1,36
0.0,0,0.0,1,0,0.0,0,123700301,6,3,"","",1,0.0,0.0,2160,0.0,1,0.0,1,7
0.0,0,0.0,99,1,0.0,0,123700302,3,2,"범위 내 적의 HP 회복량 80％ 감소","",1,12.0,0.0,300,0.8,1,0.0,1,59
0.0,0,0.0,99,1,0.0,0,123700303,3,2,"범위 내 적의 마법 방어력 {0} 감소","마법 방어력 감소 +{0}",41,0.6,0.6,300,1.0,1,12.0,1,10
12.5,0,0.0,1,0,410.0,0,123701201,6,2,"매초 {0}의 마법 데미지를 주는 데미지 필드를 전개한다","1초당 데미지량 +{0}",4,27.0,1.8,2160,27.0,1,0.0,1,36
0.0,0,0.0,1,0,0.0,0,123701202,6,3,"","",1,0.0,0.0,2160,0.0,1,0.0,1,7
0.0,0,0.0,99,0,0.0,0,123701203,1,2,"범위 내 적의 TP 상승 {0} 감소","",81,25.0,0.0,300,1.0,1,12.0,1,10
0.0,0,0.0,0,0,0.0,0,123750101,0,0,"자신의 마법 공격력 {0} 증가","마법 공격력 증가 +{0}",4,15.0,15.0,0,1.0,0,1.0,1,90
0.0,0,0.0,0,0,0.0,0,123751101,0,0,"자신의 마법 공격력 {0} 증가","마법 공격력 증가 +{0}",4,240.0,15.0,0,1.0,0,1.0,1,90
0.0,0,0.0,1,0,0.0,0,123800101,3,3,"","",1,0.0,0.0,2160,0.0,1,0.0,1,7
1.0,0,0.0,99,0,0.0,0,123800102,3,2,"범위 내 적에게 {0}의 물리 데미지","물리 데미지 +{0}",3,47.5,3.8,450,47.5,1,0.0,1,1
0.0,0,0.0,1,123800202,0.0,0,123800201,3,1,"","",5,2200.0,0.0,4000,100.0,1,0.0,1,2
1.0,0,0.0,1,0,0.0,0,123800202,3,1,"적 1명에게 {0}의 물리 데미지","물리 데미지 +{0}",1,22.5,1.8,2160,22.5,1,0.0,1,1
0.0,0,0.0,1,0,0.0,0,123800203,3,1,"","",3,0.0,1000.0,2160,300.0,1,0.0,1,3
1.0,0,0.0,99,0,0.0,0,123800204,3,2,"범위 내 적에게 {0}의 물리 데미지","물리 데미지 +{0}",1,27.5,2.2,450,27.5,1,0.0,1,1
0.0,0,0.0,1,1,0.0,0,123800301,7,3,"자신의 물리 공격력 {0} 증가","물리 공격력 증가 +{0}",10,30.0,30.0,-1,1.0,2,180.0,1,10
0.0,0,0.0,1,0,0.0,0,123800302,7,1,"일정 시간 모든 물리 공격을 회피한다","",2,0.0,0.0,0,6.0,2,0.0,1,21
0.0,0,0.0,1,123801202,0.0,0,123801201,3,1,"","",5,2200.0,0.0,4000,100.0,1,0.0,1,2
1.0,0,0.0,1,0,0.0,0,123801202,3,1,"적 1명에게 {0}의 물리 데미지","물리 데미지 +{0}",3,27.5,2.2,2160,27.5,1,0.0,1,1
0.0,0,0.0,1,0,0.0,0,123801203,3,1,"","",3,0.0,1000.0,2160,300.0,1,0.0,1,3
1.0,0,0.0,99,0,0.0,0,123801204,3,2,"범위 내 적에게 {0}의 물리 데미지","물리 데미지 +{0}",3,30.0,2.4,450,30.0,1,0.0,1,1
0.0,0,0.0,1,0,0.0,0,123801205,7,3,"자신의 TP {0} 회복","",1,0.0,0.0,2160,60.0,2,0.0,1,16
0.0,0,0.0,0,0,0.0,0,123850101,0,0,"자신의 물리 공격력 {0} 증가","물리 공격력 증가 +{0}",2,15.0,15.0,0,1.0,0,1.0,1,90
0.0,0,0.0,0,0,0.0,0,123851101,0,0,"자신의 물리 공격력 {0} 증가","물리 공격력 증가 +{0}",2,240.0,15.0,0,1.0,0,1.0,1,90
0.0,0,0.0,1,1,0.0,0,123900101,7,1,"","",123900103,15.0,0.0,0,1.0,2,0.0,1,26
0.0,0,0.0,1,0,0.0,0,123900102,3,1,"적 1명에게 {0}의 물리 데미지","물리 데미지 +{0}",1,112.5,9.0,2160,112.5,1,0.0,1,1
0.0,0,0.0,1,0,0.0,0,123900103,3,1,"적 1명에게 자신의 HP가 낮을수록 데미지가 증가하는 물리 데미지","",1,0.0,1.0,2160,0.0,1,0.0,1,1
0.0,0,0.0,99,1,0.0,0,123900104,3,3,"아군 전체의 물리 공격력 {0} 증가","물리 공격력 증가 +{0}",10,28.0,28.0,2160,1.0,2,18.0,1,10
0.0,0,0.0,1,0,0.0,0,123900105,7,1,"자신을 일정 시간 행동 불능으로 만듦","",7,0.0,2.0,-1,0.0,2,0.0,1,8
0.0,0,0.0,1,0,0.0,0,123900106,3,3,"","",1,0.0,0.0,2160,150.0,1,0.0,1,2
0.0,0,0.0,1,1,0.0,0,123900201,7,1,"","",123900202,7.5,0.0,0,1.0,2,0.0,1,26
0.0,0,0.0,1,0,0.0,0,123900202,3,1,"적 1명에게 {0}의 물리 데미지","물리 데미지 +{0}",1,22.5,1.8,2160,22.5,1,0.0,1,1
0.0,0,0.0,1,1,0.0,0,123900203,3,1,"적 1명의 물리 방어력 {0} 감소","물리 방어력 감소 +{0}",21,0.7,0.7,2160,1.0,1,12.0,1,10
0.0,0,0.0,1,1,0.0,0,123900301,7,1,"자신의 물리 공격력 {0} 증가","물리 공격력 증가 +{0}",10,30.0,30.0,0,1.0,2,180.0,1,10
0.0,0,0.0,1,1,0.0,0,123900302,7,1,"자신의 물리 방어력 {0} 증가","물리 방어력 증가 +{0}",20,0.6,0.6,0,1.0,2,180.0,1,10
0.0,0,0.0,1,1,0.0,0,123900303,7,1,"","",123900304,1.3,0.0,0,1.0,2,0.0,1,26
0.0,0,0.0,1,0,0.0,0,123900304,7,1,"{0} 데미지만큼의 물리 / 마법 무효 배리어를 전개","무효 데미지량 +{0}",5,90.0,18.0,0,90.0,2,0.0,1,6
0.0,0,0.0,1,1,0.0,0,123901201,7,3,"자신의 물리 공격력 {0} 증가","물리 공격력 증가 +{0}",10,20.0,20.0,-1,1.0,2,18.0,1,10
0.0,0,0.0,1,1,0.0,0,123901202,7,3,"자신의 물리 크리티컬 {0} 증가","",60,80.0,0.0,-1,1.0,2,18.0,1,10
0.0,0,0.0,1,1,0.0,0,123901203,7,1,"","",123901204,10.0,0.0,0,1.0,2,0.0,1,26
0.0,0,0.0,1,0,0.0,0,123901204,3,1,"적 1명에게 {0}의 물리 데미지","물리 데미지 +{0}",1,22.5,1.8,2160,22.5,1,0.0,1,1
0.0,0,0.0,1,1,0.0,0,123901205,3,1,"적 1명의 물리 방어력 {0} 감소","물리 방어력 감소 +{0}",21,0.7,0.7,2160,1.0,1,12.0,1,10
0.0,0,0.0,0,0,0.0,0,123950101,0,0,"자신의 물리 공격력 {0} 증가","물리 공격력 증가 +{0}",2,15.0,15.0,0,1.0,0,1.0,1,90
0.0,0,0.0,0,0,0.0,0,123951101,0,0,"자신의 물리 공격력 {0} 증가","물리 공격력 증가 +{0}",2,240.0,15.0,0,1.0,0,1.0,1,90
0.0,0,0.0,1,0,0.0,0,124000101,3,1,"적 1명에게 {0}의 마법 데미지","마법 데미지 +{0}",2,75.0,6.0,2160,75.0,1,0.0,1,1
64.0,0,0.0,99,2,0.0,0,124000102,3,3,"","",124000103,0.00044,0.00044,2160,8.0,2,64.0,1,26
0.0,0,0.0,99,1,0.0,0,124000103,3,3,"아군 전체의 마법 공격력 {0} 증가","마법 공격력 증가 +{0}",30,16.0,16.0,2160,1.0,2,18.0,1,10
0.0,0,0.0,1,0,0.0,0,124000201,3,1,"적 1명에게 {0}의 마법 데미지","마법 데미지 +{0}",2,37.5,3.0,2160,37.5,1,0.0,1,1
32.0,0,0.0,99,2,0.0,0,124000202,3,3,"","",124000203,0.00022,0.00022,2160,8.0,2,32.0,1,26
0.0,0,0.0,99,1,0.0,0,124000203,3,3,"아군 전체의 마법 공격력 {0} 증가","마법 공격력 증가 +{0}",30,8.0,8.0,2160,1.0,2,12.0,1,10
0.0,0,0.0,99,1,0.0,0,124000301,3,3,"아군 전체의 마법 공격력 {0} 증가","마법 공격력 증가 +{0}",30,30.0,30.0,2160,1.0,2,180.0,1,10
0.0,0,0.0,99,1,0.0,0,124000302,3,3,"아군 전체의 마법 크리티컬 {0} 증가","",70,200.0,0.0,2160,1.0,2,180.0,1,10
0.0,0,0.0,1,1,0.0,0,124000303,7,3,"자신의 TP 상승 {0} 증가","",80,15.0,0.0,-1,1.0,2,180.0,1,10
0.0,0,0.0,1,0,0.0,0,124001201,3,1,"적 1명에게 {0}의 마법 데미지","마법 데미지 +{0}",2,37.5,3.0,2160,37.5,1,0.0,1,1
32.0,0,0.0,1,2,0.0,0,124001202,7,3,"","",124001203,0.00022,0.00022,2160,8.0,2,32.0,1,26
0.0,0,0.0,99,1,0.0,0,124001203,3,3,"아군 전체의 마법 공격력 {0} 증가","마법 공격력 증가 +{0}",30,8.0,8.0,2160,1.0,2,12.0,1,10
0.0,0,0.0,1,2,0.0,0,124001204,7,3,"","",124001205,2.5e-05,0.0,2160,8.0,2,4.0,1,26
