magic_def,magic_penetrate,resist_variation_id,physical_penetrate,wave_hp_recovery,main_skill_lv_4,unit_id,dodge,magic_str,main_skill_lv_6,energy_reduce_rate,ex_skill_lv_3,energy_recovery_rate,main_skill_lv_3,physical_critical,life_steal,magic_critical,level,enemy_id,main_skill_lv_10,main_skill_lv_9,atk,ex_skill_lv_1,def,hp_recovery_rate,ex_skill_lv_4,union_burst_level,resist_status_id,wave_energy_recovery,main_skill_lv_1,rarity,accuracy,ex_skill_lv_5,main_skill_lv_8,main_skill_lv_5,main_skill_lv_7,hp,main_skill_lv_2,ex_skill_lv_2,promotion_level
5,0,0,0,0,5,200900,1,0,5,0,5,30,5,10,0,10,5,620090005,5,5,78,5,8,0,5,5,200000001,0,5,1,0,5,5,5,5,527,5,5,1
7,0,0,0,0,6,200900,1,0,6,0,6,30,6,10,0,10,6,620090006,6,6,96,6,8,0,6,6,200000001,0,6,1,0,6,6,6,6,617,6,6,1
8,0,0,0,0,7,200900,1,0,7,0,7,30,7,10,0,10,7,620090007,7,7,137,7,9,0,7,7,200000001,0,7,1,0,7,7,7,7,861,7,7,1
9,0,0,0,0,8,200900,1,0,8,0,8,30,8,10,0,10,8,620090008,8,8,157,8,9,0,8,8,200000001,0,8,1,0,8,8,8,8,1054,8,8,1
9,0,0,0,0,9,200900,1,0,9,0,9,30,9,10,0,10,9,620090009,9,9,168,9,10,0,9,9,200000001,0,9,1,0,9,9,9,9,1080,9,9,1
10,0,0,0,0,10,200900,1,0,10,0,10,30,10,10,0,10,10,620090010,10,10,169,10,11,0,10,10,200000001,0,10,1,0,10,10,10,10,1106,10,10,1
10,0,0,0,0,11,200900,1,0,11,0,11,30,11,10,0,10,11,620090011,11,11,169,11,11,0,11,11,200000001,0,11,1,0,11,11,11,11,1132,11,11,1
12,0,0,0,0,12,200900,1,0,12,0,12,30,12,10,0,10,12,620090012,12,12,170,12,13,0,12,12,200000001,0,12,1,0,12,12,12,12,1158,12,12,1
14,0,0,0,0,13,200900,1,0,13,0,13,30,13,10,0,10,13,620090013,13,13,170,13,15,0,13,13,200000001,0,13,1,0,13,13,13,13,1182,13,13,1
15,0,0,0,0,14,200900,1,0,14,0,14,30,14,10,0,10,14,620090014,14,14,186,14,16,0,14,14,200000001,0,14,1,0,14,14,14,14,1366,14,14,1
15,0,0,0,0,15,200900,1,0,15,0,15,30,15,10,0,10,15,620090015,15,15,202,15,16,0,15,15,200000001,0,15,1,0,15,15,15,15,1551,15,15,1
17,0,0,0,0,16,200900,1,0,16,0,16,30,16,10,0,10,16,620090016,16,16,218,16,16,0,16,16,200000001,0,16,1,0,16,16,16,16,1735,16,16,1
18,0,0,0,0,17,200900,1,0,17,0,17,30,17,10,0,10,17,620090017,17,17,233,17,19,0,17,17,200000001,0,17,1,0,17,17,17,17,1919,17,17,1
20,0,0,0,0,18,200900,1,0,18,0,18,30,18,10,0,10,18,620090018,18,18,249,18,20,0,18,18,200000001,0,18,1,0,18,18,18,18,2104,18,18,1
20,0,0,0,0,19,200900,1,0,19,0,19,30,19,10,0,10,19,620090019,19,19,265,19,20,0,19,19,200000001,0,19,1,0,19,19,19,19,2288,19,19,1
21,0,0,0,0,20,200900,1,0,20,0,20,30,20,10,0,10,20,620090020,20,20,281,20,22,0,20,20,200000001,0,20,1,0,20,20,20,20,2472,20,20,1
21,0,0,0,0,21,200900,1,0,21,0,21,30,21,10,0,10,21,620090021,21,21,289,21,22,0,21,21,200000001,0,21,1,0,21,21,21,21,2608,21,21,1
21,0,0,0,0,22,200900,1,0,22,0,22,30,22,10,0,10,22,620090022,22,22,298,22,22,0,22,22,200000001,0,22,1,0,22,22,22,22,2743,22,22,1
21,0,0,0,0,23,200900,1,0,23,0,23,30,23,10,0,10,23,620090023,23,23,307,23,22,0,23,23,200000001,0,23,1,0,23,23,23,23,2878,23,23,1
34,0,0,0,0,24,200900,1,0,24,0,24,30,24,10,0,10,24,620090024,24,24,355,24,33,0,24,24,200000001,0,24,1,0,24,24,24,24,2859,24,24,1
34,0,0,0,0,25,200900,1,0,25,0,25,30,25,10,0,10,25,620090025,25,25,373,25,33,0,25,25,200000001,0,25,1,0,25,25,25,25,3103,25,25,1
34,0,0,0,0,26,200900,1,0,26,0,26,30,26,10,0,10,26,620090026,26,26,391,26,34,0,26,26,200000001,0,26,1,0,26,26,26,26,3345,26,26,1
35,0,0,0,0,27,200900,1,0,27,0,27,30,27,10,0,10,27,620090027,27,27,410,27,34,0,27,27,200000001,0,27,1,0,27,27,27,27,3588,27,27,1
35,0,0,0,0,28,200900,1,0,28,0,28,30,28,10,0,10,28,620090028,28,28,427,28,34,0,28,28,200000001,0,28,1,0,28,28,28,28,3832,28,28,1
35,0,0,0,0,29,200900,1,0,29,0,29,30,29,10,0,10,29,620090029,29,29,446,29,35,0,29,29,200000001,0,29,1,0,29,29,29,29,4074,29,29,1
35,0,0,0,0,30,200900,1,0,30,0,30,30,30,10,0,10,30,620090030,30,30,463,30,35,0,30,30,200000001,0,30,1,0,30,30,30,30,4317,30,30,1
36,0,0,0,0,31,200900,1,0,31,0,31,30,31,10,0,10,31,620090031,31,31,501,31,37,0,31,31,200000001,0,31,1,0,31,31,31,31,5144,31,31,1
39,0,0,0,0,32,200900,1,0,32,0,32,30,32,10,0,10,32,620090032,32,32,538,32,40,0,32,32,200000001,0,32,1,0,32,32,32,32,5969,32,32,1
41,0,0,0,0,33,200900,1,0,33,0,33,30,33,10,0,10,33,620090033,33,33,575,33,41,0,33,33,200000001,0,33,1,0,33,33,33,33,6796,33,33,1
42,0,0,0,0,34,200900,1,0,34,0,34,30,34,10,0,10,34,620090034,34,34,613,34,42,0,34,34,200000001,0,34,1,0,34,34,34,34,7623,34,34,1
45,0,0,0,0,35,200900,1,0,35,0,35,30,35,10,0,10,35,620090035,35,35,651,35,44,0,35,35,200000001,0,35,1,0,35,35,35,35,8448,35,35,1
46,0,0,0,0,36,200900,1,0,36,0,36,30,36,10,0,10,36,620090036,36,36,688,36,46,0,36,36,200000001,0,36,1,0,36,36,36,36,9275,36,36,1
49,0,0,0,0,37,200900,1,0,37,0,37,30,37,10,0,10,37,620090037,37,37,726,37,48,0,37,37,200000001,0,37,1,0,37,37,37,37,10100,37,37,1
50,0,0,0,0,38,200900,1,0,38,0,38,30,38,10,0,10,38,620090038,38,38,764,38,49,0,38,38,200000001,0,38,1,0,38,38,38,38,10927,38,38,1
52,0,0,0,0,39,200900,1,0,39,0,39,30,39,10,0,10,39,620090039,39,39,801,39,50,0,39,39,200000001,0,39,1,0,39,39,39,39,11754,39,39,1
55,0,0,0,0,40,200900,1,0,40,0,40,30,40,10,0,10,40,620090040,40,40,838,40,53,0,40,40,200000001,0,40,1,0,40,40,40,40,12579,40,40,1
56,0,0,0,0,41,200900,1,0,41,0,41,30,41,10,0,10,41,620090041,41,41,876,41,55,0,41,41,200000001,0,41,1,0,41,41,41,41,13406,41,41,1
60,0,0,0,0,42,200900,1,0,42,0,42,30,42,10,0,10,42,620090042,42,42,925,42,60,0,42,42,200000001,0,42,1,0,42,42,42,42,14465,42,42,1
66,0,0,0,0,43,200900,1,0,43,0,43,30,43,10,0,10,43,620090043,43,43,971,43,64,0,43,43,200000001,0,43,1,0,43,43,43,43,15523,43,43,1
70,0,0,0,0,44,200900,1,0,44,0,44,30,44,10,0,10,44,620090044,44,44,1020,44,68,0,44,44,200000001,0,44,1,0,44,44,44,44,16582,44,44,1
76,0,0,0,0,45,200900,1,0,45,0,45,30,45,10,0,10,45,620090045,45,45,1067,45,72,0,45,45,200000001,0,45,1,0,45,45,45,45,17640,45,45,1
80,0,0,0,0,46,200900,1,0,46,0,46,30,46,10,0,10,46,620090046,46,46,1120,46,76,0,46,46,200000001,0,46,1,0,46,46,46,46,19566,46,46,1
85,0,0,0,0,47,200900,1,0,47,0,47,30,47,10,0,10,47,620090047,47,47,1175,47,82,0,47,47,200000001,0,47,1,0,47,47,47,47,21491,47,47,1
91,0,0,0,0,48,200900,1,0,48,0,48,30,48,10,0,10,48,620090048,48,48,1229,48,86,0,48,48,200000001,0,48,1,0,48,48,48,48,23417,48,48,1
97,0,0,0,0,49,200900,1,0,49,0,49,30,49,10,0,10,49,620090049,49,49,1283,49,90,0,49,49,200000001,0,49,1,0,49,49,49,49,25343,49,49,1
101,0,0,0,0,50,200900,1,0,50,0,50,30,50,10,0,10,50,620090050,50,50,1337,50,95,0,50,50,200000001,0,50,1,0,50,50,50,50,27269,50,50,1
105,0,0,0,0,51,200900,1,0,51,0,51,30,51,10,0,10,51,620090051,51,51,1390,51,100,0,51,51,200000001,0,51,1,0,51,51,51,51,29193,51,51,1
111,0,0,0,0,52,200900,1,0,52,0,52,30,52,10,0,10,52,620090052,52,52,1444,52,105,0,52,52,200000001,0,52,1,0,52,52,52,52,31119,52,52,1
115,0,0,0,0,53,200900,1,0,53,0,53,30,53,10,0,10,53,620090053,53,53,1497,53,109,0,53,53,200000001,0,53,1,0,53,53,53,53,33045,53,53,1
122,0,0,0,0,54,200900,1,0,54,0,54,30,54,10,0,10,54,620090054,54,54,1552,54,113,0,54,54,200000001,0,54,1,0,54,54,54,54,34971,54,54,1
126,0,0,0,0,55,200900,1,0,55,0,55,30,55,10,0,10,55,620090055,55,55,1606,55,119,0,55,55,200000001,0,55,1,0,55,55,55,55,36896,55,55,1
132,0,0,0,0,56,200900,1,0,56,0,56,30,56,10,0,10,56,620090056,56,56,1660,56,123,0,56,56,200000001,0,56,1,0,56,56,56,56,38822,56,56,1
136,0,0,0,0,57,200900,1,0,57,0,57,30,57,10,0,10,57,620090057,57,57,1731,57,128,0,57,57,200000001,0,57,1,0,57,57,57,57,40766,57,57,1
141,0,0,0,0,58,200900,1,0,58,0,58,30,58,10,0,10,58,620090058,58,58,1802,58,132,0,58,58,200000001,0,58,1,0,58,58,58,58,42711,58,58,1
147,0,0,0,0,59,200900,1,0,59,0,59,30,59,10,0,10,59,620090059,59,59,1874,59,138,0,59,59,200000001,0,59,1,0,59,59,59,59,44657,59,59,1
153,0,0,0,0,60,200900,1,0,60,0,60,30,60,10,0,10,60,620090060,60,60,1945,60,142,0,60,60,200000001,0,60,1,0,60,60,60,60,46602,60,60,1
157,0,0,0,0,61,200900,1,0,61,0,61,30,61,10,0,10,61,620090061,61,61,2017,61,147,0,61,61,200000001,0,61,1,0,61,61,61,61,48547,61,61,1
162,0,0,0,0,62,200900,1,0,62,0,62,30,62,10,0,10,62,620090062,62,62,2075,62,152,0,62,62,200000001,0,62,1,0,62,62,62,62,50382,62,62,1
167,0,0,0,0,63,200900,1,0,63,0,63,30,63,10,0,10,63,620090063,63,63,2133,63,156,0,63,63,200000001,0,63,1,0,63,63,63,63,52216,63,63,1
172,0,0,0,0,64,200900,1,0,64,0,64,30,64,10,0,10,64,620090064,64,64,2191,64,161,0,64,64,200000001,0,64,1,0,64,64,64,64,54051,64,64,1
177,0,0,0,0,65,200900,1,0,65,0,65,30,65,10,0,10,65,620090065,65,65,2249,65,165,0,65,65,200000001,0,65,1,0,65,65,65,65,55886,65,65,1
182,0,0,0,0,66,200900,1,0,66,0,66,30,66,10,0,10,66,620090066,66,66,2308,66,170,0,66,66,200000001,0,66,1,0,66,66,66,66,57720,66,66,1
187,0,0,0,0,67,200900,1,0,67,0,67,30,67,10,0,10,67,620090067,67,67,2366,67,175,0,67,67,200000001,0,67,1,0,67,67,67,67,59555,67,67,1
192,0,0,0,0,68,200900,1,0,68,0,68,30,68,10,0,10,68,620090068,68,68,2424,68,179,0,68,68,200000001,0,68,1,0,68,68,68,68,61390,68,68,1
197,0,0,0,0,69,200900,1,0,69,0,69,30,69,10,0,10,69,620090069,69,69,2482,69,184,0,69,69,200000001,0,69,1,0,69,69,69,69,63224,69,69,1
203,0,0,0,0,70,200900,1,0,70,0,70,30,70,10,0,10,70,620090070,70,70,2540,70,189,0,70,70,200000001,0,70,1,0,70,70,70,70,65059,70,70,1
208,0,0,0,0,71,200900,1,0,71,0,71,30,71,10,0,10,71,620090071,71,71,2598,71,193,0,71,71,200000001,0,71,1,0,71,71,71,71,66894,71,71,1
2,0,0,0,0,1,200901,1,0,1,0,1,30,1,10,0,10,1,620090101,1,1,36,1,4,0,1,1,200000001,0,1,1,0,1,1,1,1,304,1,1,1
3,0,0,0,0,2,200901,1,0,2,0,2,30,2,10,0,10,2,620090102,2,2,40,2,5,0,2,2,200000001,0,2,1,0,2,2,2,2,398,2,2,1
5,0,0,0,0,3,200901,1,0,3,0,3,30,3,10,0,10,3,620090103,3,3,44,3,6,0,3,3,200000001,0,3,1,0,3,3,3,3,665,3,3,1
5,0,0,0,0,4,200901,1,0,4,0,4,30,4,10,0,10,4,620090104,4,4,63,4,6,0,4,4,200000001,0,4,1,0,4,4,4,4,586,4,4,1
6,0,0,0,0,5,200901,1,0,5,0,5,30,5,10,0,10,5,620090105,5,5,93,5,7,0,5,5,200000001,0,5,1,0,5,5,5,5,650,5,5,1
7,0,0,0,0,6,200901,1,0,6,0,6,30,6,10,0,10,6,620090106,6,6,123,6,9,0,6,6,200000001,0,6,1,0,6,6,6,6,714,6,6,1
8,0,0,0,0,7,200901,1,0,7,0,7,30,7,10,0,10,7,620090107,7,7,152,7,10,0,7,7,200000001,0,7,1,0,7,7,7,7,879,7,7,1
9,0,0,0,0,8,200901,1,0,8,0,8,30,8,10,0,10,8,620090108,8,8,182,8,11,0,8,8,200000001,0,8,1,0,8,8,8,8,1043,8,8,1
10,0,0,0,0,9,200901,1,0,9,0,9,30,9,10,0,10,9,620090109,9,9,195,9,11,0,9,9,200000001,0,9,1,0,9,9,9,9,1073,9,9,1
10,0,0,0,0,10,200901,1,0,10,0,10,30,10,10,0,10,10,620090110,10,10,209,10,12,0,10,10,200000001,0,10,1,0,10,10,10,10,1103,10,10,1
10,0,0,0,0,11,200901,1,0,11,0,11,30,11,10,0,10,11,620090111,11,11,222,11,12,0,11,11,200000001,0,11,1,0,11,11,11,11,1134,11,11,1
10,0,0,0,0,12,200901,1,0,12,0,12,30,12,10,0,10,12,620090112,12,12,236,12,12,0,12,12,200000001,0,12,1,0,12,12,12,12,1164,12,12,1
11,0,0,0,0,13,200901,1,0,13,0,13,30,13,10,0,10,13,620090113,13,13,260,13,13,0,13,13,200000001,0,13,1,0,13,13,13,13,1379,13,13,1
12,0,0,0,0,14,200901,1,0,14,0,14,30,14,10,0,10,14,620090114,14,14,284,14,14,0,14,14,200000001,0,14,1,0,14,14,14,14,1594,14,14,1
13,0,0,0,0,15,200901,1,0,15,0,15,30,15,10,0,10,15,620090115,15,15,308,15,15,0,15,15,200000001,0,15,1,0,15,15,15,15,1808,15,15,1
14,0,0,0,0,16,200901,1,0,16,0,16,30,16,10,0,10,16,620090116,16,16,332,16,16,0,16,16,200000001,0,16,1,0,16,16,16,16,2023,16,16,1
15,0,0,0,0,17,200901,1,0,17,0,17,30,17,10,0,10,17,620090117,17,17,356,17,17,0,17,17,200000001,0,17,1,0,17,17,17,17,2238,17,17,1
16,0,0,0,0,18,200901,1,0,18,0,18,30,18,10,0,10,18,620090118,18,18,381,18,18,0,18,18,200000001,0,18,1,0,18,18,18,18,2453,18,18,1
17,0,0,0,0,19,200901,1,0,19,0,19,30,19,10,0,10,19,620090119,19,19,405,19,19,0,19,19,200000001,0,19,1,0,19,19,19,19,2668,19,19,1
17,0,0,0,0,20,200901,1,0,20,0,20,30,20,10,0,10,20,620090120,20,20,429,20,20,0,20,20,200000001,0,20,1,0,20,20,20,20,2883,20,20,1
17,0,0,0,0,21,200901,1,0,21,0,21,30,21,10,0,10,21,620090121,21,21,442,21,20,0,21,21,200000001,0,21,1,0,21,21,21,21,3041,21,21,1
17,0,0,0,0,22,200901,1,0,22,0,22,30,22,10,0,10,22,620090122,22,22,455,22,20,0,22,22,200000001,0,22,1,0,22,22,22,22,3199,22,22,1
17,0,0,0,0,23,200901,1,0,23,0,23,30,23,10,0,10,23,620090123,23,23,469,23,20,0,23,23,200000001,0,23,1,0,23,23,23,23,3357,23,23,1
28,0,0,0,0,24,200901,1,0,24,0,24,30,24,10,0,10,24,620090124,24,24,543,24,30,0,24,24,200000001,0,24,1,0,24,24,24,24,3335,24,24,1
28,0,0,0,0,25,200901,1,0,25,0,25,30,25,10,0,10,25,620090125,25,25,570,25,30,0,25,25,200000001,0,25,1,0,25,25,25,25,3618,25,25,1
28,0,0,0,0,26,200901,1,0,26,0,26,30,26,10,0,10,26,620090126,26,26,598,26,30,0,26,26,200000001,0,26,1,0,26,26,26,26,3902,26,26,1
28,0,0,0,0,27,200901,1,0,27,0,27,30,27,10,0,10,27,620090127,27,27,625,27,31,0,27,27,200000001,0,27,1,0,27,27,27,27,4185,27,27,1
29,0,0,0,0,28,200901,1,0,28,0,28,30,28,10,0,10,28,620090128,28,28,653,28,31,0,28,28,200000001,0,28,1,0,28,28,28,28,4468,28,28,1
29,0,0,0,0,29,200901,1,0,29,0,29,30,29,10,0,10,29,620090129,29,29,680,29,32,0,29,29,200000001,0,29,1,0,29,29,29,29,4752,29,29,1
29,0,0,0,0,30,200901,1,0,30,0,30,30,30,10,0,10,30,620090130,30,30,708,30,32,0,30,30,200000001,0,30,1,0,30,30,30,30,5035,30,30,1
29,0,0,0,0,31,200901,1,0,31,0,31,30,31,10,0,10,31,620090131,31,31,716,31,32,0,31,31,200000001,0,31,1,0,31,31,31,31,5314,31,31,1
29,0,0,0,0,32,200901,1,0,32,0,32,30,32,10,0,10,32,620090132,32,32,725,32,32,0,32,32,200000001,0,32,1,0,32,32,32,32,5592,32,32,1
29,0,0,0,0,33,200901,1,0,33,0,33,30,33,10,0,10,33,620090133,33,33,733,33,33,0,33,33,200000001,0,33,1,0,33,33,33,33,5871,33,33,1
29,0,0,0,0,34,200901,1,0,34,0,34,30,34,10,0,10,34,620090134,34,34,742,34,33,0,34,34,200000001,0,34,1,0,34,34,34,34,6149,34,34,1
29,0,0,0,0,35,200901,1,0,35,0,35,30,35,10,0,10,35,620090135,35,35,750,35,33,0,35,35,200000001,0,35,1,0,35,35,35,35,6428,35,35,1
29,0,0,0,0,36,200901,1,0,36,0,36,30,36,10,0,10,36,620090136,36,36,755,36,33,0,36,36,200000001,0,36,1,0,36,36,36,36,7022,36,36,1
29,0,0,0,0,37,200901,1,0,37,0,37,30,37,10,0,10,37,620090137,37,37,763,37,33,0,37,37,200000001,0,37,1,0,37,37,37,37,7272,37,37,1
29,0,0,0,0,38,200901,1,0,38,0,38,30,38,10,0,10,38,620090138,38,38,770,38,34,0,38,38,200000001,0,38,1,0,38,38,38,38,7523,38,38,1
29,0,0,0,0,39,200901,1,0,39,0,39,30,39,10,0,10,39,620090139,39,39,988,39,34,0,39,39,200000001,0,39,1,0,39,39,39,39,7773,39,39,1
32,0,0,0,0,40,200901,1,0,40,0,40,30,40,10,0,10,40,620090140,40,40,1049,40,37,0,40,40,200000001,0,40,1,0,40,40,40,40,8502,40,40,1
35,0,0,0,0,41,200901,1,0,41,0,41,30,41,10,0,10,41,620090141,41,41,1109,41,40,0,41,41,200000001,0,41,1,0,41,41,41,41,9230,41,41,1
38,0,0,0,0,42,200901,1,0,42,0,42,30,42,10,0,10,42,620090142,42,42,1170,42,44,0,42,42,200000001,0,42,1,0,42,42,42,42,9959,42,42,1
41,0,0,0,0,43,200901,1,0,43,0,43,30,43,10,0,10,43,620090143,43,43,1230,43,47,0,43,43,200000001,0,43,1,0,43,43,43,43,10688,43,43,1
44,0,0,0,0,44,200901,1,0,44,0,44,30,44,10,0,10,44,620090144,44,44,1291,44,50,0,44,44,200000001,0,44,1,0,44,44,44,44,11416,44,44,1
47,0,0,0,0,45,200901,1,0,45,0,45,30,45,10,0,10,45,620090145,45,45,1351,45,53,0,45,45,200000001,0,45,1,0,45,45,45,45,12145,45,45,1
50,0,0,0,0,46,200901,1,0,46,0,46,30,46,10,0,10,46,620090146,46,46,1419,46,56,0,46,46,200000001,0,46,1,0,46,46,46,46,13471,46,46,1
53,0,0,0,0,47,200901,1,0,47,0,47,30,47,10,0,10,47,620090147,47,47,1487,47,60,0,47,47,200000001,0,47,1,0,47,47,47,47,14796,47,47,1
57,0,0,0,0,48,200901,1,0,48,0,48,30,48,10,0,10,48,620090148,48,48,1556,48,63,0,48,48,200000001,0,48,1,0,48,48,48,48,16122,48,48,1
60,0,0,0,0,49,200901,1,0,49,0,49,30,49,10,0,10,49,620090149,49,49,1624,49,66,0,49,49,200000001,0,49,1,0,49,49,49,49,17448,49,49,1
63,0,0,0,0,50,200901,1,0,50,0,50,30,50,10,0,10,50,620090150,50,50,1692,50,70,0,50,50,200000001,0,50,1,0,50,50,50,50,18774,50,50,1
66,0,0,0,0,51,200901,1,0,51,0,51,30,51,10,0,10,51,620090151,51,51,1760,51,73,0,51,51,200000001,0,51,1,0,51,51,51,51,20099,51,51,1
69,0,0,0,0,52,200901,1,0,52,0,52,30,52,10,0,10,52,620090152,52,52,1828,52,77,0,52,52,200000001,0,52,1,0,52,52,52,52,21425,52,52,1
72,0,0,0,0,53,200901,1,0,53,0,53,30,53,10,0,10,53,620090153,53,53,1896,53,80,0,53,53,200000001,0,53,1,0,53,53,53,53,22751,53,53,1
76,0,0,0,0,54,200901,1,0,54,0,54,30,54,10,0,10,54,620090154,54,54,1965,54,83,0,54,54,200000001,0,54,1,0,54,54,54,54,24077,54,54,1
79,0,0,0,0,55,200901,1,0,55,0,55,30,55,10,0,10,55,620090155,55,55,2033,55,87,0,55,55,200000001,0,55,1,0,55,55,55,55,25402,55,55,1
82,0,0,0,0,56,200901,1,0,56,0,56,30,56,10,0,10,56,620090156,56,56,2101,56,90,0,56,56,200000001,0,56,1,0,56,56,56,56,26728,56,56,1
85,0,0,0,0,57,200901,1,0,57,0,57,30,57,10,0,10,57,620090157,57,57,2192,57,94,0,57,57,200000001,0,57,1,0,57,57,57,57,28067,57,57,1
88,0,0,0,0,58,200901,1,0,58,0,58,30,58,10,0,10,58,620090158,58,58,2282,58,97,0,58,58,200000001,0,58,1,0,58,58,58,58,29406,58,58,1
92,0,0,0,0,59,200901,1,0,59,0,59,30,59,10,0,10,59,620090159,59,59,2373,59,101,0,59,59,200000001,0,59,1,0,59,59,59,59,30746,59,59,1
95,0,0,0,0,60,200901,1,0,60,0,60,30,60,10,0,10,60,620090160,60,60,2463,60,104,0,60,60,200000001,0,60,1,0,60,60,60,60,32085,60,60,1
98,0,0,0,0,61,200901,1,0,61,0,61,30,61,10,0,10,61,620090161,61,61,2554,61,108,0,61,61,200000001,0,61,1,0,61,61,61,61,33424,61,61,1
99,0,0,0,0,62,200901,1,0,62,0,62,30,62,10,0,10,62,620090162,62,62,2624,62,109,0,62,62,200000001,0,62,1,0,62,62,62,62,33863,62,62,1
100,0,0,0,0,63,200901,1,0,63,0,63,30,63,10,0,10,63,620090163,63,63,2694,63,110,0,63,63,200000001,0,63,1,0,63,63,63,63,34303,63,63,1
100,0,0,0,0,64,200901,1,0,64,0,64,30,64,10,0,10,64,620090164,64,64,2764,64,112,0,64,64,200000001,0,64,1,0,64,64,64,64,34742,64,64,1
101,0,0,0,0,65,200901,1,0,65,0,65,30,65,10,0,10,65,620090165,65,65,2834,65,113,0,65,65,200000001,0,65,1,0,65,65,65,65,35181,65,65,1
102,0,0,0,0,66,200901,1,0,66,0,66,30,66,10,0,10,66,620090166,66,66,2903,66,114,0,66,66,200000001,0,66,1,0,66,66,66,66,35620,66,66,1
103,0,0,0,0,67,200901,1,0,67,0,67,30,67,10,0,10,67,620090167,67,67,2973,67,115,0,67,67,200000001,0,67,1,0,67,67,67,67,36060,67,67,1
103,0,0,0,0,68,200901,1,0,68,0,68,30,68,10,0,10,68,620090168,68,68,3043,68,117,0,68,68,200000001,0,68,1,0,68,68,68,68,36499,68,68,1
104,0,0,0,0,69,200901,1,0,69,0,69,30,69,10,0,10,69,620090169,69,69,3113,69,118,0,69,69,200000001,0,69,1,0,69,69,69,69,36938,69,69,1
105,0,0,0,0,70,200901,1,0,70,0,70,30,70,10,0,10,70,620090170,70,70,3183,70,119,0,70,70,200000001,0,70,1,0,70,70,70,70,37378,70,70,1
106,0,0,0,0,71,200901,1,0,71,0,71,30,71,10,0,10,71,620090171,71,71,3253,71,120,0,71,71,200000001,0,71,1,0,71,71,71,71,37817,71,71,1
6,0,0,0,0,1,201000,1,61,1,0,1,30,1,10,0,10,1,620100001,1,1,0,1,6,0,1,1,200000010,0,1,1,0,1,1,1,1,205,1,1,1
7,0,0,0,0,2,201000,1,68,2,0,2,30,2,10,0,10,2,620100002,2,2,0,2,6,0,2,2,200000010,0,2,1,0,2,2,2,2,228,2,2,1
7,0,0,0,0,3,201000,1,71,3,0,3,30,3,10,0,10,3,620100003,3,3,0,3,7,0,3,3,200000010,0,3,1,0,3,3,3,3,238,3,3,1
8,0,0,0,0,4,201000,1,79,4,0,4,30,4,10,0,10,4,620100004,4,4,0,4,7,0,4,4,200000010,0,4,1,0,4,4,4,4,265,4,4,1
9,0,0,0,0,5,201000,1,82,5,0,5,30,5,10,0,10,5,620100005,5,5,0,5,8,0,5,5,200000010,0,5,1,0,5,5,5,5,277,5,5,1
9,0,0,0,0,6,201000,1,86,6,0,6,30,6,10,0,10,6,620100006,6,6,0,6,8,0,6,6,200000010,0,6,1,0,6,6,6,6,290,6,6,1
10,0,0,0,0,7,201000,1,122,7,0,7,30,7,10,0,10,7,620100007,7,7,0,7,8,0,7,7,200000010,0,7,1,0,7,7,7,7,386,7,7,1
10,0,0,0,0,8,201000,1,141,8,0,8,30,8,10,0,10,8,620100008,8,8,0,8,9,0,8,8,200000010,0,8,1,0,8,8,8,8,481,8,8,1
11,0,0,0,0,9,201000,1,155,9,0,9,30,9,10,0,10,9,620100009,9,9,0,9,9,0,9,9,200000010,0,9,1,0,9,9,9,9,577,9,9,1
12,0,0,0,0,10,201000,1,160,10,0,10,30,10,10,0,10,10,620100010,10,10,0,10,10,0,10,10,200000010,0,10,1,0,10,10,10,10,673,10,10,1
12,0,0,0,0,11,201000,1,165,11,0,11,30,11,10,0,10,11,620100011,11,11,0,11,10,0,11,11,200000010,0,11,1,0,11,11,11,11,769,11,11,1
12,0,0,0,0,12,201000,1,171,12,0,12,30,12,10,0,10,12,620100012,12,12,0,12,10,0,12,12,200000010,0,12,1,0,12,12,12,12,865,12,12,1
17,0,0,0,0,13,201000,1,190,13,0,13,30,13,10,0,10,13,620100013,13,13,0,13,15,0,13,13,200000010,0,13,1,0,13,13,13,13,960,13,13,1
17,0,0,0,0,14,201000,1,190,14,0,14,30,14,10,0,10,14,620100014,14,14,0,14,15,0,14,14,200000010,0,14,1,0,14,14,14,14,1057,14,14,1
18,0,0,0,0,15,201000,1,196,15,0,15,30,15,10,0,10,15,620100015,15,15,0,15,15,0,15,15,200000010,0,15,1,0,15,15,15,15,1152,15,15,1
18,0,0,0,0,16,201000,1,202,16,0,16,30,16,10,0,10,16,620100016,16,16,0,16,15,0,16,16,200000010,0,16,1,0,16,16,16,16,1248,16,16,1
18,0,0,0,0,17,201000,1,276,17,0,17,30,17,10,0,10,17,620100017,17,17,0,17,15,0,17,17,200000010,0,17,1,0,17,17,17,17,1344,17,17,1
19,0,0,0,0,18,201000,1,280,18,0,18,30,18,10,0,10,18,620100018,18,18,0,18,15,0,18,18,200000010,0,18,1,0,18,18,18,18,1644,18,18,1
19,0,0,0,0,19,201000,1,285,19,0,19,30,19,10,0,10,19,620100019,19,19,0,19,16,0,19,19,200000010,0,19,1,0,19,19,19,19,1944,19,19,1
20,0,0,0,0,20,201000,1,289,20,0,20,30,20,10,0,10,20,620100020,20,20,0,20,16,0,20,20,200000010,0,20,1,0,20,20,20,20,2244,20,20,1
