equip_slot_5,equip_slot_6,unit_id,equip_slot_3,equip_slot_2,equip_slot_1,equip_slot_4,promotion_level
109582,109611,108801,109372,109252,109253,109371,29
109583,109612,108801,109373,109253,109254,109372,30
109584,109613,108801,109374,109254,10025032,109373,31
10058032,109614,108801,10037032,10025032,10025033,109374,32
10058033,10061032,108801,10037033,10025033,10025034,10037032,33
10058034,10061033,108801,10037034,10025034,10025035,10037033,34
999999,10061034,108801,999999,10025035,999999,10037034,35
101581,101581,108901,101281,101011,101011,101431,1
101581,101581,108901,102371,102071,102013,102431,2
102581,102581,108901,102372,102013,103071,102432,3
102582,102582,108901,103281,103071,103012,103431,4
103581,103581,108901,103371,103012,103013,103432,5
103582,103582,108901,103372,103013,104011,103432,6
103583,103582,108901,104371,104011,104012,103583,7
104581,103583,108901,104372,104012,104013,104431,8
104582,104581,108901,104283,104013,104014,104432,9
104583,104582,108901,104373,104014,105011,104402,10
105581,104583,108901,105371,105011,105012,104433,11
105582,105581,108901,105342,105012,105013,105401,12
105583,105582,108901,105373,105013,105014,105431,13
105584,105583,108901,105374,105014,105015,105491,14
105585,105584,108901,105402,105015,105016,105374,15
105586,105585,108901,105433,105016,105017,105402,16
105587,105586,108901,105403,105017,106011,105433,17
106581,105587,108901,106401,106011,106012,105403,18
106582,106581,108901,106431,106012,106013,106401,19
106583,106582,108901,106491,106013,107011,106431,20
107581,106583,108901,107281,107011,107012,106491,21
107582,107581,108901,107342,107012,107013,107281,22
107583,107582,108901,107343,107013,108011,107342,23
108581,107583,108901,108281,108011,108012,107343,24
108582,108581,108901,108312,108012,108013,108281,25
108583,108582,108901,108313,108013,108014,108312,26
108584,108583,108901,108314,108014,109011,108313,27
109581,108584,108901,109311,109011,109012,108314,28
109582,109581,108901,109312,109012,109013,109311,29
109583,109582,108901,109313,109013,109014,109312,30
109584,109583,108901,109314,109014,10001032,109313,31
10058032,109584,108901,10031032,10001032,10001033,109314,32
10058033,10058032,108901,10031033,10001033,10001034,10031032,33
10058034,10058033,108901,10031034,10001034,10001035,10031033,34
999999,10058034,108901,999999,10001035,999999,10031034,35
101551,101551,109001,101401,101191,101191,101191,1
101551,101551,109001,102281,102191,102192,102191,2
102551,102551,109001,102282,102192,103191,102192,3
102552,102552,109001,103281,103191,103192,103191,4
103551,103551,109001,103371,103192,103193,103192,5
103552,103552,109001,103283,103193,104191,103192,6
103553,103552,109001,104281,104191,104192,103193,7
104551,103553,109001,104282,104192,104193,104191,8
104552,104551,109001,104283,104193,104194,104192,9
104554,104552,109001,104284,104194,105191,104193,10
105551,104553,109001,105281,105191,105192,104194,11
105552,105551,109001,105431,105192,105193,105191,12
105553,105552,109001,105343,105193,105194,105192,13
105554,105553,109001,105344,105194,105195,105193,14
105555,105554,109001,105285,105195,105196,105194,15
105556,105555,109001,105286,105196,105197,105195,16
105557,105556,109001,105287,105197,106191,105196,17
106551,105557,109001,106341,106191,106192,105197,18
106552,106551,109001,106282,106192,106193,106191,19
106553,106552,109001,106283,106193,107191,106192,20
107551,106553,109001,107491,107191,107192,106193,21
107552,107551,109001,107282,107192,107193,107191,22
107553,107552,109001,107493,107193,108191,107192,23
108551,107553,109001,108401,108191,108192,107193,24
108552,108551,109001,108342,108192,108193,108191,25
108553,108552,109001,108403,108193,108194,108192,26
108554,108553,109001,108434,108194,109191,108193,27
109551,108554,109001,109341,109191,109192,108194,28
109552,109551,109001,109432,109192,109193,109191,29
109553,109552,109001,109343,109193,109194,109192,30
109554,109553,109001,109434,109194,10019032,109193,31
10055032,109554,109001,10034032,10019032,10019033,109194,32
10055033,10055032,109001,10043033,10019033,10019034,10019032,33
10055034,10055033,109001,10034034,10019034,10019035,10019033,34
999999,10055034,109001,999999,10019035,999999,10019034,35
101071,101581,109101,101281,101011,101011,101401,1
101071,101551,109101,102311,102011,102014,102493,2
102071,102551,109101,102282,102014,103011,102401,3
102582,102552,109101,103311,103011,103012,103581,4
103071,103551,109101,103282,103012,103013,103401,5
103552,103552,109101,103283,103013,104011,103401,6
103072,103582,109101,104311,104011,104012,103553,7
104551,103553,109101,104312,104012,104013,104401,8
104552,104551,109101,104402,104013,104014,104432,9
104554,104552,109101,104284,104014,105011,104402,10
105551,104553,109101,105281,105011,105012,104284,11
105552,105551,109101,105342,105012,105013,105281,12
105553,105552,109101,105283,105013,105014,105282,13
105554,105553,109101,105284,105014,105015,105283,14
105555,105554,109101,105315,105015,105016,105284,15
105556,105555,109101,105316,105016,105017,105315,16
105557,105556,109101,105317,105017,106011,105316,17
106551,105557,109101,106311,106011,106012,105317,18
106552,106551,109101,106312,106012,106013,106311,19
106553,106552,109101,106313,106013,107011,106312,20
107551,106553,109101,107311,107011,107012,106313,21
107552,107551,109101,107312,107012,107013,107311,22
107553,107552,109101,107313,107013,108011,107312,23
108551,107553,109101,108311,108011,108012,107313,24
108552,108551,109101,108312,108012,108013,108311,25
108553,108552,109101,108313,108013,108014,108312,26
108554,108553,109101,108314,108014,109011,108313,27
109551,108554,109101,109401,109011,109012,108314,28
109552,109551,109101,109402,109012,109013,109401,29
109553,109552,109101,109343,109013,109014,109402,30
109554,109553,109101,109494,109014,10001032,109343,31
10055032,109554,109101,10040032,10001032,10001033,109494,32
10055033,10055032,109101,10040033,10001033,10001034,10040032,33
10055034,10055033,109101,10049034,10001034,10001035,10040033,34
999999,10055034,109101,999999,10001035,999999,10049034,35
101611,101611,109201,101371,101251,101251,101521,1
101611,101611,109201,102371,102221,102222,102461,2
102611,102611,109201,102372,102222,103221,102521,3
102613,102613,109201,103521,103221,103252,103521,4
103611,103611,109201,103371,103252,103222,103522,5
103371,103613,109201,103372,103222,104221,103522,6
103222,103613,109201,104371,104221,104222,103614,7
104611,103614,109201,104522,104222,104223,104221,8
104612,104611,109201,104523,104223,104224,104222,9
104613,104612,109201,104463,104224,105221,104223,10
105611,104613,109201,105521,105221,105222,104224,11
105612,105611,109201,105372,105222,105223,105221,12
105613,105612,109201,105373,105223,105224,105222,13
105614,105613,109201,105523,105224,105225,105223,14
105615,105614,109201,105375,105225,105226,105224,15
105616,105615,109201,105376,105226,105227,105225,16
105617,105616,109201,105377,105227,106221,105226,17
106611,105617,109201,106371,106221,106222,105227,18
106612,106611,109201,106372,106222,106223,106221,19
106613,106612,109201,106373,106223,107221,106222,20
107611,106613,109201,107371,107221,107222,106223,21
107612,107611,109201,107372,107222,107223,107221,22
107613,107612,109201,107373,107223,108221,107222,23
108611,107613,109201,108521,108221,108222,107223,24
108612,108611,109201,108462,108222,108223,108221,25
108613,108612,109201,108523,108223,108224,108222,26
108614,108613,109201,108524,108224,109221,108223,27
109611,108614,109201,109461,109221,109222,108224,28
109612,109611,109201,109522,109222,109223,109221,29
109613,109612,109201,109463,109223,109224,109222,30
109614,109613,109201,109524,109224,10022032,109223,31
10061032,109614,109201,10046032,10022032,10022033,109224,32
10061033,10061032,109201,10046033,10022033,10022034,10022032,33
10061034,10061033,109201,10052034,10022034,10022035,10022033,34
999999,10061034,109201,999999,10022035,999999,10022034,35
101611,101611,109301,101371,101251,101251,101521,1
101611,101611,109301,102371,102221,102222,102461,2
102611,102611,109301,102372,102222,103221,102521,3
102613,102613,109301,103521,103221,103252,103521,4
103611,103611,109301,103371,103252,103222,103522,5
103371,103613,109301,103372,103222,104221,103522,6
103222,103613,109301,104371,104221,104222,103614,7
104611,103614,109301,104522,104222,104223,104221,8
104612,104611,109301,104523,104223,104224,104222,9
104613,104612,109301,104463,104224,105221,104223,10
105611,104613,109301,105521,105221,105222,104224,11
105612,105611,109301,105372,105222,105223,105221,12
105613,105612,109301,105373,105223,105224,105222,13
105614,105613,109301,105523,105224,105225,105223,14
105615,105614,109301,105375,105225,105226,105224,15
105616,105615,109301,105376,105226,105227,105225,16
105617,105616,109301,105377,105227,106221,105226,17
106611,105617,109301,106371,106221,106222,105227,18
106612,106611,109301,106372,106222,106223,106221,19
106613,106612,109301,106373,106223,107221,106222,20
107611,106613,109301,107371,107221,107222,106223,21
107612,107611,109301,107372,107222,107223,107221,22
107613,107612,109301,107373,107223,108221,107222,23
108611,107613,109301,108521,108221,108222,107223,24
108612,108611,109301,108462,108222,108223,108221,25
108613,108612,109301,108523,108223,108224,108222,26
108614,108613,109301,108524,108224,109221,108223,27
109611,108614,109301,109461,109221,109222,108224,28
109612,109611,109301,109522,109222,109223,109221,29
109613,109612,109301,109463,109223,109224,109222,30
109614,109613,109301,109524,109224,10022032,109223,31
10061032,109614,109301,10046032,10022032,10022033,109224,32
10061033,10061032,109301,10046033,10022033,10022034,10022032,33
10061034,10061033,109301,10052034,10022034,10022035,10022033,34
999999,10061034,109301,999999,10022035,999999,10022034,35
101611,101611,109401,101371,101251,101251,101521,1
101611,101611,109401,102371,102221,102222,102461,2
102611,102611,109401,102372,102222,103221,102222,3
102613,102613,109401,103251,103521,103252,103611,4
103611,103611,109401,103371,103252,103222,103522,5
103613,103613,109401,103372,103222,104221,103252,6
103614,103613,109401,104371,104221,104222,103614,7
104611,103614,109401,104522,104222,104223,104221,8
104612,104611,109401,104462,104223,104224,104222,9
104613,104612,109401,104463,104224,105221,104223,10
105611,104613,109401,105521,105221,105222,104224,11
105612,105611,109401,105372,105222,105223,105221,12
105613,105612,109401,105373,105223,105224,105222,13
105614,105613,109401,105523,105224,105225,105223,14
105615,105614,109401,105375,105225,105226,105224,15
105616,105615,109401,105376,105226,105227,105225,16
105617,105616,109401,105377,105227,106221,105226,17
106611,105617,109401,106371,106221,106222,105227,18
106612,106611,109401,106372,106222,106223,106221,19
106613,106612,109401,106373,106223,107221,106222,20
107611,106613,109401,107371,107221,107222,106223,21
107612,107611,109401,107372,107222,107223,107221,22
107613,107612,109401,107373,107223,108221,107222,23
108611,107613,109401,108521,108221,108222,107223,24
108612,108611,109401,108462,108222,108223,108221,25
108613,108612,109401,108523,108223,108224,108222,26
108614,108613,109401,108524,108224,109221,108223,27
109611,108614,109401,109461,109221,109222,108224,28
109612,109611,109401,109522,109222,109223,109221,29
109613,109612,109401,109373,109223,109224,109222,30
109614,109613,109401,109524,109224,10022032,109223,31
10061032,109614,109401,10046032,10022032,10022033,109224,32
10061033,10061032,109401,10046033,10022033,10022034,10022032,33
10061034,10061033,109401,10052034,10022034,10022035,10022033,34
999999,10061034,109401,999999,10022035,999999,10022034,35
101581,101581,109501,101281,101521,101251,101431,1
101581,101581,109501,102371,102251,102521,102431,2
102581,102581,109501,102372,102521,103251,102432,3
102582,102582,109501,103521,103521,103252,103581,4
103581,103581,109501,103371,103522,103222,103461,5
103371,103582,109501,103372,103583,104251,103461,6
103583,103582,109501,104461,104371,104252,103583,7
104581,103583,109501,104372,104252,104253,104461,8
104582,104581,109501,104523,104253,104254,104372,9
104583,104582,109501,104373,104254,105251,104462,10
105581,104583,109501,105521,105251,105252,104463,11
105582,105581,109501,105342,105252,105253,105371,12
105583,105582,109501,105373,105253,105254,105372,13
105584,105583,109501,105374,105254,105255,105373,14
105585,105584,109501,105463,105255,105256,105374,15
105586,105585,109501,105524,105256,105257,105463,16
105587,105586,109501,105464,105257,106251,105524,17
106581,105587,109501,106461,106251,106252,105464,18
106582,106581,109501,106521,106252,106253,106461,19
106583,106582,109501,106462,106253,107251,106372,20
107581,106583,109501,107461,107251,107252,106462,21
107582,107581,109501,107462,107252,107253,107461,22
107583,107582,109501,107463,107253,108251,107462,23
108581,107583,109501,108371,108251,108252,107463,24
108582,108581,109501,108372,108252,108253,108371,25
108583,108582,109501,108373,108253,108254,108372,26
108584,108583,109501,108374,108254,109251,108373,27
109581,108584,109501,109371,109251,109252,108374,28
109582,109581,109501,109312,109252,109253,109371,29
109583,109582,109501,109313,109253,109254,109312,30
109584,109583,109501,109314,109254,10025032,109313,31
10058032,109584,109501,10031032,10025032,10025033,109314,32
10058033,10058032,109501,10031033,10025033,10025034,10031032,33
10058034,10058033,109501,10031034,10025034,10025035,10031033,34
999999,10058034,109501,999999,10025035,999999,10031034,35
101551,101551,109601,101281,101071,101071,101431,1
101551,101551,109601,102431,102071,102041,102431,2
102551,102551,109601,102342,102041,103071,102432,3
102552,102552,109601,103341,103431,103041,103431,4
103551,103551,109601,103342,103041,103072,103432,5
103552,103552,109601,103343,103072,104071,103432,6
103072,103552,109601,104341,104071,104072,103553,7
104551,103553,109601,104342,104072,104073,104071,8
