main_skill_lv_8,energy_recovery_rate,main_skill_lv_6,main_skill_lv_9,hp,physical_critical,ex_skill_lv_3,resist_status_id,ex_skill_lv_1,life_steal,main_skill_lv_2,energy_reduce_rate,atk,union_burst_level,main_skill_lv_7,main_skill_lv_1,physical_penetrate,rarity,level,accuracy,unit_id,main_skill_lv_10,hp_recovery_rate,main_skill_lv_4,dodge,magic_penetrate,main_skill_lv_5,main_skill_lv_3,ex_skill_lv_4,magic_def,enemy_id,wave_hp_recovery,def,ex_skill_lv_2,resist_variation_id,ex_skill_lv_5,wave_energy_recovery,promotion_level,magic_critical,magic_str
57,30,57,57,21764,10,57,200000003,57,0,57,0,2133,57,57,57,0,1,57,0,201300,57,0,57,1,0,57,57,57,63,670130057,0,85,57,0,57,0,1,10,0
58,30,58,58,22180,10,58,200000003,58,0,58,0,2207,58,58,58,0,1,58,0,201300,58,0,58,1,0,58,58,58,65,670130058,0,89,58,0,58,0,1,10,0
59,30,59,59,24021,10,59,200000003,59,0,59,0,2309,59,59,59,0,1,59,0,201300,59,0,59,1,0,59,59,59,69,670130059,0,92,59,0,59,0,1,10,0
60,30,60,60,25863,10,60,200000003,60,0,60,0,2410,60,60,60,0,1,60,0,201300,60,0,60,1,0,60,60,60,72,670130060,0,96,60,0,60,0,1,10,0
61,30,61,61,27704,10,61,200000003,61,0,61,0,2512,61,61,61,0,1,61,0,201300,61,0,61,1,0,61,61,61,75,670130061,0,100,61,0,61,0,1,10,0
62,30,62,62,28406,10,62,200000003,62,0,62,0,2624,62,62,62,0,1,62,0,201300,62,0,62,1,0,62,62,62,76,670130062,0,101,62,0,62,0,1,10,0
63,30,63,63,29108,10,63,200000003,63,0,63,0,2736,63,63,63,0,1,63,0,201300,63,0,63,1,0,63,63,63,78,670130063,0,102,63,0,63,0,1,10,0
64,30,64,64,29810,10,64,200000003,64,0,64,0,2848,64,64,64,0,1,64,0,201300,64,0,64,1,0,64,64,64,79,670130064,0,104,64,0,64,0,1,10,0
65,30,65,65,30512,10,65,200000003,65,0,65,0,2961,65,65,65,0,1,65,0,201300,65,0,65,1,0,65,65,65,80,670130065,0,105,65,0,65,0,1,10,0
66,30,66,66,31214,10,66,200000003,66,0,66,0,3073,66,66,66,0,1,66,0,201300,66,0,66,1,0,66,66,66,81,670130066,0,106,66,0,66,0,1,10,0
67,30,67,67,31916,10,67,200000003,67,0,67,0,3185,67,67,67,0,1,67,0,201300,67,0,67,1,0,67,67,67,83,670130067,0,107,67,0,67,0,1,10,0
68,30,68,68,32619,10,68,200000003,68,0,68,0,3297,68,68,68,0,1,68,0,201300,68,0,68,1,0,68,68,68,84,670130068,0,109,68,0,68,0,1,10,0
69,30,69,69,33321,10,69,200000003,69,0,69,0,3409,69,69,69,0,1,69,0,201300,69,0,69,1,0,69,69,69,85,670130069,0,110,69,0,69,0,1,10,0
70,30,70,70,34023,10,70,200000003,70,0,70,0,3521,70,70,70,0,1,70,0,201300,70,0,70,1,0,70,70,70,86,670130070,0,111,70,0,70,0,1,10,0
71,30,71,71,34725,10,71,200000003,71,0,71,0,3633,71,71,71,0,1,71,0,201300,71,0,71,1,0,71,71,71,88,670130071,0,112,71,0,71,0,1,10,0
1,30,1,1,314,10,1,200000009,1,0,1,0,33,1,1,1,0,1,1,0,201301,1,0,1,1,0,1,1,1,5,670130101,0,6,1,0,1,0,1,10,0
2,30,2,2,350,10,2,200000009,2,0,2,0,37,2,2,2,0,1,2,0,201301,2,0,2,1,0,2,2,2,6,670130102,0,7,2,0,2,0,1,10,0
3,30,3,3,366,10,3,200000009,3,0,3,0,38,3,3,3,0,1,3,0,201301,3,0,3,1,0,3,3,3,6,670130103,0,7,3,0,3,0,1,10,0
4,30,4,4,407,10,4,200000009,4,0,4,0,43,4,4,4,0,1,4,0,201301,4,0,4,1,0,4,4,4,6,670130104,0,8,4,0,4,0,1,10,0
5,30,5,5,426,10,5,200000009,5,0,5,0,45,5,5,5,0,1,5,0,201301,5,0,5,1,0,5,5,5,7,670130105,0,8,5,0,5,0,1,10,0
6,30,6,6,445,10,6,200000009,6,0,6,0,47,6,6,6,0,1,6,0,201301,6,0,6,1,0,6,6,6,7,670130106,0,9,6,0,6,0,1,10,0
7,30,7,7,592,10,7,200000009,7,0,7,0,65,7,7,7,0,1,7,0,201301,7,0,7,1,0,7,7,7,8,670130107,0,9,7,0,7,0,1,10,0
8,30,8,8,739,10,8,200000009,8,0,8,0,75,8,8,8,0,1,8,0,201301,8,0,8,1,0,8,8,8,8,670130108,0,10,8,0,8,0,1,10,0
9,30,9,9,886,10,9,200000009,9,0,9,0,81,9,9,9,0,1,9,0,201301,9,0,9,1,0,9,9,9,9,670130109,0,10,9,0,9,0,1,10,0
10,30,10,10,1033,10,10,200000009,10,0,10,0,83,10,10,10,0,1,10,0,201301,10,0,10,1,0,10,10,10,9,670130110,0,10,10,0,10,0,1,10,0
11,30,11,11,1180,10,11,200000009,11,0,11,0,86,11,11,11,0,1,11,0,201301,11,0,11,1,0,11,11,11,9,670130111,0,11,11,0,11,0,1,10,0
12,30,12,12,1327,10,12,200000009,12,0,12,0,88,12,12,12,0,1,12,0,201301,12,0,12,1,0,12,12,12,9,670130112,0,11,12,0,12,0,1,10,0
13,30,13,13,1474,10,13,200000009,13,0,13,0,105,13,13,13,0,1,13,0,201301,13,0,13,1,0,13,13,13,13,670130113,0,16,13,0,13,0,1,10,0
14,30,14,14,1622,10,14,200000009,14,0,14,0,105,14,14,14,0,1,14,0,201301,14,0,14,1,0,14,14,14,13,670130114,0,16,14,0,14,0,1,10,0
15,30,15,15,1769,10,15,200000009,15,0,15,0,107,15,15,15,0,1,15,0,201301,15,0,15,1,0,15,15,15,14,670130115,0,16,15,0,15,0,1,10,0
16,30,16,16,1916,10,16,200000009,16,0,16,0,109,16,16,16,0,1,16,0,201301,16,0,16,1,0,16,16,16,14,670130116,0,16,16,0,16,0,1,10,0
17,30,17,17,2063,10,17,200000009,17,0,17,0,155,17,17,17,0,1,17,0,201301,17,0,17,1,0,17,17,17,14,670130117,0,16,17,0,17,0,1,10,0
18,30,18,18,2210,10,18,200000009,18,0,18,0,162,18,18,18,0,1,18,0,201301,18,0,18,1,0,18,18,18,14,670130118,0,17,18,0,18,0,1,10,0
19,30,19,19,2357,10,19,200000009,19,0,19,0,164,19,19,19,0,1,19,0,201301,19,0,19,1,0,19,19,19,14,670130119,0,18,19,0,19,0,1,10,0
20,30,20,20,2504,10,20,200000009,20,0,20,0,166,20,20,20,0,1,20,0,201301,20,0,20,1,0,20,20,20,15,670130120,0,18,20,0,20,0,1,10,0
21,30,21,21,2651,10,21,200000009,21,0,21,0,168,21,21,21,0,1,21,0,201301,21,0,21,1,0,21,21,21,15,670130121,0,18,21,0,21,0,1,10,0
22,30,22,22,2798,10,22,200000009,22,0,22,0,220,22,22,22,0,1,22,0,201301,22,0,22,1,0,22,22,22,22,670130122,0,28,22,0,22,0,1,10,0
23,30,23,23,2945,10,23,200000009,23,0,23,0,222,23,23,23,0,1,23,0,201301,23,0,23,1,0,23,23,23,22,670130123,0,30,23,0,23,0,1,10,0
24,30,24,24,3092,10,24,200000009,24,0,24,0,248,24,24,24,0,1,24,0,201301,24,0,24,1,0,24,24,24,22,670130124,0,30,24,0,24,0,1,10,0
25,30,25,25,3239,10,25,200000009,25,0,25,0,273,25,25,25,0,1,25,0,201301,25,0,25,1,0,25,25,25,23,670130125,0,30,25,0,25,0,1,10,0
26,30,26,26,3386,10,26,200000009,26,0,26,0,273,26,26,26,0,1,26,0,201301,26,0,26,1,0,26,26,26,23,670130126,0,30,26,0,26,0,1,10,0
27,30,27,27,3533,10,27,200000009,27,0,27,0,274,27,27,27,0,1,27,0,201301,27,0,27,1,0,27,27,27,23,670130127,0,30,27,0,27,0,1,10,0
28,30,28,28,3681,10,28,200000009,28,0,28,0,275,28,28,28,0,1,28,0,201301,28,0,28,1,0,28,28,28,23,670130128,0,30,28,0,28,0,1,10,0
29,30,29,29,3828,10,29,200000009,29,0,29,0,276,29,29,29,0,1,29,0,201301,29,0,29,1,0,29,29,29,24,670130129,0,31,29,0,29,0,1,10,0
30,30,30,30,3975,10,30,200000009,30,0,30,0,331,30,30,30,0,1,30,0,201301,30,0,30,1,0,30,30,30,25,670130130,0,32,30,0,30,0,1,10,0
31,30,31,31,4122,10,31,200000009,31,0,31,0,358,31,31,31,0,1,31,0,201301,31,0,31,1,0,31,31,31,25,670130131,0,32,31,0,31,0,1,10,0
32,30,32,32,4269,10,32,200000009,32,0,32,0,384,32,32,32,0,1,32,0,201301,32,0,32,1,0,32,32,32,25,670130132,0,32,32,0,32,0,1,10,0
33,30,33,33,4835,10,33,200000009,33,0,33,0,421,33,33,33,0,1,33,0,201301,33,0,33,1,0,33,33,33,25,670130133,0,32,33,0,33,0,1,10,0
34,30,34,34,5400,10,34,200000009,34,0,34,0,458,34,34,34,0,1,34,0,201301,34,0,34,1,0,34,34,34,25,670130134,0,32,34,0,34,0,1,10,0
35,30,35,35,5954,10,35,200000009,35,0,35,0,491,35,35,35,0,1,35,0,201301,35,0,35,1,0,35,35,35,26,670130135,0,33,35,0,35,0,1,10,0
36,30,36,36,6089,10,36,200000009,36,0,36,0,496,36,36,36,0,1,36,0,201301,36,0,36,1,0,36,36,36,26,670130136,0,33,36,0,36,0,1,10,0
37,30,37,37,6823,10,37,200000009,37,0,37,0,552,37,37,37,0,1,37,0,201301,37,0,37,1,0,37,37,37,28,670130137,0,35,37,0,37,0,1,10,0
38,30,38,38,7557,10,38,200000009,38,0,38,0,609,38,38,38,0,1,38,0,201301,38,0,38,1,0,38,38,38,30,670130138,0,37,38,0,38,0,1,10,0
39,30,39,39,8292,10,39,200000009,39,0,39,0,665,39,39,39,0,1,39,0,201301,39,0,39,1,0,39,39,39,31,670130139,0,40,39,0,39,0,1,10,0
40,30,40,40,9026,10,40,200000009,40,0,40,0,721,40,40,40,0,1,40,0,201301,40,0,40,1,0,40,40,40,33,670130140,0,42,40,0,40,0,1,10,0
41,30,41,41,9760,10,41,200000009,41,0,41,0,777,41,41,41,0,1,41,0,201301,41,0,41,1,0,41,41,41,35,670130141,0,44,41,0,41,0,1,10,0
42,30,42,42,10494,10,42,200000009,42,0,42,0,834,42,42,42,0,1,42,0,201301,42,0,42,1,0,42,42,42,37,670130142,0,46,42,0,42,0,1,10,0
43,30,43,43,11228,10,43,200000009,43,0,43,0,890,43,43,43,0,1,43,0,201301,43,0,43,1,0,43,43,43,38,670130143,0,48,43,0,43,0,1,10,0
44,30,44,44,11962,10,44,200000009,44,0,44,0,946,44,44,44,0,1,44,0,201301,44,0,44,1,0,44,44,44,40,670130144,0,50,44,0,44,0,1,10,0
45,30,45,45,12697,10,45,200000009,45,0,45,0,1002,45,45,45,0,1,45,0,201301,45,0,45,1,0,45,45,45,42,670130145,0,53,45,0,45,0,1,10,0
46,30,46,46,13431,10,46,200000009,46,0,46,0,1059,46,46,46,0,1,46,0,201301,46,0,46,1,0,46,46,46,44,670130146,0,55,46,0,46,0,1,10,0
47,30,47,47,14165,10,47,200000009,47,0,47,0,1115,47,47,47,0,1,47,0,201301,47,0,47,1,0,47,47,47,45,670130147,0,57,47,0,47,0,1,10,0
48,30,48,48,14899,10,48,200000009,48,0,48,0,1171,48,48,48,0,1,48,0,201301,48,0,48,1,0,48,48,48,47,670130148,0,59,48,0,48,0,1,10,0
49,30,49,49,14899,10,49,200000009,49,0,49,0,1171,49,49,49,0,1,49,0,201301,49,0,49,1,0,49,49,49,47,670130149,0,59,49,0,49,0,1,10,0
50,30,50,50,14899,10,50,200000009,50,0,50,0,1171,50,50,50,0,1,50,0,201301,50,0,50,1,0,50,50,50,57,670130150,0,65,50,0,50,0,1,10,0
51,30,51,51,15499,10,51,200000009,51,0,51,0,1215,51,51,51,0,1,51,0,201301,51,0,51,1,0,51,51,51,57,670130151,0,65,51,0,51,0,1,10,0
52,30,52,52,16099,10,52,200000009,52,0,52,0,1259,52,52,52,0,1,52,0,201301,52,0,52,1,0,52,52,52,57,670130152,0,66,52,0,52,0,1,10,0
53,30,53,53,16699,10,53,200000009,53,0,53,0,1303,53,53,53,0,1,53,0,201301,53,0,53,1,0,53,53,53,58,670130153,0,66,53,0,53,0,1,10,0
54,30,54,54,17299,10,54,200000009,54,0,54,0,1347,54,54,54,0,1,54,0,201301,54,0,54,1,0,54,54,54,58,670130154,0,67,54,0,54,0,1,10,0
55,30,55,55,17899,10,55,200000009,55,0,55,0,1391,55,55,55,0,1,55,0,201301,55,0,55,1,0,55,55,55,58,670130155,0,67,55,0,55,0,1,10,0
56,30,56,56,20566,10,56,200000009,56,0,56,0,1467,56,56,56,0,1,56,0,201301,56,0,56,1,0,56,56,56,58,670130156,0,67,56,0,56,0,1,10,0
57,30,57,57,23233,10,57,200000009,57,0,57,0,1543,57,57,57,0,1,57,0,201301,57,0,57,1,0,57,57,57,58,670130157,0,67,57,0,57,0,1,10,0
58,30,58,58,23233,10,58,200000009,58,0,58,0,1563,58,58,58,0,1,58,0,201301,58,0,58,1,0,58,58,58,60,670130158,0,69,58,0,58,0,1,10,0
59,30,59,59,26246,10,59,200000009,59,0,59,0,1645,59,59,59,0,1,59,0,201301,59,0,59,1,0,59,59,59,60,670130159,0,69,59,0,59,0,1,10,0
60,30,60,60,26246,10,60,200000009,60,0,60,0,1666,60,60,60,0,1,60,0,201301,60,0,60,1,0,60,60,60,63,670130160,0,72,60,0,60,0,1,10,0
61,30,61,61,29650,10,61,200000009,61,0,61,0,1753,61,61,61,0,1,61,0,201301,61,0,61,1,0,61,61,61,63,670130161,0,72,61,0,61,0,1,10,0
62,30,62,62,30319,10,62,200000009,62,0,62,0,1934,62,62,62,0,1,62,0,201301,62,0,62,1,0,62,62,62,64,670130162,0,74,62,0,62,0,1,10,0
63,30,63,63,30988,10,63,200000009,63,0,63,0,2114,63,63,63,0,1,63,0,201301,63,0,63,1,0,63,63,63,65,670130163,0,75,63,0,63,0,1,10,0
64,30,64,64,31656,10,64,200000009,64,0,64,0,2295,64,64,64,0,1,64,0,201301,64,0,64,1,0,64,64,64,66,670130164,0,77,64,0,64,0,1,10,0
65,30,65,65,32325,10,65,200000009,65,0,65,0,2476,65,65,65,0,1,65,0,201301,65,0,65,1,0,65,65,65,67,670130165,0,78,65,0,65,0,1,10,0
66,30,66,66,32994,10,66,200000009,66,0,66,0,2656,66,66,66,0,1,66,0,201301,66,0,66,1,0,66,66,66,68,670130166,0,80,66,0,66,0,1,10,0
67,30,67,67,33663,10,67,200000009,67,0,67,0,2837,67,67,67,0,1,67,0,201301,67,0,67,1,0,67,67,67,69,670130167,0,81,67,0,67,0,1,10,0
68,30,68,68,34332,10,68,200000009,68,0,68,0,3018,68,68,68,0,1,68,0,201301,68,0,68,1,0,68,68,68,70,670130168,0,83,68,0,68,0,1,10,0
69,30,69,69,35001,10,69,200000009,69,0,69,0,3198,69,69,69,0,1,69,0,201301,69,0,69,1,0,69,69,69,71,670130169,0,84,69,0,69,0,1,10,0
70,30,70,70,35669,10,70,200000009,70,0,70,0,3379,70,70,70,0,1,70,0,201301,70,0,70,1,0,70,70,70,72,670130170,0,86,70,0,70,0,1,10,0
71,30,71,71,36338,10,71,200000009,71,0,71,0,3559,71,71,71,0,1,71,0,201301,71,0,71,1,0,71,71,71,73,670130171,0,87,71,0,71,0,1,10,0
1,30,1,1,346,10,1,200000001,1,0,1,0,0,1,1,1,0,1,1,0,201400,1,0,1,1,0,1,1,1,3,670140001,0,6,1,0,1,0,1,10,48
2,30,2,2,355,10,2,200000001,2,0,2,0,0,2,2,2,0,1,2,0,201400,2,0,2,1,0,2,2,2,3,670140002,0,12,2,0,2,0,1,10,48
3,30,3,3,364,10,3,200000001,3,0,3,0,0,3,3,3,0,1,3,0,201400,3,0,3,1,0,3,3,3,5,670140003,0,7,3,0,3,0,1,10,51
4,30,4,4,364,10,4,200000001,4,0,4,0,0,4,4,4,0,1,4,0,201400,4,0,4,1,0,4,4,4,5,670140004,0,7,4,0,4,0,1,10,51
5,30,5,5,367,10,5,200000001,5,0,5,0,0,5,5,5,0,1,5,0,201400,5,0,5,1,0,5,5,5,5,670140005,0,7,5,0,5,0,1,10,53
6,30,6,6,386,10,6,200000001,6,0,6,0,0,6,6,6,0,1,6,0,201400,6,0,6,1,0,6,6,6,7,670140006,0,10,6,0,6,0,1,10,80
7,30,7,7,434,10,7,200000001,7,0,7,0,0,7,7,7,0,1,7,0,201400,7,0,7,1,0,7,7,7,8,670140007,0,11,7,0,7,0,1,10,88
8,30,8,8,483,10,8,200000001,8,0,8,0,0,8,8,8,0,1,8,0,201400,8,0,8,1,0,8,8,8,8,670140008,0,11,8,0,8,0,1,10,97
9,30,9,9,531,10,9,200000001,9,0,9,0,0,9,9,9,0,1,9,0,201400,9,0,9,1,0,9,9,9,9,670140009,0,12,9,0,9,0,1,10,105
10,30,10,10,579,10,10,200000001,10,0,10,0,0,10,10,10,0,1,10,0,201400,10,0,10,1,0,10,10,10,10,670140010,0,14,10,0,10,0,1,10,114
11,30,11,11,628,10,11,200000001,11,0,11,0,0,11,11,11,0,1,11,0,201400,11,0,11,1,0,11,11,11,10,670140011,0,15,11,0,11,0,1,10,122
12,30,12,12,677,10,12,200000001,12,0,12,0,0,12,12,12,0,1,12,0,201400,12,0,12,1,0,12,12,12,11,670140012,0,17,12,0,12,0,1,10,132
13,30,13,13,725,10,13,200000001,13,0,13,0,0,13,13,13,0,1,13,0,201400,13,0,13,1,0,13,13,13,13,670140013,0,17,13,0,13,0,1,10,139
14,30,14,14,773,10,14,200000001,14,0,14,0,0,14,14,14,0,1,14,0,201400,14,0,14,1,0,14,14,14,13,670140014,0,18,14,0,14,0,1,10,147
15,30,15,15,821,10,15,200000001,15,0,15,0,0,15,15,15,0,1,15,0,201400,15,0,15,1,0,15,15,15,14,670140015,0,19,15,0,15,0,1,10,156
16,30,16,16,893,10,16,200000001,16,0,16,0,0,16,16,16,0,1,16,0,201400,16,0,16,1,0,16,16,16,14,670140016,0,20,16,0,16,0,1,10,191
17,30,17,17,965,10,17,200000001,17,0,17,0,0,17,17,17,0,1,17,0,201400,17,0,17,1,0,17,17,17,14,670140017,0,20,17,0,17,0,1,10,227
18,30,18,18,1362,10,18,200000001,18,0,18,0,0,18,18,18,0,1,18,0,201400,18,0,18,1,0,18,18,18,15,670140018,0,20,18,0,18,0,1,10,290
19,30,19,19,1557,10,19,200000001,19,0,19,0,0,19,19,19,0,1,19,0,201400,19,0,19,1,0,19,19,19,15,670140019,0,20,19,0,19,0,1,10,316
20,30,20,20,1642,10,20,200000001,20,0,20,0,0,20,20,20,0,1,20,0,201400,20,0,20,1,0,20,20,20,15,670140020,0,23,20,0,20,0,1,10,320
21,30,21,21,1874,10,21,200000001,21,0,21,0,0,21,21,21,0,1,21,0,201400,21,0,21,1,0,21,21,21,17,670140021,0,25,21,0,21,0,1,10,366
22,30,22,22,2106,10,22,200000001,22,0,22,0,0,22,22,22,0,1,22,0,201400,22,0,22,1,0,22,22,22,19,670140022,0,27,22,0,22,0,1,10,414
23,30,23,23,2338,10,23,200000001,23,0,23,0,0,23,23,23,0,1,23,0,201400,23,0,23,1,0,23,23,23,21,670140023,0,29,23,0,23,0,1,10,461
24,30,24,24,2570,10,24,200000001,24,0,24,0,0,24,24,24,0,1,24,0,201400,24,0,24,1,0,24,24,24,23,670140024,0,32,24,0,24,0,1,10,507
25,30,25,25,2838,10,25,200000001,25,0,25,0,0,25,25,25,0,1,25,0,201400,25,0,25,1,0,25,25,25,24,670140025,0,33,25,0,25,0,1,10,520
26,30,26,26,3106,10,26,200000001,26,0,26,0,0,26,26,26,0,1,26,0,201400,26,0,26,1,0,26,26,26,24,670140026,0,33,26,0,26,0,1,10,532
27,30,27,27,3374,10,27,200000001,27,0,27,0,0,27,27,27,0,1,27,0,201400,27,0,27,1,0,27,27,27,24,670140027,0,34,27,0,27,0,1,10,570
28,30,28,28,3642,10,28,200000001,28,0,28,0,0,28,28,28,0,1,28,0,201400,28,0,28,1,0,28,28,28,24,670140028,0,34,28,0,28,0,1,10,608
29,30,29,29,4377,10,29,200000001,29,0,29,0,0,29,29,29,0,1,29,0,201400,29,0,29,1,0,29,29,29,25,670140029,0,36,29,0,29,0,1,10,613
30,30,30,30,4771,10,30,200000001,30,0,30,0,0,30,30,30,0,1,30,0,201400,30,0,30,1,0,30,30,30,26,670140030,0,38,30,0,30,0,1,10,700
31,30,31,31,5164,10,31,200000001,31,0,31,0,0,31,31,31,0,1,31,0,201400,31,0,31,1,0,31,31,31,27,670140031,0,39,31,0,31,0,1,10,786
32,30,32,32,5558,10,32,200000001,32,0,32,0,0,32,32,32,0,1,32,0,201400,32,0,32,1,0,32,32,32,28,670140032,0,41,32,0,32,0,1,10,873
33,30,33,33,5952,10,33,200000001,33,0,33,0,0,33,33,33,0,1,33,0,201400,33,0,33,1,0,33,33,33,30,670140033,0,43,33,0,33,0,1,10,960
34,30,34,34,6346,10,34,200000001,34,0,34,0,0,34,34,34,0,1,34,0,201400,34,0,34,1,0,34,34,34,31,670140034,0,45,34,0,34,0,1,10,1047
35,30,35,35,6739,10,35,200000001,35,0,35,0,0,35,35,35,0,1,35,0,201400,35,0,35,1,0,35,35,35,32,670140035,0,46,35,0,35,0,1,10,1133
36,30,36,36,7133,10,36,200000001,36,0,36,0,0,36,36,36,0,1,36,0,201400,36,0,36,1,0,36,36,36,33,670140036,0,48,36,0,36,0,1,10,1220
37,30,37,37,7527,10,37,200000001,37,0,37,0,0,37,37,37,0,1,37,0,201400,37,0,37,1,0,37,37,37,34,670140037,0,50,37,0,37,0,1,10,1307
38,30,38,38,7921,10,38,200000001,38,0,38,0,0,38,38,38,0,1,38,0,201400,38,0,38,1,0,38,38,38,35,670140038,0,52,38,0,38,0,1,10,1394
39,30,39,39,8314,10,39,200000001,39,0,39,0,0,39,39,39,0,1,39,0,201400,39,0,39,1,0,39,39,39,36,670140039,0,53,39,0,39,0,1,10,1480
40,30,40,40,8708,10,40,200000001,40,0,40,0,0,40,40,40,0,1,40,0,201400,40,0,40,1,0,40,40,40,37,670140040,0,55,40,0,40,0,1,10,1567
41,30,41,41,9102,10,41,200000001,41,0,41,0,0,41,41,41,0,1,41,0,201400,41,0,41,1,0,41,41,41,39,670140041,0,57,41,0,41,0,1,10,1654
42,30,42,42,9496,10,42,200000001,42,0,42,0,0,42,42,42,0,1,42,0,201400,42,0,42,1,0,42,42,42,40,670140042,0,59,42,0,42,0,1,10,1741
43,30,43,43,9889,10,43,200000001,43,0,43,0,0,43,43,43,0,1,43,0,201400,43,0,43,1,0,43,43,43,41,670140043,0,60,43,0,43,0,1,10,1827
44,30,44,44,10283,10,44,200000001,44,0,44,0,0,44,44,44,0,1,44,0,201400,44,0,44,1,0,44,44,44,42,670140044,0,62,44,0,44,0,1,10,1914
45,30,45,45,12151,10,45,200000001,45,0,45,0,0,45,45,45,0,1,45,0,201400,45,0,45,1,0,45,45,45,42,670140045,0,64,45,0,45,0,1,10,1990
46,30,46,46,13865,10,46,200000001,46,0,46,0,0,46,46,46,0,1,46,0,201400,46,0,46,1,0,46,46,46,43,670140046,0,65,46,0,46,0,1,10,2095
47,30,47,47,15579,10,47,200000001,47,0,47,0,0,47,47,47,0,1,47,0,201400,47,0,47,1,0,47,47,47,45,670140047,0,66,47,0,47,0,1,10,2199
48,30,48,48,17293,10,48,200000001,48,0,48,0,0,48,48,48,0,1,48,0,201400,48,0,48,1,0,48,48,48,46,670140048,0,67,48,0,48,0,1,10,2304
49,30,49,49,19211,10,49,200000001,49,0,49,0,0,49,49,49,0,1,49,0,201400,49,0,49,1,0,49,49,49,50,670140049,0,72,49,0,49,0,1,10,2467
50,30,50,50,21130,10,50,200000001,50,0,50,0,0,50,50,50,0,1,50,0,201400,50,0,50,1,0,50,50,50,53,670140050,0,76,50,0,50,0,1,10,2629
51,30,51,51,23048,10,51,200000001,51,0,51,0,0,51,51,51,0,1,51,0,201400,51,0,51,1,0,51,51,51,57,670140051,0,81,51,0,51,0,1,10,2792
52,30,52,52,24967,10,52,200000001,52,0,52,0,0,52,52,52,0,1,52,0,201400,52,0,52,1,0,52,52,52,60,670140052,0,86,52,0,52,0,1,10,2954
53,30,53,53,26885,10,53,200000001,53,0,53,0,0,53,53,53,0,1,53,0,201400,53,0,53,1,0,53,53,53,64,670140053,0,91,53,0,53,0,1,10,3117
54,30,54,54,28803,10,54,200000001,54,0,54,0,0,54,54,54,0,1,54,0,201400,54,0,54,1,0,54,54,54,67,670140054,0,95,54,0,54,0,1,10,3279
55,30,55,55,30722,10,55,200000001,55,0,55,0,0,55,55,55,0,1,55,0,201400,55,0,55,1,0,55,55,55,71,670140055,0,100,55,0,55,0,1,10,3442
56,30,56,56,32640,10,56,200000001,56,0,56,0,0,56,56,56,0,1,56,0,201400,56,0,56,1,0,56,56,56,74,670140056,0,105,56,0,56,0,1,10,3604
57,30,57,57,34559,10,57,200000001,57,0,57,0,0,57,57,57,0,1,57,0,201400,57,0,57,1,0,57,57,57,78,670140057,0,109,57,0,57,0,1,10,3767
58,30,58,58,36477,10,58,200000001,58,0,58,0,0,58,58,58,0,1,58,0,201400,58,0,58,1,0,58,58,58,81,670140058,0,114,58,0,58,0,1,10,3929
59,30,59,59,39505,10,59,200000001,59,0,59,0,0,59,59,59,0,1,59,0,201400,59,0,59,1,0,59,59,59,85,670140059,0,118,59,0,59,0,1,10,4109
60,30,60,60,42533,10,60,200000001,60,0,60,0,0,60,60,60,0,1,60,0,201400,60,0,60,1,0,60,60,60,88,670140060,0,124,60,0,60,0,1,10,4291
61,30,61,61,45561,10,61,200000001,61,0,61,0,0,61,61,61,0,1,61,0,201400,61,0,61,1,0,61,61,61,93,670140061,0,128,61,0,61,0,1,10,4471
62,30,62,62,45657,10,62,200000001,62,0,62,0,0,62,62,62,0,1,62,0,201400,62,0,62,1,0,62,62,62,93,670140062,0,128,62,0,62,0,1,10,4559
63,30,63,63,45753,10,63,200000001,63,0,63,0,0,63,63,63,0,1,63,0,201400,63,0,63,1,0,63,63,63,94,670140063,0,129,63,0,63,0,1,10,4648
64,30,64,64,45849,10,64,200000001,64,0,64,0,0,64,64,64,0,1,64,0,201400,64,0,64,1,0,64,64,64,94,670140064,0,129,64,0,64,0,1,10,4736
65,30,65,65,45945,10,65,200000001,65,0,65,0,0,65,65,65,0,1,65,0,201400,65,0,65,1,0,65,65,65,95,670140065,0,129,65,0,65,0,1,10,4825
66,30,66,66,46041,10,66,200000001,66,0,66,0,0,66,66,66,0,1,66,0,201400,66,0,66,1,0,66,66,66,95,670140066,0,129,66,0,66,0,1,10,4913
67,30,67,67,46136,10,67,200000001,67,0,67,0,0,67,67,67,0,1,67,0,201400,67,0,67,1,0,67,67,67,96,670140067,0,130,67,0,67,0,1,10,5002
68,30,68,68,46232,10,68,200000001,68,0,68,0,0,68,68,68,0,1,68,0,201400,68,0,68,1,0,68,68,68,96,670140068,0,130,68,0,68,0,1,10,5090
69,30,69,69,46328,10,69,200000001,69,0,69,0,0,69,69,69,0,1,69,0,201400,69,0,69,1,0,69,69,69,96,670140069,0,130,69,0,69,0,1,10,5179
70,30,70,70,46424,10,70,200000001,70,0,70,0,0,70,70,70,0,1,70,0,201400,70,0,70,1,0,70,70,70,97,670140070,0,131,70,0,70,0,1,10,5267
71,30,71,71,46520,10,71,200000001,71,0,71,0,0,71,71,71,0,1,71,0,201400,71,0,71,1,0,71,71,71,97,670140071,0,131,71,0,71,0,1,10,5356
1,30,1,1,841,10,1,200000001,1,0,1,0,0,1,1,1,0,1,1,0,201500,1,0,1,1,0,1,1,1,10,670150001,0,8,1,0,1,0,1,10,87
