param_04,param_06,param_05,command_id,param_07,drama_id,param_01,command_type,param_03,param_08,param_02
1,0,1,18114058,0,18114,101811,11,10,0.5,"나를 위해서 케이크로\n축하해 주다니……\n모두의 선생님이라서\n정말로 다행이라고 생각해♪"
"","","",18114059,"",18114,0,91,"","",""
"",0.2,"",18114060,"",18114,101811,3,1,"",wac_birthday_idle_wish
"",0.2,"",18114061,"",18114,105011,3,1,"",wac_birthday_talk_smile
0,"","",18114062,"",18114,vo_wac_18114,21,0,"",vo_wac_18114_001
1,0,1,18114063,0,18114,105011,11,10,0.5,"이오, 너무 호들갑이야~\n하지만 기뻐해 주니\n직접 만들기 잘한 것 같아♪"
"","","",18114064,"",18114,0,91,"","",""
"",0.2,"",18114065,"",18114,105011,3,1,"",wac_birthday_idle_smile
"",0.2,"",18114066,"",18114,101611,3,1,"",wac_birthday_talk_kyapi
0,"","",18114067,"",18114,vo_wac_18114,21,0,"",vo_wac_18114_002
1,0,1,18114068,0,18114,101611,11,10,0.5,"히데사이도 장보기 같은 거\n도와줬고~\n다 같이 축하하는 생일은\n그것만으로도 감동이잖아♪"
"","","",18114069,"",18114,0,91,"","",""
"",0.2,"",18114070,"",18114,101611,3,1,"",wac_birthday_idle_kyapi
"",0.2,"",18114071,"",18114,101811,3,1,"",wac_birthday_talk_smile
0,"","",18114072,"",18114,vo_wac_18114,21,0,"",vo_wac_18114_003
1,0,1,18114073,0,18114,101811,11,10,0.5,"응, 정말로 고마워♪\n믿음직스럽지 못한 선생님일지도 모르지만,\n앞으로도 모두를 위해서\n힘낼게♪"
"","","",18114074,"",18114,0,91,"","",""
"","","",18114075,"",18114,0,22,"","",""
"","","",18814001,"",18814,bgm_M321,25,"","",bgm_M321_2C
-1000,2,-70,18814002,0,18814,1,1,250,wac_birthday_idle_normal,101311
170,2,-260,18814003,1,18814,1,1,256,wac_birthday_idle_smile,105611
270,2,-310,18814004,1,18814,1,1,259,wac_birthday_idle_normal,105111
395,2,-270,18814005,1,18814,1,1,257,wac_birthday_idle_doya,100911
510,2,-310,18814006,1,18814,1,1,258,wac_birthday_idle_normal,102711
"","","",18814007,"",18814,101311,13,"","",300
"","","",18814008,"",18814,105611,13,"","",300
"","","",18814009,"",18814,105111,13,"","",300
"","","",18814010,"",18814,100911,13,"","",300
"","","",18814011,"",18814,102711,13,"","",300
0,0,1,18814012,"",18814,501,31,0,"",501
0,1,1,18814013,"",18814,600,31,0,"",600
0,0,1,18814014,"",18814,602,31,0,"",602
0,0,1,18814015,"",18814,603,31,0,"",603
60,1,1,18814016,"",18814,604,31,30,"",604
0,1,1,18814017,"",18814,613,31,0,"",613
0,0,1,18814018,"",18814,700,31,0,"",700
0,0,1,18814019,"",18814,701,31,0,"",701
0,0,1,18814020,"",18814,702,31,0,"",702
0,0,1,18814021,"",18814,800,31,0,"",800
60,1,1,18814022,"",18814,926,31,30,"",926
"","","",18814023,"",18814,1,93,"","",""
wac_birthday_reaction_03,0.2,1,18814024,0.2,18814,105111,3,0,"",wac_birthday_reaction_04
wac_birthday_reaction_03,0.2,1,18814025,0.2,18814,105611,3,0,"",wac_birthday_reaction_01
"","","",18814026,"",18814,0.1,93,"","",""
wac_birthday_reaction_03,0.2,1,18814027,0.2,18814,100911,3,0,"",wac_birthday_reaction_02
wac_birthday_reaction_04,0.2,1,18814028,0.2,18814,102711,3,0,"",wac_birthday_reaction_03
"","","",18814029,"",18814,0.3,93,"","",""
"",0.2,"",18814030,"",18814,101311,3,1,"",wac_birthday_run_01
3,"","",18814031,"",18814,101311,2,-70,"",0
"","","",18814032,"",18814,2.5,93,"","",""
"","","",18814033,"",18814,602,32,"","",1
"","","",18814034,"",18814,0.6,93,"","",""
"","","",18814035,"",18814,501,32,"","",1
"","","",18814036,"",18814,600,32,"","",0
"","","",18814037,"",18814,613,32,"","",0
"","","",18814038,"",18814,604,32,"","",0
"","","",18814039,"",18814,701,32,"","",1
0.01,"","",18814040,"",18814,926,33,0,"",0
wac_birthday_wish_03,0.2,1,18814041,0.2,18814,101311,3,0,"",wac_birthday_blowout_02
0.01,"","",18814042,"",18814,101311,2,-330,"",-200
"",0.2,"",18814043,"",18814,105611,3,1,"",wac_birthday_idle_smile
0.01,"","",18814044,"",18814,105611,2,-320,"",150
"",0.2,"",18814045,"",18814,105111,3,1,"",wac_birthday_idle_normal
0.01,"","",18814046,"",18814,105111,2,-360,"",260
"",0.2,"",18814047,"",18814,100911,3,1,"",wac_birthday_idle_doya
0.01,"","",18814048,"",18814,100911,2,-320,"",380
"",0.2,"",18814049,"",18814,102711,3,1,"",wac_birthday_idle_normal
0.01,"","",18814050,"",18814,102711,2,-340,"",500
"","","",18814051,"",18814,0,93,"","",""
"","","",18814052,"",18814,800,32,"","",1
"","","",18814053,"",18814,0.7,93,"","",""
"","","",18814054,"",18814,702,32,"","",1
"","","",18814055,"",18814,0.5,93,"","",""
"","","",18814056,"",18814,se_common,23,0,"",se_sys_login_birthday_blow_candle
"","","",18814057,"",18814,701,32,"","",0
"","","",18814058,"",18814,0.4,93,"","",""
"","","",18814059,"",18814,se_common,23,0,"",se_sys_login_birthday_cracker
"","","",18814060,"",18814,700,32,"","",1
"","","",18814061,"",18814,se_common,23,0,"",se_sys_login_birthday_calendar_applause
wac_birthday_idle_smile,0.2,1,18814062,0.2,18814,105611,3,0,"",wac_birthday_clap
wac_birthday_idle_doya,0.2,1,18814063,0.2,18814,100911,3,0,"",wac_birthday_clap
"","","",18814064,"",18814,0.1,93,"","",""
wac_birthday_idle_normal,0.2,1,18814065,0.2,18814,105111,3,0,"",wac_birthday_clap
"","","",18814066,"",18814,0.1,93,"","",""
wac_birthday_idle_normal,0.2,1,18814067,0.2,18814,102711,3,0,"",wac_birthday_clap
"","","",18814068,"",18814,2,93,"","",""
"","","",18814069,"",18814,1,131,"","",""
0,"","",18814070,"",18814,vo_wac_18814,21,0,"",vo_wac_18814_000
1,0,1,18814071,0,18814,101311,11,10,0.5,"이, 이이, 이건 설마~!?\n나나카의 생일잔치 준비!?\n……맞지? 단순히 케이크를\n먹고 싶었을 뿐인 게 아니지?"
"","","",18814072,"",18814,0,91,"","",""
wac_birthday_idle_kyapi,0.2,1,18814073,"",18814,101311,3,0,"",wac_birthday_nanaka_wish_to_idle_kyapi
"",0.2,"",18814074,"",18814,105611,3,1,"",wac_birthday_talk_doya
0,"","",18814075,"",18814,vo_wac_18814,21,0,"",vo_wac_18814_001
1,0,1,18814076,0,18814,105611,11,10,0.5,"어떻게 봐도 생일 케이크잖아?\n걱정하지 않아도 나나카의 생일 축하 맞아.\n생일, 축하해."
"","","",18814077,"",18814,0,91,"","",""
"",0.2,"",18814078,"",18814,105611,3,1,"",wac_birthday_idle_doya
"",0.2,"",18814079,"",18814,105111,3,1,"",wac_birthday_talk_wish
0,"","",18814080,"",18814,vo_wac_18814,21,0,"",vo_wac_18814_002
1,0,1,18814081,0,18814,105111,11,10,0.5,"케이크랑은 별개로 선물도\n몇 개 준비했어.\n우리는 어떤 게 좋은지\n잘 몰라서……"
"","","",18814082,"",18814,0,91,"","",""
"",0.2,"",18814083,"",18814,105111,3,1,"",wac_birthday_idle_wish
"",0.2,"",18814084,"",18814,100911,3,1,"",wac_birthday_talk_doya
0,"","",18814085,"",18814,vo_wac_18814,21,0,"",vo_wac_18814_003
1,0,1,18814086,0,18814,100911,11,10,0.5,"시구르드한테도 조언을 받았어.\n나나카의 생일을 축하하는 데 어울리는\n전설급 물건들을 준비했다고?\n한정 마법 소녀 굿즈 모음이야!"
"","","",18814087,"",18814,0,91,"","",""
"",0.2,"",18814088,"",18814,100911,3,1,"",wac_birthday_idle_doya
"",0.2,"",18814089,"",18814,101311,3,1,"",wac_birthday_talk_smile
0,"","",18814090,"",18814,vo_wac_18814,21,0,"",vo_wac_18814_004
1,0,1,18814091,0,18814,101311,11,10,0.5,"생각지 못한 행복!\n여러분, 감사합니다~!!\n기대에 부응해서 앞으로도 초귀여운\n마법 소녀로서 정진해 나갈 것을……"
"","","",18814092,"",18814,0,91,"","",""
"",0.2,"",18814093,"",18814,101311,3,1,"",wac_birthday_idle_smile
"",0.2,"",18814094,"",18814,102711,3,1,"",wac_birthday_eriko_talk_sad
0,"","",18814095,"",18814,vo_wac_18814,21,0,"",vo_wac_18814_005
1,0,1,18814096,0,18814,102711,11,10,0.5,"그런데.\n왜 나나카 씨가 원하는\n한정 상품을 당신이 정확하게 파악하고\n계셨던 거죠……?"
"","","",18814097,"",18814,0,91,"","",""
"",0.2,"",18814098,"",18814,102711,3,1,"",wac_birthday_eriko_idle_sad
"",0.2,"",18814099,"",18814,101311,3,1,"",wac_birthday_talk_sad
0,"","",18814100,"",18814,vo_wac_18814,21,0,"",vo_wac_18814_006
1,0,1,18814101,0,18814,101311,11,10,0.5,"그건~ 으음……\n위험해, 눈이 웃고 있지 않아.\n정기 순회에 관해 얘기하면,\n확실히 도끼로 케이크처럼 커팅될지도~!?"
"","","",18814102,"",18814,0,91,"","",""
"","","",18814103,"",18814,0,22,"","",""
"","","",19214001,"",19214,bgm_M321,25,"","",bgm_M321_2C
-1000,2,-70,19214002,0,19214,1,1,250,wac_birthday_idle_normal,101111
230,2,-270,19214003,1,19214,1,1,256,wac_birthday_idle_smile,104911
410,2,-310,19214004,1,19214,1,1,257,wac_birthday_idle_normal,106811
"","","",19214005,"",19214,101111,13,"","",300
"","","",19214006,"",19214,104911,13,"","",300
"","","",19214007,"",19214,106811,13,"","",300
0,0,1,19214008,"",19214,501,31,0,"",501
0,1,1,19214009,"",19214,600,31,0,"",600
0,0,1,19214010,"",19214,602,31,0,"",602
0,0,1,19214011,"",19214,603,31,0,"",603
60,1,1,19214012,"",19214,604,31,30,"",604
0,1,1,19214013,"",19214,613,31,0,"",613
0,0,1,19214014,"",19214,700,31,0,"",700
0,0,1,19214015,"",19214,701,31,0,"",701
0,0,1,19214016,"",19214,702,31,0,"",702
0,0,1,19214017,"",19214,800,31,0,"",800
60,1,1,19214018,"",19214,927,31,30,"",927
"","","",19214019,"",19214,1,93,"","",""
wac_birthday_reaction_03,0.2,1,19214020,0.2,19214,106811,3,0,"",wac_birthday_reaction_02
"","","",19214021,"",19214,0.1,93,"","",""
wac_birthday_reaction_03,0.2,1,19214022,0.2,19214,104911,3,0,"",wac_birthday_reaction_01
"","","",19214023,"",19214,0.3,93,"","",""
"",0.2,"",19214024,"",19214,101111,3,1,"",wac_birthday_run_01
3,"","",19214025,"",19214,101111,2,-70,"",0
"","","",19214026,"",19214,2.5,93,"","",""
"","","",19214027,"",19214,602,32,"","",1
"","","",19214028,"",19214,0.6,93,"","",""
"","","",19214029,"",19214,501,32,"","",1
"","","",19214030,"",19214,600,32,"","",0
"","","",19214031,"",19214,613,32,"","",0
"","","",19214032,"",19214,604,32,"","",0
"","","",19214033,"",19214,701,32,"","",1
0.01,"","",19214034,"",19214,927,33,0,"",0
wac_birthday_wish_02,0.2,1,19214035,0.2,19214,101111,3,0,"",wac_birthday_blowout_02
0.01,"","",19214036,"",19214,101111,2,-330,"",-200
"",0.2,"",19214037,"",19214,104911,3,1,"",wac_birthday_idle_smile
0.01,"","",19214038,"",19214,104911,2,-320,"",180
"",0.2,"",19214039,"",19214,106811,3,1,"",wac_birthday_idle_normal
0.01,"","",19214040,"",19214,106811,2,-340,"",320
"","","",19214041,"",19214,0,93,"","",""
"","","",19214042,"",19214,800,32,"","",1
"","","",19214043,"",19214,0.7,93,"","",""
"","","",19214044,"",19214,702,32,"","",1
"","","",19214045,"",19214,0.5,93,"","",""
"","","",19214046,"",19214,se_common,23,0,"",se_sys_login_birthday_blow_candle
"","","",19214047,"",19214,701,32,"","",0
"","","",19214048,"",19214,0.4,93,"","",""
"","","",19214049,"",19214,se_common,23,0,"",se_sys_login_birthday_cracker
"","","",19214050,"",19214,700,32,"","",1
"","","",19214051,"",19214,se_common,23,0,"",se_sys_login_birthday_calendar_applause
wac_birthday_idle_smile,0.2,1,19214052,0.2,19214,104911,3,0,"",wac_birthday_clap
"","","",19214053,"",19214,0.1,93,"","",""
wac_birthday_idle_normal,0.2,1,19214054,0.2,19214,106811,3,0,"",wac_birthday_clap
"","","",19214055,"",19214,2,93,"","",""
"","","",19214056,"",19214,1,131,"","",""
0,"","",19214057,"",19214,vo_wac_19214,21,0,"",vo_wac_19214_000
1,0,1,19214058,0,19214,101111,11,10,0.5,"와아~ 이건 제\n생일 케이크인가요?\n아주 먹음직스럽네요!"
"","","",19214059,"",19214,0,91,"","",""
"",0.2,"",19214060,"",19214,101111,3,1,"",wac_birthday_idle_smile
"",0.2,"",19214061,"",19214,104911,3,1,"",wac_birthday_talk_smile
0,"","",19214062,"",19214,vo_wac_19214,21,0,"",vo_wac_19214_001
1,0,1,19214063,0,19214,104911,11,10,0.5,"당연히 맛있지~!\n다 같이 리노를 위해서\n실력을 발휘했으니까!"
"","","",19214064,"",19214,0,91,"","",""
"",0.2,"",19214065,"",19214,104911,3,1,"",wac_birthday_idle_smile
"",0.2,"",19214066,"",19214,106811,3,1,"",wac_birthday_talk_doya
0,"","",19214067,"",19214,vo_wac_19214,21,0,"",vo_wac_19214_002
1,0,1,19214068,0,19214,106811,11,10,0.5,"세상의 눈을 피하는 가짜 모습이라곤 해도\n평소에는 크레이프를 만드는 길드니까.\n맛있을 거야."
"","","",19214069,"",19214,0,91,"","",""
"",0.2,"",19214070,"",19214,106811,3,1,"",wac_birthday_idle_doya
"",0.2,"",19214071,"",19214,101111,3,1,"",wac_birthday_talk_wish
0,"","",19214072,"",19214,vo_wac_19214,21,0,"",vo_wac_19214_003
1,0,1,19214073,0,19214,101111,11,10,0.5,"에헤헤……\n모두 축하해 주셔서\n감사 감격, 오빠의 은혜가 빗발치네요!\n고맙습니다!"
"","","",19214074,"",19214,0,91,"","",""
"","","",19214075,"",19214,0,22,"","",""
"","","",19414001,"",19414,bgm_M321,25,"","",bgm_M321_2C
-1000,2,-70,19414002,0,19414,1,1,250,wac_birthday_idle_normal,100111
230,2,-270,19414003,1,19414,1,1,256,wac_birthday_idle_smile,100211
400,2,-310,19414004,1,19414,1,1,257,wac_birthday_idle_doya,100311
"","","",19414005,"",19414,100111,13,"","",300
"","","",19414006,"",19414,100211,13,"","",300
"","","",19414007,"",19414,100311,13,"","",300
0,0,1,19414008,"",19414,501,31,0,"",501
0,1,1,19414009,"",19414,600,31,0,"",600
0,0,1,19414010,"",19414,602,31,0,"",602
0,0,1,19414011,"",19414,603,31,0,"",603
60,1,1,19414012,"",19414,604,31,30,"",604
0,1,1,19414013,"",19414,613,31,0,"",613
0,0,1,19414014,"",19414,700,31,0,"",700
0,0,1,19414015,"",19414,701,31,0,"",701
0,0,1,19414016,"",19414,702,31,0,"",702
0,0,1,19414017,"",19414,800,31,0,"",800
60,1,1,19414018,"",19414,928,31,30,"",928
"","","",19414019,"",19414,1,93,"","",""
wac_birthday_reaction_04,0.2,1,19414020,0.2,19414,100311,3,0,"",wac_birthday_reaction_01
"","","",19414021,"",19414,0.1,93,"","",""
wac_birthday_reaction_05,0.2,1,19414022,0.2,19414,100211,3,0,"",wac_birthday_reaction_03
"","","",19414023,"",19414,0.3,93,"","",""
"",0.2,"",19414024,"",19414,100111,3,1,"",wac_birthday_run_01
3,"","",19414025,"",19414,100111,2,-70,"",0
"","","",19414026,"",19414,2.5,93,"","",""
"","","",19414027,"",19414,602,32,"","",1
"","","",19414028,"",19414,0.6,93,"","",""
"","","",19414029,"",19414,501,32,"","",1
"","","",19414030,"",19414,600,32,"","",0
"","","",19414031,"",19414,613,32,"","",0
"","","",19414032,"",19414,604,32,"","",0
"","","",19414033,"",19414,701,32,"","",1
0.01,"","",19414034,"",19414,928,33,0,"",0
wac_birthday_wish_02,0.2,1,19414035,0.2,19414,100111,3,0,"",wac_birthday_blowout_02
0.01,"","",19414036,"",19414,100111,2,-330,"",-200
"",0.2,"",19414037,"",19414,100211,3,1,"",wac_birthday_idle_smile
0.01,"","",19414038,"",19414,100211,2,-320,"",180
"",0.2,"",19414039,"",19414,100311,3,1,"",wac_birthday_idle_doya
0.01,"","",19414040,"",19414,100311,2,-340,"",320
"","","",19414041,"",19414,0,93,"","",""
"","","",19414042,"",19414,800,32,"","",1
"","","",19414043,"",19414,0.7,93,"","",""
"","","",19414044,"",19414,702,32,"","",1
"","","",19414045,"",19414,0.5,93,"","",""
"","","",19414046,"",19414,se_common,23,0,"",se_sys_login_birthday_blow_candle
"","","",19414047,"",19414,701,32,"","",0
"","","",19414048,"",19414,0.4,93,"","",""
"","","",19414049,"",19414,se_common,23,0,"",se_sys_login_birthday_cracker
"","","",19414050,"",19414,700,32,"","",1
"","","",19414051,"",19414,se_common,23,0,"",se_sys_login_birthday_calendar_applause
wac_birthday_idle_smile,0.2,1,19414052,0.2,19414,100211,3,0,"",wac_birthday_clap
"","","",19414053,"",19414,0.1,93,"","",""
wac_birthday_idle_doya,0.2,1,19414054,0.2,19414,100311,3,0,"",wac_birthday_clap
"","","",19414055,"",19414,2,93,"","",""
"","","",19414056,"",19414,1,131,"","",""
0,"","",19414057,"",19414,vo_wac_19414,21,0,"",vo_wac_19414_000
1,0,1,19414058,0,19414,100111,11,10,0.5,"우와아~……!\n이 생일 케이크,\n모두가 준비해 준 거야!?\n엄청나게 맛있어 보여~♪"
"","","",19414059,"",19414,0,91,"","",""
"",0.2,"",19414060,"",19414,100111,3,1,"",wac_birthday_idle_smile
"",0.2,"",19414061,"",19414,100211,3,1,"",wac_birthday_talk_smile
0,"","",19414062,"",19414,vo_wac_19414,21,0,"",vo_wac_19414_001
1,0,1,19414063,0,19414,100211,11,10,0.5,"기사 군이랑 레이까지,\n모두 다 함께 직접 만들었어♪\n가게에서 사는 편이 더 맛있을지도 모른다고\n조금 고민도 했지만……"
"","","",19414064,"",19414,0,91,"","",""
"",0.2,"",19414065,"",19414,100211,3,1,"",wac_birthday_idle_smile
"",0.2,"",19414066,"",19414,100311,3,1,"",wac_birthday_talk_normal
0,"","",19414067,"",19414,vo_wac_19414,21,0,"",vo_wac_19414_002
1,0,1,19414068,0,19414,100311,11,10,0.5,"우리의 마음이 제대로\n전해지는 선물을 하고 싶었어.\n그러니까 맛은 그다지\n기대하지 말아 줄 수 있을까?"
"","","",19414069,"",19414,0,91,"","",""
"",0.2,"",19414070,"",19414,100311,3,1,"",wac_birthday_idle_normal
"",0.2,"",19414071,"",19414,100111,3,1,"",wac_birthday_talk_kyapi
0,"","",19414072,"",19414,vo_wac_19414,21,0,"",vo_wac_19414_003
1,0,1,19414073,0,19414,100111,11,10,0.5,"에헤헤…… 정말로 고마워!\n어쩐지 먹기도 전부터\n가슴 한켠이 포근해져~♪\n좋아, 바로 먹자~!"
"","","",19414074,"",19414,0,91,"","",""
"","","",19414075,"",19414,0,22,"","",""
"","","",19814001,"",19814,bgm_M321,25,"","",bgm_M321_2C
-1000,2,-70,19814002,0,19814,1,1,250,wac_birthday_idle_normal,103011
170,2,-260,19814003,1,19814,1,1,256,wac_birthday_idle_doya,105311
265,2,-310,19814004,1,19814,1,1,259,wac_birthday_idle_normal,104511
400,2,-270,19814005,1,19814,1,1,257,wac_birthday_idle_wish,105511
510,2,-310,19814006,1,19814,1,1,258,wac_birthday_idle_normal,100811
"","","",19814007,"",19814,103011,13,"","",300
"","","",19814008,"",19814,105311,13,"","",300
"","","",19814009,"",19814,104511,13,"","",300
"","","",19814010,"",19814,105511,13,"","",300
"","","",19814011,"",19814,100811,13,"","",300
0,0,1,19814012,"",19814,501,31,0,"",501
0,1,1,19814013,"",19814,600,31,0,"",600
0,0,1,19814014,"",19814,602,31,0,"",602
0,0,1,19814015,"",19814,603,31,0,"",603
60,1,1,19814016,"",19814,604,31,30,"",604
0,1,1,19814017,"",19814,613,31,0,"",613
0,0,1,19814018,"",19814,700,31,0,"",700
0,0,1,19814019,"",19814,701,31,0,"",701
0,0,1,19814020,"",19814,702,31,0,"",702
0,0,1,19814021,"",19814,800,31,0,"",800
60,1,1,19814022,"",19814,929,31,30,"",929
"","","",19814023,"",19814,1,93,"","",""
wac_birthday_reaction_05,0.2,1,19814024,0.2,19814,104511,3,0,"",wac_birthday_reaction_03
wac_birthday_reaction_03,0.2,1,19814025,0.2,19814,105311,3,0,"",wac_birthday_reaction_02
"","","",19814026,"",19814,0.1,93,"","",""
wac_birthday_reaction_04,0.2,1,19814027,0.2,19814,105511,3,0,"",wac_birthday_reaction_05
wac_birthday_reaction_03,0.2,1,19814028,0.2,19814,100811,3,0,"",wac_birthday_reaction_01
"","","",19814029,"",19814,0.3,93,"","",""
"",0.2,"",19814030,"",19814,103011,3,1,"",wac_birthday_run_01
3,"","",19814031,"",19814,103011,2,-70,"",0
"","","",19814032,"",19814,2.5,93,"","",""
"","","",19814033,"",19814,602,32,"","",1
"","","",19814034,"",19814,0.6,93,"","",""
"","","",19814035,"",19814,501,32,"","",1
"","","",19814036,"",19814,600,32,"","",0
"","","",19814037,"",19814,613,32,"","",0
"","","",19814038,"",19814,604,32,"","",0
"","","",19814039,"",19814,701,32,"","",1
0.01,"","",19814040,"",19814,929,33,0,"",0
wac_birthday_wish_02,0.2,1,19814041,0.2,19814,103011,3,0,"",wac_birthday_blowout_02
0.01,"","",19814042,"",19814,103011,2,-330,"",-200
"",0.2,"",19814043,"",19814,105311,3,1,"",wac_birthday_idle_doya
0.01,"","",19814044,"",19814,105311,2,-320,"",150
"",0.2,"",19814045,"",19814,104511,3,1,"",wac_birthday_idle_normal
0.01,"","",19814046,"",19814,104511,2,-360,"",255
"",0.2,"",19814047,"",19814,105511,3,1,"",wac_birthday_idle_wish
0.01,"","",19814048,"",19814,105511,2,-320,"",390
"",0.2,"",19814049,"",19814,100811,3,1,"",wac_birthday_idle_normal
0.01,"","",19814050,"",19814,100811,2,-340,"",500
"","","",19814051,"",19814,0,93,"","",""
"","","",19814052,"",19814,800,32,"","",1
"","","",19814053,"",19814,0.7,93,"","",""
"","","",19814054,"",19814,702,32,"","",1
"","","",19814055,"",19814,0.5,93,"","",""
"","","",19814056,"",19814,se_common,23,0,"",se_sys_login_birthday_blow_candle
"","","",19814057,"",19814,701,32,"","",0
"","","",19814058,"",19814,0.4,93,"","",""
"","","",19814059,"",19814,se_common,23,0,"",se_sys_login_birthday_cracker
"","","",19814060,"",19814,700,32,"","",1
"","","",19814061,"",19814,se_common,23,0,"",se_sys_login_birthday_calendar_applause
wac_birthday_idle_doya,0.2,1,19814062,0.2,19814,105311,3,0,"",wac_birthday_clap
wac_birthday_idle_wish,0.2,1,19814063,0.2,19814,105511,3,0,"",wac_birthday_clap_to_wish
"","","",19814064,"",19814,0.1,93,"","",""
wac_birthday_idle_normal,0.2,1,19814065,0.2,19814,104511,3,0,"",wac_birthday_clap
"","","",19814066,"",19814,0.1,93,"","",""
